bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
cnn-textura	0.3	2020	82	Artificial Intelligence in Medicine	Prediction of breast cancer distant recurrence using natural language processing and knowledge-guided convolutional neural network	10.1016/j.artmed.2020.101977		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2019	7	IEEE Access	Deep Residual Texture Network for Terrain Recognition	10.1109/access.2019.2926994		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2019	2	Malaysian Journal of Computer Science	A ROBUST-TEXTURE CONVOLUTIONAL NEURAL NETWORK	10.22452/mjcs.sp2019no2.9		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2019	0	Автометрия	NEURAL NETWORK CLASSIFICATION OF DIFFICULT-TO-DISTINGUISH TYPE OF VEGETATION ON THE BASIS OF HYPERSPECTRAL FEATURES	10.15372/aut20190308		crossref	texture context cues convolutional network distinguish natural artificial terrain features
cnn-textura	0.3	2019	10	Natural Resource Modeling	Artificial intelligence classification of wetland vegetation morphology based on deep convolutional neural network	10.1111/nrm.12248		crossref	texture context cues convolutional network distinguish natural artificial terrain features
semantica-terreno	0.3	2019	198	Computer-Aided Civil and Infrastructure Engineering	Concrete crack detection using context-aware deep semantic segmentation network	10.1111/mice.12477		crossref	land cover semantic segmentation mask out modern infrastructure detection pipeline
ensemble-verificacion	0.3	2018	60	Remote Sensing	Hyperspectral Shallow-Water Remote Sensing with an Enhanced Benthic Classifier	10.3390/rs10010147		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
mineria-duros	0.273	2026	0	GIScience &amp; Remote Sensing	Region-aware and cross-scale feature mining for UAV object detection	10.1080/15481603.2026.2666697		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.273	2025	2	Remote Sensing	A False-Positive-Centric Framework for Object Detection Disambiguation	10.3390/rs17142429		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.273	2025	2	Remote Sensing	Dual-Domain Multi-Task Learning-Based Domain Adaptation for Hyperspectral Image Classification	10.3390/rs17091592		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.273	2025	0	Environ Monit Assess	Urban change detection: assessing biophysical drivers using machine learning and Google Earth Engine.	10.1007/s10661-025-13863-4		europepmc	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.273	2024	3	IEEE Transactions on Geoscience and Remote Sensing	Indicating Ambiguous False Positives to Improve Wide-Area SAR Vessel Detection	10.1109/tgrs.2024.3460649		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.273	2024	14	IEEE Geoscience and Remote Sensing Letters	Frequency Mining and Complementary Fusion Network for RGB-Infrared Object Detection	10.1109/lgrs.2024.3448493		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.273	2024	9	Remote Sensing	A Step-Wise Domain Adaptation Detection Transformer for Object Detection under Poor Visibility Conditions	10.3390/rs16152722		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.273	2024	4	Remote Sensing	SFDA-CD: A Source-Free Unsupervised Domain Adaptation for VHR Image Change Detection	10.3390/rs16071274		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
dominio-urbano	0.273	2024	6	Remote Sensing	Domain Adaptation for Satellite-Borne Multispectral Cloud Detection	10.3390/rs16183469		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.273	2023	8	IEEE Geoscience and Remote Sensing Letters	Learning to Reduce Information Bottleneck for Object Detection in Aerial Images	10.1109/lgrs.2023.3264455		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
dominio-urbano	0.273	2023	7	Remote Sensing	Boosting SAR Aircraft Detection Performance with Multi-Stage Domain Adaptation Training	10.3390/rs15184614		crossref	domain adaptation urban rural landscape deep learning remote sensing detection shift
mineria-duros	0.273	2018	54	Remote Sensing	Mining Hard Negative Samples for SAR-Optical Image Matching Using Generative Adversarial Networks	10.3390/rs10101552		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
mineria-duros	0.273	2018	58	Remote Sensing	A CNN-Based Method of Vehicle Detection from Aerial Images Using Hard Example Mining	10.3390/rs10010124		crossref	hard negative mining reduce false positives object detection remote sensing archaeology
antropico-antiguo	0.25	2026	0	Nature	Earthworks spotted in the Amazon hint at huge ancient civilization	10.1038/d41586-026-02367-x		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.25	2026	0	SSRN Electronic Journal	The Semantic Shift: Distinguishing Feminism from Misandry in Modern Social Movements	10.2139/ssrn.6449741		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.25	2024	5	Seismological Research Letters	Distinguishing Natural Sources from Anthropogenic Events in Seismic Data	10.1785/0220240330		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.25	2024	12	Land	Geochemical Factors as a Tool for Distinguishing Geogenic from Anthropogenic Sources of Potentially Toxic Elements in the Soil	10.3390/land13040434		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.25	2021	6	Atmosphere	Distinguishing Time Scales of Katabatic Flow in Complex Terrain	10.3390/atmos12121651		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
antropico-antiguo	0.25	2020	17	Remote Sensing	A Method for Extracting Some Key Terrain Features from Shaded Relief of Digital Terrain Models	10.3390/rs12172809		crossref	distinguishing ancient from modern anthropogenic earthworks digital terrain model
fp-modernos	0.222	2026	0	Science of Remote Sensing	Mapping hidden heritage: Self-supervised pre-training on high-resolution LiDAR DEM derivatives for archaeological stone wall detection	10.1016/j.srs.2026.100372		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
contexto-auxiliar	0.222	2026	0	Archaeological Prospection	"The Future of
                    <i>Archaeological Prospection</i>"	10.1002/arp.70046		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
contexto-auxiliar	0.222	2026	0	Archaeological Prospection	A Prospection‐Led Archaeological Investigation of a Picenian and Roman Necropolis in Corinaldo (Marche, Italy)	10.1002/arp.70047		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
prospeccion-precision	0.222	2026	0	Machine Learning with Applications	CourtKeyNet: A novel octave-based architecture for precision badminton court detection with geometric constraints	10.1016/j.mlwa.2026.100884		crossref	improving precision archaeological site detection machine learning survey validation
fp-modernos	0.222	2025	5	Remote Sensing	Predictive Archaeological Risk Assessment at Reservoirs with Multitemporal LiDAR and Machine Learning (XGBoost): The Case of Valdecañas Reservoir (Spain)	10.3390/rs17071306		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2025	2	Remote Sensing	A Technical Note on AI-Driven Archaeological Object Detection in Airborne LiDAR Derivative Data, with CNN as the Leading Technique	10.3390/rs17152733		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
contexto-auxiliar	0.222	2025	1	Archaeological Prospection	The Anomaly Extractor—An Open‐Source GIS‐Tool for Object‐Based Image Analyses of Large‐Scale Geomagnetic Data	10.1002/arp.1987		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
prospeccion-precision	0.222	2025	0	The South East Asian Review	New Findings from Ahichchhatra Archaeological Site	10.32381/sear.2024.49.12		crossref	improving precision archaeological site detection machine learning survey validation
prospeccion-precision	0.222	2025	0	Diagnostics (Basel)	Automated Analysis of Vertebral Body Surface Roughness for Adult Age Estimation: Ellipse Fitting and Machine-Learning Approach.	10.3390/diagnostics15141794		europepmc	improving precision archaeological site detection machine learning survey validation
fp-modernos	0.222	2024	4	IEEE Geoscience and Remote Sensing Letters	SFP-NMS: Nonmaximum Suppression for Suppressing False Positives During Merging Patches of High-Resolution Image	10.1109/lgrs.2024.3404665		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2024	3	Canadian Journal of Remote Sensing	An Exploration of False Positives Following Multispectral Analysis of Mine Tailings Extent	10.1080/07038992.2024.2338357		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2024	35	Remote Sensing in Ecology and Conservation	Aggregated time‐series features boost species‐specific differentiation of true and false positives in passive acoustic monitoring of bird assemblages	10.1002/rse2.385		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2022	41	Remote Sensing	Deep Learning for Archaeological Object Detection on LiDAR: New Evaluation Measures and Insights	10.3390/rs14071694		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2022	6	Remote Sensing	Lidar-Based Aboveground Biomass Estimations for the Maya Archaeological Site of Yaxnohcah, Campeche, Mexico	10.3390/rs14143432		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2022	24	Remote Sensing	Pattern Recognition Approach and LiDAR for the Analysis and Mapping of Archaeological Looting: Application to an Etruscan Site	10.3390/rs14071587		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
contexto-auxiliar	0.222	2022	8	Archaeological Prospection	Human‐in‐the‐loop development of spatially adaptive ground point filtering pipelines—An archaeological case study	10.1002/arp.1873		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
fp-modernos	0.222	2021	5	Remote Sensing	A Low-Cost, Easy-Way Workflow for Multi-Scale Archaeological Features Detection Combining LiDAR and Aerial Orthophotography	10.3390/rs13214270		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2021	7	Remote Sensing	Lost Landscape: A Combination of LiDAR and APSFR Data to Locate and Contextualize Archaeological Sites in River Environments	10.3390/rs13173506		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2020	14	Remote Sensing	Beyond Never-Never Land: Integrating LiDAR and Geophysical Surveys at the Johnston Site, Pinson Mounds State Archaeological Park, Tennessee, USA	10.3390/rs12152364		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
contexto-auxiliar	0.222	2020	7	Archaeological Prospection	Depopulation and devastation: using GIS for tracing changes in the archaeological landscape of Kharaib al‐Dasht, a Late Islamic fishing village (Kuwait)	10.1002/arp.1790		crossref	ancillary contextual data filtering false positives archaeological prospection GIS
fp-modernos	0.222	2019	11	Remote Sensing	Relative Radiometric Calibration of Airborne LiDAR Data for Archaeological Applications	10.3390/rs11080945		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
fp-modernos	0.222	2019	22	Remote Sensing	Airborne LiDAR Reveals a Vast Archaeological Landscape at the Nan Madol World Heritage Site	10.3390/rs11182152		crossref	false positives modern earthworks archaeological remote sensing lidar disambiguation
semantica-terreno	0.2	2026	0	Sci Rep	Water hyacinth detection for autonomous navigation mapping using image segmentation cascaded classifier.	10.1038/s41598-025-34128-7		europepmc	land cover semantic segmentation mask out modern infrastructure detection pipeline
semantica-terreno	0.2	2026	0	Sci Rep	Automated landscape element recognition and layout optimization based on image segmentation and object detection.	10.1038/s41598-026-45851-0		europepmc	land cover semantic segmentation mask out modern infrastructure detection pipeline
ensemble-verificacion	0.2	2026	0	IEEE Geoscience and Remote Sensing Letters	The Hidden Cost of Mosaic Augmentation: Electromagnetic Mismatch and Inshore False Alarms in SAR Detection	10.1109/lgrs.2026.3718796		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2026	0	Remote Sensing	Two-Stage Fine-Grained Ship Recognition with a Detector Guided by Key Regions and a Multi-Patch Joint Classifier	10.3390/rs18050772		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2026	0	Sci Rep	An ensemble hybrid and explainable AI (XAI) framework for zero false-positive islanding detection in distribution networks.	10.1038/s41598-026-43913-x		europepmc	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2025	1	Remote Sensing	False-Alarm-Controllable Detection of Marine Small Targets via Improved Concave Hull Classifier	10.3390/rs17111808		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2024	5	Remote Sensing	A Gaussian Mixture CPHD Filter for Multi-Target Tracking in Target-Dependent False Alarms	10.3390/rs16020251		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2024	10	Remote Sensing	A Space Infrared Dim Target Recognition Algorithm Based on Improved DS Theory and Multi-Dimensional Feature Decision Level Fusion Ensemble Classifier	10.3390/rs16030510		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2024	10	Remote Sensing	Ensemble Learning for Oat Yield Prediction Using Multi-Growth Stage UAV Images	10.3390/rs16234575		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2024	7	IEEE Transactions on Geoscience and Remote Sensing	Two-Stage Sea-Surface Small Target Detection Using Multifeature-Fusion-Based Binary Classifier and SCR Enhancement	10.1109/tgrs.2024.3363714		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2023	7	IEEE Transactions on Geoscience and Remote Sensing	SRDF: Single-Stage Rotate Object Detector via Dense Prediction and False Positive Suppression	10.1109/tgrs.2023.3299299		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2022	31	IEEE Geoscience and Remote Sensing Letters	MetaBoost: A Novel Heterogeneous DCNNs Ensemble Network With Two-Stage Filtration for SAR Ship Classification	10.1109/lgrs.2022.3180793		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2021	6	Photogrammetric Engineering &amp; Remote Sensing	Scene Classification of Remotely Sensed Images via Densely Connected Convolutional Neural Networks and an Ensemble Classifier	10.14358/pers.87.3.295		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2020	61	Remote Sensing	Habitat Suitability Estimation Using a Two-Stage Ensemble Approach	10.3390/rs12091475		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2020	62	Remote Sensing	Deep TEC: Deep Transfer Learning with Ensemble Classifier for Road Extraction from UAV Imagery	10.3390/rs12020245		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2020	23	Remote Sensing	OIC-MCE: A Practical Land Cover Mapping Approach for Limited Samples Based on Multiple Classifier Ensemble and Iterative Classification	10.3390/rs12060987		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2018	69	Remote Sensing	A Cloud-Based Multi-Temporal Ensemble Classifier to Map Smallholder Farming Systems	10.3390/rs10050729		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2018	59	IEEE Geoscience and Remote Sensing Letters	Fusion of Hyperspectral and LiDAR Data With a Novel Ensemble Classifier	10.1109/lgrs.2018.2816958		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2018	12	Journal of Applied Remote Sensing	Proposed hybrid-classifier ensemble algorithm to map snow cover area	10.1117/1.jrs.12.016003		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
ensemble-verificacion	0.2	2018	13	International Journal of Remote Sensing	Aerial scene classification via an ensemble extreme learning machine classifier based on discriminative hybrid convolutional neural networks features	10.1080/01431161.2018.1533655		crossref	ensemble verification second stage classifier reduce false alarms remote sensing
