bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
E1-transferencia	0.286	2026	0	Sensors (Basel)	3D Urban Outdoor WiFi 7 Network Planning and Analysis Using Ray-Tracing and Machine Learning: Transformer-Based Surrogate Modeling for High-Resolution Digital Twin.	10.3390/s26072223		europepmc	geographic generalization gap machine learning environmental prediction
E1-transferencia	0.286	2026	0	Sci Prog	Pavement condition prediction under small-sample conditions using a particle swarm optimization-based support vector machine.	10.1177/00368504261450035		europepmc	geographic generalization gap machine learning environmental prediction
E1-transferencia	0.286	2026	0	Sci Rep	Ensemble learning for air quality index prediction: integrating gradient boosting, XGBoost, and stacking with SHAP-based interpretability.	10.1038/s41598-026-39232-w		europepmc	geographic generalization gap machine learning environmental prediction
E3-deuda-tecnica	0.286	2026	1	Patterns (N Y)	Helix 1.0: An open-source framework for reproducible and interpretable machine learning on tabular scientific data.	10.1016/j.patter.2026.101536		europepmc	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.286	2026	0	PLoS One	A taxonomy for detecting and preventing temporal data leakage in machine learning-based build prediction: A dual-platform empirical validation.	10.1371/journal.pone.0340167		europepmc	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.286	2026	0	Front Plant Sci	Detection of leaf miner in sweet potato crops through image analysis using machine learning-based models.	10.3389/fpls.2026.1774493		europepmc	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.286	2026	0	Banks and Bank Systems	Bank concentration, debt maturity, and borrowing costs: Evidence from Vietnam	10.21511/bbs.21(1).2026.04		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2026	0	Patterns (N Y)	Pitfalls and risks of generative AI in machine learning.	10.1016/j.patter.2026.101534		europepmc	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2026	0	Sci Rep	Enhancing financial stability in healthcare through data-driven risk assessments with machine learning.	10.1038/s41598-026-44599-x		europepmc	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2026	0	JAMIA Open	i2b2-ML: module to facilitate machine learning in the informatics for integrating biology and the bedside platform.	10.1093/jamiaopen/ooag047		europepmc	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.286	2026	0	PLoS One	Geospatial variation and machine learning approaches to predict open defecation practice in Zambia.	10.1371/journal.pone.0350923		europepmc	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.286	2026	1	Front Microbiol	STROBE-causal machine learning for the human microbiome: systematic review on methodological innovations and validation frameworks.	10.3389/fmicb.2026.1705116		europepmc	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.286	2026	0	Interact J Med Res	Machine and Deep Learning for Detection of Moderate-to-Vigorous Physical Activity From Accelerometer Data: Systematic Scoping Review.	10.2196/76601		europepmc	reproducibility crisis machine learning research code practices
E3-deuda-tecnica	0.286	2026	0	Sci Data	CODE beyond FAIR: a roadmap for reusable research software.	10.1038/s41597-026-06705-6		europepmc	reproducibility crisis machine learning research code practices
E4-seleccion	0.286	2026	0	Front Big Data	Detection and classification of lung cancer using sequential hybridization of CNN and RNN type architectures.	10.3389/fdata.2026.1786859		europepmc	early stopping criterion imbalanced classification overfitting detection
E5-consolidar	0.286	2026	1	BMC Medical Research Methodology	When to stop reviewing: validation of stop criteria in ASReview	10.1186/s12874-026-02866-5		crossref	when to stop exploring research project decision framework
E3-deuda-tecnica	0.286	2025	0	INTERANTIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT	SOLID Principles: Enhancing Maintainability and Scalability in Software Development	10.55041/ijsrem10895		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.286	2025	0	Sensors (Basel)	Lower-Limb Motor Imagery Recognition Prototype Based on EEG Acquisition, Filtering, and Machine Learning-Based Pattern Detection.	10.3390/s25206387		europepmc	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.286	2025	4	Journal of Systems and Software	The technical debt gamble: A case study on technical debt in a large-scale industrial microservice architecture	10.1016/j.jss.2025.112547		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2025	0	PLoS Comput Biol	Nine quick tips for trustworthy machine learning in the biomedical sciences.	10.1371/journal.pcbi.1013624		europepmc	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2025	0	PLoS One	Statistical and machine learning models for predicting university dropout and scholarship impact.	10.1371/journal.pone.0325047		europepmc	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2025	2	PLoS One	Reproducibility and replicability in research: What 452 professors think in Universities across the USA and India.	10.1371/journal.pone.0319334		europepmc	reproducibility crisis machine learning research code practices
E4-seleccion	0.286	2025	0	Journal of Applied Informatics and Computing	Mushroom Classification Using Convolutional Neural Network MobileNetV2 Architecture for Overfitting Mitigation and Enhanced Model Generalization	10.30871/jaic.v9i4.10183		crossref	early stopping criterion imbalanced classification overfitting detection
E1-transferencia	0.286	2023	1	Nature Machine Intelligence	Deconstructing the generalization gap	10.1038/s42256-023-00766-7		crossref	geographic generalization gap machine learning environmental prediction
E5-consolidar	0.286	2023	1	Journal of Educational &amp; Psychological Research	Impact on Mental Health of Immigrants: When Will the World Stop?	10.33140/jepr.05.02.02		crossref	when to stop exploring research project decision framework
E5-consolidar	0.286	2023	8	Operations Research Perspectives	On deciding when to stop metaheuristics: Properties, rules and termination conditions	10.1016/j.orp.2023.100283		crossref	when to stop exploring research project decision framework
E3-deuda-tecnica	0.286	2022	0	Africa Research Bulletin: Economic, Financial and Technical Series	Mozambique – Hidden Debt Crisis	10.1111/j.1467-6346.2022.10528.x		crossref	technical debt machine learning systems hidden costs
E3-deuda-tecnica	0.286	2022	0	Mundo FESC	Un enfoque de machine learning para apoyar la identificación de la deuda técnica en arquitectura	10.61799/2216-0388.1198		crossref	technical debt machine learning systems hidden costs
E5-consolidar	0.286	2022	10	Journal of Safety Research	Exploring the stop sign running at all-way stop-controlled intersections with the SHRP2 naturalistic driving data	10.1016/j.jsr.2022.02.010		crossref	when to stop exploring research project decision framework
E5-consolidar	0.286	2022	2	NeuroQuantology	Efficiency Evaluation of Optical System Includes Different Stop Apertures When Using Relative Moving Factor	10.14704/nq.2022.20.3.nq22062		crossref	when to stop exploring research project decision framework
E3-deuda-tecnica	0.286	2021	0	International Journal of Machine Learning and Predictive Analytics	Predicting Software Maintainability Using AI Models	10.67228/3142788x/ijmlpa-2021pi4x6w		crossref	research software engineering machine learning pipeline maintainability
E3-deuda-tecnica	0.286	2021	0	Africa Research Bulletin: Economic, Financial and Technical Series	MOZAMBIQUE: ‘Hidden Debt’ Scandal	10.1111/j.1467-6346.2021.10203.x		crossref	technical debt machine learning systems hidden costs
E5-consolidar	0.286	2020	0	Case Medical Research	The Staff Stop Smoking Project	10.31525/ct1-nct04263545		crossref	when to stop exploring research project decision framework
E4-seleccion	0.25	2026	0	Sensors (Basel)	Uncertainty-Calibrated Safety Gating for Vision-Language- Action Manipulation Under Domain Shift: Reliability Gains and Intervention-Efficiency Trade-Offs.	10.3390/s26103140		europepmc	model selection under distribution shift validation set mismatch
E4-seleccion	0.25	2026	0	Sci Rep	Kernel mean matching enhances risk estimation under spatial distribution shifts.	10.1038/s41598-026-36740-7		europepmc	model selection under distribution shift validation set mismatch
E4-seleccion	0.25	2026	0	Foods	Early Apple Bruise Detection via Discrete Hyperspectral Signatures with SHAP-Guided Feature Selection and a CNN-Transformer Model.	10.3390/foods15111884		europepmc	model selection under distribution shift validation set mismatch
E1-transferencia	0.25	2025	1	Machine Learning with Applications	Ensembles of deep one-class classifiers for multi-class image classification	10.1016/j.mlwa.2025.100621		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.25	2025	0	Journal of Class &amp; Culture	Medusa’s Lament: Class solidarity on the brink of ecological collapse	10.1386/jclc_00070_1		crossref	rare class collapse minority class fails on holdout deep learning
E1-transferencia	0.25	2022	1	International Journal of Machine Learning and Computing	Performance Impact of Minority Class Reweighting on XGBoost-based Anomaly Detection	10.18178/ijmlc.2022.12.4.1093		crossref	rare class collapse minority class fails on holdout deep learning
E4-seleccion	0.25	2019	1	Journal of Risk Model Validation	Risk data validation under BCBS 239	10.21314/jrmv.2019.207		crossref	model selection under distribution shift validation set mismatch
E2-holdout-pequeno	0.222	2026	0	PLoS One	A process-guided uncertainty-aware deep learning framework for reliable and interpretable industrial fault diagnosis.	10.1371/journal.pone.0349385		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2026	0	Biosensors (Basel)	CNN-Based Classification of &lt;i&gt;Ziziphus&lt;/i&gt; Seeds with Focal Loss for Overcoming Size-Based Shortcut Learning.	10.3390/bios16060320		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2026	0	Molecules	Prediction of Bandgap and Key Feature Analysis of Lead-Free Double Perovskite Oxides Based on Deep Learning.	10.3390/molecules31061032		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2026	0	Sensors (Basel)	In-Field Nondestructive Detection of Nitrogen Status on 'Yotsuboshi' Strawberry Using Deep Learning Algorithm.	10.3390/s26103107		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2026	0	Front Oncol	A multi-task deep learning framework for simultaneous prediction of microsatellite instability and tumor mutational burden in gastric cancer from histopathological images.	10.3389/fonc.2026.1755232		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2026	0	PLoS One	Empowering rural governance with digital technology: Deep learning models for automated detection of rural buildings using remote sensing images.	10.1371/journal.pone.0351311		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2026	0	PLoS One	Enhanced rice leaf disease classification via contour-driven segmentation and optimized deep transfer learning architectures.	10.1371/journal.pone.0348290		europepmc	small test set unreliable evaluation deep learning sample size
E2-holdout-pequeno	0.222	2024	0	Set: Research Information for Teachers	Deep and connected learning through hypothetical learning trajectories	10.18296/set.1549		crossref	small test set unreliable evaluation deep learning sample size
E1-transferencia	0.2	2025	0	Region - Water Conservancy	Spatial distribution of irrigation systems using geographic information technologies in sugarcane areas	10.32629/rwc.v8i1.3370		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2024	0	San Antonio Review	The Drop-Out Drops In	10.21428/9b43cd98.678366cc		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2024	4	Spatial Statistics	A generalized additive model (GAM) approach to principal component analysis of geographic data	10.1016/j.spasta.2023.100806		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2023	2	ACM Transactions on Spatial Algorithms and Systems	Geographic-Region Monitoring by Drones in Adversarial Environments	10.1145/3611009		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2022	6	Journal of Quantitative Spectroscopy and Radiative Transfer	Scattering by relatively small oblate spheroidal drops of water in the rainbow region: T-matrix results and geometric interpretation	10.1016/j.jqsrt.2022.108142		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2021	11	REGION	Spatial Shopping Behavior in a Multi-Channel Environment: A Discrete Choice Model Approach	10.18335/region.v8i2.361		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2020	10	International Journal of Heat and Mass Transfer	A fully coupled numerical model for deposit formation from evaporating urea-water drops	10.1016/j.ijheatmasstransfer.2020.120069		crossref	model performance drops held out geographic region spatial transfer failure
E1-transferencia	0.2	2018	10	Heat and Mass Transfer	An analytical approach to model heating and evaporation of multicomponent ellipsoidal drops	10.1007/s00231-018-2511-3		crossref	model performance drops held out geographic region spatial transfer failure
