bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C5-etiquetas	0.5	2026	2	Pattern Recognition Letters	Discriminative response pruning for robust and efficient deep networks under label noise	10.1016/j.patrec.2025.11.025		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2026	0	Information Sciences	NLSC: A noise-robust label shift correction framework via three-head training and class-adaptive cleaning	10.1016/j.ins.2025.122706		crossref	label noise robust training deep network noisy annotations
X-analogos	0.5	2026	0	مجلة جامعة صنعاء للعلوم التطبيقية والتكنولوجيا	Lightweight Hybrid Deep Learning Models for Real-Time Deepfake Video Detection: A Comprehensive Survey	10.59628/jast.v4i7.3069		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2026	0	International Journal of Science and Research (IJSR)	Exploring Machine Learning Techniques for Disease Detection in Plant Life: A Comprehensive Survey of Literature	10.21275/sr26725002927		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2026	0	Publications of the Astronomical Society of the Pacific	​​​​​​A Review of Machine Learning in Astronomical Plate Digitization and Survey Data	10.1088/1538-3873/ae7205		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2026	0	TANGENCE	Road Network Extraction from High-Resolution Satellite Imagery: A Review of Segmentation-Based Deep Learning Approaches	10.52783/tangence.91		crossref	illegal mining detection satellite imagery deep learning verification
X-analogos	0.5	2026	0	Journal of Soft Computing and Data Mining	Machine and Deep Learning Approaches for Multi-Class Land Cover Classification Using High-Resolution Satellite Imagery	10.30880/jscdm.2026.07.02.012		crossref	illegal mining detection satellite imagery deep learning verification
X-analogos	0.5	2026	0	Sensing and Imaging	A Comprehensive Review of Advanced Technologies for Landmine and Unexploded Ordnance Detection	10.1007/s11220-026-00801-y		crossref	landmine unexploded ordnance detection remote sensing machine learning
C4-sesgo	0.5	2025	0	Peer Community in Ecology	Decision Revise: Space-time species distribution modeling for opportunistic presence-only data: a case study of passerines in a protected area. Round#1	10.24072/pci.ecology.100750.d1		crossref	sample selection bias presence only species distribution model
C5-etiquetas	0.5	2025	3	Electronics	PPF-Net: Efficient Multimodal 3D Object Detection with Pillar-Point Fusion	10.3390/electronics14040685		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2025	17	Image and Vision Computing	FPDIoU Loss: A loss function for efficient bounding box regression of rotated object detection	10.1016/j.imavis.2024.105381		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2025	7	ISPRS Journal of Photogrammetry and Remote Sensing	Bounding box versus point annotation: The impact on deep learning performance for animal detection in aerial images	10.1016/j.isprsjprs.2025.02.017		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2025	2	IEEE Transactions on Multimedia	Toward Robust Semi-Supervised Distribution Alignment Against Label Distribution Shift With Noisy Annotations	10.1109/tmm.2025.3565967		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2025	4	Applied Intelligence	UCRT: a two-stage noisy label learning framework with uniform consistency selection and robust training	10.1007/s10489-025-07051-7		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2025	1	Applied Intelligence	NLC-block: Enhancing neural network training robustness with noisy label reweighting	10.1007/s10489-025-06594-z		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2025	0	IEEE Access	RRAC: Reciprocal Robustness Via Asymmetric Co-Training for Label Noise Resistance in Deep Learning	10.1109/access.2025.3610572		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2025	1	Frontiers in Medicine	MPVT+: a noise-robust training framework for automatic liver tumor segmentation with noisy labels	10.3389/fmed.2025.1653865		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2025	0	Sensor Review	Robust adaptive deep stochastic configuration network for bearing fault diagnosis in noisy environments	10.1108/sr-08-2025-0556		crossref	label noise robust training deep network noisy annotations
X-analogos	0.5	2025	0	Biomimetics	Ensemble Deep Learning for Real–Bogus Classification with Sky Survey Images	10.3390/biomimetics10110781		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2025	2	Machine Learning with Applications	Real-time detection of acoustic anomalies in drone servo motors using edge-based machine learning	10.1016/j.mlwa.2025.100755		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2025	0	International Journal of Research Publication and Reviews	CREDIT CARD FRAUD DETECTION USING MACHINE LEARNING AND REAL-TIME ANALYTICS	10.55248/gengpi.06.1225.4271		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2025	0	International Journal of Advanced Research in Science, Communication and Technology	Illegal Mining Activity Detection Using satellite Images	10.48175/ijarsct-29949		crossref	illegal mining detection satellite imagery deep learning verification
C4-sesgo	0.5	2024	1	Nature Medicine	Physician–machine partnerships boost diagnostic accuracy, but bias persists	10.1038/s41591-023-02733-6		crossref	spectrum bias diagnostic test accuracy generalisability
C5-etiquetas	0.5	2024	6	Electronic Research Archive	Weakly supervised salient object detection via bounding-box annotation and SAM model	10.3934/era.2024074		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2024	22	Sensors	Proposal-Free Fully Convolutional Network: Object Detection Based on a Box Map	10.3390/s24113529		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2024	8	Expert Systems with Applications	DART: An automated end-to-end object detection pipeline with data Diversification, open-vocabulary bounding box Annotation, pseudo-label Review, and model Training	10.1016/j.eswa.2024.125124		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2024	3	Scientific Reports	SPBA-Net point cloud object detection with sparse attention and box aligning	10.1038/s41598-024-77097-z		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2024	12	IEEE Sensors Journal	PVC-SSD: Point-Voxel Dual-Channel Fusion With Cascade Point Estimation for Anchor-Free Single-Stage 3-D Object Detection	10.1109/jsen.2024.3380898		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2024	0	World Scientific Annual Review of Artificial Intelligence	Sampling Strategies for Efficient Segmentation and Object Detection of 3D Point Clouds	10.1142/s2811032324400071		crossref	box free annotation efficient object detection point annotations
X-analogos	0.5	2024	0	Automation and Machine Learning	Machine learning-based real-time detection of residual wall thickness in industrial pipelines	10.23977/autml.2024.050201		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2024	2	Frontiers in Health Informatics	Real-time Cardiac Arrhythmia Detection Using Machine Learning and Wearable Devices	10.52783/fhi.36		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2024	0	Journal of Informatics Education and Research	Real-Time Fraud Detection in E-Commerce Using Machine Learning Models	10.52783/jier.v4i3.1594		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2024	1	International Journal For Multidisciplinary Research	Machine Learning for Real-Time Anomaly Detection	10.36948/ijfmr.2024.v06i06.33087		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2024	6	Remote Sensing	Viability of Substituting Handheld Metal Detectors with an Airborne Metal Detection System for Landmine and Unexploded Ordnance Detection	10.3390/rs16244732		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.5	2024	7	Remote Sensing	Towards Automated Target Picking in Scalar Magnetic Unexploded Ordnance Surveys: An Unsupervised Machine Learning Approach for Defining Inversion Priors	10.3390/rs16030507		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.5	2024	12	IEEE Transactions on Geoscience and Remote Sensing	A Deep Learning Method for Recognizing Types of Unexploded Ordnance Based on Magnetic Detection	10.1109/tgrs.2024.3405478		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.5	2024	15	IEEE Access	Intelligent, Automated, Rapid, and Safe Landmine, Improvised Explosive Device and Unexploded Ordnance Detection Using Maggy	10.1109/access.2024.3493013		crossref	landmine unexploded ordnance detection remote sensing machine learning
C4-sesgo	0.5	2023	0	Pakistan Journal of Health Sciences	Diagnostic Accuracy of Leucocyte Esterase Dipstick Test for The Diagnosis of Spontaneous Bacterial Peritonitis in Children with Nephrotic Syndrome	10.54393/pjhs.v4i03.632		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.5	2023	11	ACM Transactions on Intelligent Systems and Technology	Causal Feature Selection in the Presence of Sample Selection Bias	10.1145/3604809		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2023	3	Statistica Sinica	A Generalized Heckman Model With Varying Sample Selection Bias and Dispersion Parameters	10.5705/ss.202021.0068		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2023	0	Economic Modelling	Correcting sample selection bias with model averaging for consumer demand forecasting	10.1016/j.econmod.2023.106275		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2023	6	Ecological Informatics	A practical approach to making use of uncertain species presence-only data in ecology: Reclassification, regularization methods and observer bias	10.1016/j.ecoinf.2023.102155		crossref	sample selection bias presence only species distribution model
C5-etiquetas	0.5	2023	19	Frontiers in Neurorobotics	Efficient three-dimensional point cloud object detection based on improved Complex-YOLO	10.3389/fnbot.2023.1092564		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2023	1	International Journal of Advanced Computer Science and Applications	Anchor-free Proposal Generation Network for Efficient Object Detection	10.14569/ijacsa.2023.0140437		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2023	6	Proceedings of the AAAI Conference on Artificial Intelligence	A Gift from Label Smoothing: Robust Training with Adaptive Label Smoothing via Auxiliary Classifier under Label Noise	10.1609/aaai.v37i7.26004		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2023	13	Applied Sciences	Dealing with Unreliable Annotations: A Noise-Robust Network for Semantic Segmentation through A Transformer-Improved Encoder and Convolution Decoder	10.3390/app13137966		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2023	12	IEEE Transactions on Image Processing	Generative Reasoning Integrated Label Noise Robust Deep Image Representation Learning	10.1109/tip.2023.3293776		crossref	label noise robust training deep network noisy annotations
X-analogos	0.5	2023	1	International Journal of Science and Research (IJSR)	Advances in Rice Plant Disease Detection: A Survey of Machine Learning and Deep Learning Approaches	10.21275/sr231218142714		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2023	8	Babylonian Journal of Machine Learning	A Comprehensive Review of Deep Learning and Machine Learning Techniques for Real-Time Car Detection and Wrong-Way Vehicle Tracking	10.58496/bjml/2023/013		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2023	1	NanoWorld Journal	A Survey on DDoS Attack Detection by Using Machine Learning Approaches	10.17756/nwj.2023-s4-069		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2023	28	Remote Sensing	UAV Thermal Imaging for Unexploded Ordnance Detection by Using Deep Learning	10.3390/rs15040967		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.5	2023	2	Remote Sensing	Advanced Machine Learning and Deep Learning Approaches for Remote Sensing	10.3390/rs15112876		crossref	landmine unexploded ordnance detection remote sensing machine learning
C4-sesgo	0.5	2022	21	Journal of Biogeography	Choosing presence‐only species distribution models	10.1111/jbi.14505		crossref	sample selection bias presence only species distribution model
C5-etiquetas	0.5	2022	48	Remote Sensing	Point RCNN: An Angle-Free Framework for Rotated Object Detection	10.3390/rs14112605		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2022	9	Technometrics	Label-Noise Robust Deep Generative Model for Semi-Supervised Learning	10.1080/00401706.2022.2078413		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2022	15	Sensors	A Robust Deep Neural Network for Rolling Element Fault Diagnosis under Various Operating and Noisy Conditions	10.3390/s22134705		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2022	0	Applied Sciences	A Progressive Deep Neural Network Training Method for Image Classification with Noisy Labels	10.3390/app122412754		crossref	label noise robust training deep network noisy annotations
X-analogos	0.5	2022	0	International Journal of Science and Research (IJSR)	Rumor Detection Using Machine Learning in Social Media: A Survey	10.21275/sr22216030249		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2022	0	Big Data Mining and Analytics	Call for papers: Special issue on deep learning and evolutionary computation for satellite imagery	10.26599/bdma.2021.9020025		crossref	illegal mining detection satellite imagery deep learning verification
X-analogos	0.5	2022	0	International Journal of Science and Research (IJSR)	Leveraging Satellite Imagery Data Analytics and Deep Learning for Real-Time Monitoring of Offshore Oil Spills	10.21275/sr24422171033		crossref	illegal mining detection satellite imagery deep learning verification
C4-sesgo	0.5	2021	108	Ecosphere	Comparing sample bias correction methods for species distribution modeling using virtual species	10.1002/ecs2.3422		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2021	114	Scientific Reports	Evaluation metrics and validation of presence-only species distribution models based on distributional maps with varying coverage	10.1038/s41598-020-80062-1		crossref	sample selection bias presence only species distribution model
C5-etiquetas	0.5	2021	2	IEEE Access	Efficient Weakly-Supervised Object Detection With Pseudo Annotations	10.1109/access.2021.3099497		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2021	29	Remote Sensing	From Point to Region: Accurate and Efficient Hierarchical Small Object Detection in Low-Resolution Remote Sensing Images	10.3390/rs13132620		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2021	17	Future Internet	An Efficient Deep Convolutional Neural Network Approach for Object Detection and Recognition Using a Multi-Scale Anchor Box in Real-Time	10.3390/fi13120307		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2021	7	IEEE Access	Training Robust Deep Neural Networks on Noisy Labels Using Adaptive Sample Selection With Disagreement	10.1109/access.2021.3119582		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2021	1	SSRN Electronic Journal	Detection of Covid-19 in Noisy X-Ray Images Using Learning-to-Augment Incorporated Noise-Robust Deep Cnn	10.2139/ssrn.3979334		crossref	label noise robust training deep network noisy annotations
X-analogos	0.5	2021	165	Machine Learning and Knowledge Extraction	A Survey of Machine Learning-Based Solutions for Phishing Website Detection	10.3390/make3030034		crossref	transient detection astronomical survey machine learning real bogus
C4-sesgo	0.5	2020	1	Indian Journal of Forensic Medicine &amp; Toxicology	The Diagnostic Accuracy of Phalen Test and Prayer Test in Carpal Tunnel Syndrome	10.37506/ijfmt.v14i2.3224		crossref	spectrum bias diagnostic test accuracy generalisability
X-analogos	0.5	2020	0	International Journal of Psychosocial Rehabilitation	Survey Paper on Fraud Detection in Medicare Using Machine Learning	10.37200/ijpr/v24i5/pr2020130		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2020	14	SSRN Electronic Journal	Machine Learning Algorithms and their Real-life Applications: A Survey	10.2139/ssrn.3595299		crossref	transient detection astronomical survey machine learning real bogus
C4-sesgo	0.5	2019	0	Clinical Chemistry	Closing the Gap between Diagnostic Test Accuracy Reviews and Reporting Guidelines: The PRISMA-Diagnostic Test Accuracy Statement	10.1373/clinchem.2018.296749		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.5	2019	28	Systematic Reviews	Steps toward more complete reporting of systematic reviews of diagnostic test accuracy: Preferred Reporting Items for Systematic Reviews and Meta-Analyses of Diagnostic Test Accuracy (PRISMA-DTA)	10.1186/s13643-019-1090-9		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.5	2019	21	Ecological Informatics	Distribution models of estuarine fish species: The effect of sampling bias, species ecology and threshold selection on models' accuracy	10.1016/j.ecoinf.2019.03.005		crossref	sample selection bias presence only species distribution model
C5-etiquetas	0.5	2019	6	Symmetry	Efficient Vanishing Point Detection for Driving Assistance Based on Visual Saliency Map and Image Segmentation from a Vehicle Black-Box Camera	10.3390/sym11121492		crossref	box free annotation efficient object detection point annotations
C5-etiquetas	0.5	2019	2	Journal of the Audio Engineering Society	Robust Speaker Recognition in Noisy Conditions by Means of Online Training with Noise Profiles	10.17743/jaes.2019.0004		crossref	label noise robust training deep network noisy annotations
C5-etiquetas	0.5	2019	4	Big Data and Cognitive Computing	RazorNet: Adversarial Training and Noise Training on a Deep Neural Network Fooled by a Shallow Neural Network	10.3390/bdcc3030043		crossref	label noise robust training deep network noisy annotations
X-analogos	0.5	2019	157	Monthly Notices of the Royal Astronomical Society	Real-bogus classification for the Zwicky Transient Facility using deep learning	10.1093/mnras/stz2357		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2019	1	International Journal of Science and Research (IJSR)	Survey on Real-Time Data Processing in Finance Using Machine Learning Techniques	10.21275/sr24810081140		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.5	2019	20	Remote Sensing	Remote Sensing of Explosives-Induced Stress in Plants: Hyperspectral Imaging Analysis for Remote Detection of Unexploded Threats	10.3390/rs11151827		crossref	landmine unexploded ordnance detection remote sensing machine learning
C4-sesgo	0.5	2017	138	Gastrointestinal Endoscopy	Diagnostic accuracy of EUS compared with MRCP in detecting choledocholithiasis: a meta-analysis of diagnostic test accuracy in head-to-head studies	10.1016/j.gie.2017.06.009		crossref	spectrum bias diagnostic test accuracy generalisability
C5-etiquetas	0.5	2017	631	Proceedings of the AAAI Conference on Artificial Intelligence	Robust Loss Functions under Label Noise for Deep Neural Networks	10.1609/aaai.v31i1.10894		crossref	label noise robust training deep network noisy annotations
C4-sesgo	0.5	2016	7	Pathology &amp; Oncology Research	Diagnostic Accuracy of BRAF Immunohistochemistry in Colorectal Cancer: a Meta-Analysis and Diagnostic Test Accuracy Review	10.1007/s12253-016-0077-2		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.5	2016	0	SSRN Electronic Journal	Finite Sample Bias and MSE of Fully Aggregated Estimator For AR(1) Model with a General Error Distribution	10.2139/ssrn.2758510		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2015	2	Journal of Applied Hematology	Sources of bias in diagnostic accuracy studies	10.4103/1658-5127.171991		crossref	spectrum bias diagnostic test accuracy generalisability
C4-sesgo	0.5	2015	54	ISPRS International Journal of Geo-Information	Impacts of Species Misidentification on Species Distribution Modeling with Presence-Only Data	10.3390/ijgi4042496		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2015	0	Tropical and Subtropical Agroecosystems	BAYESIAN MODELS FOR SPECIES DISTRIBUTION MODELLING WITH ONLY-PRESENCE RECORDS	10.56369/tsaes.1989		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2015	12	Environmental Toxicology and Chemistry	Selection bias correction for species sensitivity distribution modeling and hazardous concentration estimation	10.1002/etc.3098		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2015	11	Econometrics	Asymptotic Distribution and Finite Sample Bias Correction of QML Estimators for Spatial Error Dependence Model	10.3390/econometrics3020376		crossref	sample selection bias presence only species distribution model
C4-sesgo	0.5	2015	654	Ecology and Evolution	On the selection of thresholds for predicting species occurrence with presence‐only data	10.1002/ece3.1878		crossref	sample selection bias presence only species distribution model
X-analogos	0.5	2015	46	Monthly Notices of the Royal Astronomical Society	Machine learning classification of SDSS transient survey images	10.1093/mnras/stv2041		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.444	2025	0	SSRN Electronic Journal	Machine Learning-Based Intrusion Detection System : Reducing False Positives and False Negatives in IoT Security	10.2139/ssrn.5263111		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2025	1	Journal Européen des Systèmes Automatisés	Machine Learning-Based Intrusion Detection System: Reducing False Positives and False Negatives in IoT Security	10.18280/jesa.580503		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2024	0	Journal of Urology	MP07-12 DEVELOPING A DEEP LEARNING METHOD FOR DETECTING FALSE POSITIVES IN PHOTODYNAMIC DIAGNOSIS	10.1097/01.ju.0001008728.41882.d7.12		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2024	16	IEEE Access	Toward Reduction in False Positives Just-In-Time Software Defect Prediction Using Deep Reinforcement Learning	10.1109/access.2024.3382991		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2024	2	Korean Institute of Smart Media	Parking Lot Occupancy Detection using Deep Learning and Fisheye Camera for AIoT System	10.30693/smj.2023.13.01.24		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2023	0	Journal of Electrical Electronics Engineering	Detection of False Data Injection Attacks in Smart-Grid Systems: Benchmarking Deep Learning Techniques	10.33140/jeee.02.01.05		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2023	27	Babylonian Journal of Machine Learning	Reviews research on applying machine learning techniques to reduce false positives for network intrusion detection systems	10.58496/bjml/2023/005		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2023	44	Ecological Informatics	DeepWILD: Wildlife Identification, Localisation and estimation on camera trap videos using Deep learning	10.1016/j.ecoinf.2023.102095		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2023	19	IEEE Access	WOMT: Wasserstein Distribution Based Minimization of False Positives in Breast Tumor Classification Using Deep Learning	10.1109/access.2023.3279496		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2023	3	Ecol Evol	The successes and pitfalls: Deep-learning effectiveness in a Chernobyl field camera trap application.	10.1002/ece3.10454		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.444	2022	5	STAR Protocols	FusionAI, a DNA-sequence-based deep learning protocol reduces the false positives of human fusion gene prediction	10.1016/j.xpro.2022.101185		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2021	2	International Journal of Computer Science and Engineering	Automatically Identifying Wild Animals In Camera-Trap Images With Deep Learning	10.14445/23488387/ijcse-v8i5p102		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2020	50	Mammal Research	Component processes of detection probability in camera-trap studies: understanding the occurrence of false-negatives	10.1007/s13364-020-00478-y		crossref	rare species detection camera trap deep learning false positives
X-analogos	0.444	2019	64	PLOS ONE	Maximising camera trap data: Using attractants to improve detection of elusive species in multi-species surveys	10.1371/journal.pone.0216447		crossref	rare species detection camera trap deep learning false positives
C4-sesgo	0.429	2026	0	J Med Internet Res	Detecting Uncoded Self-Harm in Veterans' Electronic Health Records Using Positive and Unlabeled Learning: Retrospective Cohort Study.	10.2196/89071		europepmc	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2026	0	Machine Learning	Combating Noisy Labels in Object Detection Datasets	10.1007/s10994-025-06976-x		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2026	0	International Journal of Machine Learning and Cybernetics	Dual-weight fusion framework for multiview multilabel with incomplete views and missing labels	10.1007/s13042-026-03129-x		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2026	5	Pattern Recognition	Dual Assignment of labels for end-to-end fully convolutional object detection	10.1016/j.patcog.2025.111877		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2026	0	Information Fusion	Mixture-of-Experts for Robust Multimodal Object Detection in UAV Imagery with Incomplete Observations	10.1016/j.inffus.2026.104678		crossref	missing annotations object detection incomplete labels training
C5-etiquetas	0.429	2026	0	Front Big Data	Cheatomaly: weakly supervised video anomaly ranking for exam cheating detection using vision transformers.	10.3389/fdata.2026.1817120		europepmc	point supervision object detection weakly supervised localization
C5-etiquetas	0.429	2026	0	Sensors (Basel)	Semi-Supervised Object Detection: A Survey on Progress from CNN to Transformer.	10.3390/s26010310		europepmc	point supervision object detection weakly supervised localization
C5-etiquetas	0.429	2026	0	Sci Rep	FAD-MIL: a weakly supervised fracture detection model based on X-ray images.	10.1038/s41598-026-44675-2		europepmc	point supervision object detection weakly supervised localization
X-analogos	0.429	2026	0	NWSA Academic Journals	A NOVEL APPROACH TO INDUSTRIAL FABRIC DEFECT ANALYSIS USING ADAPTIVE ANOMALY REASONING AND HIERARCHICAL FEATURE LEARNING	10.12739/nwsa.2026.21.2.2a0214		crossref	anomaly detection industrial inspection rare defect imbalance
C4-sesgo	0.429	2026	0	Diversity and Distributions	Environmentally Grounded Pseudo‐Absence Sampling for Species Distribution Models: A Language Guided Framework	10.1111/ddi.70199		crossref	pseudo absence background sampling presence only data
C5-etiquetas	0.429	2026	0	Foods	Dual-Guided Semi-Supervised Semantic Segmentation for Citrus Quality Evaluation.	10.3390/foods15112029		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	IEEE J Biomed Health Inform	Text-Driven Weakly Supervised OCT Lesion Segmentation With Structural Guidance.	10.1109/jbhi.2025.3616290		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	J Clin Transl Pathol	Weakly Supervised Teacher-Student Framework with Progressive Pseudo-mask Refinement for Gland Segmentation.	10.14218/jctp.2025.00055		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	1	IEEE Trans Med Imaging	Wave-Aware Weakly Supervised Histopathological Tissue Segmentation With Cross-Scale Logits Distillation.	10.1109/tmi.2025.3637119		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	iScience	Emotion correction for weibo users via weakly supervised learning and semantic understanding.	10.1016/j.isci.2026.116101		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	IEEE Trans Image Process	Box-Supervised 3D Instance Segmentation With Level Set Evolution and Cross-View Consistency.	10.1109/tip.2026.3684400		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	Sci Rep	Weakly supervised colorectal gland segmentation through self-supervised learning and attention-based pseudo-labeling.	10.1038/s41598-026-36256-0		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	Sci Rep	Domain-agnostic weakly supervised surgical instrument segmentation.	10.1038/s41598-026-43054-1		europepmc	weakly supervised semantic segmentation image level labels
C5-etiquetas	0.429	2026	0	Electronics	Semi-Supervised Facial Emotion Recognition via Valence-Arousal Pseudo-Label Refinement	10.3390/electronics15102213		crossref	pseudo label refinement iterative self training detection
C5-etiquetas	0.429	2026	0	Proceedings of the AAAI Conference on Artificial Intelligence	Nested Graph Pseudo-Label Refinement for Noisy Label Domain Adaptation Learning	10.1609/aaai.v40i31.39879		crossref	pseudo label refinement iterative self training detection
C5-etiquetas	0.429	2026	0	Sensors (Basel)	Hybrid Mamba-Graph Fusion with Multi-Stage Pseudo-Label Refinement for Semi-Supervised Hyperspectral-LiDAR Classification.	10.3390/s26031005		europepmc	pseudo label refinement iterative self training detection
C4-sesgo	0.429	2025	0	Journal of Computing Science and Engineering	A Federated Learning Method for Multi-Positive and Unlabeled Data Using an Ensemble of One-Positive and Unlabeled Learning Models	10.5626/jcse.2025.19.1.16		crossref	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2025	0	Micromachines (Basel)	Small Object Localization with 90% Annotation Reduction by Positive-Unlabeled Learning.	10.3390/mi16121379		europepmc	positive unlabeled learning incomplete ground truth detection
C4-sesgo	0.429	2025	6	Pattern Recognition	Human–object interaction detection via recycling of ground-truth annotations	10.1016/j.patcog.2024.110897		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2025	0	Transformations: A DARIAH Journal	Improving Workflows in Digital Art History: Sharing Annotations for Cultural Heritage Image Segmentation and Object Detection	10.46298/transformations.14591		crossref	missing annotations object detection incomplete labels training
C4-sesgo	0.429	2025	1	Measurement Science Review	GGLCM: A Real-time Early Anomaly Detection Method for Mechanical Vibration Data with Missing Labels	10.2478/msr-2025-0019		crossref	missing annotations object detection incomplete labels training
C5-etiquetas	0.429	2025	0	Sensors (Basel)	Source-Free Domain-Adaptive Semi-Supervised Learning for Object Detection in CCTV Images.	10.3390/s26010045		europepmc	point supervision object detection weakly supervised localization
C5-etiquetas	0.429	2025	0	Sensors (Basel)	Dual Weakly Supervised Anomaly Detection and Unsupervised Segmentation for Real-Time Railway Perimeter Intrusion Monitoring.	10.3390/s25206344		europepmc	point supervision object detection weakly supervised localization
