theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Stories from the Edge: Creating an Identity in Early Medieval North-West Staffordshire	2017	Leicester Research Archive (University of Leicester)	0	yes		http://hdl.handle.net/2381/40316	en	This thesis takes as its research area the southern half of Pirehill Hundred, Staffordshire. Despite being in the Mercian heartland, it is an area that has remained on the periphery of discussions by scholars of the early medieval period. To bring this area into focus this study has undertaken both a multi-disciplinary and a multi-focused approach. Chapters one and two discuss burial mounds, both in terms of survival and their cultural context and the lives of local saints. Both are viewed in terms of their historical context as well and through the lens of storytelling and the formation of identity as expressed in the landscape. The discussion pulls in wider themes concerning the power of the dead as expressed in the landscape.&#13;\nThe chapter on the stone sculpture of Staffordshire brings these monuments back into a Mercian context, seeing them as a continuation of this wider narrative as well as bringing to the fore broader discussions around land ownership. This is later linked through a series of case studies to the propensity for early medieval manors to be found on the edge of watery landscapes. It is through these detailed case studies that evidence is provided for a series of ‘symptoms’ by which early medieval settlements can be discerned. The role of the powerful family Wulf is discussed in the final chapter, placing this family and their landholding firmly in a Staffordshire context.&#13;\nWhat links this thesis is an understanding of ‘edgy-ness’, either in landscape terms with the desire for early medieval manors to seek out the edge, or how this region has remained on the edge of academic discussions. Above all else this thesis is a study of the landscape of the often overlooked rural landscape of early medieval Staffordshire.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Recognising and reconstructing prehistoric landscapes : a new case study from eastern Cumbria	2000	INDIGO (University of Illinois at Chicago)	0	yes		https://figshare.com/articles/thesis/Recognising_and_reconstructing_prehistoric_landscapes_a_new_case_study_from_eastern_Cumbria/10182107	en	This research looks at the problems of integrating palynological and archaeological data in the context of landscape archaeology. Concentrating on the differences in spatial scale of the two data sets and using a case study from eastern Cumbria the research focuses on the recognition and reconstruction of prehistoric landscapes. The research tests the distribution patterns evident in the existing archaeological record to assess whether the spatial and chronological distributions are a reflection of human activity areas or the result of differential preservation, destruction and recovery. The research also assesses the level of intra-regional variation in vegetation and its relationship to the archaeological record. The methodological approach adopted for this research ensures that both data sets relate to the same geographical space. Four pollen sites, dominated by a local and extra-local pollen catchment, are sampled and intensive archaeological investigation carried out within the catchment area. It is shown that late mesolithic-early neolithic communities were utilising most sections of the landscape but that activities varied between one micro-region and another. Diversity in human/environment interaction continues into the neolithic and bronze age by which time the Eden Valley has increased in importance possibly due to its position in relation to major routes through the Pennines. The study indicates that eastern Cumbria had a spatially varied mid-Holocene vegetation with a degree of variation comparable to that identified for the whole of northern England. Much of this variation is related to soil type and altitude with the influence of human activity being local in origin and responsible for only small scale change. It is suggested that the local and extra local scale pollen data provides a common denominator between nature and culture and combined with archaeological investigation forms the very basis for archaeological landscape studies.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Storied and Supernatural Places	2018	Directory of Open access Books (OAPEN Foundation)	0	yes		https://library.oapen.org/bitstream/20.500.12657/29738/1/9789522229946_storied.pdf	en	"""This book addresses the narrative construction of places, the relationship between tradition communities and their environments, the supernatural dimensions of cultural landscapes and wilderness as they are manifested in European folklore and in early literary sources, such as the Old Norse sagas. The first section “Explorations in Place-Lore” discusses cursed and sacred places, churches, graveyards, haunted houses, cemeteries, grave mounds, hill forts, and other tradition dominants in the micro-geography of the Nordic and Baltic countries, both retrospectively and from synchronous perspectives. The supernaturalisation of places appears as a socially embedded set of practices that involves storytelling and ritual behaviour. Articles show, how places accumulate meanings as they are layered by stories and how this shared knowledge about environments can actualise in personal experiences. Articles in the second section “Regional Variation, Environment and Spatial Dimensions” address ecotypes, milieu-morphological adaptation in Nordic and Baltic-Finnic folklores, and the active role of tradition bearers in shaping beliefs about nature as well as attitudes towards the environment. The meaning of places and spatial distance as the marker of otherness and sacrality in Old Norse sagas is also discussed here. The third section of the book “Traditions and Histories Reconsidered” addresses major developments within the European social histories and mentalities. It scrutinizes the history of folkloristics, its geopolitical dimensions and its connection with nation building, as well as looking at constructions of the concepts Baltic, Nordic and Celtic. It also sheds light on the social base of folklore and examines vernacular views toward legendry and the supernatural."""
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex		2023	Arheologia	0	yes	10.15407/arheologia2023.03	https://arheologia.com.ua/index.php/arheologia/article/download/350/343/		In the article, methods and use of open-source images to undertake an archaeological landscape survey of part of Ukraine are described.A selection of results -feature types and their placement in the landscape -from the first year of our survey is outlined and discussed.Our results can be assessed and manipulated using an interactive ArcGIS web app.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Barrows beyond borders: how far can an Irish model see?	2026	dCOBISS.SI Digital Repository	0	yes	10.5281/zenodo.20137748	https://zenodo.org/records/20137748/files/lac2026_presentation-coz_nejc.pdf	en	Barrows beyond borders: how far can an Irish model see? Conference presentation at Landscape Archaeology Conference (LAC 2026), Bamberg, 18–20 March 2026 This record contains the slides from the conference presentation “Barrows beyond borders: how far can an Irish model see?”, presented at the Landscape Archaeology Conference (LAC 2026), held from 18 to 20 March 2026 at Otto-Friedrich-University Bamberg, University building U5LAC 2026, Bamberg. The presentation was part of Session 2, “From Point Clouds to Patterns: Machine Learning in Landscape Archaeology”. It discusses the application and transferability of a machine-learning model originally developed for the detection of Irish barrows, with attention to how far such a model can be applied beyond its original geographic and training context. The presentation is related to the ERC project STONE: “Unde venis? Unravelling the Enigma of the Stećci Tombstones” (grant agreement no. 101089123). Related research outputs, including associated software, datasets, and publications, are listed under Related works where applicable. Unless otherwise indicated, the slides are licensed under Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0). Third-party figures, photographs, maps, logos, and other externally sourced material remain under their respective licences and are not covered by this licence.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Oppida of Western France : an archaeological and proto-historical approach	2014	ERA	0	yes		http://hdl.handle.net/1842/15783	en	Oppida are mostly commonly defined as large (measuring c. 15ha or more) hillfort settlements dating to the late La Tène which can be found across temperate Europe. They are often discussed as a single, relatively homogenous site-type, though more recent research has recognised greater variation between oppida at the regional and even local level. Oppida have been described as central places, as urban or proto-urban settlements, and as indicators of state formation. This thesis will examine the archaeological evidence from two regions of western France (Brittany and Aquitaine) during the late La Tène in order to assess how well the large enclosed sites in these areas fit with our definitions of oppida. The name oppidum itself is a Latin word meaning ‘town’ and was used throughout ancient texts such as Julius Caesar’s De Bello Gallico to describe the settlements that he encountered during his military campaigns in Gaul. These texts have inspired generations of archaeologists to search for the physical reality behind the historical documents. As such, this thesis also investigates the Greek and Roman sources in order to determine what settlement descriptors such as oppidum, vicus, and aedificium would have meant to the authors and audiences of the time and how that information provides a helpful context for archaeological investigation. This cumulated evidence is then gathered together in order to explore the role and significance of the oppida of western France within their contemporary social structures.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	6 Archaeological discoveries and new data from South Italy	2024	Archaeological Reports	0	yes	10.1017/s057060842400005x	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C7534E86AFEA0701AB317D17ED015C27/S057060842400005Xa.pdf/div-class-title-6-archaeological-discoveries-and-new-data-from-south-italy-div.pdf	en	In the last 10 years, the archaeological landscape of South Italy has continued to thrive, especially thanks to research led by Italian and foreign universities. This report provides an overview of some of the archaeological discoveries and new data from the prehistoric to the Classical period, paying attention to the identification of possible patterns in the investigations conducted across the regions considered.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	AN INVESTIGATION ON PROVENANCE AND MANUFACTURING TECHNOLOGY OF ARCHITECTURAL TERRACOTTAS FROM THE ATHENAION IN CASTRO (APULIA, ITALY)	2023	Institutional Research Information System University of Ferrara (University of Ferrara)	0	yes	10.19276/plinius.2023.emac	https://www.socminpet.it/dwl.php?file=files/download/vol-48-emac/plinius48emac_doi.pdf	en	Little is known about the social, cultural and economical relationships between Central Mexico and Western Regions during the Middle and the Late Formative Periods (600 BCE – 250 CE). The Chupicuaro culture is known as one of the most dynamic Formative traditions in Western Mesoamerica, notably through its well-polished ceramics combining complex shapes, shimmering colours and diversified iconographic motifs. The forcefulness of the Chupícuaro pottery tradition seems to have influenced the ceramic productions of the Basin of Mexico, or to have been the source of local imitations and reinterpretations.The CHUPICERAM project (2021-2024), financially supported by the French National Research Agency, aims to clarify the nature and intensity of these relationships, focusing on ceramic materials from Chupicuaro culture and from Cuicuilco culture – a cultural core of the Basin of Mexico. The project follows a comparative and interdisciplinary approach, bringing together Mexican and French scientific teams. By cross-referencing the analytical results, we attempt to establish stylistic, technical and compositional groupings that will make it possible to formulate hypotheses on the manufacturing processes and sources of supply of raw materials in the diachrony and for both Chupicuaro and Cuicuilco cultures.In a first phase, we focus on ceramic sherds from different archaeological sites and different periods of the Chupicuaro culture (Chupicuaro and Mixtlan Periods). From the corpus of about 200 sherds, archaeological groups have been established on the basis of the patterns and colours of the decorations and of the shapes of the sherds. We used non-invasive analytical methods for the characterisation of the decorations and the ceramic pastes (hyperspectral imaging, µ-Raman, p-XRF…). In parallel, polished cross- and thin-sections were prepared from a reduced number of sherds for morphological and quantitative compositional analyses under SEM-EDX, and petrographical analyses. In addition, a comparative analysis with geological samples from nearby sites and also with ceramic replicas fired from these samples is currently undertaken for provenance studies. All the ceramic pastes of the archeological sherds are identified as non-calcareous (CaO &lt; 2.5 wt%). Our first results show compositional differences in the diachrony (Chupicuaro sherds versus Mixtlan sherds) of these ceramic pastes, both for major elements (Na, Al) and trace elements (Rb, Zr). Regarding the decorations, whatever the period, they consist of a mixture of clay and iron oxides for the reds, and of clay, iron oxides and manganese oxides for the black/café ones. The clayey beige decorations are rich in calcium, while the white ones resemble the ceramic pastes in term of composition. Together with the mineralogical data, those results are the focus of the present communication.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Spaces and shapes : Possibilities of the research of historical landscapes with LiDAR and ALS surveys	2023	Antaeus	0	yes	10.62149/antaeus.39.2023_07	https://ri.abtk.hu/images/kiadvanyok/antaeus/article/Ant392023/07_Belenyesy.pdf	nl	Legfrissebb Kötetek Szerzőknek Etikai nyilatkozat Rólunk Spaces and shapes. Possibilities of the research of historical landscapes with LiDAR and ALS surveys Károly Belényesy PDF Antaeus 39 255–278 DOI: https://doi.org/10.62149/Antaeus.39.2023_07 Keywords: historical landscape, geoinformatics, archaeological topography, landscape characterisation, algorithm-based analysis in archaeology Zusammenfassung: Im Zusammenhang mit der Erforschung mittelalterlicher Regionen kann heute bei weitem nicht mehr nur von jenen Phänomenen gesprochen werden, die über einen ausschließlich landschaftsbildlichen Charakter verfügen, sondern auch über die zusammenhängenden Netzwerke dieser Phänomene, ein System, das wir im Sinne einer Paraphrase des Ökosystems mit Recht als eine Art Anthroposystem bezeichnen dürfen. Hier muss erwähnt werden, dass die forschungsbegleitenden und traditionell auf visueller Beobachtung basierenden Vermessungs- und Datensammlungsmethoden in technischer Hinsicht in ein neues Zeitalter getreten sind. Die Überreste anthropogener Einwirkungen und siedlungsgeschichtlicher Netzwerke konnten und können gerade aufgrund dieser technologischen Neuheiten entdeckt, erläutert und damit interpretiert werden. Trotz Algorithmen, Punktwolken und 3D-Modellen ist jedoch der Gegenstand der Forschung weiterhin unverändert. Die Nutzung von LiDAR, oder mit anderem Namen ASL-Technologie könnte die Aufdeckung der historischen Ebenen menschlicher Intervention in der Landschaft und damit das Verständnis der Wechselwirkung zwischen dem Menschen und seiner natürlichen Umgebung zu neuen Höhen verhelfen.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Iron Age Scotland	2012		0	yes	10.9750/scarf.09.2012.193	https://doi.org/10.9750/scarf.09.2012.193	en	The main recommendations of the panel report can be summarised under five key headings:  Building blocks: The ultimate aim should be to build rich, detailed and testable narratives situated within a European context, and addressing phenomena from the longue durée to the short-term over international to local scales. Chronological control is essential to this and effective dating strategies are required to enable generation-level analysis. The ‘serendipity factor’ of archaeological work must be enhanced by recognising and getting the most out of information-rich sites as they appear. o There is a pressing need to revisit the archives of excavated sites to extract more information from existing resources, notably through dating programmes targeted at regional sequences – the Western Isles Atlantic roundhouse sequence is an obvious target. o Many areas still lack anything beyond the baldest of settlement sequences, with little understanding of the relations between key site types. There is a need to get at least basic sequences from many more areas, either from sustained regional programmes or targeted sampling exercises. o Much of the methodologically innovative work and new insights have come from long-running research excavations. Such large-scale research projects are an important element in developing new approaches to the Iron Age.  Daily life and practice: There remains great potential to improve the understanding of people’s lives in the Iron Age through fresh approaches to, and integration of, existing and newly-excavated data. o House use. Rigorous analysis and innovative approaches, including experimental archaeology, should be employed to get the most out of the understanding of daily life through the strengths of the Scottish record, such as deposits within buildings, organic preservation and waterlogging. o Material culture. Artefact studies have the potential to be far more integral to understandings of Iron Age societies, both from the rich assemblages of the Atlantic area and less-rich lowland finds. Key areas of concern are basic studies of material groups (including the function of everyday items such as stone and bone tools, and the nature of craft processes – iron, copper alloy, bone/antler and shale offer particularly good evidence). Other key topics are: the role of ‘art’ and other forms of decoration and comparative approaches to assemblages to obtain synthetic views of the uses of material culture. o Field to feast. Subsistence practices are a core area of research essential to understanding past society, but different strands of evidence need to be more fully integrated, with a ‘field to feast’ approach, from production to consumption. The working of agricultural systems is poorly understood, from agricultural processes to cooking practices and cuisine: integrated work between different specialisms would assist greatly. There is a need for conceptual as well as practical perspectives – e.g. how were wild resources conceived? o Ritual practice. There has been valuable work in identifying depositional practices, such as deposition of animals or querns, which are thought to relate to house-based ritual practices, but there is great potential for further pattern-spotting, synthesis and interpretation. Iron Age Scotland: ScARF Panel Report v  Landscapes and regions:  Concepts of ‘region’ or ‘province’, and how they changed over time, need to be critically explored, because they are contentious, poorly defined and highly variable. What did Iron Age people see as their geographical horizons, and how did this change?  Attempts to understand the Iron Age landscape require improved, integrated survey methodologies, as existing approaches are inevitably partial.  Aspects of the landscape’s physical form and cover should be investigated more fully, in terms of vegetation (known only in outline over most of the country) and sea level change in key areas such as the firths of Moray and Forth.  Landscapes beyond
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Before and after: investigations of prehistoric land use in relation to the Early Iron Age settlement and tumulus necropolis on the Érd/Százhalombatta-plateau	2019	Repository of the Academy's Library (Library of the Hungarian Academy of Sciences)	0	yes		http://real.mtak.hu/121294/1/CFNGRBGHJKNPS.pdf	en	
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	A reassessment of the early Christian' archaeology of Cumbria	1980	Durham e-Theses (Durham University)	0	no			en	This thesis consists of a survey of events and material culture in Cumbria for the period-between the withdrawal of Roman troops from Britain circa AD 410, and the Viking settlement in Cumbria In the tenth century. An attempt has been made to view the archaeological data within the broad framework provided by environmental, historical and onomastic studies. Chapters 1-3 assess the current state of knowledge in these fields in Cumbria, and provide an introduction to the archaeological evidence, presented and discussed in Chapters 4-8, and set out In Appendices 5-10. The archaeological material is constantly related to currents in other disciplines and vice-versa. The concluding chapter concentrates on selected, general themes related to the data considered and its limitations.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Testing the capability of Rare Earth Elements to identify archaeological strata in an African site: The case of the terraced landscape at Konso, Ethiopia	2017	White Rose Research Online (University of Leeds, The University of Sheffield, University of York)	0	yes		https://eprints.whiterose.ac.uk/115846/1/UKAS_abstract_book.pdf	en	Over the last twenty years Rare Earth Elements (REE) have started to be part of archaeometric studies. Due to their particular characteristics there have been several attempts to apply REE analysis to different archaeological scenarios including stratigraphically-controlled agricultural soils, demonstrating that this is an effective tool to understand how human activity is reflected in soil development. Our study proposes a new methodological approach for the identification of anthropogenic deposits through REE soil analysis, pushing current limitations of traditional chemical and sedimentology techniques. Our study represents the first application of REE concentrations in soils from tropical Africa within an archaeological context. The agricultural soils were captured in an artificial sediment trap that forms part of the terraced landscape in Konso, Ethiopia; a system thought to have developed over the last 500 years, and which was awarded World Heritage status in 2011. Forty samples were taken from successive alluvial layers down a c. 2m thick soil sequence that had accumulated behind a series of drystone walls. The samples were analyzed for trace elements and REE via ICP-MS. To understand the causes of enrichment or depletion of REE, the data were compared with soil organic matter, organic carbon and fire markers. To aid interpretation we crossreferenced our results with archaeobotanical and soil micromorphology data. Data were analysed using multivariate statistics. Taken together these results present a very different picture of landscape development to previous presented accounts; the REE analyses provide significant details regarding the source and transportation of sediments.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Elmali plain : a review of its environmental setting and archaeological settlements	1999	Bilkent University Institutional Repository (Bilkent University)	0	yes		http://hdl.handle.net/11693/18098	en	Ankara : The Department of Archaeology and History of Art and Institute of Economics and Social Sciences, Bilkent Univ., 1999.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Early Medieval Ireland: Archaeological Excavations 1930-2009 - Text for Royal Irish Academy	2010	Arrow@dit (Dublin Institute of Technology)	0	yes		http://hdl.handle.net/10197/10936	en	Excavation on early medieval sites in Ireland has a long history, incorporating the many and various changes in techniques and theories that have emerged over the past two centuries. While the discipline has developed and grown across time, it is apparent that particular monument types – notably raths/ringforts – have tended to be the main focus of archaeological excavations. The progress of Irish archaeology itself can be traced through early medieval excavations projects – from the earliest antiquarian explorations, through the investigations of the Harvard Archaeological Expedition, to professional, pre-development archaeological excavations of recent decades. It is also true that the methodologies of archaeological excavations themselves have changed radically, thus impacting upon the understanding and interpretation of the excavated site. This can be seen in comparing the 1930s university excavations at Garranes, Co. Cork (where trenches aimed to investigate enclosing ramparts and only small areas of internal occupation (Ó Ríordáin 1942a)), with the large-scale, open-area, commercial sector type excavations carried out in recent years of the early medieval settlement/cemetery at Raystown, Co. Meath (Seaver 2006; 2010). These changes reflect the ‘professionalization’ of archaeology in Ireland – a scholarly overview of which can be found in ‘Foundation Myths’ (Waddell 2005) – but are also the product of changing political, historical and regional imperatives which were influential in framing research agendas and ultimately in the selection of sites for excavation. In particular, European Union legislative change and major national economic growth have played the dominant role in directing archaeological excavation in recent decades with an almost seismic effect on early medieval archaeological and historical studies in Ireland.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Deep in the forest by LIDAR. Geodetic-topographical survey of the High Medieval and Early Modern outland in the forested upland in Western Bohemia	2016	ASEP	0	yes		http://caa2014.sciencesconf.org/conference/caa2014/pages/BOACAA_2016.pdf	en	Paper reports about the results of geodetic-topographical survey in Radeč Highlands (Western Bohemia) based on the data obtained by airborne laser scanning.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	The Isle of Wight in the English landscape : Medieval and Post-Medieval rural settlement and land use	2013	Bournemouth University Research Online (Bournemouth University)	0	yes		http://eprints.bournemouth.ac.uk/20803/1/Vol_1_%28amended%29.pdf	en	The thesis is a local-scale study which aims to place the Isle of Wight in the English landscape. It examines the much discussed but problematic concept of ‘islandness’, identifying distinctive insular characteristics and determining their significance but also investigating internal landscape diversity. This is the first detailed academic study of Isle of Wight land use and settlement from the early medieval period to the nineteenth century and is fully referenced to national frameworks. The thesis utilises documentary, cartographic and archaeological evidence. It employs the techniques of historic landscape characterisation (HLC), using synoptic maps created by the author and others as tools of graphic analysis. An analysis of the Isle of Wight’s physical character and cultural roots is followed by an investigation of problems and questions associated with models of settlement and land use at various scales. Specifically, national-scale models by Oliver Rackham and by Brian Roberts and Stuart Wrathmell are critically assessed for their value as frameworks within which Isle of Wight data may be examined, as is the local-scale Isle of Wight HLC model. Historic Ordnance Survey maps, royal surveys, manorial surveys and other sources are used to define the Isle of Wight’s territorial units and patterns of land use, enclosure and settlement; to create a new model of 1790s HLC Areas; and to construct a database listing all settlements by size and form. Nucleation and dispersion densities are calculated from this database, compared with Isle of Wight densities mapped by Roberts &amp; Wrathmell and discussed in relation to densities elsewhere in England. Regional-scale patterns of settlement and land-use within central southern England are considered and the relevance of national-scale models of settlement and land use to this region is discussed. The origins and evolution of Isle of Wight settlements are then explored, using evidence from early sources including place-names, Domesday Book, tax lists and surveys. Subsequent analysis defines discrete cultural zones within the Isle of Wight, confirming the diversity and ancient origins of its cultural landscapes. The final chapter provides a synoptic assessment of models, emphasising the value of the local-scale 1790s HLC Areas model and recognising the compatibility of Roberts &amp; Wrathmell’s national-scale settlement model with detailed local data for the Isle of Wight. It is found that Rackham’s model of Ancient Countryside conforms partially with local attributes but that this model may now need some revision. The paradoxical status of the Solent as both a gateway and a cultural boundary is proposed, as is the Island’s affinity with other ‘peripheral’ areas of England.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	"Interregional ""Landscapes of Movement"" and the La Unión Archaeological District of Northeastern Costa Rica"	2012	KU ScholarWorks (The University of Kansas)	0	yes		http://hdl.handle.net/1808/10654	en	In Costa Rica and the Circum-Caribbean, identifying the locations, functions, and evolution of past networks of human movement contributes to understanding pre-Hispanic interregional interactions and exchanges. I hypothesize the existence of Period VI (A.D. 1000 - 1550) routes of interdistrict movement between the northeastern Caribbean Lowlands and the Central Highlands of Costa Rica. To test this hypothesis, I use a multiple-method approach: archival research of historic roads and paths, archaeological reconnaissance of late pre-Hispanic features, and geographic information systems (GIS) least cost path (LCP) and least cost corridor (LCC) analyses. I discuss the possible functions and evaluate the roles of these routes among other interconnected networks. While archaeologists have documented some pre-Hispanic roads and paths in Costa Rica, few pre-Hispanic interregional routes of human movement have been identified. During the Colonial Period, the Spanish utilized these same landscapes of movement and waterscapes of movement for their own transportation and communication. Since the use of some routes persist into the present, archival research can reveal routes of pre-Hispanic movement. The results of my investigations show that there is a relationship between the optimal (GIS modeled) and historical landscapes of movement with the archaeological evidence that such a route existed during the late pre-Hispanic. While a regional archaeological survey is required to identify the late pre-Hispanic network of movement, my multiple-method approach identifies segments of that network and examines how humans moved across the landscape of northwestern Costa Rica over one thousand years ago.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Archaeological Evidence: Changing perceptions of the Middle Ages’	2018	Lincoln Repository (University of Lincoln)	0	yes		http://eprints.lincoln.ac.uk/id/eprint/34403/1/2018_Archaeology-%26-Teaching-Medieval-History.pdf	en	A guide of history teachers to encourage the use of archaeological evidence for the medieval period in the teaching of medieval History at Key Stage 3
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Samuel Lines and sons: rediscovering Birmingham’s artistic dynasty 1794 – 1898 through works on paper at the Royal Birmingham Society of Artists	2012	UPT. Syiah Kuala University Library (Syiah Kuala University)	0	yes		http://etheses.bham.ac.uk/3645/1/Wan12PhD_v1.pdf	en	This thesis is the first academic study of nineteenth-century artist and drawing master Samuel Lines (1778-1863) and his five sons: Henry Harris Lines (1800-1889), William Rostill Lines (1802-1846), Samuel Rostill Lines (1804-1833), Edward Ashcroft Lines (1807-1875) and Frederick Thomas Lines (1809-1898). The thesis, with its catalogue, has been a result of a collaborative study focusing on a collection of works on paper by the sons of Samuel Lines, from the Permanent Collection of the Royal Birmingham Society of Artists (RBSA). Both the thesis and catalogue aim to re-instate the family’s position as one of Birmingham’s most prominent and distinguished artistic dynasties. The thesis is divided into three chapters and includes a complete and comprehensive catalogue of 56 works on paper by the Lines family in the RBSA Permanent Collection. The catalogue also includes discursive information on the family’s careers otherwise not mentioned in the main thesis itself. The first chapter explores the family’s role in the establishment of the Birmingham Society of Arts (later the RBSA). It also explores the influence of art institutions and industry on the production of the fine and manufactured arts in Birmingham during the nineteenth century. The second chapter discusses the Lines family’s landscape imagery, in relation to prevailing landscape aesthetics and the physically changing landscape of the Midlands. Henry Harris Lines is the main focus of the last chapter which reveals the extent of his skills as archaeologist, antiquarian and artist. &#13;\n&#13;\nVolume 1: Text, Volume 2: Catalogue &amp; Volume 3: Illustrations
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Virginia Burial Mounds	2009	The Bioarchaeology of Virginia Burial Mounds	0		10.2307/jj.30347335.8			
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Burial Mounds in Broader Perspective.	2018	Burial Mounds in Europe and Japan	0		10.2307/j.ctv1228gf7.23			
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Emergence and Development of Burial Mounds in the Yayoi Period	2018	Burial Mounds in Europe and Japan	0		10.2307/j.ctv1228gf7.11			
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Introduction: Of Burial Mounds and Toxic Tombs	2016	Love Canal	0		10.1093/oso/9780195374834.003.0006		en	" Driving north on the 290 Expressway from Buffalo to Niagara Falls each day, thousands of cars race alongside the mighty Niagara River. North America's fastest-flowing body of water, the Niagara seems jet-propelled. If the Mississippi is the Father of Waters for its grand length, then the Niagara is its furious little cousin: a short but manic river that, in a span of roughly 30 miles, sprints from Lake Erie to Lake Ontario, with a famous plunge of nearly 200 feet at Niagara Falls. Few visitors ever come away from a tour of Niagara unmoved. ""I was in a manner stunned and unable to comprehend the vastness of the scene,"" Charles Dickens said of his first glimpse of the Niagara River Basin and Falls in the 1840s. ""Niagara was at once stamped upon my heart, an image of Beauty; to remain there, changeless and indelible, until its pulses cease to beat, for ever."" For Dickens, as for countless others, Niagara Falls exemplifies the American natural sublime. The highway chasing the Niagara River illuminates a different force cutting through Western New York: industrialization. For what was once a scenic landscape astride a beautiful waterway has long since become a poster child of mega-industrial growth. In Buffalo, where the ""Niagara"" section of the thruway begins, mammoth factory buildings, hulking steel mills, and a cityscape of grain elevators testify to the industrial pathway that made the region a production powerhouse. At Niagara Falls, the road rolls past majestic power canals and generating stations, illuminating the region's (and the nation's) path to hydroelectric energy. The advent of hydroelectric power, as the saying goes, turned night into day and helped fuel the American industrial dream. No wonder area nuns used to tell troublesome teens that they should pray for their souls. If the Soviet Union wanted to take out American industrial power in Cold War times, Buffalo-Niagara was a main target. "
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Figure 5 - Mounds Nos. 3-5, 7-9 from Samarsky (Prosvet) I burial mound excavated in 2005. The plan of the excavation is projected on the space image. The arrows mark the pixelation zones verified by I.I. Dryomov as burial mounds			0		10.17816/snv202091204.f50270			
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	"Figure 3 - Mounds of the Nazar tract, structures of monuments, finds. 1 - plan, section of the mounds of the complex with the Nazar mustache. a - fragments of a vessel, b - dagger. 2 - plan, section of the burial chamber of the main burial mound. 3 - bronze arrowhead from burial mound 1, burial Nazar-2. 4 - iron dagger from the satellite mound of the Nazar ""mustache"" complex"			0		10.17816/snv201651203.f39842			
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Burial Mounds	2006	Encyclopedia of Anthropology	0		10.4135/9781412952453.n141			
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Burial Mounds in Europe and Japan: An Introduction	2018	Burial Mounds in Europe and Japan: Comparative and Contextual Perspectives	0		10.32028/9781789690071-pp1-14			 This book originates from an international workshopheld at Tuebingen in Germany between 4th and 6th ofNovember 2015.1 The workshop gathered together forthe first time specialists of the European Bronze and IronAge, and Japanese archaeologists of the Yayoi and Kofunperiods to discuss burial mounds as a phenomenon inboth parts of the world. The workshop developed out ofa growing partnership between German and Japanesearchaeology, initiated in part through the developmentof an exhibition in Mannheim and Berlin organized anddirected by Werner Steinhaus in 2004/05 (Wieczorek/Steinhaus/Sahara 2004). The exhibition, entitled ‘DieZeit der Morgenröte’ (The time of Dawn), displayed therich archaeology of the Japanese archipelago to a Germanaudience for the first time. It also brought together theeditors of this book (Knopf and Steinhaus). Since then,visits, lectures and meetings have taken place betweenthe two countries in order to strengthen the knowledge ofJapanese archaeology in Germany and Europe, and viceversa. 
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Hallstatt Burial Mounds Then and Now:	2018	Burial Mounds in Europe and Japan	0		10.2307/j.ctv1228gf7.8			
