dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	longitude	latitude	wms_source	wms_layer	dem_status	error
train_mini	wl-tile-v1-09671	wl-neg-neg-pt-dgpc-113998	neg-pt-dgpc-113998	0	hard_negative	train	PT	Albergaria de Amarante			-8.082978847149942	41.274269818167234	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09786	wl-neg-neg-pt-dgpc-112388	neg-pt-dgpc-112388	0	hard_negative	train	PT	Almas 1			-8.553205857286674	41.95400290331258	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09787	wl-neg-neg-pt-dgpc-112389	neg-pt-dgpc-112389	0	hard_negative	train	PT	Almas 2			-8.552904773365952	41.955007982851846	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09789	wl-neg-neg-pt-dgpc-112391	neg-pt-dgpc-112391	0	hard_negative	train	PT	Almas 3			-8.553064141079286	41.95534727281584	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09860	wl-neg-neg-pt-dgpc-110210	neg-pt-dgpc-110210	0	hard_negative	train	PT	Alto da Raia			-7.892501639057414	41.92646548844683	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09839	wl-neg-neg-pt-dgpc-109328	neg-pt-dgpc-109328	0	hard_negative	train	PT	Alto do Circo/ Faiões			-7.422593323925045	41.748913322636895	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09665	wl-neg-neg-pt-dgpc-105104	neg-pt-dgpc-105104	0	hard_negative	train	PT	Amarante - Calçada da Misericórdia			-8.081246915917617	41.27219252605144	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09673	wl-neg-neg-pt-dgpc-114810	neg-pt-dgpc-114810	0	hard_negative	train	PT	Amarante - Ponte de Santa Luzia			-8.082811750155177	41.272125516765286	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09533	wl-neg-neg-pt-dgpc-109231	neg-pt-dgpc-109231	0	hard_negative	train	PT	Anjo da Guarda São Miguel-o-Anjo			-8.346639411620394	41.61905339405689	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09859	wl-neg-neg-pt-dgpc-109575	neg-pt-dgpc-109575	0	hard_negative	train	PT	Antigo de Arcos/ Arcos-Miliário do Imperador Tibério			-7.669406113029623	41.76359693956762	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09626	wl-neg-neg-pt-dgpc-109367	neg-pt-dgpc-109367	0	hard_negative	train	PT	Arca			-8.445128030034828	41.628234136079726	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09702	wl-neg-neg-pt-dgpc-104969	neg-pt-dgpc-104969	0	hard_negative	train	PT	Arcos			-8.541789200559847	41.25697442560436	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09704	wl-neg-neg-pt-dgpc-106058	neg-pt-dgpc-106058	0	hard_negative	train	PT	Ardegães/ Bouça da Cova da Moura			-8.56947680757387	41.233607962743655	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09595	wl-neg-neg-pt-dgpc-114655	neg-pt-dgpc-114655	0	hard_negative	train	PT	Assento			-8.320148127738037	41.70572847561232	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09621	wl-neg-neg-pt-dgpc-107051	neg-pt-dgpc-107051	0	hard_negative	train	PT	Atalaia do Telhado			-8.4517245674111	41.43499742301069	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09664	wl-neg-neg-pt-dgpc-105070	neg-pt-dgpc-105070	0	hard_negative	train	PT	Ataúdes			-8.064034971842643	41.269278660387315	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09809	wl-neg-neg-pt-dgpc-110401	neg-pt-dgpc-110401	0	hard_negative	train	PT	Barreira			-8.580239742991134	42.038223145757485	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09774	wl-neg-neg-pt-dgpc-108421	neg-pt-dgpc-108421	0	hard_negative	train	PT	Borzendes 2			-8.611472807593035	41.92233801236057	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09675	wl-neg-neg-pt-dgpc-106379	neg-pt-dgpc-106379	0	hard_negative	train	PT	Bouça Chã			-8.138495798300449	41.317668947333395	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09542	wl-neg-neg-pt-dgpc-112403	neg-pt-dgpc-112403	0	hard_negative	train	PT	Bouça da Giesta			-8.6650538858728	41.626108663170776	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09589	wl-neg-neg-pt-dgpc-107094	neg-pt-dgpc-107094	0	hard_negative	train	PT	Bouça de Mosqueiros			-7.97346544650917	41.387258944938154	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09532	wl-neg-neg-pt-dgpc-109017	neg-pt-dgpc-109017	0	hard_negative	train	PT	Bouças Velhas			-8.298472673353556	41.66959539277655	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09573	wl-neg-neg-pt-dgpc-111201	neg-pt-dgpc-111201	0	hard_negative	train	PT	Braga - Avenida da Imaculada Conceição (Nova Loja Lidl)			-8.426391027986964	41.54397082525856	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09563	wl-neg-neg-pt-dgpc-107560	neg-pt-dgpc-107560	0	hard_negative	train	PT	Braga - Avenida da Liberdade, 745			-8.422684566751855	41.550212971792995	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09553	wl-neg-neg-pt-dgpc-107535	neg-pt-dgpc-107535	0	hard_negative	train	PT	Braga - Avenida da Liberdade/Quarteirão dos C.T.T.			-8.422389224490304	41.54906242516026	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09558	wl-neg-neg-pt-dgpc-107545	neg-pt-dgpc-107545	0	hard_negative	train	PT	Braga - Carvalheiras			-8.430316149945021	41.54829953100297	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09575	wl-neg-neg-pt-dgpc-111296	neg-pt-dgpc-111296	0	hard_negative	train	PT	Braga - Instituto Monsenhor Airosa			-8.427494875347621	41.544946895159505	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09579	wl-neg-neg-pt-dgpc-112197	neg-pt-dgpc-112197	0	hard_negative	train	PT	Braga - Largo da Senhora-a-Branca, 126-128			-8.417650305798176	41.55110241947685	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09565	wl-neg-neg-pt-dgpc-107572	neg-pt-dgpc-107572	0	hard_negative	train	PT	Braga - Largo do Paço			-8.426414163366106	41.550312563877235	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09560	wl-neg-neg-pt-dgpc-107553	neg-pt-dgpc-107553	0	hard_negative	train	PT	Braga - Praça Conde São Joaquim, 21-23			-8.431562140402487	41.54903878005863	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09554	wl-neg-neg-pt-dgpc-107536	neg-pt-dgpc-107536	0	hard_negative	train	PT	Braga - Praça Jerónimo Pimentel, 36-37			-8.429805312892464	41.54752172228585	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09577	wl-neg-neg-pt-dgpc-111331	neg-pt-dgpc-111331	0	hard_negative	train	PT	Braga - Praça de República, 1			-8.423300700873469	41.551903222714095	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09581	wl-neg-neg-pt-dgpc-112560	neg-pt-dgpc-112560	0	hard_negative	train	PT	Braga - Rua 25 de Abril			-8.417208107113268	41.55044837058126	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09584	wl-neg-neg-pt-dgpc-114040	neg-pt-dgpc-114040	0	hard_negative	train	PT	Braga - Rua Alferes Alfredo Ferreira, 75-77			-8.42829465364224	41.55336596932922	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09557	wl-neg-neg-pt-dgpc-107544	neg-pt-dgpc-107544	0	hard_negative	train	PT	Braga - Rua Cruz de Pedra, 103-109			-8.431820543174766	41.54789464596964	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09550	wl-neg-neg-pt-dgpc-107528	neg-pt-dgpc-107528	0	hard_negative	train	PT	Braga - Rua Cruz de Pedra, 108-118			-8.432894826185676	41.54694646166757	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09571	wl-neg-neg-pt-dgpc-111021	neg-pt-dgpc-111021	0	hard_negative	train	PT	Braga - Rua Cruz de Pedra, 91-93			-8.431802122002123	41.548098366995276	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09574	wl-neg-neg-pt-dgpc-111203	neg-pt-dgpc-111203	0	hard_negative	train	PT	Braga - Rua D. Diogo de Sousa, 102-118			-8.42749428181833	41.5503423163638	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09569	wl-neg-neg-pt-dgpc-110813	neg-pt-dgpc-110813	0	hard_negative	train	PT	Braga - Rua Direita, 25-29			-8.43259408533794	41.54624234519241	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09559	wl-neg-neg-pt-dgpc-107550	neg-pt-dgpc-107550	0	hard_negative	train	PT	Braga - Rua Dom Afonso Henriques			-8.42752161350317	41.54872508844994	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09586	wl-neg-neg-pt-dgpc-114702	neg-pt-dgpc-114702	0	hard_negative	train	PT	Braga - Rua Dr. Manuel Vieira Matos, Lote 10			-8.415540563338318	41.555563247159455	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09556	wl-neg-neg-pt-dgpc-107538	neg-pt-dgpc-107538	0	hard_negative	train	PT	Braga - Rua Frei Caetano Brandão, 129			-8.428386637597535	41.549274690224664	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09555	wl-neg-neg-pt-dgpc-107537	neg-pt-dgpc-107537	0	hard_negative	train	PT	Braga - Rua Frei Caetano Brandão, 183-185			-8.428798939446914	41.547605351901254	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09578	wl-neg-neg-pt-dgpc-111408	neg-pt-dgpc-111408	0	hard_negative	train	PT	Braga - Rua Pêro Magalhães Gondavo, 62			-8.431153835035294	41.54632090296935	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09570	wl-neg-neg-pt-dgpc-110818	neg-pt-dgpc-110818	0	hard_negative	train	PT	Braga - Rua Sá de Miranda, 375			-8.425183146321944	41.545919992449505	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09587	wl-neg-neg-pt-dgpc-114712	neg-pt-dgpc-114712	0	hard_negative	train	PT	Braga - Rua São Geraldo, 77			-8.425844724017342	41.545796841311216	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09562	wl-neg-neg-pt-dgpc-107556	neg-pt-dgpc-107556	0	hard_negative	train	PT	Braga - Rua Visconde Pindela, 1 e 3			-8.42969584335207	41.549186686560354	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09564	wl-neg-neg-pt-dgpc-107567	neg-pt-dgpc-107567	0	hard_negative	train	PT	Braga - Rua de Dom Paio Mendes, 67-75			-8.428330210060102	41.5499475050203	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09549	wl-neg-neg-pt-dgpc-107525	neg-pt-dgpc-107525	0	hard_negative	train	PT	Braga - Rua de São Geraldo, 34			-8.426517291465016	41.5466208093163	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09548	wl-neg-neg-pt-dgpc-107517	neg-pt-dgpc-107517	0	hard_negative	train	PT	Braga - Rua de São Geraldo, 69 (Creche da Santa Misericórdia)			-8.42567346813423	41.545542527311476	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09551	wl-neg-neg-pt-dgpc-107533	neg-pt-dgpc-107533	0	hard_negative	train	PT	Braga - Rua de São Geraldo, Logradouro do Edificio 27-31			-8.425561347562207	41.547253505169294	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09576	wl-neg-neg-pt-dgpc-111300	neg-pt-dgpc-111300	0	hard_negative	train	PT	Braga - Rua do Alcaide, 18-20			-8.42683069140062	41.54777422409115	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09585	wl-neg-neg-pt-dgpc-114647	neg-pt-dgpc-114647	0	hard_negative	train	PT	Braga - Rua do Carvalhal, 75-77			-8.425339498604199	41.55359258047028	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09580	wl-neg-neg-pt-dgpc-112226	neg-pt-dgpc-112226	0	hard_negative	train	PT	Braga - Rua do Raio, 33			-8.418053867982888	41.550728055951915	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09566	wl-neg-neg-pt-dgpc-107574	neg-pt-dgpc-107574	0	hard_negative	train	PT	Braga - Rua do Souto, 111-119			-8.424460104059008	41.55080753030194	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09582	wl-neg-neg-pt-dgpc-112734	neg-pt-dgpc-112734	0	hard_negative	train	PT	Braga - Rua do Souto, 5-11			-8.42582088210383	41.550676231943875	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09572	wl-neg-neg-pt-dgpc-111064	neg-pt-dgpc-111064	0	hard_negative	train	PT	Braga - Rua dos Biscaínhos, 89-105			-8.429565031337441	41.55048862157412	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09552	wl-neg-neg-pt-dgpc-107534	neg-pt-dgpc-107534	0	hard_negative	train	PT	Braga - Santo António das Travessas, 20-26			-8.427753570297208	41.5483938285407	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09561	wl-neg-neg-pt-dgpc-107554	neg-pt-dgpc-107554	0	hard_negative	train	PT	Braga - Seminário Conciliar de Santiago/ Seminário Conciliar de São Pedro e São Paulo			-8.425569479443617	41.549054212436644	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09711	wl-neg-neg-pt-dgpc-106154	neg-pt-dgpc-106154	0	hard_negative	train	PT	Brio			-8.688760878643631	41.21133766303323	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09776	wl-neg-neg-pt-dgpc-108430	neg-pt-dgpc-108430	0	hard_negative	train	PT	Cabeceiras			-8.608128930800664	41.92658333533076	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09647	wl-neg-neg-pt-dgpc-106924	neg-pt-dgpc-106924	0	hard_negative	train	PT	Caldas de Vizela			-8.308841903148137	41.373870186916626	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09858	wl-neg-neg-pt-dgpc-111443	neg-pt-dgpc-111443	0	hard_negative	train	PT	Calçada de Covelo			-7.905100535551518	41.44959047716321	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09692	wl-neg-neg-pt-dgpc-111221	neg-pt-dgpc-111221	0	hard_negative	train	PT	Calçada de Requeixos			-8.296062042894874	41.34158025504304	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09740	wl-neg-neg-pt-dgpc-108241	neg-pt-dgpc-108241	0	hard_negative	train	PT	Caminha			-8.839051153588413	41.87677818494167	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09739	wl-neg-neg-pt-dgpc-108236	neg-pt-dgpc-108236	0	hard_negative	train	PT	Caminha - Rua da Corredoura (via pública)			-8.837459500226208	41.874447171236014	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09654	wl-neg-neg-pt-dgpc-105820	neg-pt-dgpc-105820	0	hard_negative	train	PT	Canelas			-7.058247990076161	41.143261262060534	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09537	wl-neg-neg-pt-dgpc-107769	neg-pt-dgpc-107769	0	hard_negative	train	PT	Carapeços 1			-8.637835436207654	41.59567603721216	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09545	wl-neg-neg-pt-dgpc-113936	neg-pt-dgpc-113936	0	hard_negative	train	PT	Carapeços 3			-8.644470434311703	41.59338128318635	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09856	wl-neg-neg-pt-dgpc-111190	neg-pt-dgpc-111190	0	hard_negative	train	PT	Carrapatas			-7.882440912093341	41.36816187908703	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09841	wl-neg-neg-pt-dgpc-109436	neg-pt-dgpc-109436	0	hard_negative	train	PT	Carreira da Pedra			-7.423726174371237	41.755222593660214	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09693	wl-neg-neg-pt-dgpc-111250	neg-pt-dgpc-111250	0	hard_negative	train	PT	Casal de São Mamede			-8.29602387893311	41.33713796493332	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09592	wl-neg-neg-pt-dgpc-111409	neg-pt-dgpc-111409	0	hard_negative	train	PT	Casal do Eido			-7.9835102261895985	41.40862865331652	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09536	wl-neg-neg-pt-dgpc-107765	neg-pt-dgpc-107765	0	hard_negative	train	PT	Casal do Monte			-8.576897486400606	41.59448718616376	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09826	wl-neg-neg-pt-dgpc-106253	neg-pt-dgpc-106253	0	hard_negative	train	PT	Castelo de Vale de Mir/ Castelo de Trás			-7.465717296863849	41.347511652784796	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09862	wl-neg-neg-pt-dgpc-105965	neg-pt-dgpc-105965	0	hard_negative	train	PT	Cemitério Mouro/Galafura			-7.675029178037517	41.17764892925531	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09825	wl-neg-neg-pt-dgpc-106162	neg-pt-dgpc-106162	0	hard_negative	train	PT	Cerca			-7.472287908070624	41.21394056391028	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09831	wl-neg-neg-pt-dgpc-109068	neg-pt-dgpc-109068	0	hard_negative	train	PT	Chaves - Balneário das Caldas			-7.471983993704115	41.73930424024947	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09847	wl-neg-neg-pt-dgpc-110188	neg-pt-dgpc-110188	0	hard_negative	train	PT	Chaves - Canto do Rio			-7.46683371549426	41.73750087396373	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09830	wl-neg-neg-pt-dgpc-109057	neg-pt-dgpc-109057	0	hard_negative	train	PT	Chaves - Largo do Arrabalde, 59-61 / Travessa das Couraças			-7.468158362483754	41.738876859109546	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09846	wl-neg-neg-pt-dgpc-110141	neg-pt-dgpc-110141	0	hard_negative	train	PT	Chaves - Miliário do Campo da Roda / Quinta do Caneiro			-7.46752934770885	41.73182382632925	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09835	wl-neg-neg-pt-dgpc-109154	neg-pt-dgpc-109154	0	hard_negative	train	PT	Chaves - Praça Camões			-7.471160169478666	41.73992973101267	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09849	wl-neg-neg-pt-dgpc-111119	neg-pt-dgpc-111119	0	hard_negative	train	PT	Chaves - Rua 1º de Dezembro			-7.471542227325066	41.74139299926803	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09851	wl-neg-neg-pt-dgpc-114161	neg-pt-dgpc-114161	0	hard_negative	train	PT	Chaves - Rua Bispo Idácio, 37			-7.470745260540771	41.740449346540075	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09850	wl-neg-neg-pt-dgpc-112661	neg-pt-dgpc-112661	0	hard_negative	train	PT	Chaves - Rua General Sousa Machado, 51			-7.469522955578813	41.73894038461996	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09852	wl-neg-neg-pt-dgpc-114272	neg-pt-dgpc-114272	0	hard_negative	train	PT	Chaves - Rua Joaquim José Delgado, 83			-7.47383043724407	41.74102826952633	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09848	wl-neg-neg-pt-dgpc-110572	neg-pt-dgpc-110572	0	hard_negative	train	PT	Chaves - Rua da Muralha			-7.472739605126626	41.74048290405961	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09853	wl-neg-neg-pt-dgpc-114415	neg-pt-dgpc-114415	0	hard_negative	train	PT	Chaves - Rua da Trindade, 38-40			-7.4704248929939485	41.74069018783408	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09832	wl-neg-neg-pt-dgpc-109113	neg-pt-dgpc-109113	0	hard_negative	train	PT	Chaves - Rua de Santa Maria, 20 / Rua do Postigo, 18			-7.470251080420385	41.73949233840691	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09836	wl-neg-neg-pt-dgpc-109187	neg-pt-dgpc-109187	0	hard_negative	train	PT	Chaves - Rua do Bispo Idácio, 20-22			-7.469852061461218	41.74021016951997	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
