tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	relief_score	rank_desc	status	error
wl-tile-v1-08682	wl-neg-neg-es-pba-67513	neg-es-pba-67513	0	hard_negative	train	ES	Laxe das Cruces	Mos	Louredo (San Salvador)		rock_art_surface	120.0	-0.36044297	414	ok	
wl-tile-v1-07948	wl-neg-neg-es-pba-63326	neg-es-pba-63326	0	hard_negative	train	ES	Laxe de Chan	Cangas	Darbo (Santa María)		rock_art_surface	120.0	-0.53052773	459	ok	
wl-tile-v1-08141	wl-neg-neg-es-pba-64776	neg-es-pba-64776	0	hard_negative	train	ES	Laxe dos Gatos	Cuntis	Cequeril (Santa María)		rock_art_surface	120.0	0.03220707	300	ok	
wl-tile-v1-06484	wl-neg-neg-es-pba-43246	neg-es-pba-43246	0	hard_negative	train	ES	Leira da Modia	Vilalba	Vilapedre (San Mamede)		megalithic_mound	120.0	-0.77033868	510	ok	
wl-tile-v1-06760	wl-neg-neg-es-pba-50748	neg-es-pba-50748	0	hard_negative	train	ES	Leiras da Preseira	A Gudiña	A Gudiña (San Martiño e San Pedro)		rock_art_surface	120.0	-1.24565191	549	ok	
wl-tile-v1-05674	wl-neg-neg-es-pba-33907	neg-es-pba-33907	0	hard_negative	train	ES	Lugar da Torre de Vilamor	Mondoñedo	Vilamor (Santa María)		historic_fortification	120.0	0.45587143	189	ok	
wl-tile-v1-05774	wl-neg-neg-es-pba-36333	neg-es-pba-36333	0	hard_negative	train	ES	Madorra da Rebola de Vilares 1	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	120.0	0.80280640	125	ok	
wl-tile-v1-05775	wl-neg-neg-es-pba-36358	neg-es-pba-36358	0	hard_negative	train	ES	Madorra da Rebola de Vilares 2	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	120.0	1.17065652	69	ok	
wl-tile-v1-05776	wl-neg-neg-es-pba-36359	neg-es-pba-36359	0	hard_negative	train	ES	Madorra da Rebola de Vilares 3	Navia de Suarna	Barcia (San Miguel)		megalithic_mound	120.0	0.76831711	129	ok	
wl-tile-v1-06073	wl-neg-neg-es-pba-38524	neg-es-pba-38524	0	hard_negative	train	ES	Madorra da Veiga 3	Pol	Carazo (San Pedro)		megalithic_mound	120.0	-1.00416351	534	ok	
wl-tile-v1-06074	wl-neg-neg-es-pba-38525	neg-es-pba-38525	0	hard_negative	train	ES	Madorra da Veiga 4	Pol	Carazo (San Pedro)		megalithic_mound	120.0	-0.96196583	529	ok	
wl-tile-v1-09428	wl-neg-neg-es-pba-74213	neg-es-pba-74213	0	hard_negative	train	ES	Madorra de Abaixo	Vila de Cruces	Loño (San Mamede)		megalithic_mound	120.0	-0.81434377	514	ok	
wl-tile-v1-05627	wl-neg-neg-es-pba-31274	neg-es-pba-31274	0	hard_negative	train	ES	Madorra de Montouto 1	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	120.0	-0.92290225	524	ok	
wl-tile-v1-05628	wl-neg-neg-es-pba-31275	neg-es-pba-31275	0	hard_negative	train	ES	Madorra de Montouto 2	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	120.0	-0.12350183	340	ok	
wl-tile-v1-05629	wl-neg-neg-es-pba-31276	neg-es-pba-31276	0	hard_negative	train	ES	Madorra de Montouto 3	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	120.0	0.01241313	305	ok	
wl-tile-v1-05630	wl-neg-neg-es-pba-31306	neg-es-pba-31306	0	hard_negative	train	ES	Madorra de Montouto 4	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	120.0	-0.15273502	348	ok	
wl-tile-v1-05631	wl-neg-neg-es-pba-31307	neg-es-pba-31307	0	hard_negative	train	ES	Madorra de Montouto 5	Láncara	Vilaesteva de Herdeiros (Santa María)		megalithic_mound	120.0	-0.00931900	307	ok	
wl-tile-v1-09429	wl-neg-neg-es-pba-74341	neg-es-pba-74341	0	hard_negative	train	ES	Madorra de Seixas	Vila de Cruces	Cumeiro (San Pedro)		megalithic_mound	120.0	-0.19155766	356	ok	
wl-tile-v1-06075	wl-neg-neg-es-pba-38526	neg-es-pba-38526	0	hard_negative	train	ES	Madorra do Barreiro 1/Madorra do Monte Alfonsín 1	Pol	Valonga (Santa María)		megalithic_mound	120.0	-0.69720199	495	ok	
wl-tile-v1-06076	wl-neg-neg-es-pba-38527	neg-es-pba-38527	0	hard_negative	train	ES	Madorra do Barreiro 2/Madorra do Monte Alfonsín 2	Pol	Valonga (Santa María)		megalithic_mound	120.0	-0.21233230	366	ok	
wl-tile-v1-05777	wl-neg-neg-es-pba-36360	neg-es-pba-36360	0	hard_negative	train	ES	Madorra do Chao do Couso 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	-0.60927952	480	ok	
wl-tile-v1-05778	wl-neg-neg-es-pba-36361	neg-es-pba-36361	0	hard_negative	train	ES	Madorra do Chao do Couso 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	-0.36200013	415	ok	
wl-tile-v1-05779	wl-neg-neg-es-pba-36362	neg-es-pba-36362	0	hard_negative	train	ES	Madorra do Coto da Maestra	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	1.15939007	74	ok	
wl-tile-v1-05781	wl-neg-neg-es-pba-36364	neg-es-pba-36364	0	hard_negative	train	ES	Madorra do Monte Meiroi 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	120.0	0.95010009	106	ok	
wl-tile-v1-05782	wl-neg-neg-es-pba-36365	neg-es-pba-36365	0	hard_negative	train	ES	Madorra do Monte Meiroi 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	0.70583985	143	ok	
wl-tile-v1-05783	wl-neg-neg-es-pba-36366	neg-es-pba-36366	0	hard_negative	train	ES	Madorra do Monte Meiroi 3	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	0.07445862	281	ok	
wl-tile-v1-05780	wl-neg-neg-es-pba-36363	neg-es-pba-36363	0	hard_negative	train	ES	Madorra do Monte da Farrapa/Zarrapa 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	-0.20482434	362	ok	
wl-tile-v1-05784	wl-neg-neg-es-pba-36367	neg-es-pba-36367	0	hard_negative	train	ES	Madorra do Moural 1	Navia de Suarna	Queizán (Santiago)		megalithic_mound	120.0	0.40576408	204	ok	
wl-tile-v1-05785	wl-neg-neg-es-pba-36392	neg-es-pba-36392	0	hard_negative	train	ES	Madorra do Moural 2	Navia de Suarna	Queizán (Santiago)		megalithic_mound	120.0	-0.43080780	436	ok	
wl-tile-v1-05786	wl-neg-neg-es-pba-36393	neg-es-pba-36393	0	hard_negative	train	ES	Madorra do Pico das Valiñas 1	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	-0.94831222	526	ok	
wl-tile-v1-05787	wl-neg-neg-es-pba-36394	neg-es-pba-36394	0	hard_negative	train	ES	Madorra do Pico das Valiñas 2	Navia de Suarna	Mosteiro (San Salvador)		megalithic_mound	120.0	-0.58883011	475	ok	
wl-tile-v1-10378	wl-pos-pos-es-pba-20474	pos-es-pba-20474	1	positive	train	ES	A Ameixeira/Castro de Caselas/O Terreo	Santa Comba	Santa Comba (San Pedro)	generic_castro_hint		120.0	-0.38172960	423	ok	
wl-tile-v1-11164	wl-pos-pos-es-pba-57575	pos-es-pba-57575	1	positive	train	ES	A Canda/Castro da Canda	A Veiga	Valdín (Santa María)	generic_castro_hint		120.0	1.27822042	55	ok	
wl-tile-v1-10719	wl-pos-pos-es-pba-31040	pos-es-pba-31040	1	positive	train	ES	A Castronela	Friol	Vilafiz (Santa María)	generic_castro_hint		120.0	0.55683464	165	ok	
wl-tile-v1-10720	wl-pos-pos-es-pba-31041	pos-es-pba-31041	1	positive	train	ES	A Castronela/O Castro	Friol	Ousá (San Xiao)	generic_castro_hint		120.0	-0.07217537	326	ok	
wl-tile-v1-10814	wl-pos-pos-es-pba-35202	pos-es-pba-35202	1	positive	train	ES	A Castronera/O Castelo/As Lagoas/A Castronera	Monterroso	Fufín (San Martiño)	generic_castro_hint		120.0	0.16937288	265	ok	
wl-tile-v1-11243	wl-pos-pos-es-pba-51629	pos-es-pba-51629	1	positive	train	ES	A Cidadella/Castro da Cidadella	Laza	Carraxo (San Bieito)	generic_castro_hint		120.0	0.64326292	151	ok	
wl-tile-v1-11307	wl-pos-pos-es-pba-56891	pos-es-pba-56891	1	positive	train	ES	A Cogola/A Ciuda	Rubiá	O Robledo da Lastra (Nosa Señora da Concepción)	generic_castro_hint		120.0	0.64629167	149	ok	
wl-tile-v1-11131	wl-pos-pos-es-pba-50548	pos-es-pba-50548	1	positive	train	ES	A Corbiza	A Gudiña	O Tameirón (Santa María)	generic_castro_hint		120.0	-0.46585524	445	ok	
wl-tile-v1-11244	wl-pos-pos-es-pba-51630	pos-es-pba-51630	1	positive	train	ES	A Coroa/O Castro	Laza	O Castro de Laza (San Pedro)	croa_top_ring_hint		120.0	0.74802352	136	ok	
wl-tile-v1-10206	wl-pos-pos-es-pba-13980	pos-es-pba-13980	1	positive	train	ES	A Croa	Muxía	Nemiña (San Cristovo)	croa_top_ring_hint		120.0	0.53121605	173	ok	
wl-tile-v1-10270	wl-pos-pos-es-pba-15531	pos-es-pba-15531	1	positive	train	ES	A Croa	Ortigueira	Ladrido (Santalla)	croa_top_ring_hint		120.0	1.44520169	43	ok	
wl-tile-v1-10581	wl-pos-pos-es-pba-42578	pos-es-pba-42578	1	positive	train	ES	A Croa	Baralla	Covas (Santiago)	croa_top_ring_hint		120.0	-0.04561519	320	ok	
wl-tile-v1-10664	wl-pos-pos-es-pba-27967	pos-es-pba-27967	1	positive	train	ES	A Croa	Castroverde	Serés (San Pedro)	croa_top_ring_hint		120.0	0.45000228	193	ok	
wl-tile-v1-10755	wl-pos-pos-es-pba-31342	pos-es-pba-31342	1	positive	train	ES	A Croa	Láncara	Carracedo (San Vicente)	croa_top_ring_hint		120.0	1.25735561	58	ok	
wl-tile-v1-10756	wl-pos-pos-es-pba-31370	pos-es-pba-31370	1	positive	train	ES	A Croa	Láncara	Láncara (San Pedro)	croa_top_ring_hint		120.0	1.22308383	63	ok	
wl-tile-v1-11347	wl-pos-pos-es-pba-60421	pos-es-pba-60421	1	positive	train	ES	A Croa	Vilariño de Conso	Sabuguido (Santa María)	croa_top_ring_hint		120.0	1.07259906	87	ok	
wl-tile-v1-10380	wl-pos-pos-es-pba-20110	pos-es-pba-20110	1	positive	train	ES	A Croa das Paradelas	Santiago de Compostela	Nemenzo (Santa Cristina)	croa_top_ring_hint		120.0	-0.24267008	377	ok	
wl-tile-v1-11578	wl-pos-pos-es-pba-76906	pos-es-pba-76906	1	positive	train	ES	A Croa de Barxiela	Ponteareas	Ribadetea (San Xurxo)	croa_top_ring_hint		120.0	0.37164495	216	ok	
wl-tile-v1-11043	wl-pos-pos-es-pba-41086	pos-es-pba-41086	1	positive	train	ES	A Croa de Castrillos	Taboada	San Xián de Önsua (San Xián)	croa_top_ring_hint		120.0	-0.56443655	469	ok	
wl-tile-v1-11673	wl-pos-pos-es-pba-74606	pos-es-pba-74606	1	positive	train	ES	A Croa de Castromouzo	Vila de Cruces	Gres (Santiago)	croa_top_ring_hint		120.0	0.95939892	103	ok	
wl-tile-v1-10665	wl-pos-pos-es-pba-27968	pos-es-pba-27968	1	positive	train	ES	A Croa de Mouriz	Castroverde	Barredo (San Xoán)	croa_top_ring_hint		120.0	0.56746666	161	ok	
wl-tile-v1-11063	wl-pos-pos-es-pba-43239	pos-es-pba-43239	1	positive	train	ES	A Croa de Muruxás	Vilalba	Lanzós (San Martiño)	croa_top_ring_hint		120.0	-0.39088608	426	ok	
wl-tile-v1-10886	wl-pos-pos-es-pba-37125	pos-es-pba-37125	1	positive	train	ES	A Croa de San Martiño/Croa do Castro	O Páramo	A Torre (San Martiño)	coastal_promontory_hint		120.0	0.94071674	111	ok	
wl-tile-v1-10666	wl-pos-pos-es-pba-27969	pos-es-pba-27969	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		120.0	0.63286877	153	ok	
wl-tile-v1-10667	wl-pos-pos-es-pba-27970	pos-es-pba-27970	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		120.0	0.76692573	130	ok	
wl-tile-v1-10668	wl-pos-pos-es-pba-27971	pos-es-pba-27971	1	positive	train	ES	A Croa de Soutomerille	Castroverde	Soutomerille (San Salvador)	croa_top_ring_hint		120.0	0.54855418	169	ok	
wl-tile-v1-10844	wl-pos-pos-es-pba-29622	pos-es-pba-29622	1	positive	train	ES	A Croa de Vilanova	O Corgo	O Alto (Santalla)	croa_top_ring_hint		120.0	0.21948382	251	ok	
wl-tile-v1-10669	wl-pos-pos-es-pba-27972	pos-es-pba-27972	1	positive	train	ES	A Croa de Xivil	Castroverde	Bolaño (Santa Baia)	croa_top_ring_hint		120.0	1.59991249	33	ok	
wl-tile-v1-11044	wl-pos-pos-es-pba-41087	pos-es-pba-41087	1	positive	train	ES	A Croa de Xián/Castro de Xián	Taboada	Xián (Santa María)	croa_top_ring_hint		120.0	-0.03106964	315	ok	
wl-tile-v1-09890	wl-pos-pos-es-pba-17047	pos-es-pba-17047	1	positive	train	ES	A Croa do Castro/A Croa de Posmarcos	A Pobra do Caramiñal	Posmarcos (Santo Isidro)	coastal_promontory_hint		120.0	0.94182708	109	ok	
wl-tile-v1-10670	wl-pos-pos-es-pba-27973	pos-es-pba-27973	1	positive	train	ES	A Croa dos Mouros	Castroverde	Montecubeiro (San Cibrao)	croa_top_ring_hint		120.0	0.47454587	185	ok	
wl-tile-v1-11100	wl-pos-pos-es-pba-43437	pos-es-pba-43437	1	positive	train	ES	A Croa/Castro da Forca	Viveiro	Landrove (San Xiao)	croa_top_ring_hint		120.0	1.16751933	70	ok	
wl-tile-v1-10455	wl-pos-pos-es-pba-25056	pos-es-pba-25056	1	positive	train	ES	A Croa/Castro de Bardaos	Tordoia	Bardaos (Santa María)	croa_top_ring_hint		120.0	0.75442241	135	ok	
wl-tile-v1-10757	wl-pos-pos-es-pba-31371	pos-es-pba-31371	1	positive	train	ES	A Croa/O Castro	Láncara	Ronfe (San Pedro)	croa_top_ring_hint		120.0	0.04099115	296	ok	
wl-tile-v1-10475	wl-pos-pos-es-pba-24587	pos-es-pba-24587	1	positive	train	ES	A Croela do Castro	Trazo	Castelo (Santa María)	generic_castro_hint		120.0	0.01604166	304	ok	
wl-tile-v1-10456	wl-pos-pos-es-pba-25083	pos-es-pba-25083	1	positive	train	ES	A Medorra de Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		120.0	-0.20178289	361	ok	
wl-tile-v1-10244	wl-pos-pos-es-pba-15436	pos-es-pba-15436	1	positive	train	ES	A Medorra do Gavián/Castro da Medorra do Gavión	Ordes	Parada (Santa Mariña)	generic_castro_hint		120.0	0.02439590	301	ok	
wl-tile-v1-10245	wl-pos-pos-es-pba-15438	pos-es-pba-15438	1	positive	train	ES	A Medorra/A Medorra de Castro	Ordes	Leira (Santa María)	generic_castro_hint		120.0	-0.61409479	481	ok	
wl-tile-v1-10246	wl-pos-pos-es-pba-15467	pos-es-pba-15467	1	positive	train	ES	A Medorra/Castro de Parada	Ordes	Parada (Santa Mariña)	generic_castro_hint		120.0	-0.31165333	401	ok	
wl-tile-v1-10437	wl-pos-pos-es-pba-24889	pos-es-pba-24889	1	positive	train	ES	A Orela de Castro de Ares	Toques	A Capela (Santa María)	generic_castro_hint		120.0	-0.74048375	501	ok	
wl-tile-v1-11320	wl-pos-pos-es-pba-56508	pos-es-pba-56508	1	positive	train	ES	A Pena dos Castros	San Xoán de Río	San Xoán de Río (San Xoán)	hilltop_hint		120.0	0.22334594	250	ok	
wl-tile-v1-09928	wl-pos-pos-es-pba-1956	pos-es-pba-1956	1	positive	train	ES	A Roda do Castro	Ares	Caamouco (San Vicente)	earthwork_or_wall_hint		120.0	2.85096407	5	ok	
wl-tile-v1-10220	wl-pos-pos-es-pba-16572	pos-es-pba-16572	1	positive	train	ES	A Roda do Castro	O Pino	Gonzar (Santa María)	generic_castro_hint		120.0	-0.01456126	308	ok	
wl-tile-v1-10221	wl-pos-pos-es-pba-16573	pos-es-pba-16573	1	positive	train	ES	A Roda do Castro	O Pino	Pereira (San Miguel)	generic_castro_hint		120.0	0.39916270	208	ok	
wl-tile-v1-10537	wl-pos-pos-es-pba-38989	pos-es-pba-38989	1	positive	train	ES	A Roda do Castro	A Pobra do Brollón	Salcedo (San Xoán)	generic_castro_hint		120.0	0.40958130	201	ok	
wl-tile-v1-10860	wl-pos-pos-es-pba-32106	pos-es-pba-32106	1	positive	train	ES	A Roda do Castro	O Incio	A Cervela (San Cristovo)	generic_castro_hint		120.0	1.16030345	73	ok	
wl-tile-v1-10222	wl-pos-pos-es-pba-16574	pos-es-pba-16574	1	positive	train	ES	A Roda do Castro de Astrar	O Pino	Arca (Santaia)	generic_castro_hint		120.0	-0.42088820	433	ok	
wl-tile-v1-10420	wl-pos-pos-es-pba-24204	pos-es-pba-24204	1	positive	train	ES	A Roda do Castro/Castro de Rairiz	Santiso	Santaia de Rairiz (Santaia)	generic_castro_hint		120.0	-0.26239953	389	ok	
wl-tile-v1-10385	wl-pos-pos-es-pba-20170	pos-es-pba-20170	1	positive	train	ES	A Roda dos Mouros/Castro de Enfesta/Casto de Vilasuso	Santiago de Compostela	A Enfesta (San Cristovo)	generic_castro_hint		120.0	0.64412063	150	ok	
wl-tile-v1-10223	wl-pos-pos-es-pba-16575	pos-es-pba-16575	1	positive	train	ES	A Roda/Agra do Castro	O Pino	Ferreiros (San Breixo)	generic_castro_hint		120.0	0.45152869	192	ok	
wl-tile-v1-10282	wl-pos-pos-es-pba-17487	pos-es-pba-17487	1	positive	train	ES	A Torre do Castelo/O Castro	Outes	Outes (San Pedro)	generic_castro_hint		120.0	2.31370019	10	ok	
wl-tile-v1-11322	wl-pos-pos-es-pba-58393	pos-es-pba-58393	1	positive	train	ES	A Torre do Castro	Sandiás	Sandiás (Santo Estevo)	generic_castro_hint		120.0	2.09897107	16	ok	
wl-tile-v1-10247	wl-pos-pos-es-pba-15472	pos-es-pba-15472	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Ardemil (San Pedro)	generic_castro_hint		120.0	0.59473567	159	ok	
wl-tile-v1-10248	wl-pos-pos-es-pba-15473	pos-es-pba-15473	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Buscás (San Paio)	generic_castro_hint		120.0	0.44036522	195	ok	
wl-tile-v1-10249	wl-pos-pos-es-pba-15474	pos-es-pba-15474	1	positive	train	ES	A Torre/O Castro/A Torre de Moscoso	Ordes	Ardemil (San Pedro)	generic_castro_hint		120.0	-0.34033580	411	ok	
wl-tile-v1-10271	wl-pos-pos-es-pba-15636	pos-es-pba-15636	1	positive	train	ES	A Volta dos Castros	Ortigueira	Mera de Abaixo (Santiago)	generic_castro_hint		120.0	4.34267862	2	ok	
wl-tile-v1-09884	wl-pos-pos-es-pba-11387	pos-es-pba-11387	1	positive	train	ES	Agra do Castro/Castro de Lestón/Os Castros	A Laracha	Lestón (San Martiño)	generic_castro_hint		120.0	0.53559913	172	ok	
wl-tile-v1-10845	wl-pos-pos-es-pba-29651	pos-es-pba-29651	1	positive	train	ES	Agra dos Castros	O Corgo	Arxemil (San Pedro)	generic_castro_hint		120.0	0.45204234	191	ok	
wl-tile-v1-11621	wl-pos-pos-es-pba-69983	pos-es-pba-69983	1	positive	train	ES	Agra dos Castros	Silleda	O Castro (San Mamede)	generic_castro_hint		120.0	-0.65497177	491	ok	
wl-tile-v1-11499	wl-pos-pos-es-pba-65686	pos-es-pba-65686	1	positive	train	ES	Agro do Castro	Lalín	Santiso (San Román)	generic_castro_hint		120.0	-0.38943366	425	ok	
wl-tile-v1-11665	wl-pos-pos-es-pba-73150	pos-es-pba-73150	1	positive	train	ES	Agro do Castro	Valga	Cordeiro (Santa Comba)	generic_castro_hint		120.0	-0.58040997	472	ok	
wl-tile-v1-10152	wl-pos-pos-es-pba-12345	pos-es-pba-12345	1	positive	train	ES	Agro do Castro/Castro de Castrarón	Mazaricos	Os Vaos (San Tomé)	generic_castro_hint		120.0	-2.53594942	553	ok	
wl-tile-v1-10861	wl-pos-pos-es-pba-32107	pos-es-pba-32107	1	positive	train	ES	Agro do Castro/Pena do Castro	O Incio	Eirexalba (Santo Estevo)	hilltop_hint		120.0	0.33555308	224	ok	
wl-tile-v1-11334	wl-pos-pos-es-pba-58982	pos-es-pba-58982	1	positive	train	ES	Aira da Castro	Vilamartín de Valdeorras	Córgomo (Santa Comba)	generic_castro_hint		120.0	1.17680790	68	ok	
wl-tile-v1-10393	wl-pos-pos-es-pba-20197	pos-es-pba-20197	1	positive	train	ES	Alto da Croa/Alto do Castro	Santiago de Compostela	A Peregrina (Santa María)	croa_top_ring_hint		120.0	2.07733656	18	ok	
wl-tile-v1-11298	wl-pos-pos-es-pba-56643	pos-es-pba-56643	1	positive	train	ES	As Cabarquellas. Os Mouros. O Castro. As Murallas	Riós	Progo (San Miguel)	earthwork_or_wall_hint		120.0	0.87463838	115	ok	
wl-tile-v1-10311	wl-pos-pos-es-pba-27475	pos-es-pba-27475	1	positive	train	ES	As Casiñas de Coterras/Castro de Muruxeses	Oza-Cesuras	Rodeiro (Santa María)	generic_castro_hint		120.0	-0.56054667	467	ok	
wl-tile-v1-10436	wl-pos-pos-es-pba-24300	pos-es-pba-24300	1	positive	train	ES	As Castronelas	Sobrado	Carelle (San Lourenzo)	generic_castro_hint		120.0	0.14700299	270	ok	
wl-tile-v1-10250	wl-pos-pos-es-pba-15505	pos-es-pba-15505	1	positive	train	ES	As Cenicas/Castro de Vilasuso	Ordes	Beán (Santa María)	generic_castro_hint		120.0	-0.07022478	325	ok	
wl-tile-v1-10539	wl-pos-pos-es-pba-38688	pos-es-pba-38688	1	positive	train	ES	As Coroas/Fincas dos Castros e das Coroas/Castros de Xudán	A Pontenova	Xudán (Santa María Madanela)	croa_top_ring_hint		120.0	1.02922439	91	ok	
wl-tile-v1-10961	wl-pos-pos-es-pba-38902	pos-es-pba-38902	1	positive	train	ES	As Coroas/Os Castros/Monte das Croas/A Croa do Carballido	Pol	Valonga (Santa María)	croa_top_ring_hint		120.0	-0.16353164	350	ok	
wl-tile-v1-10312	wl-pos-pos-es-pba-27476	pos-es-pba-27476	1	positive	train	ES	As Croas/Castro de Oza/Castro de Carraceda	Oza-Cesuras	Oza (San Pedro)	croa_top_ring_hint		120.0	0.38131293	212	ok	
wl-tile-v1-10577	wl-pos-pos-es-pba-42398	pos-es-pba-42398	1	positive	train	ES	As Croas/Os Castros	Baralla	Constantín (Santa María)	croa_top_ring_hint		120.0	1.69665740	29	ok	
wl-tile-v1-10578	wl-pos-pos-es-pba-42399	pos-es-pba-42399	1	positive	train	ES	As Croas/Os Castros	Baralla	Vale (San Xurxo)	croa_top_ring_hint		120.0	-0.10236860	335	ok	
wl-tile-v1-10579	wl-pos-pos-es-pba-42400	pos-es-pba-42400	1	positive	train	ES	As Croas/Os Castros	Baralla	Pacios (Santa María)	croa_top_ring_hint		120.0	1.09483168	82	ok	
wl-tile-v1-10580	wl-pos-pos-es-pba-42401	pos-es-pba-42401	1	positive	train	ES	As Croas/Os Castros	Baralla	Pedrafita de Camporredondo (San Xoán)	croa_top_ring_hint		120.0	0.51213447	176	ok	
wl-tile-v1-10962	wl-pos-pos-es-pba-38903	pos-es-pba-38903	1	positive	train	ES	As Croas/Os Castros	Pol	Torneiros (San Lourenzo)	croa_top_ring_hint		120.0	-0.27423817	392	ok	
wl-tile-v1-10457	wl-pos-pos-es-pba-25147	pos-es-pba-25147	1	positive	train	ES	As Medorras de Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		120.0	-0.23376890	372	ok	
wl-tile-v1-10070	wl-pos-pos-es-pba-5747	pos-es-pba-5747	1	positive	train	ES	As Picureas do Castro/As Quenllas	Coristanco	Oca (San Martiño)	generic_castro_hint		120.0	2.19355500	13	ok	
wl-tile-v1-11308	wl-pos-pos-es-pba-56964	pos-es-pba-56964	1	positive	train	ES	As Portas	Rubiá	A Veiga de Cascallá (Santa Cruz)	generic_castro_hint		120.0	1.16358989	71	ok	
wl-tile-v1-11560	wl-pos-pos-es-pba-78344	pos-es-pba-78344	1	positive	train	ES	Asentamento do Castro	O Porriño	Atios (Santa Eulalia)	generic_castro_hint		120.0	0.50891492	178	ok	
wl-tile-v1-10484	wl-pos-pos-es-pba-24373	pos-es-pba-24373	1	positive	train	ES	Bico do Castro	Val do Dubra	Portomouro (San Cristovo)	generic_castro_hint		120.0	1.45752971	40	ok	
wl-tile-v1-11309	wl-pos-pos-es-pba-56965	pos-es-pba-56965	1	positive	train	ES	Cabeza do Castro	Rubiá	Rubiá (Santa Mariña)	generic_castro_hint		120.0	0.43763434	196	ok	
wl-tile-v1-10548	wl-pos-pos-es-pba-26686	pos-es-pba-26686	1	positive	train	ES	Calvario da Igrexa de San Salvador do Castro de Ouro	Alfoz do Castrodouro	O Castro de Ouro (San Salvador)	valley_or_river_edge_hint		120.0	1.98973893	20	ok	
wl-tile-v1-11228	wl-pos-pos-es-pba-48170	pos-es-pba-48170	1	positive	train	ES	Camiño da Costa/Camiño do Castro	Cenlle	Razamonde (Santa María)	coastal_promontory_hint		120.0	-0.93192979	525	ok	
wl-tile-v1-10232	wl-pos-pos-es-pba-19426	pos-es-pba-19426	1	positive	train	ES	Camiño principal de acceso ao Castro	O Porto do Son	Baroña (San Pedro)	generic_castro_hint		120.0	0.06803299	283	ok	
wl-tile-v1-09970	wl-pos-pos-es-pba-4275	pos-es-pba-4275	1	positive	train	ES	Campo da Romaría de San Fins de Castro	Cabana de Bergantiños	Cesullas (Santo Estevo)	coastal_promontory_hint		120.0	-0.77142480	511	ok	
wl-tile-v1-10033	wl-pos-pos-es-pba-6059	pos-es-pba-6059	1	positive	train	ES	Campo do Castro	Cedeira	Cedeira (Santa María do Mar)	generic_castro_hint		120.0	5.85332251	1	ok	
wl-tile-v1-11459	wl-pos-pos-es-pba-63992	pos-es-pba-63992	1	positive	train	ES	Capela da Nosa Señora dos Remedios do Castro	Forcarei	San Miguel de Presqueiras (San Miguel)	generic_castro_hint		120.0	0.91829944	114	ok	
wl-tile-v1-11269	wl-pos-pos-es-pba-52211	pos-es-pba-52211	1	positive	train	ES	Capela da Virxe do Castro en Guntumil	Muíños	Requiás (Santiago)	generic_castro_hint		120.0	0.41214735	200	ok	
wl-tile-v1-10689	wl-pos-pos-es-pba-28838	pos-es-pba-28838	1	positive	train	ES	Capela de Castro Portela	Folgoso do Courel	Vilamor (San Vicente)	generic_castro_hint		120.0	0.09658183	277	ok	
wl-tile-v1-10351	wl-pos-pos-es-pba-20591	pos-es-pba-20591	1	positive	train	ES	Capela de San Roque no Castro de Samoedo	Sada	Osedo (San Xián)	generic_castro_hint		120.0	-0.59091595	476	ok	
wl-tile-v1-10794	wl-pos-pos-es-pba-34283	pos-es-pba-34283	1	positive	train	ES	Capela de Santiago no Castro	Mondoñedo	Lindín (Santiago)	generic_castro_hint		120.0	-0.37697943	420	ok	
wl-tile-v1-11674	wl-pos-pos-es-pba-74887	pos-es-pba-74887	1	positive	train	ES	Capela dos Castros – Capela de San Roque	Vila de Cruces	Brandariz (San Miguel)	generic_castro_hint		120.0	0.31523932	230	ok	
wl-tile-v1-10294	wl-pos-pos-es-pba-27586	pos-es-pba-27586	1	positive	train	ES	Casa Forte do Castronou de Eirís	Oza Cesuras	Oza (San Pedro)	generic_castro_hint		120.0	-0.49716549	451	ok	
