tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance	error	status
wl-tile-v1-04967	wl-neg-neg-es-pba-27281	neg-es-pba-27281	0	hard_negative	train	ES	Mámoa de Pedra da Lebre/Mámoa de Canle Pido	Zas	Gándara (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04967-neg-es-pba-27281-mdt5.tif	291.34957886	279.55560303	11.79397583	6.06632185	7.70151901	0.78767862	0.54820192	0.80661792	0.67963023	1.15427697	0.07252425	1.08175272	0.28838399	0.31383920	0.91889093	0.11111111	0.64058204		ok
wl-tile-v1-03862	wl-neg-neg-es-pba-14571	neg-es-pba-14571	0	hard_negative	train	ES	Mámoa de Pedra da Miñota 1	Negreira	Aro (San Vicenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03862-neg-es-pba-14571-mdt5.tif	395.32809448	387.75558472	7.57250977	7.74166441	8.28105927	0.93486403	0.73949075	0.84839040	0.87163969	0.44765779	0.05543232	0.39222547	0.33488667	0.33114010	1.01131415	0.22222222	0.63389896		ok
wl-tile-v1-03863	wl-neg-neg-es-pba-14572	neg-es-pba-14572	0	hard_negative	train	ES	Mámoa de Pedra da Miñota 2	Negreira	Aro (San Vicenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03863-neg-es-pba-14572-mdt5.tif	390.67477417	383.49911499	7.17565918	8.43006992	9.39954567	0.89685930	0.78576797	0.90394515	0.86926510	0.41156790	0.27083769	0.14073020	0.36858493	0.36182272	1.01868928	0.19444444	0.60637961		ok
wl-tile-v1-03864	wl-neg-neg-es-pba-14573	neg-es-pba-14573	0	hard_negative	train	ES	Mámoa de Pedra da Miñota 3	Negreira	Aro (San Vicenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03864-neg-es-pba-14573-mdt5.tif	393.17333984	388.36752319	4.80581665	7.81100273	8.20835209	0.95159207	1.14557123	0.89427412	1.28100681	0.21054694	-0.15808144	0.36862838	0.33828509	0.33885381	0.99832164	0.38888889	0.54927015		ok
wl-tile-v1-03865	wl-neg-neg-es-pba-14574	neg-es-pba-14574	0	hard_negative	train	ES	Mámoa de Pedra da Miñota 4	Negreira	Aro (San Vicenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03865-neg-es-pba-14574-mdt5.tif	391.07162476	388.86016846	2.21145630	7.26007271	7.17435312	1.01194806	0.82361156	0.94871140	0.86813710	0.23408967	0.05447052	0.17961915	0.39292386	0.35322204	1.11239904	0.22222222	0.62668168		ok
wl-tile-v1-03866	wl-neg-neg-es-pba-14575	neg-es-pba-14575	0	hard_negative	train	ES	Mámoa de Pedra da Miñota 5	Negreira	Aro (San Vicenzo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03866-neg-es-pba-14575-mdt5.tif	392.09597778	386.20153809	5.89443970	8.02237129	6.73084641	1.19188150	1.06434464	0.77244461	1.37789123	0.27420777	-0.23437278	0.50858055	0.42326710	0.36862239	1.14824033	0.44444444	0.56058437		ok
wl-tile-v1-04968	wl-neg-neg-es-pba-27311	neg-es-pba-27311	0	hard_negative	train	ES	Mámoa de Pedra da Vasixa	Zas	Brandoñas (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04968-neg-es-pba-27311-mdt5.tif	286.00000000	286.70635986	-0.70635986	0.51614606	0.84701121	0.60937336	0.11001247	0.15391825	0.71474611	-0.00165818	0.00186507	-0.00352325	0.10189096	0.12535670	0.81280822	0.33333333	0.36150224		ok
wl-tile-v1-04969	wl-neg-neg-es-pba-27312	neg-es-pba-27312	0	hard_negative	train	ES	Mámoa de Pedra da Xesta	Zas	Carreira (Santiago)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04969-neg-es-pba-27312-mdt5.tif	504.34384155	487.66589355	16.67794800	9.70986271	11.56838799	0.83934449	0.82973456	0.73941451	1.12215077	1.02191877	0.17708521	0.84483357	0.48384622	0.41029260	1.17927114	0.38888889	0.66212830		ok
wl-tile-v1-03492	wl-neg-neg-es-pba-9403	neg-es-pba-9403	0	hard_negative	train	ES	Mámoa de Pedra do Boi 1	Dumbría	Salgueiros (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03492-neg-es-pba-9403-mdt5.tif	133.30346680	132.09869385	1.20477295	5.36477518	6.03385639	0.88911218	0.93967110	1.00388587	0.93603380	0.36799565	0.19628915	0.17170650	0.35234621	0.33690020	1.04584743	0.27777778	0.64398304		ok
wl-tile-v1-03493	wl-neg-neg-es-pba-9404	neg-es-pba-9404	0	hard_negative	train	ES	Mámoa de Pedra do Boi 2	Dumbría	Salgueiros (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03493-neg-es-pba-9404-mdt5.tif	133.77745056	133.79403687	-0.01658630	5.03783894	5.83919287	0.86276289	0.86869341	0.99640226	0.87183003	0.23551321	0.34608573	-0.11057252	0.31687778	0.33678773	0.94088280	0.30555556	0.67595097		ok
wl-tile-v1-03494	wl-neg-neg-es-pba-9405	neg-es-pba-9405	0	hard_negative	train	ES	Mámoa de Pedra do Boi 3	Dumbría	Salgueiros (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03494-neg-es-pba-9405-mdt5.tif	132.97543335	130.33274841	2.64268494	7.75497437	7.28228045	1.06491015	1.08288062	1.00800693	1.07427894	-0.05757742	-0.35291797	0.29534055	0.36258289	0.30039638	1.20701484	0.36111111	0.62093269		ok
wl-tile-v1-03495	wl-neg-neg-es-pba-9406	neg-es-pba-9406	0	hard_negative	train	ES	Mámoa de Pedra do Boi 4	Dumbría	Salgueiros (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03495-neg-es-pba-9406-mdt5.tif	134.29913330	132.51921082	1.77992249	6.51943731	7.38371134	0.88294856	1.01698732	1.03772104	0.98001995	-0.17841758	-0.19486859	0.01645102	0.34011659	0.29661530	1.14665895	0.33333333	0.59720116		ok
wl-tile-v1-04789	wl-neg-neg-es-pba-25401	neg-es-pba-25401	0	hard_negative	train	ES	Mámoa de Pedra do Roco 1	Vimianzo	Treos (San Miguel)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04789-neg-es-pba-25401-mdt5.tif	298.00723267	289.85083008	8.15640259	8.19662952	9.92938995	0.82549175	1.17564559	1.10883117	1.06025662	0.63088983	-0.12884681	0.75973664	0.33632216	0.33498123	1.00400299	0.33333333	0.55653444		ok
wl-tile-v1-04790	wl-neg-neg-es-pba-25428	neg-es-pba-25428	0	hard_negative	train	ES	Mámoa de Pedra do Roco 2	Vimianzo	Treos (San Miguel)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04790-neg-es-pba-25428-mdt5.tif	298.24423218	293.67364502	4.57058716	4.62690306	7.88171053	0.58704301	0.83801216	0.97463751	0.85981932	0.25166109	0.08826075	0.16340034	0.27826276	0.29453084	0.94476614	0.33333333	0.54272158		ok
wl-tile-v1-09413	wl-neg-neg-es-pba-72038	neg-es-pba-72038	0	hard_negative	train	ES	Mámoa de Pedra do Viño 1	Valga	Valga (San Miguel)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09413-neg-es-pba-72038-mdt5.tif	328.43612671	319.42172241	9.01440430	5.71932316	7.50257874	0.76231431	1.03865862	0.86436886	1.20163818	0.51282448	0.15326157	0.35956290	0.32474625	0.30354014	1.06986262	0.44444444	0.67144923		ok
wl-tile-v1-09414	wl-neg-neg-es-pba-72039	neg-es-pba-72039	0	hard_negative	train	ES	Mámoa de Pedra do Viño 2	Valga	Valga (San Miguel)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09414-neg-es-pba-72039-mdt5.tif	330.03231812	316.98333740	13.04898071	6.96717691	8.70332336	0.80051914	0.90525436	0.93198758	0.97131591	0.94768596	0.10595512	0.84173084	0.35223281	0.34362152	1.02506040	0.33333333	0.62198798		ok
wl-tile-v1-09415	wl-neg-neg-es-pba-72040	neg-es-pba-72040	0	hard_negative	train	ES	Mámoa de Pedra do Viño 3	Valga	Valga (San Miguel)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09415-neg-es-pba-72040-mdt5.tif	325.34802246	330.05017090	-4.70214844	7.69927454	8.16086292	0.94343878	1.23040879	0.90641642	1.35744319	-0.61957085	0.29732886	-0.91689971	0.29595959	0.26768407	1.10563019	0.55555556	0.64687955		ok
wl-tile-v1-09139	wl-neg-neg-es-pba-70347	neg-es-pba-70347	0	hard_negative	train	ES	Mámoa de Pedra dos Loureiros/Pedra das Verrugas	Redondela	Cabeiro (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09139-neg-es-pba-70347-mdt5.tif	401.90750122	388.35717773	13.55032349	11.73246479	11.94050407	0.98257701	1.22271812	0.84779251	1.44223747	0.70035052	0.34728062	0.35306990	0.33381552	0.39079735	0.85419084	0.55555556	0.59913178		ok
wl-tile-v1-05271	wl-neg-neg-es-pba-28936	neg-es-pba-28936	0	hard_negative	train	ES	Mámoa de Pedrabranca 1	Cospeito	Xermar (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05271-neg-es-pba-28936-mdt5.tif	412.29190063	408.32211304	3.96978760	4.47401428	3.56259918	1.25582870	0.52016199	0.46239048	1.12494095	0.26457193	0.00492025	0.25965169	0.50970846	0.47075030	1.08275759	0.38888889	0.63146611		ok
wl-tile-v1-05272	wl-neg-neg-es-pba-28937	neg-es-pba-28937	0	hard_negative	train	ES	Mámoa de Pedrabranca 2	Cospeito	Xermar (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05272-neg-es-pba-28937-mdt5.tif	410.80203247	408.76123047	2.04080200	3.90400314	3.40516877	1.14649329	0.51551676	0.45302716	1.13793786	0.03793846	0.05279615	-0.01485769	0.52714241	0.46015844	1.14556718	0.36111111	0.63724931		ok
wl-tile-v1-05273	wl-neg-neg-es-pba-28938	neg-es-pba-28938	0	hard_negative	train	ES	Mámoa de Pedrabranca 3	Cospeito	Xermar (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05273-neg-es-pba-28938-mdt5.tif	407.35836792	405.92672729	1.43164062	2.93130875	2.81855774	1.04000309	0.33218375	0.39769602	0.83527049	0.24120824	0.01563535	0.22557289	0.49791405	0.46882007	1.06205788	0.13888889	0.73799838		ok
wl-tile-v1-05274	wl-neg-neg-es-pba-28939	neg-es-pba-28939	0	hard_negative	train	ES	Mámoa de Pedrabranca 4	Cospeito	Xermar (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05274-neg-es-pba-28939-mdt5.tif	411.30346680	411.48553467	-0.18206787	5.65398645	3.99265289	1.41609767	0.97715950	0.62209326	1.57076047	-0.00243541	0.19657195	-0.19900735	0.39723170	0.31029639	1.28016862	0.36111111	0.49126152		ok
wl-tile-v1-05275	wl-neg-neg-es-pba-28940	neg-es-pba-28940	0	hard_negative	train	ES	Mámoa de Pedrabranca 6	Cospeito	Xermar (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05275-neg-es-pba-28940-mdt5.tif	407.86706543	409.39331055	-1.52624512	3.43541074	3.63522005	0.94503515	0.40459090	0.55334407	0.73117419	-0.22426671	0.24635297	-0.47061968	0.45424640	0.43643031	1.04082232	0.13888889	0.68332104		ok
wl-tile-v1-06117	wl-neg-neg-es-pba-38681	neg-es-pba-38681	0	hard_negative	train	ES	Mámoa de Pedralba 4	Pol	Lea (San Bartolomeu)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06117-neg-es-pba-38681-mdt5.tif	534.34826660	534.49353027	-0.14526367	7.45315361	7.07015896	1.05417059	0.92345667	0.71993643	1.28269196	-0.58435518	0.34807003	-0.93242520	0.39825654	0.40633407	0.98012096	0.41666667	0.54318266		ok
wl-tile-v1-03305	wl-neg-neg-es-pba-4375	neg-es-pba-4375	0	hard_negative	train	ES	Mámoa de Pedrarrubia	Carballo	Bértoa (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03305-neg-es-pba-4375-mdt5.tif	243.51394653	235.95625305	7.55769348	7.13274860	6.86630392	1.03880467	0.47104853	0.66837418	0.70476770	0.59232587	0.31232595	0.27999991	0.26595142	0.35630399	0.74641720	0.25000000	0.68183974		ok
wl-tile-v1-03497	wl-neg-neg-es-pba-9434	neg-es-pba-9434	0	hard_negative	train	ES	Mámoa de Pedras Canteiras	Dumbría	Dumbría (Santa Baia)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03497-neg-es-pba-9434-mdt5.tif	309.08816528	311.52636719	-2.43820190	5.72445297	6.41025209	0.89301526	0.41663754	0.94536686	0.44071520	-0.23212199	0.37456286	-0.60668485	0.36087674	0.41145310	0.87707868	0.00000000	0.76096859		ok
wl-tile-v1-04971	wl-neg-neg-es-pba-27314	neg-es-pba-27314	0	hard_negative	train	ES	Mámoa de Pedras Grandes	Zas	Gándara (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04971-neg-es-pba-27314-mdt5.tif	407.52291870	387.79470825	19.72821045	15.06692696	15.78195000	0.95469362	0.96357650	0.91680938	1.05101073	1.78543150	0.10679735	1.67863415	0.24411543	0.22759049	1.07260822	0.36111111	0.56396666		ok
wl-tile-v1-03665	wl-neg-neg-es-pba-12071	neg-es-pba-12071	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 01	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03665-neg-es-pba-12071-mdt5.tif	321.61993408	322.72994995	-1.11001587	4.83306074	5.07848310	0.95167408	0.53790063	0.56114584	0.95857545	-0.01368096	-0.03022858	0.01654762	0.34558430	0.35983318	0.96040143	0.27777778	0.65811630		ok
wl-tile-v1-03666	wl-neg-neg-es-pba-12072	neg-es-pba-12072	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 02	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03666-neg-es-pba-12072-mdt5.tif	320.21386719	321.33963013	-1.12576294	4.13582325	5.34606361	0.77362028	0.57771510	0.57407141	1.00634711	0.19541755	0.00977406	0.18564349	0.31361797	0.32440934	0.96673536	0.27777778	0.64817672		ok
wl-tile-v1-03667	wl-neg-neg-es-pba-12073	neg-es-pba-12073	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 03	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03667-neg-es-pba-12073-mdt5.tif	320.00433350	319.52947998	0.47485352	4.82807779	4.35941458	1.10750600	0.80577677	0.67911631	1.18650777	0.03683225	-0.14277226	0.17960450	0.31539884	0.34255430	0.92072656	0.44444444	0.58625790		ok
wl-tile-v1-03668	wl-neg-neg-es-pba-12074	neg-es-pba-12074	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 04	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03668-neg-es-pba-12074-mdt5.tif	326.29769897	323.99145508	2.30624390	5.82588243	4.96638918	1.17306200	0.46175459	0.58715039	0.78643324	0.16748643	-0.01621141	0.18369784	0.39640740	0.41431117	0.95678665	0.13888889	0.71961492		ok
wl-tile-v1-03669	wl-neg-neg-es-pba-12075	neg-es-pba-12075	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 05	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03669-neg-es-pba-12075-mdt5.tif	325.24566650	324.92306519	0.32260132	5.70783043	4.81809473	1.18466546	0.52532810	0.55859339	0.94044811	-0.11675655	0.01835570	-0.13511225	0.44357800	0.41179490	1.07718188	0.27777778	0.73621982		ok
wl-tile-v1-03670	wl-neg-neg-es-pba-12076	neg-es-pba-12076	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 06	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03670-neg-es-pba-12076-mdt5.tif	322.20376587	319.12911987	3.07464600	7.37630606	7.31279039	1.00868556	1.05879402	0.83464766	1.26855208	0.16350119	0.04796899	0.11553220	0.39311656	0.33334270	1.17931655	0.47222222	0.57048199		ok
wl-tile-v1-03671	wl-neg-neg-es-pba-12077	neg-es-pba-12077	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 07	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03671-neg-es-pba-12077-mdt5.tif	332.60549927	328.00207520	4.60342407	6.97851753	6.41964483	1.08705664	0.74696201	0.54895645	1.36069447	0.12670532	0.12812339	-0.00141807	0.29524258	0.28906330	1.02137689	0.38888889	0.52096830		ok
wl-tile-v1-03672	wl-neg-neg-es-pba-12104	neg-es-pba-12104	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 08	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03672-neg-es-pba-12104-mdt5.tif	333.03466797	327.17422485	5.86044312	7.98562908	6.88529301	1.15980962	0.87773365	0.55088246	1.59332292	0.16155419	-0.04766113	0.20921531	0.31922671	0.28007433	1.13979283	0.36111111	0.48335297		ok
wl-tile-v1-03673	wl-neg-neg-es-pba-12105	neg-es-pba-12105	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 09	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03673-neg-es-pba-12105-mdt5.tif	334.67919922	328.91363525	5.76556396	7.19840288	7.98629284	0.90134472	0.76572931	0.61965364	1.23573761	0.09328496	-0.10433114	0.19761609	0.30830112	0.31306127	0.98479484	0.36111111	0.56472765		ok
wl-tile-v1-03674	wl-neg-neg-es-pba-12106	neg-es-pba-12106	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 10	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03674-neg-es-pba-12106-mdt5.tif	340.76300049	334.18957520	6.57342529	6.48508835	7.83951569	0.82723074	0.66595441	0.65753895	1.01279842	0.43678936	0.15426710	0.28252226	0.32673359	0.33803546	0.96656601	0.25000000	0.49699105		ok
wl-tile-v1-03675	wl-neg-neg-es-pba-12107	neg-es-pba-12107	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 11	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03675-neg-es-pba-12107-mdt5.tif	348.69943237	340.87057495	7.82885742	9.77630329	10.30998230	0.94823667	0.85730034	0.70491743	1.21617129	0.28346637	0.10653725	0.17692912	0.31843603	0.27137244	1.17342804	0.27777778	0.49295299		ok
wl-tile-v1-03676	wl-neg-neg-es-pba-12108	neg-es-pba-12108	0	hard_negative	train	ES	Mámoa de Pedras Miúdas 12	Mazaricos	Corzón (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03676-neg-es-pba-12108-mdt5.tif	350.19076538	346.75823975	3.43252563	9.62655735	11.29782295	0.85207189	0.86896586	0.84418184	1.02935864	-0.12064000	0.27139753	-0.39203753	0.30411690	0.26594678	1.14352544	0.27777778	0.48656622		ok
wl-tile-v1-03498	wl-neg-neg-es-pba-9435	neg-es-pba-9435	0	hard_negative	train	ES	Mámoa de Pedras Rubias	Dumbría	Salgueiros (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03498-neg-es-pba-9435-mdt5.tif	311.02890015	313.04028320	-2.01138306	3.98738861	5.63521433	0.70758420	0.53488553	0.76459831	0.69956410	-0.23872119	0.48741138	-0.72613257	0.32521397	0.36490279	0.89123453	0.19444444	0.66518452		ok
wl-tile-v1-02916	wl-neg-neg-es-pba-872	neg-es-pba-872	0	hard_negative	train	ES	Mámoa de Pedrouzos	Ames	Tapia (San Cristovo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-02916-neg-es-pba-872-mdt5.tif	375.11453247	347.22445679	27.89007568	13.42513180	15.13817501	0.88683952	1.12219679	1.35338271	0.82917920	2.42503881	0.30239195	2.12264687	0.24769814	0.26084006	0.94961696	0.22222222	0.65335460		ok
wl-tile-v1-05427	wl-neg-neg-es-pba-30254	neg-es-pba-30254	0	hard_negative	train	ES	Mámoa de Pedrouzos 1	Friol	Santalla de Devesa (Santalla)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05427-neg-es-pba-30254-mdt5.tif	494.52035522	491.78289795	2.73745728	2.25812769	2.70419765	0.83504536	0.30683267	0.36029616	0.85161238	0.14211202	0.12940896	0.01270306	0.37176508	0.44779709	0.83020878	0.13888889	0.57605201		ok
wl-tile-v1-05917	wl-neg-neg-es-pba-41105	neg-es-pba-41105	0	hard_negative	train	ES	Mámoa de Pedrouzos 1	O Saviñao	Abuíme (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05917-neg-es-pba-41105-mdt5.tif	610.83380127	610.49438477	0.33941650	3.59621167	3.51564860	1.02291556	0.46500963	0.54520327	0.85291057	-0.01184135	0.24740572	-0.25924707	0.28553990	0.28230438	1.01146110	0.13888889	0.65794747		ok
wl-tile-v1-08005	wl-neg-neg-es-pba-79016	neg-es-pba-79016	0	hard_negative	train	ES	Mámoa de Pedrouzos 1	Cerdedo-Cotobade	Figueiroa (San Martiño)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08005-neg-es-pba-79016-mdt5.tif	621.54949951	618.07940674	3.47009277	7.38885260	9.95391846	0.74230592	0.81786603	0.91462559	0.89420856	0.29179707	-0.00886335	0.30066042	0.29592797	0.34379208	0.86077600	0.38888889	0.63957241		ok
wl-tile-v1-05428	wl-neg-neg-es-pba-30255	neg-es-pba-30255	0	hard_negative	train	ES	Mámoa de Pedrouzos 2	Friol	Santalla de Devesa (Santalla)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05428-neg-es-pba-30255-mdt5.tif	494.71658325	491.45962524	3.25695801	2.69180226	3.56716418	0.75460565	0.30576071	0.36808696	0.83067520	0.27286690	0.07552617	0.19734073	0.40885207	0.42425960	0.96368372	0.05555556	0.81243800		ok
wl-tile-v1-05918	wl-neg-neg-es-pba-41106	neg-es-pba-41106	0	hard_negative	train	ES	Mámoa de Pedrouzos 2	O Saviñao	Abuíme (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05918-neg-es-pba-41106-mdt5.tif	600.39160156	594.87115479	5.52044678	7.63638306	7.40119314	1.03177730	0.83749855	1.18325996	0.70778913	0.47501114	-0.45354703	0.92855817	0.34068844	0.32692906	1.04208673	0.19444444	0.67366060		ok
wl-tile-v1-08006	wl-neg-neg-es-pba-79017	neg-es-pba-79017	0	hard_negative	train	ES	Mámoa de Pedrouzos 2	Cerdedo-Cotobade	Castro (Santa Baia)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08006-neg-es-pba-79017-mdt5.tif	617.91967773	608.98284912	8.93682861	7.25201082	8.10656452	0.89458498	0.76205796	1.16225040	0.65567451	0.68674356	-0.23829474	0.92503829	0.27979296	0.31246501	0.89543774	0.13888889	0.66319995		ok
wl-tile-v1-05919	wl-neg-neg-es-pba-41107	neg-es-pba-41107	0	hard_negative	train	ES	Mámoa de Pedrouzos 3	O Saviñao	Abuíme (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05919-neg-es-pba-41107-mdt5.tif	610.14306641	609.54504395	0.59802246	3.52569818	3.44471836	1.02350840	0.45618117	0.53616381	0.85082425	0.16732506	0.24175455	-0.07442948	0.30085263	0.33293542	0.90363658	0.19444444	0.65010678		ok
wl-tile-v1-04548	wl-neg-neg-es-pba-25271	neg-es-pba-25271	0	hard_negative	train	ES	Mámoa de Pena Armada 1	Toques	Paradela (San Paio)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04548-neg-es-pba-25271-mdt5.tif	758.39825439	750.46661377	7.93164062	4.81442785	4.74942255	1.01368699	0.53980744	0.44923234	1.20162195	0.68080771	0.14755541	0.53325230	0.43032748	0.44737592	0.96189234	0.41666667	0.61503126		ok
wl-tile-v1-04549	wl-neg-neg-es-pba-25272	neg-es-pba-25272	0	hard_negative	train	ES	Mámoa de Pena Armada 2	Toques	Paradela (San Paio)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-04549-neg-es-pba-25272-mdt5.tif	758.39971924	751.91937256	6.48034668	4.49212837	4.66628075	0.96267855	0.51469761	0.46062362	1.11739300	0.49253115	0.17474763	0.31778352	0.29389456	0.34324276	0.85622944	0.36111111	0.64517502		ok
wl-tile-v1-03967	wl-neg-neg-es-pba-17223	neg-es-pba-17223	0	hard_negative	train	ES	Mámoa de Pena Branca 2	Ortigueira	Loiba (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03967-neg-es-pba-17223-mdt5.tif	368.99853516	348.94110107	20.05743408	12.71231842	14.29449177	0.88931587	1.12155163	0.89065045	1.25925006	1.08940744	0.63552684	0.45388061	0.26167083	0.22650896	1.15523389	0.47222222	0.56768130		ok
wl-tile-v1-03968	wl-neg-neg-es-pba-17224	neg-es-pba-17224	0	hard_negative	train	ES	Mámoa de Pena Branca 3	Ortigueira	Loiba (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03968-neg-es-pba-17224-mdt5.tif	368.72091675	349.32385254	19.39706421	12.75166893	14.33781815	0.88937304	1.27325034	0.85427785	1.49044054	0.89817715	0.64831108	0.24986607	0.29498291	0.21912523	1.34618417	0.50000000	0.58504902		ok
wl-tile-v1-03969	wl-neg-neg-es-pba-17225	neg-es-pba-17225	0	hard_negative	train	ES	Mámoa de Pena Branca 5	Ortigueira	Loiba (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-03969-neg-es-pba-17225-mdt5.tif	379.27908325	351.97369385	27.30538940	13.14561081	14.17220783	0.92756266	1.01428771	0.86391789	1.17405569	2.05910230	0.54896384	1.51013845	0.17664230	0.21085231	0.83775368	0.61111111	0.65671566		ok
