tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	status	error	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance
wl-tile-v1-02566	wl-neg-neg-es-pba-10040	neg-es-pba-10040	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión II-1	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02566-neg-es-pba-10040-mdt5.tif	ok		238.98709106	226.90106201	12.08602905	8.45942879	12.84433746	0.65861153	0.85062957	1.19905484	0.70941674	0.50190836	0.82444698	-0.32253861	0.25877422	0.26760232	0.96701036	0.16666667	0.56403526
wl-tile-v1-02567	wl-neg-neg-es-pba-10041	neg-es-pba-10041	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión II-2	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02567-neg-es-pba-10041-mdt5.tif	ok		234.25108337	233.46949768	0.78158569	5.18341112	7.40875292	0.69963342	0.56613374	0.93067789	0.60830255	-0.03732565	0.53789318	-0.57521882	0.30256742	0.29216909	1.03559010	0.02777778	0.66931087
wl-tile-v1-02568	wl-neg-neg-es-pba-10042	neg-es-pba-10042	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-1	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02568-neg-es-pba-10042-mdt5.tif	ok		230.67575073	224.62944031	6.04631042	5.71140766	8.86013794	0.64461837	0.77383894	1.30515659	0.59290888	0.40011120	0.64767969	-0.24756849	0.22168916	0.22026369	1.00647167	0.11111111	0.57487997
wl-tile-v1-02569	wl-neg-neg-es-pba-10043	neg-es-pba-10043	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-2	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02569-neg-es-pba-10043-mdt5.tif	ok		230.37733459	226.62263489	3.75469971	4.47265673	6.18151569	0.72355340	0.59733421	1.02929842	0.58033141	0.23399912	0.32355765	-0.08955853	0.40225956	0.35056871	1.14744855	0.08333333	0.69159957
wl-tile-v1-02570	wl-neg-neg-es-pba-10044	neg-es-pba-10044	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-3	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02570-neg-es-pba-10044-mdt5.tif	ok		233.62840271	215.68069458	17.94770813	10.60984707	12.81865311	0.82768813	1.00058651	1.00723064	0.99340357	1.13240421	0.34355679	0.78884742	0.26665264	0.28703803	0.92898020	0.30555556	0.49096010
wl-tile-v1-02571	wl-neg-neg-es-pba-10045	neg-es-pba-10045	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-4	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02571-neg-es-pba-10045-mdt5.tif	ok		230.56814575	226.13655090	4.43159485	5.45359564	9.76696014	0.55837185	0.68488026	1.07162464	0.63910462	0.11774132	0.68788224	-0.57014092	0.33496869	0.35564625	0.94185918	0.13888889	0.53567641
wl-tile-v1-02572	wl-neg-neg-es-pba-10046	neg-es-pba-10046	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-5	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02572-neg-es-pba-10046-mdt5.tif	ok		232.24676514	217.92742920	14.31933594	10.49556541	13.32920551	0.78741118	1.03817689	0.98942930	1.04926840	0.59040868	0.31035006	0.28005862	0.26401985	0.23906216	1.10439831	0.44444444	0.55570427
wl-tile-v1-02573	wl-neg-neg-es-pba-10069	neg-es-pba-10069	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-6	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02573-neg-es-pba-10069-mdt5.tif	ok		232.35150146	224.05006409	8.30143738	4.97664690	8.68256664	0.57317693	0.92144001	1.03708184	0.88849305	0.14027400	0.19640429	-0.05613029	0.35705984	0.32512662	1.09821779	0.33333333	0.56336687
wl-tile-v1-02574	wl-neg-neg-es-pba-10070	neg-es-pba-10070	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-7	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02574-neg-es-pba-10070-mdt5.tif	ok		229.97274780	226.27665710	3.69609070	4.21393585	8.07485676	0.52185890	0.72668076	1.01362014	0.71691626	-0.07507723	0.58631688	-0.66139411	0.41208103	0.35204789	1.17052550	0.22222222	0.60171444
wl-tile-v1-02575	wl-neg-neg-es-pba-10071	neg-es-pba-10071	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión III-8	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02575-neg-es-pba-10071-mdt5.tif	ok		237.03443909	212.07197571	24.96246338	12.85909367	13.19572163	0.97448961	1.12851727	1.01243150	1.11466037	1.71036220	-0.01123313	1.72159533	0.20987694	0.24500214	0.85663310	0.36111111	0.59535979
wl-tile-v1-02576	wl-neg-neg-es-pba-10072	neg-es-pba-10072	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-1	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02576-neg-es-pba-10072-mdt5.tif	ok		241.50932312	235.73815918	5.77116394	5.23137426	5.25482130	0.99553800	0.53909016	0.72707915	0.74144631	0.64908928	0.29278380	0.35630548	0.36615616	0.33871531	1.08101448	0.13888889	0.69562852
wl-tile-v1-02577	wl-neg-neg-es-pba-10073	neg-es-pba-10073	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-10	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02577-neg-es-pba-10073-mdt5.tif	ok		242.77761841	232.45852661	10.31909180	7.73017979	11.22296429	0.68878236	0.87009871	1.14612758	0.75916392	0.46244198	0.84655803	-0.38411605	0.18711419	0.19664367	0.95153939	0.16666667	0.59722603
wl-tile-v1-02578	wl-neg-neg-es-pba-10074	neg-es-pba-10074	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-11	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02578-neg-es-pba-10074-mdt5.tif	ok		235.05595398	222.57879639	12.47715759	11.70748329	12.90670109	0.90708565	0.90167356	1.36779237	0.65921815	0.92351741	0.94524580	-0.02172840	0.15348421	0.15892021	0.96579414	0.16666667	0.59057548
wl-tile-v1-02579	wl-neg-neg-es-pba-10075	neg-es-pba-10075	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-12	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02579-neg-es-pba-10075-mdt5.tif	ok		228.02870178	225.73815918	2.29054260	7.21471643	6.85981226	1.05173672	0.65339589	0.85758018	0.76190647	-0.02789429	0.17976357	-0.20765786	0.41772330	0.35318565	1.18273008	0.13888889	0.69577797
wl-tile-v1-02580	wl-neg-neg-es-pba-10076	neg-es-pba-10076	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-2	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02580-neg-es-pba-10076-mdt5.tif	ok		245.43902588	237.37471008	8.06431580	6.91440582	7.62329006	0.90701072	0.91607445	0.83723247	1.09416976	0.46335939	0.30762500	0.15573439	0.38001087	0.33071133	1.14907121	0.30555556	0.60583978
wl-tile-v1-02581	wl-neg-neg-es-pba-10098	neg-es-pba-10098	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-3	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02581-neg-es-pba-10098-mdt5.tif	ok		220.58105469	209.20289612	11.37815857	8.70062351	11.98576736	0.72591293	1.14825058	1.31415904	0.87375314	0.36750957	0.36354053	0.00396904	0.21555494	0.23703261	0.90938939	0.22222222	0.62076501
wl-tile-v1-02582	wl-neg-neg-es-pba-10099	neg-es-pba-10099	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-4	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02582-neg-es-pba-10099-mdt5.tif	ok		223.89526367	221.04768372	2.84757996	5.12374640	6.76353168	0.75755487	0.84655881	0.94351614	0.89723830	-0.07727986	0.44230857	-0.51958843	0.28567469	0.31609860	0.90375184	0.22222222	0.61210212
wl-tile-v1-02583	wl-neg-neg-es-pba-10100	neg-es-pba-10100	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-5	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02583-neg-es-pba-10100-mdt5.tif	ok		221.22094727	221.86137390	-0.64042664	5.48978424	6.17488956	0.88904979	0.90859628	0.70719570	1.28478762	0.40929529	-0.28022009	0.68951538	0.36612156	0.44043535	0.83127197	0.36111111	0.61510245
wl-tile-v1-02584	wl-neg-neg-es-pba-10101	neg-es-pba-10101	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-6	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02584-neg-es-pba-10101-mdt5.tif	ok		219.73313904	211.74288940	7.99024963	8.04259109	7.71384382	1.04261783	0.87809217	0.96200955	0.91276866	0.57591468	-0.24816567	0.82408035	0.47541448	0.50834954	0.93521180	0.38888889	0.64933615
wl-tile-v1-02585	wl-neg-neg-es-pba-10102	neg-es-pba-10102	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-7	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02585-neg-es-pba-10102-mdt5.tif	ok		215.69871521	200.33235168	15.36636353	9.56236362	9.91420555	0.96451133	1.23446965	1.33438790	0.92512054	1.44630861	-0.18352288	1.62983149	0.40949455	0.41243494	0.99287067	0.27777778	0.62193934
wl-tile-v1-02586	wl-neg-neg-es-pba-10103	neg-es-pba-10103	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-8	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02586-neg-es-pba-10103-mdt5.tif	ok		212.56814575	210.77310181	1.79504395	7.14589262	7.98920822	0.89444316	0.73156631	1.09680247	0.66699914	0.53178990	-0.39025041	0.92204031	0.44173992	0.49812135	0.88681185	0.11111111	0.61756547
wl-tile-v1-02587	wl-neg-neg-es-pba-10104	neg-es-pba-10104	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión IV-9	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02587-neg-es-pba-10104-mdt5.tif	ok		241.74174500	232.07168579	9.67005920	6.79632950	7.25239754	0.93711486	0.77300060	0.89672261	0.86202866	0.82987660	0.24809714	0.58177947	0.36279598	0.36560029	0.99232958	0.19444444	0.63377368
wl-tile-v1-02588	wl-neg-neg-es-pba-10105	neg-es-pba-10105	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión V-1	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02588-neg-es-pba-10105-mdt5.tif	ok		225.88809204	220.37707520	5.51101685	9.57081127	9.32528305	1.02632930	0.98100102	0.92943645	1.05547940	0.73713070	0.07681926	0.66031145	0.39481661	0.39319038	1.00413597	0.36111111	0.66658588
wl-tile-v1-02589	wl-neg-neg-es-pba-10130	neg-es-pba-10130	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión V-2	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02589-neg-es-pba-10130-mdt5.tif	ok		227.29267883	222.24200439	5.05067444	9.64626694	8.79764175	1.09646053	0.84092319	0.99158597	0.84805878	0.45783833	0.08651896	0.37131937	0.35496622	0.36782256	0.96504746	0.13888889	0.67313093
wl-tile-v1-02590	wl-neg-neg-es-pba-10131	neg-es-pba-10131	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión VI-1	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02590-neg-es-pba-10131-mdt5.tif	ok		203.77618408	181.25177002	22.52441406	12.86462593	12.79449177	1.00548159	1.06550550	1.01497650	1.04978342	1.66257083	0.42628703	1.23628381	0.27759820	0.29875144	0.92919451	0.30555556	0.59968828
wl-tile-v1-02591	wl-neg-neg-es-pba-10132	neg-es-pba-10132	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión VI-2	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02591-neg-es-pba-10132-mdt5.tif	ok		198.68579102	198.32405090	0.36174011	9.29262924	9.51750755	0.97637214	0.92455983	1.10474634	0.83689784	0.22230697	0.21175222	0.01055475	0.29171640	0.31457445	0.92733659	0.22222222	0.57859545
wl-tile-v1-02592	wl-neg-neg-es-pba-10133	neg-es-pba-10133	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión VI-3	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02592-neg-es-pba-10133-mdt5.tif	ok		200.28120422	198.22334290	2.05786133	7.17689419	9.34699249	0.76782924	0.95966214	1.03678751	0.92561121	-0.07218821	-0.02794028	-0.04424794	0.34811443	0.33220488	1.04789079	0.22222222	0.56855757
wl-tile-v1-02593	wl-neg-neg-es-pba-10134	neg-es-pba-10134	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión VI-4	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02593-neg-es-pba-10134-mdt5.tif	ok		202.39454651	197.59774780	4.79679871	7.03432322	8.97848701	0.78346421	0.74104565	1.03996873	0.71256532	0.27482542	-0.02707645	0.30190187	0.34744707	0.33223346	1.04579192	0.22222222	0.66901483
wl-tile-v1-02594	wl-neg-neg-es-pba-10135	neg-es-pba-10135	0	hard_negative	test_trasancos	ES	Mámoa dos Montes de Brión VI-5	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02594-neg-es-pba-10135-mdt5.tif	ok		200.10186768	193.41528320	6.68658447	7.33349085	8.05143356	0.91083045	0.80294728	1.04305780	0.76980133	0.48254779	-0.15334253	0.63589032	0.31391302	0.32751217	0.95847740	0.16666667	0.52458332
wl-tile-v1-02595	wl-neg-neg-es-pba-10136	neg-es-pba-10136	0	hard_negative	test_trasancos	ES	Mámoas de Brión	Ferrol	Brión (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02595-neg-es-pba-10136-mdt5.tif	ok		247.20230103	239.01481628	8.18748474	6.10748863	9.96686077	0.61277957	0.73729819	1.07492399	0.68590728	0.30006471	0.81781900	-0.51775429	0.30417037	0.31897637	0.95358276	0.16666667	0.62334961
wl-tile-v1-02596	wl-neg-neg-es-pba-10137	neg-es-pba-10137	0	hard_negative	test_trasancos	ES	Mámoas do Monte Ventoso	Ferrol	Doniños (San Román)		megalithic_mound	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02596-neg-es-pba-10137-mdt5.tif	ok		216.23385620	201.31546021	14.91839600	13.84724903	16.77465248	0.82548649	1.97067690	1.55174398	1.26997554	0.45884401	0.62464476	-0.16580075	0.26555726	0.24817459	1.07004209	0.41666667	0.52415219
wl-tile-v1-02597	wl-neg-neg-es-pba-9852	neg-es-pba-9852	0	hard_negative	test_trasancos	ES	Petróglifo de Chamorro	Ferrol	Serantes (San Salvador)		rock_art_surface	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02597-neg-es-pba-9852-mdt5.tif	ok		150.41462708	132.12944031	18.28518677	18.96154976	17.37697220	1.09118836	2.08932304	2.58959723	0.80681390	0.98771816	-0.59526354	1.58298171	0.25851056	0.31571534	0.81880899	0.36111111	0.58821581
wl-tile-v1-02547	wl-neg-neg-es-pba-8755	neg-es-pba-8755	0	hard_negative	test_trasancos	ES	Petróglifo do Monte Marraxón	Fene	Sillobre (Santa Mariña)		rock_art_surface	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02547-neg-es-pba-8755-mdt5.tif	ok		332.14346313	299.81072998	32.33273315	13.45240307	23.16402435	0.58074551	2.49502707	2.52295041	0.98893227	1.23084664	1.02604187	0.20480478	0.20530075	0.30938727	0.66357207	0.41666667	0.59466339
wl-tile-v1-02598	wl-neg-neg-es-pba-9853	neg-es-pba-9853	0	hard_negative	test_trasancos	ES	Petróglifo do coto de San Xurxo	Ferrol	San Xurxo da Mariña (San Xurxo)		rock_art_surface	120.0	data/external/weak-label-relief-v1/test_trasancos/negative/wl-tile-v1-02598-neg-es-pba-9853-mdt5.tif	ok		248.41032410	232.07464600	16.33567810	9.02327538	9.66843605	0.93327145	0.80811238	0.91577345	0.88243701	1.14729452	0.21541554	0.93187898	0.27799174	0.27837285	0.99863093	0.27777778	0.67525339
wl-tile-v1-02709	wl-pos-pos-es-pba-20704	pos-es-pba-20704	1	positive	test_trasancos	ES	A Croa	San Sadurniño	Naraío (Santa María)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02709-pos-es-pba-20704-mdt5.tif	ok		89.33237457	103.90959930	-14.57722473	18.75064087	18.61684418	1.00718686	2.42754602	2.22722888	1.08994008	0.46067801	0.04997744	0.41070057	0.28044569	0.26212087	1.06990982	0.36111111	0.53357160
wl-tile-v1-02710	wl-pos-pos-es-pba-20705	pos-es-pba-20705	1	positive	test_trasancos	ES	A Croa do Castro	San Sadurniño	Santa Mariña do Monte (Santa Mariña)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02710-pos-es-pba-20705-mdt5.tif	ok		276.27648926	252.14457703	24.13191223	10.82745934	9.52772522	1.13641599	0.83485818	0.58902317	1.41736050	2.32329512	0.09451860	2.22877651	0.30998319	0.28948298	1.07081664	0.55555556	0.66258176
wl-tile-v1-02711	wl-pos-pos-es-pba-20706	pos-es-pba-20706	1	positive	test_trasancos	ES	A Croa do Redo	San Sadurniño	Lamas (San Xiao)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02711-pos-es-pba-20706-mdt5.tif	ok		147.78080750	129.57458496	18.20622253	15.18941212	13.70077419	1.10865356	2.50485897	1.88589597	1.32820633	3.37570238	-0.19571657	3.57141896	0.35960585	0.29322800	1.22636941	0.44444444	0.57085681
wl-tile-v1-02680	wl-pos-pos-es-pba-9072	pos-es-pba-9072	1	positive	test_trasancos	ES	A Croa/Castro da Croa de Fontá	Ferrol	Doniños (San Román)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02680-pos-es-pba-9072-mdt5.tif	ok		97.09468842	73.90284729	23.19184113	20.80918694	18.01327324	1.15521408	1.51513684	1.50221789	1.00859992	2.21890068	-0.11871979	2.33762047	0.30954689	0.31901190	0.97033023	0.36111111	0.66062695
wl-tile-v1-02691	wl-pos-pos-es-pba-14210	pos-es-pba-14210	1	positive	test_trasancos	ES	As Croas	Narón	Trasancos (San Mateo)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02691-pos-es-pba-14210-mdt5.tif	ok		135.53085327	118.84580994	16.68504333	9.17400074	9.15264511	1.00233327	0.70605016	0.80125111	0.88118462	1.46769249	0.27097845	1.19671404	0.37729523	0.36652094	1.02939610	0.19444444	0.66108626
wl-tile-v1-02719	wl-pos-pos-es-pba-24673	pos-es-pba-24673	1	positive	test_trasancos	ES	Castro	Valdoviño	Vilarrube (San Martiño)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02719-pos-es-pba-24673-mdt5.tif	ok		253.53152466	223.82391357	29.70761108	13.01505375	9.69854736	1.34195909	0.76150370	0.67021233	1.13621261	2.67202044	0.00986501	2.66215542	0.36243895	0.33955553	1.06739226	0.33333333	0.65342086
wl-tile-v1-02712	wl-pos-pos-es-pba-20782	pos-es-pba-20782	1	positive	test_trasancos	ES	Castro Das Croas	San Sadurniño	San Sadurniño (Santa María)	croa_top_ring_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02712-pos-es-pba-20782-mdt5.tif	ok		186.88967896	150.17344666	36.71623230	17.29881477	15.26355934	1.13334081	1.53741312	1.13477767	1.35481440	2.61996388	0.11285914	2.50710474	0.30633572	0.27392372	1.11832488	0.55555556	0.65000615
wl-tile-v1-02693	wl-pos-pos-es-pba-14552	pos-es-pba-14552	1	positive	test_trasancos	ES	Castro da Ermida	Narón	Pedroso (San Salvador)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02693-pos-es-pba-14552-mdt5.tif	ok		59.00859451	52.09858322	6.91001129	6.72079134	5.34405327	1.25762057	1.01617920	0.61784565	1.64471369	0.75556976	-0.06207586	0.81764562	0.40869391	0.39194569	1.04273097	0.63888889	0.65702005
wl-tile-v1-02694	wl-pos-pos-es-pba-14554	pos-es-pba-14554	1	positive	test_trasancos	ES	Castro da Pereiruga	Narón	Pedroso (San Salvador)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02694-pos-es-pba-14554-mdt5.tif	ok		250.36585999	216.77905273	33.58680725	17.45265388	14.78207397	1.18066341	1.85931671	1.60529387	1.15824071	3.33851266	0.70287383	2.63563883	0.29163757	0.27629489	1.05553010	0.50000000	0.63960985
wl-tile-v1-02720	wl-pos-pos-es-pba-24674	pos-es-pba-24674	1	positive	test_trasancos	ES	Castro da Punta do Vico	Valdoviño	Valdoviño (Santaia)	coastal_promontory_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02720-pos-es-pba-24674-mdt5.tif	ok		4.69296980	11.95941162	-7.26644182	9.51515675	6.73040152	1.41375767	2.15422440	1.29355550	1.66535135	-0.56465834	-0.15351273	-0.41114561	0.17878965	0.16518454	1.08236305	0.58333333	0.53711286
wl-tile-v1-02695	wl-pos-pos-es-pba-14555	pos-es-pba-14555	1	positive	test_trasancos	ES	Castro da Revolta	Narón	Sedes (Santo Estevo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02695-pos-es-pba-14555-mdt5.tif	ok		113.41320038	96.35147095	17.06172943	7.89837790	5.05990124	1.56097472	0.70243371	0.62913036	1.11651535	2.01186156	-0.02917163	2.04103319	0.39416382	0.26713109	1.47554452	0.50000000	0.69004318
wl-tile-v1-02671	wl-pos-pos-es-pba-8704	pos-es-pba-8704	1	positive	test_trasancos	ES	Castro das Pías/Castro de Cardoeiro	Fene	Perlío (Santo Estevo)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02671-pos-es-pba-8704-mdt5.tif	ok		24.01004219	12.30352974	11.70651245	9.00324154	4.72983932	1.90349839	1.46560335	1.01313519	1.44660195	1.43447614	-0.11585367	1.55032981	0.39941978	0.27335721	1.46116424	0.61111111	0.58237660
wl-tile-v1-02703	wl-pos-pos-es-pba-14488	pos-es-pba-14488	1	positive	test_trasancos	ES	Castro de Ancos	Neda	Santa María de Neda (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02703-pos-es-pba-14488-mdt5.tif	ok		225.63989258	195.61795044	30.02194214	15.96469212	17.13259697	0.93183142	1.35973871	1.34890223	1.00803356	2.29873729	0.18043119	2.11830610	0.26530546	0.25344703	1.04678861	0.38888889	0.54667132
wl-tile-v1-02721	wl-pos-pos-es-pba-24675	pos-es-pba-24675	1	positive	test_trasancos	ES	Castro de Aviño	Valdoviño	Valdoviño (Santaia)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02721-pos-es-pba-24675-mdt5.tif	ok		207.23672485	193.54489136	13.69183350	17.81904221	14.63901424	1.21722965	1.43188083	1.58999252	0.90055822	1.86640835	-0.67390311	2.54031146	0.23038241	0.25819078	0.89229527	0.36111111	0.61532955
wl-tile-v1-02672	wl-pos-pos-es-pba-8705	pos-es-pba-8705	1	positive	test_trasancos	ES	Castro de Barallobre	Fene	Barallobre (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02672-pos-es-pba-8705-mdt5.tif	ok		125.91678619	111.55970764	14.35707855	8.31693077	10.89919376	0.76307761	0.82955080	1.01958323	0.81361755	0.96281445	0.56466520	0.39814925	0.26167625	0.31609303	0.82784569	0.33333333	0.63870950
wl-tile-v1-02681	wl-pos-pos-es-pba-9152	pos-es-pba-9152	1	positive	test_trasancos	ES	Castro de Canido	Ferrol	Ferrol	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02681-pos-es-pba-9152-mdt5.tif	ok		56.77331543	47.36137390	9.41194153	4.96509027	6.85627079	0.72416776	0.81376958	0.68506253	1.18787636	0.43272924	0.18478441	0.24794483	0.28569201	0.33568382	0.85107469	0.38888889	0.58406505
wl-tile-v1-02722	wl-pos-pos-es-pba-24676	pos-es-pba-24676	1	positive	test_trasancos	ES	Castro de Carreira de Abaixo	Valdoviño	O Sequeiro (Santa María)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02722-pos-es-pba-24676-mdt5.tif	ok		74.49354553	70.06911469	4.42443085	5.43298149	4.63765907	1.17149221	0.95664632	0.76186138	1.25566979	1.51148593	0.11980193	1.39168400	0.30356929	0.29076442	1.04403863	0.47222222	0.59741503
wl-tile-v1-02723	wl-pos-pos-es-pba-24677	pos-es-pba-24677	1	positive	test_trasancos	ES	Castro de Casianes	Valdoviño	Pantín (Santiago)	generic_castro_hint		120.0	data/external/weak-label-relief-v1/test_trasancos/positive/wl-tile-v1-02723-pos-es-pba-24677-mdt5.tif	ok		107.81805420	113.65584564	-5.83779144	16.40458679	15.72531891	1.04319581	0.75790280	0.89009762	0.85148279	-0.08703846	-0.27426940	0.18723094	0.33675754	0.35868165	0.93887586	0.13888889	0.62798626
