osm_id	osm_type	label_class	site_class	name	confidence	evidence	archaeological_site	civilization	fortification_type	wikidata	centroid_lon	centroid_lat	area_m2	perimeter_m	equivalent_radius_m	circularity	vertices	matched_catalogue_id	matched_catalogue_name	matched_distance_m
621319158	way	1	castro	Os Castros de Pacios	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.72847423	43.17093138	10504.0	377.8	57.8	0.9249	13	wl-pos-pos-es-pba-28674	Os Castros de Pacios	1
621328663	way	1	castro	Castro de Sante	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.13964929	43.44761037	12020.7	403.8	61.9	0.9262	12	wl-pos-pos-es-pba-41057	Castro de Sante	20
621329299	way	1	castro	Castro de Trasmonte	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.79684816	43.10357155	6476.8	299.1	45.4	0.9099	13	wl-pos-pos-es-pba-31198	Castro de Trasmonte	23
621329877	way	1	castro	Castro da Silvela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.88181968	43.02518439	15020.0	466.4	69.1	0.8677	15	wl-pos-pos-es-pba-31123	Castro da Silvela	10
621333898	way	1	castro	Castro de Aurela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.89501883	42.91401272	6984.0	299.6	47.1	0.9780	16	wl-pos-pos-es-pba-37738	Castro da Ourela de Carballal	47
621334371	way	1	castro	Castro de Santa Marta	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.35823323	42.72868265	7421.5	319.6	48.6	0.9132	10	wl-pos-pos-es-pba-40227	Castro de Castroncán/Castro de Santa Marta/O Castro	11
621334612	way	1	castro	Castro de Armea	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.30948418	42.83002028	9734.9	358.1	55.7	0.9541	13	wl-pos-pos-es-pba-31588	Castro de Armea/Castro de Leirado	23
621340171	way	1	castro	Castro de Miraz	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.17162324	42.66217655	6055.7	324.1	43.9	0.7243	13	wl-pos-pos-es-pba-28919	Castro de Miraz	29
621422098	way	1	castro	O Castro da Margarida	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31354585	42.72561815	14638.2	448.6	68.3	0.9140	11	wl-pos-pos-es-pba-32296	Castro da Margarida/A Ciudá	29
621424863	way	1	castro	Castro de Castrodelo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.27010632	42.84375002	7509.8	313.7	48.9	0.9590	12	wl-pos-pos-es-pba-31689	Castrodelo	10
621426087	way	1	castro	Castro de Trabada	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.19496679	43.44846975	7534.0	329.1	49.0	0.8741	13	wl-pos-pos-es-pba-41058	Castro de Trabada	17
642848411	way	1	castro	Castro de Cimadevila	medium	site=settlement,civ=prehistoric	settlement	prehistoric			-8.29211480	43.03336271	7572.2	309.9	49.1	0.9906	20	wl-pos-pos-es-pba-11695	Castro de Cimadevila	14
642848418	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.27223948	43.05460811	9113.2	340.0	53.9	0.9909	20	wl-pos-pos-es-pba-11752	Castro de Papucín	106
642887063	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.31752206	43.08131989	43137.0	769.4	117.2	0.9158	9	wl-pos-pos-es-pba-11692	Castro de Abellá	72
642887069	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.30492882	43.08860972	19478.0	497.0	78.7	0.9909	20	wl-pos-pos-es-pba-11722	Castro de Fontemouro	33
643084215	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.52674619	42.99270387	20321.9	534.3	80.4	0.8947	13	wl-pos-pos-es-pba-24730	Castro de Vilouchada	6
643132434	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.49207133	42.99207608	19451.3	510.2	78.7	0.9391	12	wl-pos-pos-es-pba-24701	Castro de Breixo	48
643132462	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.56395074	42.99483618	19352.5	495.4	78.5	0.9908	20	wl-pos-pos-es-pba-24731	Castro de Xavestre	17
643162568	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.51740626	42.96594902	26568.1	580.5	92.0	0.9909	20	wl-pos-pos-es-pba-24732	Castro Pereiro	26
643183681	way	0	mound		high	archaeological_site=tumulus	tumulus	prehistoric			-8.58458434	43.04386900	2464.6	201.4	28.0	0.7638	5			
644519595	way	1	castro	Castro de Xemerás ou de Lavandeiras	medium	site=fortification,civ=celtic	fortification	celtic			-8.08292801	43.08960032	14198.0	446.5	67.2	0.8951	13	wl-pos-pos-es-pba-26002	Castro de Xemerás	5
644519596	way	1	castro	Castro de Liñares	medium	site=fortification,civ=celtic	fortification	celtic			-8.06157208	43.07689917	21535.0	522.6	82.8	0.9908	20	wl-pos-pos-es-pba-26520	Castro de Liñares	1
644519597	way	1	castro	Os Castros de Peteiro	medium	site=fortification,civ=celtic	fortification	celtic			-8.07070760	43.10108173	12898.9	459.5	64.1	0.7678	16	wl-pos-pos-es-pba-26214	Os Castros de Peteiro	28
644530161	way	1	castro	Castro de Armental	medium	site=fortification,civ=celtic	fortification	celtic			-8.10153546	43.07489343	17144.8	658.8	73.9	0.4964	34	wl-pos-pos-es-pba-26515	Castro de Armental	55
644530188	way	0	mound	Mámoas da Ponte do Sapo	high	archaeological_site=tumulus	tumulus	prehistoric			-8.12185994	43.05393409	95444.4	1100.2	174.3	0.9908	20	wl-neg-neg-es-pba-26110	Mámoa da Ponte do Sapo	32
644538503	way	1	castro	Castro de Cernadas	medium	site=fortification,civ=celtic	fortification	celtic			-8.15076941	43.05567810	1732.4	199.6	23.5	0.5465	9	wl-pos-pos-es-pba-26516	Castro de Cernadas	98
644538515	way	1	castro	A Roda de Igrexafeita	medium	site=fortification,civ=celtic	fortification	celtic			-8.13615371	43.08164342	11465.5	389.9	60.4	0.9478	13			
646064581	way	1	castro	Castro do Castelo	medium	site=fortification,civ=celtic	fortification	celtic			-9.04058774	42.96141331	13214.1	424.9	64.9	0.9196	16	wl-pos-pos-es-pba-9624	Castro do Castelo	22
646104103	way	1	castro	Castro das Teixoeiras	medium	site=fortification,civ=celtic	fortification	celtic			-9.08329182	42.93589732	22295.4	574.4	84.2	0.8493	17	wl-pos-pos-es-pba-9086	Os Castros de Teixoeiras	16
646416695	way	1	castro	Castro de Basadre	medium	site=fortification,civ=celtic	fortification	celtic			-7.99530352	42.84367540	2523.7	178.9	28.3	0.9908	20	wl-pos-pos-es-pba-66199	Castro de Basadre/Eira Vella/Castriño	29
646416713	way	1	castro	Castro de Eidián	medium	site=fortification,civ=celtic	fortification	celtic			-8.00775464	42.82648614	3549.2	212.2	33.6	0.9909	20			
646511805	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.03748466	42.81140231	3387.0	207.3	32.8	0.9909	20			
646576387	way	1	castro	Castro do Marquesado	medium	site=settlement,civ=celtic	settlement	celtic			-8.11749372	42.83891236	3709.8	216.9	34.4	0.9908	20	wl-pos-pos-es-pba-66238	Castro de Marquesado/Coto do Castro/O Castro	1
646576396	way	1	castro	Castro do Sino, Tras do Castro ou do Prato das Gobias	medium	site=fortification,civ=celtic	fortification	celtic			-8.08404166	42.81316585	11206.9	377.0	59.7	0.9908	20	wl-pos-pos-es-pba-66240	Castro do Sino/Tras do Castro	9
648526397	way	1	castro	Castro de San Román	medium	site=fortification,civ=celtic	fortification	celtic			-8.08568901	42.90360444	16089.2	463.8	71.6	0.9398	14	wl-pos-pos-es-pba-23912	Castro de San Romao	13
648706898	way	1	castro	Castro de Liñares	medium	site=fortification,civ=celtic	fortification	celtic			-8.05287972	42.88261605	32312.7	715.2	101.4	0.7938	19	wl-pos-pos-es-pba-23909	Castro de Liñares/A Roda do Castro	63
648706899	way	1	castro	Castro de Novela	medium	site=fortification,civ=celtic	fortification	celtic			-8.05704911	42.87065310	45354.1	758.4	120.2	0.9909	20	wl-pos-pos-es-pba-23911	Castro de Novela/Castro de Alemparte/Castro de Pezobres	33
648725998	way	1	castro	Castro de Vimianzo	medium	site=fortification,civ=celtic	fortification	celtic			-8.00672263	42.87858395	4486.4	266.2	37.8	0.7954	11	wl-pos-pos-es-pba-23940	Castro de Vimianzo/Coto da Aurela	14
650338330	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.78150912	43.04496663	7371.9	305.8	48.4	0.9908	20	wl-pos-pos-es-pba-20128	Castro de Montouto	5
650338350	way	1	castro	Castro de Boaña de Arriba	medium	site=fortification,civ=celtic	fortification	celtic			-8.79046299	43.09691089	10644.1	373.9	58.2	0.9567	15	wl-pos-pos-es-pba-20303	Castro de Boaña	21
650559597	way	1	castro	Castro de Turnes	medium	site=fortification,civ=celtic	fortification	celtic			-8.71822165	43.06430932	8399.0	350.8	51.7	0.8578	10	wl-pos-pos-es-pba-20131	Castro de Turnes/Castro Pombo	9
650568596	way	1	castro	Castro de Ventosa	medium	site=fortification,civ=celtic	fortification	celtic			-8.81403365	43.02537879	18286.2	481.6	76.3	0.9909	20	wl-pos-pos-es-pba-20132	Castro de Ventosa	8
651245964	way	1	castro	Castro dos Mouros	medium	site=fortification,civ=celtic	fortification	celtic			-7.94998214	42.95124849	8331.3	333.7	51.5	0.9400	15	wl-pos-pos-es-pba-24956	Castro de Cardelle	18
652072291	way	1	castro	Castro de Aldemunde	medium	site=fortification,civ=celtic	fortification	celtic			-8.59911043	43.15491224	7859.9	328.8	50.0	0.9138	10	wl-pos-pos-es-pba-3510	Castro de Aldemunde	21
652072292	way	1	castro	Castro da Ribeira	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.66475014	43.16057120	21951.1	527.6	83.6	0.9908	20	wl-pos-pos-es-pba-3509	Castro da Ribeira/Castro de Nogareda	9
652103188	way	1	castro	Castro de Sabrexo	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.20865997	42.79065942	10294.7	379.9	57.2	0.8964	17	wl-pos-pos-es-pba-75421	Castro de Sabrexo/Zarra dos Castros/O Castro	11
652103192	way	1	castro	Castro de Besexos	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.16935606	42.77551856	4954.8	261.8	39.7	0.9087	16	wl-pos-pos-es-pba-75291	Castro de Besexos/A Croa de Caxide	16
652103201	way	1	castro	Roda do Castro	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.20337290	42.77324022	3071.5	205.9	31.3	0.9106	16	wl-pos-pos-es-pba-75555	Coto do Castro/Coto da Roda/A Roda do Castro	3
652103210	way	0	mound	Túmulos do Marco de Oirós	high	archaeological_site=tumulus	tumulus	prehistoric			-8.16503359	42.75903019	59173.0	1051.3	137.2	0.6728	15	wl-neg-neg-es-pba-74616	Mámoa do Marco do Camballón 06	53
652450646	way	1	castro	Castro de Santa Baia	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.20683375	42.74558948	9118.3	340.7	53.9	0.9871	17	wl-pos-pos-es-pba-67233	Castro de Santa Baia de Losón/Monte do Castro	21
652450647	way	1	castro	Castro do Coto Grande de Asorei	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.16386918	42.74944862	2294.2	173.1	27.0	0.9622	12			
652450648	way	1	castro	Castro do Outeiro Grande	high	fortification_type=hill_fort	fortification		hill_fort		-8.14024214	42.73470436	5247.9	259.3	40.9	0.9805	14	wl-neg-neg-es-pba-67209	Mámoa de Outeiro Grande-Riádigos 8	242
652450649	way	0	mound	Mámoas do Outeiro Grande	high	archaeological_site=tumulus	tumulus	prehistoric			-8.14238769	42.73703347	12043.6	443.4	61.9	0.7699	13	wl-neg-neg-es-pba-67173	Mámoa de Outeiro Grande-Riádigos 1	11
652450650	way	0	mound	Mámoas dos Cotarros	high	archaeological_site=tumulus	tumulus	prehistoric			-8.14956059	42.74687233	3910.2	252.1	35.3	0.7734	10	wl-neg-neg-es-pba-67351	Mámoa dos Cotarros 1	21
652456735	way	1	castro	Castro de Alcobre	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.25048448	42.79331812	12865.1	406.2	64.0	0.9799	16			
652497210	way	1	castro	Castro de Pastoriza	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.21519357	42.80416652	8227.7	328.0	51.2	0.9608	24	wl-pos-pos-es-pba-75420	Castro de Pastoriza	9
653084985	way	1	castro	Castro de Costenla	medium	site=fortification,civ=celtic	fortification	celtic			-8.62867363	43.29489140	11208.1	377.0	59.7	0.9908	20	wl-pos-pos-es-pba-3514	Castro de Constenla	9
655235234	way	1	castro	Castro de Torres	medium	site=fortification,civ=celtic	fortification	celtic			-8.12621226	43.34266718	7356.2	305.4	48.4	0.9908	20	wl-pos-pos-es-pba-26120	Os Castros, Castro de Torres	4
655250244	way	0	mound	Mámoas de Espeldoña	high	archaeological_site=tumulus	tumulus	prehistoric			-8.09206111	43.33935204	50877.3	1634.3	127.3	0.2394	14	wl-neg-neg-es-pba-26459	Mámoa 3 de Espeldoña	102
655250253	way	1	castro		medium	site=fortification,civ=celtic	fortification	celtic			-8.12418813	43.32894441	12720.6	401.7	63.6	0.9909	20	wl-pos-pos-es-pba-26357	Castro de Goimil	42
656608869	way	1	castro	Castro de Andrade	medium	site=fortification,civ=celtic	fortification	celtic			-8.16558851	43.37359835	12534.3	398.7	63.2	0.9909	20	wl-pos-pos-es-pba-18251	Castro de Andrade	24
657849396	way	1	castro	Xacemento da Pena Grande	medium	site=fortification,civ=none	fortification				-7.96368788	42.92999448	9435.3	407.0	54.8	0.7156	5			
658005484	way	1	castro	Castro de Cumeiro	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.19000168	42.80651690	8038.4	321.1	50.6	0.9800	28	wl-pos-pos-es-pba-75293	Castro de Cumeiro/A Croa do Castro	5
658256115	way	1	castro	Castro da Contiña	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.15285879	42.81445440	5877.3	311.0	43.3	0.7634	27	wl-pos-pos-es-pba-75557	Coto do Chelo/Castro da Contiña	4
658256122	way	1	castro	Castro de Xordedo	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.18819503	42.84036854	4185.5	235.1	36.5	0.9513	29	wl-pos-pos-es-pba-75425	Castro de Xordedo/Os Castros	16
660444365	way	1	castro	Castro de Redonda	medium	site=fortification,civ=celtic	fortification	celtic			-9.20650048	42.92042266	9258.4	342.7	54.3	0.9909	20	wl-pos-pos-es-pba-5978	Castro de Redonda	31
660444370	way	1	castro	Castro de Quenxe	medium	site=fortification,civ=celtic	fortification	celtic			-9.19084739	42.93281765	6024.2	276.4	43.8	0.9909	20	wl-pos-pos-es-pba-5977	Castro de Quenxe	49
662603156	way	1	castro	Castro	medium	site=fortification,civ=prehistoric	fortification	prehistoric			-8.10922162	43.44685549	6170.4	286.2	44.3	0.9464	19	wl-pos-pos-es-pba-3898	Castro de Piñeiros	6
662603157	way	1	castro	O Castro	medium	site=fortification,civ=prehistoric	fortification	prehistoric		Q61388076	-8.20609819	43.43728001	62346.7	924.0	140.9	0.9176	16	wl-pos-pos-es-pba-1956	A Roda do Castro	55
675320128	way	1	castro	Castro de Chousa	medium	site=fortification,civ=celtic	fortification	celtic			-7.85562716	43.65966193	7050.4	299.0	47.4	0.9908	20	wl-pos-pos-es-pba-17471	Castro de Chouso/Castro de Saa	14
679538625	way	1	castro	Castro do Monte Aro	medium	site=fortification,civ=celtic	fortification	celtic			-8.96401587	42.95649240	15902.5	456.2	71.1	0.9603	15	wl-pos-pos-es-pba-12380	Castro do Monte Aro	1
691726594	way	1	castro	O Castro das Varelas	medium	site=fortification,civ=celtic	fortification	celtic			-8.07802936	42.89436051	15519.7	459.1	70.3	0.9255	16	wl-pos-pos-es-pba-12423	Castro das Varelas	4
697248821	way	1	castro	Castro de Taibó	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.28162436	43.37313354	747.0	155.8	15.4	0.3869	5	wl-pos-pos-es-pba-20761	Castro de Taibó	78
713378960	way	1	castro	Atalaia de Candaira	medium	site=fortification,civ=none	fortification				-6.72465637	41.83288617	395.9	70.8	11.2	0.9932	23			
713428477	way	1	castro	Ruínas do Forte de Modorra	medium	site=fortification,civ=none	fortification			Q66813540	-6.94853282	41.83972340	36.9	24.6	3.4	0.7653	5	wl-neg-neg-pt-dgpc-108898	Modorro	1
714797387	way	0	mound	Mamoa da Coroa	high	archaeological_site=megalith	megalith				-7.00357630	41.91482236	269.3	58.4	9.3	0.9918	21			
736838722	way	1	castro	Castro de Galegos	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.60487838	42.96659925	16175.9	473.8	71.8	0.9054	13			
760066296	way	1	castro	Castro da Croa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.40468157	43.06302107	3130.1	203.6	31.6	0.9492	13	wl-pos-pos-es-pba-27869	Castro da Croa de Xan da Torre	12
770929804	way	1	castro	O Castro das Croas	medium	site=fortification,civ=celtic	fortification	celtic			-8.05578840	43.64449772	7125.4	307.6	47.6	0.9460	11	wl-pos-pos-es-pba-6217	Castro As Croas	11
770934288	way	1	castro	Castro de Espiñuda	medium	site=fortification,civ=none	fortification				-8.13352574	43.58416301	17568.2	493.9	74.8	0.9051	11	wl-pos-pos-es-pba-24675	Castro de Aviño	25
771174358	way	1	castro	Castro de Bardaos	medium	site=fortification,civ=celtic	fortification	celtic		Q2511592	-8.03292890	43.57792477	12438.6	432.4	62.9	0.8361	7	wl-pos-pos-es-pba-20265	Coto da Croa	10
793301355	way	1	castro	Castro de Pedreda	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.50733740	43.04361862	11506.3	397.5	60.5	0.9152	16	wl-pos-pos-es-pba-31544	Castro de Pedreda/O Castro	23
793304122	way	1	castro	Castro Valente	high	civilization=castro_culture	settlement	castro_culture			-7.53706975	42.95775487	6608.7	298.4	45.9	0.9328	11	wl-pos-pos-es-pba-31467	Castro Valente	3
793304543	way	1	castro	Castro de Piñeiro	high	civilization=castro_culture	settlement	castro_culture			-7.53868591	42.91191658	6518.9	293.7	45.6	0.9495	11	wl-pos-pos-es-pba-31645	Castro de Piñeiro/O Castro	4
793306647	way	1	castro	Castro de Cimadevila	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.56475457	42.87737014	8318.7	334.6	51.5	0.9339	12	wl-pos-pos-es-pba-32242	Castro de Cimadevila	11
793307057	way	1	castro	Croa do Castro	medium	site=settlement,civ=celtic	settlement	celtic			-7.60515911	42.86666737	7191.9	339.2	47.8	0.7857	12	wl-pos-pos-es-pba-32283	Croa do Castro	24
793307397	way	1	castro	Castro de Piñeiras	medium	site=settlement,civ=celtic	settlement	celtic			-7.60939976	42.85074957	7030.8	314.5	47.3	0.8934	15	wl-pos-pos-es-pba-32248	Castro de Piñeiras	14
796249987	way	0	mound	Mámoa do Monte Montouto	high	archaeological_site=tumulus	tumulus				-7.71860228	43.49010775	632.8	91.1	14.2	0.9586	11	wl-neg-neg-es-pba-34663	Mámoa do Monte Montouto	3
809189630	way	1	castro	Castro	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.66597794	43.12251417	3922.4	222.3	35.3	0.9974	37	wl-pos-pos-es-pba-3541	Castro de Ouxas/Castro de Oureas	3
809372059	way	1	castro	Castro do Castropombo	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-8.74944522	43.03989024	172106.9	1749.2	234.1	0.7069	25	wl-pos-pos-es-pba-20157	Castro Pombo	208
842710925	way	1	castro	Castro de Torroso	high	civilization=castro_culture		castro_culture		Q13582021	-8.62964601	42.19660726	4066.7	243.0	36.0	0.8655	17	wl-pos-pos-es-pba-67872	Castro de Torroso/Castro do Retiro	11
865123133	way	1	castro	Castro de Xanceda	medium	site=fortification,civ=celtic	fortification	celtic		Q20549563	-8.24504369	43.08072578	6739.3	292.3	46.3	0.9909	20	wl-pos-pos-es-pba-12470	Castro de Xanceda	35
865610301	way	0	mound	O Prado das Chantas	high	archaeological_site=megalith	megalith	prehistoric			-7.50075630	43.52992739	6972.5	312.5	47.1	0.8973	25			
871676748	way	1	castro	Os Castros de Brañas	high	fortification_type=hill_fort	fortification		hill_fort		-7.95245441	43.01598667	13097.3	462.4	64.6	0.7696	21	wl-pos-pos-es-pba-24901	Os Castros	60
880331946	way	1	castro	Castro de Pardiñas	medium	site=settlement,civ=prehistoric	settlement	prehistoric			-8.36639109	43.08686138	9391.2	353.3	54.7	0.9455	14	wl-pos-pos-es-pba-15919	O Castro/Castro de Pardiñas	9
896131247	way	1	castro	Castro de Montealegre	high	civilization=castro_culture	settlement	castro_culture			-8.67052722	42.29313863	5495.7	372.9	41.8	0.4968	32	wl-pos-pos-es-pba-66598	Castro de Montealegre	36
941566479	way	1	castro	A Rodela de Balmonte	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.39225006	43.16499742	12995.1	418.7	64.3	0.9314	14			
948293779	way	1	castro	Castro de Vizoño	medium	site=fortification,civ=celtic	fortification	celtic		Q12385777	-8.32315091	43.15844235	5068.6	258.4	40.2	0.9538	13	wl-pos-pos-es-pba-109	Castro de Vizoño	25
965889849	way	0	mound	Mámoa Nº 2 do Faílde	high	archaeological_site=tumulus	tumulus	prehistoric			-8.74498984	42.99643829	707.3	94.5	15.0	0.9943	25			
965889850	way	0	mound	Mámoa Nº 1 do Faílde	high	archaeological_site=tumulus	tumulus	prehistoric			-8.74483004	42.99611303	707.3	94.5	15.0	0.9943	25			
965889851	way	0	mound	Mámoa Nº 2 do Vilar	high	archaeological_site=tumulus	tumulus	prehistoric			-8.74677108	42.99409356	707.3	94.6	15.0	0.9943	25	wl-neg-neg-es-pba-1554	Mámoa de Vilar 2	3
965889852	way	0	mound	Mámoa Nº 1 do Vilar	high	archaeological_site=tumulus	tumulus	prehistoric			-8.74730202	42.99468811	707.2	94.5	15.0	0.9943	25	wl-neg-neg-es-pba-1553	Mámoa de Vilar 1	4
965958568	way	0	mound	Mámoa Nº 2 do Cruceiro Grande	high	archaeological_site=tumulus	tumulus	prehistoric			-8.74154114	42.99646029	707.3	94.5	15.0	0.9943	25	wl-neg-neg-es-pba-1050	Mámoa do Cruceiro Grande 2	13
965958569	way	0	mound	Mámoa Nº 1 do Cruceiro Grande	high	archaeological_site=tumulus	tumulus	prehistoric			-8.74177154	42.99598709	707.3	94.5	15.0	0.9943	25	wl-neg-neg-es-pba-1049	Mámoa do Cruceiro Grande 1	4
965962034	way	1	castro	Castro de Suevos	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q139832114	-8.76270848	42.99019046	15625.2	486.5	70.5	0.8296	29	wl-pos-pos-es-pba-1191	Castro de Suevos	11
965968991	way	1	castro	Castro do Castelo da Carballa - Castillo de Pilas	high	fortification_type=ringfort	fortification	medieval_christianity	ringfort		-8.76415363	42.97806310	11898.8	422.6	61.5	0.8373	24			
965980251	way	1	castro	Castro de Liñares	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q139832103	-8.77093771	42.97303771	14440.4	438.9	67.8	0.9420	20	wl-pos-pos-es-pba-1190	Castro de Liñares	2
970364919	way	1	castro	Castro da Armada	medium	site=fortification,civ=none	fortification				-7.94948491	42.99511207	4559.6	248.6	38.1	0.9271	14	wl-pos-pos-es-pba-24955	Castro das Fervenzas	18
971244054	way	1	castro	Castro do Campo do Castro	medium	site=fortification,civ=celtic	fortification	celtic		Q61388572	-8.07221567	43.66056735	731.1	138.0	15.3	0.4823	13	wl-pos-pos-es-pba-6059	Campo do Castro	111
976378757	way	1	castro	Castro de Armea	medium	site=settlement,civ=celtic	settlement	celtic		Q20550523	-7.79337447	42.24594268	2936.4	207.4	30.6	0.8581	10	wl-pos-pos-es-pba-44646	Castro de Armeá	84
988768747	way	1	castro	Castro de Sucastro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.81288776	42.76345241	23733.6	569.1	86.9	0.9209	12	wl-pos-pos-es-pba-34923	O Castro	16
988770863	way	1	castro	Castro de Mandín	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.85195310	43.06753184	5797.0	287.5	43.0	0.8811	7	wl-pos-pos-es-pba-31161	Castro de Mandín	7
988772743	way	1	castro	Castro de Céltigos	medium	site=fortification,civ=celtic	fortification	celtic			-7.76844627	43.71263477	10832.3	376.5	58.7	0.9601	13	wl-pos-pos-es-pba-17476	Castro/Castro de Céltigos	7
993447166	way	1	castro	O Castro Maior	medium	site=fortification,civ=none	fortification				-8.59051045	42.95800087	8696.3	347.4	52.6	0.9054	22	wl-pos-pos-es-pba-20240	Castromaior/Castro de Fecha	16
1006937312	way	1	castro	A Croa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.35936321	43.55944309	28337.3	610.0	95.0	0.9571	15	wl-pos-pos-es-pba-31194	A Croa	4
1006938429	way	1	castro	A Croa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q20547484	-7.60000900	43.61875635	3889.9	228.4	35.2	0.9369	11	wl-pos-pos-es-pba-43437	A Croa/Castro da Forca	5
1009125760	way	1	castro	Castro de Ver	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.48741768	42.61130770	8423.7	334.8	51.8	0.9441	11	wl-pos-pos-es-pba-28795	Castro de Ver/Castro de San Victorio	53
1009126244	way	1	castro	Castro de Vilacaíz	medium	site=settlement,civ=celtic	settlement	celtic			-7.62791137	42.70331667	7555.8	321.8	49.0	0.9172	16	wl-pos-pos-es-pba-41661	Castro de Vilacaiz	12
1009130133	way	1	castro	O Castro Tourón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.60704304	43.07293824	7545.8	324.2	49.0	0.9020	10	wl-pos-pos-es-pba-35864	Os Castros	10
1009130953	way	1	castro	O Adro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.41386478	43.24497267	10108.9	414.4	56.7	0.7396	16			
1009671852	way	1	castro	Castro de Goián	medium	site=settlement,civ=celtic	settlement	celtic			-7.37570976	42.82321406	13931.6	446.1	66.6	0.8796	14	wl-pos-pos-es-pba-41994	Castro de Goián	20
1010074057	way	1	castro	Castro de Toiriz	high	fortification_type=hill_fort	fortification	celtic	hill_fort		-7.56831368	42.98417857	14742.2	459.3	68.5	0.8780	12	wl-pos-pos-es-pba-31529	A Croa	21
1010076717	way	1	castro	Castro de Laxes	medium	site=settlement,civ=celtic	settlement	celtic			-7.28781529	42.85495856	12411.7	403.7	62.9	0.9572	14	wl-pos-pos-es-pba-44432	Castro de Berselos	25
1010232063	way	1	castro	Castro de Triacastela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.23447850	42.75986957	12284.5	404.6	62.5	0.9429	15	wl-pos-pos-es-pba-41403	Castro de Triacastela	43
1010232430	way	1	castro	Castro do Coto	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.92687052	42.78383397	8693.8	353.9	52.6	0.8724	17	wl-pos-pos-es-pba-27025	Castro do Coto	36
1013203818	way	1	castro	Castro de Marzán	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.26324188	43.57024689	7732.8	321.1	49.6	0.9423	13	wl-pos-pos-es-pba-30962	O Castro/Pico do Castro/Cu do Castro de Marzán	15
1016902693	way	1	castro	Castro de Grolos	medium	site=settlement,civ=celtic	settlement	celtic			-7.62526214	42.87550985	12373.3	399.9	62.8	0.9725	16	wl-pos-pos-es-pba-32244	Castro de Grolos	4
1016903747	way	1	castro	Castrodá	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.72068179	43.02899781	6460.0	302.7	45.3	0.8858	15	wl-pos-pos-es-pba-31201	Castrodá/O Castro	4
