dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	image_path	status	error	gray_mean	gray_std	gray_entropy	dark_fraction	bright_fraction	green_mean	excess_green_mean	green_std	edge_global_mean	edge_global_std	edge_inner_mean	edge_annulus_mean	edge_outer_mean	edge_annulus_to_outer_ratio	edge_annulus_to_inner_ratio	texture_inner_std	texture_annulus_std	texture_outer_std	texture_annulus_to_outer_ratio	luminance_inner_mean	luminance_annulus_mean	luminance_outer_mean	luminance_delta_inner_outer	green_delta_inner_outer	ring_sector_coverage	ring_sector_balance	radial_peak_inverse_rank	radial_peak_count
train	wl-tile-v1-05990	wl-neg-neg-es-pba-37761	neg-es-pba-37761	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Cancelada	Pantón	Vilamelle (San Cibrao)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-05990-neg-es-pba-37761.png	ok		0.35506755	0.12124720	4.83686523	0.00000000	0.00000000	0.37201202	0.08354577	0.12010844	0.35933641	0.24173728	0.34291521	0.33429936	0.38066939	0.87818818	0.97487469	0.06578828	0.07285089	0.13274918	0.54878597	0.30580050	0.30407283	0.37843585	-0.07263535	-0.06928360	0.11111111	0.83396990	0.06250000	20.00000000
train	wl-tile-v1-06894	wl-neg-neg-es-pba-46378	neg-es-pba-46378	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Casas Novas	Baños de Molgas	Presqueira (San Martiño)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06894-neg-es-pba-46378.png	ok		0.42764911	0.14834258	5.11257828	0.00000000	0.00000000	0.43902719	0.05844790	0.14270867	0.36167628	0.29960710	0.47906828	0.41482681	0.35453486	1.17005929	0.86590331	0.14639463	0.14852434	0.14556020	1.02036366	0.48087227	0.44290760	0.41369778	0.06717449	0.06266534	0.55555556	0.74263097	0.20000000	20.00000000
train	wl-tile-v1-07930	wl-neg-neg-es-pba-61390	neg-es-pba-61390	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Casas Vellas	Bueu	Beluso (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07930-neg-es-pba-61390.png	ok		0.37438124	0.15739664	5.28961805	0.00119358	0.00000000	0.38790253	0.08932399	0.15817271	0.41039646	0.29186746	0.40795106	0.41009766	0.40267578	1.01843141	1.00526191	0.13272682	0.12475730	0.15647018	0.79732320	0.38920134	0.36390093	0.38643885	0.00276250	0.00620425	0.36111111	0.80923342	0.50000000	20.00000000
train	wl-tile-v1-07931	wl-neg-neg-es-pba-61391	neg-es-pba-61391	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Casas Vellas	Bueu	Beluso (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07931-neg-es-pba-61391.png	ok		0.37438071	0.15738918	5.28968983	0.00119358	0.00000000	0.38790008	0.08931196	0.15816148	0.41041687	0.29181847	0.40794840	0.41009822	0.40268385	1.01841239	1.00526983	0.13272740	0.12476733	0.15646012	0.79743851	0.38920718	0.36391833	0.38644332	0.00276387	0.00619867	0.36111111	0.80941889	0.50000000	20.00000000
train	wl-tile-v1-04183	wl-neg-neg-es-pba-18888	neg-es-pba-18888	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Castiñeiriñas	Rianxo	Asados (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-04183-neg-es-pba-18888.png	ok		0.33037186	0.12198509	4.87472533	0.00000000	0.00000000	0.34402275	0.06550692	0.12505756	0.32666385	0.23347098	0.31691545	0.31313950	0.31899786	0.98163511	0.98808529	0.07733004	0.08227259	0.11933846	0.68940549	0.29945794	0.27166966	0.32809195	-0.02863401	-0.02583450	0.27777778	0.82107234	0.07692308	20.00000000
train	wl-tile-v1-08906	wl-neg-neg-es-pba-69385	neg-es-pba-69385	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Chan da Lama 1	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08906-neg-es-pba-69385.png	ok		0.35580194	0.10885145	4.77484457	0.00000000	0.00000000	0.35873640	0.01729728	0.10771400	0.32617998	0.21670264	0.27762669	0.32765862	0.33477092	0.97875474	1.18021297	0.11317352	0.10627319	0.10679787	0.99508719	0.34923866	0.35067192	0.35702777	-0.00778911	-0.00690165	0.27777778	0.80042907	0.05882353	20.00000000
train	wl-tile-v1-07117	wl-neg-neg-es-pba-52887	neg-es-pba-52887	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Chan de Moeiras 3	Melón	Melón (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07117-neg-es-pba-52887.png	ok		0.33728468	0.09713241	4.62018738	0.00000000	0.00000000	0.34603781	0.05943042	0.09814414	0.31575680	0.22528584	0.36009964	0.31121519	0.31247306	0.99597448	0.86424743	0.11521487	0.09037471	0.09381545	0.96332440	0.35287127	0.34246191	0.33729455	0.01557672	0.01281291	0.30555556	0.73796044	0.05882353	20.00000000
train	wl-tile-v1-08386	wl-neg-neg-es-pba-65918	neg-es-pba-65918	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Chan de Outeiro 1	Gondomar	Couso (San Cristovo)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08386-neg-es-pba-65918.png	ok		0.34592742	0.12925617	4.83366655	0.00000000	0.00000000	0.35396478	0.04848601	0.13077198	0.31450027	0.28098375	0.37063479	0.34640810	0.29068691	1.19168801	0.93463459	0.14907739	0.14774024	0.11416978	1.29403980	0.38967940	0.40115121	0.33272016	0.05695924	0.05414677	0.58333333	0.70679397	0.16666667	20.00000000
train	wl-tile-v1-08387	wl-neg-neg-es-pba-65919	neg-es-pba-65919	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Chan de Outeiro 2	Gondomar	Couso (San Cristovo)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08387-neg-es-pba-65919.png	ok		0.34393090	0.12853429	4.79703478	0.00000000	0.00000000	0.35167047	0.04681096	0.13003528	0.30495876	0.27469778	0.36661491	0.36362615	0.30048177	1.21014382	0.99184770	0.12485632	0.14359468	0.12538193	1.14525817	0.34793928	0.37671325	0.34796846	-0.00002918	-0.00246871	0.52777778	0.67522882	0.12500000	20.00000000
train	wl-tile-v1-08388	wl-neg-neg-es-pba-65920	neg-es-pba-65920	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Chan de Outeiro 3	Gondomar	Couso (San Cristovo)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08388-neg-es-pba-65920.png	ok		0.34570643	0.12814581	4.81885540	0.00000000	0.00000000	0.35374653	0.04873473	0.12974343	0.30906388	0.27572724	0.37278423	0.35427806	0.30149409	1.17507463	0.95035689	0.14357078	0.14462757	0.11876849	1.21772677	0.37814224	0.38948360	0.34258577	0.03555647	0.03298968	0.52777778	0.67380520	0.11111111	20.00000000
train	wl-tile-v1-09240	wl-neg-neg-es-pba-69997	neg-es-pba-69997	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Congostriña 1	Silleda	Oleiros (San Miguel)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09240-neg-es-pba-69997.png	ok		0.39534649	0.12834519	5.00430915	0.00000000	0.00000000	0.40684479	0.07780598	0.12790446	0.30717391	0.24518745	0.27276850	0.28780714	0.32196754	0.89390109	1.05513334	0.11326903	0.13412568	0.13041483	1.02845421	0.40587902	0.36942369	0.39918259	0.00669643	0.00371951	0.36111111	0.76528513	0.05555556	20.00000000
train	wl-tile-v1-09241	wl-neg-neg-es-pba-69998	neg-es-pba-69998	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Congostriña 2	Silleda	Oleiros (San Miguel)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09241-neg-es-pba-69998.png	ok		0.37809318	0.12205144	4.92807584	0.00000000	0.00000000	0.39184231	0.09227538	0.12566939	0.30650035	0.24390684	0.36204499	0.29559207	0.31254539	0.94575726	0.81645121	0.10289018	0.12392816	0.12449661	0.99543402	0.35476196	0.36488649	0.38188636	-0.02712440	-0.02961949	0.27777778	0.73353368	0.07142857	20.00000000
train	wl-tile-v1-09243	wl-neg-neg-es-pba-70000	neg-es-pba-70000	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto Grande 4	Silleda	Oleiros (San Miguel)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09243-neg-es-pba-70000.png	ok		0.40164688	0.10365256	4.72353043	0.00000000	0.00000000	0.41029415	0.06622594	0.10333923	0.23989648	0.19026384	0.23462573	0.18463910	0.26465380	0.69766274	0.78695162	0.10392971	0.10002375	0.10183230	0.98223995	0.46619105	0.41191590	0.39129543	0.07489562	0.07229653	0.08333333	0.76380315	0.05000000	20.00000000
train	wl-tile-v1-09244	wl-neg-neg-es-pba-70001	neg-es-pba-70001	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto Grande 5	Silleda	Oleiros (San Miguel)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09244-neg-es-pba-70001.png	ok		0.40064934	0.10375156	4.72505443	0.00000000	0.00000000	0.40927631	0.06595021	0.10345954	0.23931085	0.19007927	0.23555955	0.18776806	0.26528767	0.70779037	0.79711502	0.10602183	0.10010382	0.10100757	0.99105260	0.45973745	0.41214278	0.38922873	0.07050872	0.06798127	0.08333333	0.76412979	0.05000000	20.00000000
train	wl-tile-v1-09245	wl-neg-neg-es-pba-70002	neg-es-pba-70002	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto Grande 6	Silleda	Oleiros (San Miguel)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09245-neg-es-pba-70002.png	ok		0.40467983	0.10305856	4.71982364	0.00000000	0.00000000	0.41340411	0.06723654	0.10276505	0.24164745	0.19249646	0.23157102	0.20550045	0.25898412	0.79348670	0.88741871	0.09535305	0.09542580	0.09854925	0.96830572	0.48881063	0.41581047	0.39300346	0.09580716	0.09245393	0.11111111	0.76933646	0.06666667	20.00000000
train	wl-tile-v1-08389	wl-neg-neg-es-pba-65951	neg-es-pba-65951	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto do Pintor 1	Gondomar	Chaín (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08389-neg-es-pba-65951.png	ok		0.34280437	0.11717039	4.78985357	0.00000000	0.00000000	0.35161859	0.05190015	0.11694569	0.29734075	0.22004282	0.26600850	0.25340715	0.29376099	0.86263038	0.95262803	0.08485906	0.09843220	0.11442608	0.86022518	0.33553648	0.31079915	0.33379349	0.00174299	-0.00331095	0.16666667	0.76863334	0.06666667	20.00000000
train	wl-tile-v1-08390	wl-neg-neg-es-pba-65952	neg-es-pba-65952	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto do Pintor 2	Gondomar	Chaín (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08390-neg-es-pba-65952.png	ok		0.34734172	0.11920750	4.81850393	0.00000000	0.00000000	0.35605615	0.05149484	0.11898474	0.29905656	0.22168651	0.27547994	0.25114086	0.30000925	0.83711040	0.91164845	0.08210222	0.08304718	0.12101756	0.68624075	0.31189135	0.31209600	0.34303141	-0.03114006	-0.03522280	0.11111111	0.75678449	0.06666667	20.00000000
train	wl-tile-v1-09242	wl-neg-neg-es-pba-69999	neg-es-pba-69999	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto do Santo	Silleda	Silleda (Santa Baia)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09242-neg-es-pba-69999.png	ok		0.30325827	0.10664218	4.67253266	0.00000000	0.00000000	0.31596872	0.06970497	0.11098694	0.30035174	0.21807836	0.28498405	0.29122400	0.30574164	0.95251666	1.02189579	0.07267556	0.09947555	0.10635109	0.93535050	0.28825194	0.30040193	0.30598244	-0.01773050	-0.01879606	0.27777778	0.73196945	0.06666667	20.00000000
train	wl-tile-v1-08391	wl-neg-neg-es-pba-65953	neg-es-pba-65953	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Coto do Sobral 2	Gondomar	Couso (San Cristovo)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08391-neg-es-pba-65953.png	ok		0.32697877	0.10826802	4.60494095	0.00000000	0.00000000	0.33379206	0.03542741	0.10686838	0.31617743	0.23540467	0.28249687	0.34629428	0.30965054	1.11833903	1.22583406	0.07470709	0.12472873	0.11031896	1.13061919	0.29770127	0.37089503	0.32780433	-0.03010306	-0.03066120	0.50000000	0.77323954	0.50000000	20.00000000
train	wl-tile-v1-07884	wl-neg-neg-es-pba-61380	neg-es-pba-61380	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Cova da Moura	Baiona	Belesar (San Lourenzo)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07884-neg-es-pba-61380.png	ok		0.46080202	0.04728203	3.59899167	0.00000000	0.00000000	0.46115357	0.02468469	0.04728505	0.14427720	0.11380193	0.16347252	0.11964200	0.15488628	0.77245065	0.73187840	0.05284620	0.03272879	0.04521826	0.72379592	0.50708878	0.46433991	0.46513537	0.04195341	0.04124621	0.02777778	0.83085019	0.05263158	20.00000000
train	wl-tile-v1-08392	wl-neg-neg-es-pba-65954	neg-es-pba-65954	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Donín 1	Gondomar	Vincios (Santa Mariña)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08392-neg-es-pba-65954.png	ok		0.26208758	0.08469821	4.16487184	0.00000000	0.00000000	0.27009881	0.03667460	0.08599664	0.25350553	0.19213049	0.21672265	0.27732688	0.26978400	1.02795895	1.27963957	0.04995872	0.10430290	0.09074501	1.14940644	0.23251657	0.27058187	0.26476505	-0.03224848	-0.03289086	0.27777778	0.70073871	1.00000000	20.00000000
train	wl-tile-v1-09246	wl-neg-neg-es-pba-70003	neg-es-pba-70003	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Espiñeira	Silleda	Cortegada (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09246-neg-es-pba-70003.png	ok		0.34984553	0.09296750	4.57333848	0.00092231	0.00000000	0.36225075	0.08513200	0.09531806	0.25156629	0.21299635	0.24864316	0.26935020	0.23838025	1.12991826	1.08328016	0.07732543	0.09341986	0.08736642	1.06928795	0.36830485	0.37371466	0.35369757	0.01460728	0.01884413	0.52777778	0.69858638	0.25000000	20.00000000
train	wl-tile-v1-07386	wl-neg-neg-es-pba-57612	neg-es-pba-57612	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Fonte Durla	Taboadela	Santiago da Rabeda (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07386-neg-es-pba-57612.png	ok		0.42959976	0.14058624	5.00826641	0.00000000	0.00000000	0.43722588	0.03228550	0.13454695	0.35478923	0.29320216	0.33436543	0.35809678	0.35069418	1.02110842	1.07097430	0.15254709	0.13410081	0.14400974	0.93119264	0.45022598	0.43210199	0.44423378	0.00599220	0.00542071	0.41666667	0.77726718	1.00000000	20.00000000
train	wl-tile-v1-07387	wl-neg-neg-es-pba-57613	neg-es-pba-57613	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Fonte Durla	Taboadela	Santiago da Rabeda (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07387-neg-es-pba-57613.png	ok		0.42943028	0.14045994	5.00023222	0.00000000	0.00000000	0.43703005	0.03213700	0.13441056	0.35419506	0.29342756	0.35354027	0.35076666	0.34952372	1.00355608	0.99215475	0.14717707	0.13679804	0.14192061	0.96390537	0.43315792	0.44085661	0.44456738	-0.01140946	-0.01093107	0.33333333	0.75695021	0.50000000	20.00000000
train	wl-tile-v1-07388	wl-neg-neg-es-pba-57614	neg-es-pba-57614	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Fonte Durla	Taboadela	Santiago da Rabeda (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07388-neg-es-pba-57614.png	ok		0.42636812	0.14020540	5.00723573	0.00000000	0.00000000	0.43414843	0.03246103	0.13426898	0.35430133	0.29182509	0.33115211	0.36303011	0.34576401	1.04993607	1.09626390	0.15581976	0.13303863	0.14469296	0.91945474	0.43623054	0.43127930	0.43842155	-0.00219101	-0.00281817	0.44444444	0.75365958	0.09090909	20.00000000
train	wl-tile-v1-07389	wl-neg-neg-es-pba-57615	neg-es-pba-57615	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Fonte Durla	Taboadela	Santiago da Rabeda (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07389-neg-es-pba-57615.png	ok		0.43902040	0.14241749	5.01673526	0.00000000	0.00000000	0.44610643	0.03106905	0.13629821	0.36048752	0.30072120	0.33209094	0.33968511	0.36421174	0.93265833	1.02286774	0.15111202	0.14146082	0.14238064	0.99353972	0.50383192	0.41994599	0.45193735	0.05189458	0.04821989	0.33333333	0.76491015	0.05000000	20.00000000
train	wl-tile-v1-08393	wl-neg-neg-es-pba-65955	neg-es-pba-65955	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Fonte da Prata	Gondomar	Morgadáns (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08393-neg-es-pba-65955.png	ok		0.36677903	0.09632724	4.65045784	0.00000000	0.00000000	0.37072399	0.03500136	0.09429833	0.28107512	0.20915581	0.31032932	0.30360025	0.28510925	1.06485584	0.97831637	0.08408106	0.08610304	0.09998127	0.86119174	0.34100628	0.35262382	0.36717856	-0.02617228	-0.02406403	0.38888889	0.77026654	0.12500000	20.00000000
train	wl-tile-v1-07055	wl-neg-neg-es-pba-48042	neg-es-pba-48042	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Freixo	Celanova	Freixo (Santa Cristina)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07055-neg-es-pba-48042.png	ok		0.27763715	0.06522350	4.04692370	0.00000000	0.00000000	0.28876698	0.03012451	0.06797399	0.27700511	0.17436518	0.29889205	0.29877058	0.27906820	1.07060057	0.99959358	0.05789459	0.06133445	0.06132627	1.00013340	0.26409882	0.27228522	0.27983183	-0.01573300	-0.01812217	0.36111111	0.79943927	1.00000000	20.00000000
train	wl-tile-v1-08907	wl-neg-neg-es-pba-69386	neg-es-pba-69386	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Gorgoeiro 1	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08907-neg-es-pba-69386.png	ok		0.43540081	0.09203044	4.54143841	0.00000000	0.00000000	0.44401571	0.07205446	0.09061213	0.26698121	0.21072277	0.29045877	0.25279140	0.27534619	0.91808572	0.87031769	0.08922582	0.07551650	0.09290700	0.81281822	0.43005121	0.44122157	0.44627535	-0.01622415	-0.01907131	0.36111111	0.66911712	0.05555556	20.00000000
train	wl-tile-v1-08908	wl-neg-neg-es-pba-69387	neg-es-pba-69387	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Gorgoeiro 3	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08908-neg-es-pba-69387.png	ok		0.43392658	0.09526400	4.59706957	0.00000000	0.00000000	0.44205824	0.06836788	0.09397914	0.26871842	0.21159449	0.21438579	0.26607761	0.27558792	0.96549084	1.24111586	0.06287059	0.08354442	0.10155812	0.82262668	0.44259384	0.44396988	0.44082078	0.00177306	-0.00092748	0.30555556	0.68245011	0.14285714	20.00000000
train	wl-tile-v1-08909	wl-neg-neg-es-pba-69388	neg-es-pba-69388	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Gorgoreiro 4	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-08909-neg-es-pba-69388.png	ok		0.42327487	0.09602167	4.61303059	0.00000000	0.00000000	0.43123353	0.06386039	0.09529020	0.28937250	0.22684810	0.25467387	0.29701459	0.27592334	1.07643881	1.16625469	0.07096016	0.10184485	0.09532180	1.06843189	0.43067703	0.41695374	0.42228201	0.00839502	0.00411302	0.44444444	0.71215595	0.10000000	20.00000000
train	wl-tile-v1-09248	wl-neg-neg-es-pba-70139	neg-es-pba-70139	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Gorgullós	Silleda	Cortegada (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-09248-neg-es-pba-70139.png	ok		0.41372520	0.11719523	4.77925791	0.00000000	0.00000000	0.43005952	0.10246088	0.12236658	0.26315656	0.23163371	0.25780594	0.22520912	0.27197090	0.82806329	0.87356061	0.10309675	0.11692437	0.12173165	0.96050915	0.43607247	0.40870029	0.41493011	0.02114236	0.02251890	0.36111111	0.62224998	0.05555556	20.00000000
train	wl-tile-v1-04184	wl-neg-neg-es-pba-18889	neg-es-pba-18889	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Insua II	Rianxo	Leiro (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-04184-neg-es-pba-18889.png	ok		0.43768132	0.12584734	4.97013045	0.00000000	0.00000000	0.45155552	0.07097685	0.12659921	0.37132746	0.26141593	0.28192452	0.35840464	0.39318067	0.91155203	1.27127872	0.07484663	0.12209133	0.12473803	0.97878194	0.35404271	0.40617752	0.45376208	-0.09971938	-0.10472655	0.08333333	0.82209675	0.14285714	20.00000000
train	wl-tile-v1-04185	wl-neg-neg-es-pba-18890	neg-es-pba-18890	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Isorna 1	Rianxo	Isorna (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-04185-neg-es-pba-18890.png	ok		0.34486008	0.08805118	4.49782657	0.00000000	0.00000000	0.35479450	0.04200144	0.08937784	0.32762921	0.19182611	0.31482914	0.33335415	0.32567111	1.02359140	1.05884145	0.07914425	0.07338237	0.07666411	0.95719324	0.37006629	0.33132869	0.32384279	0.04622349	0.04501250	0.25000000	0.86707444	0.33333333	20.00000000
train	wl-tile-v1-04186	wl-neg-neg-es-pba-18891	neg-es-pba-18891	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Isorna 2	Rianxo	Isorna (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-04186-neg-es-pba-18891.png	ok		0.34662062	0.08673050	4.48251868	0.00000000	0.00000000	0.35662296	0.04306247	0.08783802	0.33416688	0.19413432	0.32787678	0.34004602	0.33410937	1.01776859	1.03711529	0.07619386	0.08252379	0.08881290	0.92918698	0.33819821	0.34601271	0.34231594	-0.00411773	-0.00559530	0.11111111	0.87424656	1.00000000	20.00000000
train	wl-tile-v1-04187	wl-neg-neg-es-pba-18892	neg-es-pba-18892	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Isorna 3	Rianxo	Isorna (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-04187-neg-es-pba-18892.png	ok		0.34819353	0.09100198	4.55013402	0.00000000	0.00000000	0.35837111	0.04406478	0.09221581	0.33188203	0.19655047	0.31770518	0.33793470	0.33824399	0.99908561	1.06367387	0.07330728	0.07799812	0.08839207	0.88241086	0.36144871	0.32245493	0.33987552	0.02157319	0.02101901	0.13888889	0.86446474	0.16666667	20.00000000
train	wl-tile-v1-06782	wl-neg-neg-es-pba-43749	neg-es-pba-43749	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Lameiro Grande	Allariz	Allariz (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06782-neg-es-pba-43749.png	ok		0.43541622	0.16366667	5.13129196	0.00000000	0.00000000	0.44722217	0.05692296	0.15693967	0.33009395	0.28859922	0.33730054	0.32119608	0.33623293	0.95527847	0.95225487	0.15259615	0.15886682	0.16279677	0.97585982	0.47987765	0.41567385	0.43950766	0.04036999	0.03380039	0.47222222	0.72649773	0.05882353	20.00000000
train	wl-tile-v1-06783	wl-neg-neg-es-pba-43750	neg-es-pba-43750	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Lameiro Grande	Allariz	Allariz (Santiago)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-06783-neg-es-pba-43750.png	ok		0.43125480	0.16323502	5.11417759	0.00000000	0.00000000	0.44323599	0.05732444	0.15654638	0.32389951	0.28315815	0.34423181	0.31299832	0.33584923	0.93196083	0.90926612	0.15353784	0.15188789	0.16372484	0.92770220	0.50754160	0.39923534	0.44385901	0.06368259	0.05711395	0.36111111	0.74359271	0.05000000	20.00000000
train	wl-tile-v1-07932	wl-neg-neg-es-pba-61392	neg-es-pba-61392	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Laxes do Lixo	Bueu	Beluso (Santa María)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07932-neg-es-pba-61392.png	ok		0.35350496	0.14210258	5.14363517	0.00010851	0.00000000	0.36671245	0.08351333	0.14338030	0.44193873	0.30776414	0.56336653	0.44217160	0.42693552	1.03568707	0.78487375	0.15252924	0.14006664	0.13675627	1.02420633	0.38476485	0.36043456	0.35462046	0.03014439	0.02891117	0.47222222	0.79131217	0.07142857	20.00000000
train	wl-tile-v1-07663	wl-neg-neg-es-pba-66017	neg-es-pba-66017	0	hard_negative	train	ES	ign_pnoa_rgb	Petróglifos de Mamuelas 1	Agolada	Ventosa (San Xulián)		rock_art_surface	35.0	120.0	data/external/weak-label-chips-v1/train/negative/wl-tile-v1-07663-neg-es-pba-66017.png	ok		0.37395233	0.11782553	4.85118201	0.00000000	0.00000000	0.38429099	0.08846741	0.11629929	0.29523313	0.23543060	0.32428724	0.33764160	0.29434207	1.14710614	1.04118066	0.11287256	0.10206152	0.11595970	0.88014648	0.44420645	0.36360997	0.36173701	0.08246943	0.08215070	0.50000000	0.80024576	1.00000000	20.00000000
