dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	probability	rank_desc_in_dataset	status	error
train	wl-tile-v1-11606	wl-pos-pos-es-pba-69689	pos-es-pba-69689	1	positive	train	ES	ign_pnoa_rgb	Castro de Eido Vello	Salvaterra de Miño	Lourido (Santo André)	generic_castro_hint		110.0	120.0	0.36326443	6139	ok	
train	wl-tile-v1-11276	wl-pos-pos-es-pba-50020	pos-es-pba-50020	1	positive	train	ES	ign_pnoa_rgb	Castro de Eira dos Mouros	O Irixo	Reádigos (Santa Baia)	generic_castro_hint		110.0	120.0	0.49847049	3553	ok	
train	wl-tile-v1-11337	wl-pos-pos-es-pba-59101	pos-es-pba-59101	1	positive	train	ES	ign_pnoa_rgb	Castro de Eira dos Mouros	Vilamarín	León (Santa Baia)	generic_castro_hint		110.0	120.0	0.73455948	668	ok	
train	wl-tile-v1-11562	wl-pos-pos-es-pba-71367	pos-es-pba-71367	1	positive	train	ES	ign_pnoa_rgb	Castro de Eiras/Castro da Madanela	O Rosal	As Eiras (San Bartolomeu)	generic_castro_hint		110.0	120.0	0.57170692	2382	ok	
train	wl-tile-v1-10612	wl-pos-pos-es-pba-28317	pos-es-pba-28317	1	positive	train	ES	ign_pnoa_rgb	Castro de Eirexe	Begonte	Santalla de Pena (Santalla)	generic_castro_hint		110.0	120.0	0.26429810	7947	ok	
train	wl-tile-v1-11017	wl-pos-pos-es-pba-41993	pos-es-pba-41993	1	positive	train	ES	ign_pnoa_rgb	Castro de Eirexe/A Vela	Sarria	A Pinza (San Salvador)	generic_castro_hint		110.0	120.0	0.66313572	1275	ok	
train	wl-tile-v1-10148	wl-pos-pos-es-pba-12763	pos-es-pba-12763	1	positive	train	ES	ign_pnoa_rgb	Castro de Entretorres/Castro de Punta Galeana	Malpica de Bergantiños	Vilanova de Santiso (San Tirso)	coastal_promontory_hint		150.0	120.0	0.25971352	8015	ok	
train	wl-tile-v1-10155	wl-pos-pos-es-pba-12375	pos-es-pba-12375	1	positive	train	ES	ign_pnoa_rgb	Castro de Enxilde/Castro de Arcos	Mazaricos	Arcos (Santiago)	generic_castro_hint		110.0	120.0	0.66371519	1269	ok	
train	wl-tile-v1-11404	wl-pos-pos-es-pba-62906	pos-es-pba-62906	1	positive	train	ES	ign_pnoa_rgb	Castro de Erbello	Cangas	Aldán (San Cibrán)	generic_castro_hint		110.0	120.0	0.82644393	199	ok	
train	wl-tile-v1-09878	wl-pos-pos-es-pba-11224	pos-es-pba-11224	1	positive	train	ES	ign_pnoa_rgb	Castro de Erboedo/Os Castros/As Croas	A Laracha	Erboedo (Santa María)	croa_top_ring_hint		110.0	120.0	0.82456876	209	ok	
train	wl-tile-v1-11545	wl-pos-pos-es-pba-67869	pos-es-pba-67869	1	positive	train	ES	ign_pnoa_rgb	Castro de Erville/O Castriño de Nos	Mos	Cela (San Pedro)	generic_castro_hint		110.0	120.0	0.24792024	8170	ok	
train	wl-tile-v1-10487	wl-pos-pos-es-pba-24433	pos-es-pba-24433	1	positive	train	ES	ign_pnoa_rgb	Castro de Erviñou	Val do Dubra	Erviñou (San Cristovo)	generic_castro_hint		110.0	120.0	0.36376919	6130	ok	
train	wl-tile-v1-10890	wl-pos-pos-es-pba-37202	pos-es-pba-37202	1	positive	train	ES	ign_pnoa_rgb	Castro de Escarlán	O Páramo	Sa (Santiago)	generic_castro_hint		110.0	120.0	0.77501132	427	ok	
train	wl-tile-v1-11258	wl-pos-pos-es-pba-51478	pos-es-pba-51478	1	positive	train	ES	ign_pnoa_rgb	Castro de Escuadro/Castro de Malamao	Maceda	Castro de Escuadro (Santa Baia)	generic_castro_hint		110.0	120.0	0.44185482	4588	ok	
train	wl-tile-v1-10079	wl-pos-pos-es-pba-9375	pos-es-pba-9375	1	positive	train	ES	ign_pnoa_rgb	Castro de Esmoriz	Curtis	Fisteus (Santa María)	generic_castro_hint		110.0	120.0	0.61255308	1817	ok	
train	wl-tile-v1-10651	wl-pos-pos-es-pba-27905	pos-es-pba-27905	1	positive	train	ES	ign_pnoa_rgb	Castro de Espasande	Castroverde	Espasande (Santiago)	generic_castro_hint		110.0	120.0	0.63418736	1567	ok	
train	wl-tile-v1-10930	wl-pos-pos-es-pba-37378	pos-es-pba-37378	1	positive	train	ES	ign_pnoa_rgb	Castro de Espasantes	Pantón	Espasantes (Santo Estevo)	generic_castro_hint		110.0	120.0	0.62464658	1691	ok	
train	wl-tile-v1-11364	wl-pos-pos-es-pba-66203	pos-es-pba-66203	1	positive	train	ES	ign_pnoa_rgb	Castro de Esperante/Os Castros	Agolada	Esperante (San Cibrao)	generic_castro_hint		110.0	120.0	0.57464047	2334	ok	
train	wl-tile-v1-09932	wl-pos-pos-es-pba-17796	pos-es-pba-17796	1	positive	train	ES	ign_pnoa_rgb	Castro de Espiñaredo	As Pontes de García Rodríguez	Espiñaredo (Santa María)	generic_castro_hint		110.0	120.0	0.75234044	552	ok	
train	wl-tile-v1-10054	wl-pos-pos-es-pba-5862	pos-es-pba-5862	1	positive	train	ES	ign_pnoa_rgb	Castro de Espiñeira	Cerceda	Xesteda (Santa Comba)	generic_castro_hint		110.0	120.0	0.64666065	1440	ok	
train	wl-tile-v1-10358	wl-pos-pos-es-pba-20729	pos-es-pba-20729	1	positive	train	ES	ign_pnoa_rgb	Castro de Espiñeiro/Os Castros de Pazos	Sada	Sada (Santa María)	generic_castro_hint		110.0	120.0	0.66808425	1219	ok	
train	wl-tile-v1-09931	wl-pos-pos-es-pba-17795	pos-es-pba-17795	1	positive	train	ES	ign_pnoa_rgb	Castro de Espá	As Pontes de García Rodríguez	Ribadeume (Santa María)	generic_castro_hint		110.0	120.0	0.45436575	4342	ok	
train	wl-tile-v1-11423	wl-pos-pos-es-pba-78659	pos-es-pba-78659	1	positive	train	ES	ign_pnoa_rgb	Castro de Famelga/Coto do Castro	Cerdedo-Cotobade	Aguasantas (Santa María)	hilltop_hint		120.0	120.0	0.53622097	2896	ok	
train	wl-tile-v1-11699	wl-pos-pos-es-pba-74972	pos-es-pba-74972	1	positive	train	ES	ign_pnoa_rgb	Castro de Farexa/Coto Loureiro	Vilaboa	Figueirido (Santo André)	hilltop_hint		120.0	120.0	0.44507266	4524	ok	
train	wl-tile-v1-10852	wl-pos-pos-es-pba-29954	pos-es-pba-29954	1	positive	train	ES	ign_pnoa_rgb	Castro de Farnadeiros/Monte do Castro	O Corgo	Santo Estevo de Farnadeiros (Santo Estevo)	hilltop_hint		120.0	120.0	0.83668393	157	ok	
train	wl-tile-v1-11126	wl-pos-pos-es-pba-47788	pos-es-pba-47788	1	positive	train	ES	ign_pnoa_rgb	Castro de Fechas	A Bola	Sorga (San Mamede)	generic_castro_hint		110.0	120.0	0.19089503	8797	ok	
train	wl-tile-v1-10059	wl-pos-pos-es-pba-5560	pos-es-pba-5560	1	positive	train	ES	ign_pnoa_rgb	Castro de Feigosas	Cerdido	A Barqueira (Santo Antonio)	generic_castro_hint		110.0	120.0	0.50440739	3451	ok	
train	wl-tile-v1-10693	wl-pos-pos-es-pba-28885	pos-es-pba-28885	1	positive	train	ES	ign_pnoa_rgb	Castro de Ferramulín	Folgoso do Courel	Hórreos (San Pedro)	generic_castro_hint		110.0	120.0	0.70499452	881	ok	
train	wl-tile-v1-10931	wl-pos-pos-es-pba-37379	pos-es-pba-37379	1	positive	train	ES	ign_pnoa_rgb	Castro de Ferreira	Pantón	Ferreira de Pantón (Santa María)	generic_castro_hint		110.0	120.0	0.91381660	21	ok	
train	wl-tile-v1-10967	wl-pos-pos-es-pba-38978	pos-es-pba-38978	1	positive	train	ES	ign_pnoa_rgb	Castro de Ferreiros/Castro de Gomesende/A Santa	Pol	Ferreiros (Santo André)	generic_castro_hint		110.0	120.0	0.85058037	119	ok	
train	wl-tile-v1-10591	wl-pos-pos-es-pba-44435	pos-es-pba-44435	1	positive	train	ES	ign_pnoa_rgb	Castro de Ferreiros/Os Castros/O Castro	Baralla	Vilartelín (Santa Eufemia)	generic_castro_hint		110.0	120.0	0.89283901	39	ok	
train	wl-tile-v1-10211	wl-pos-pos-es-pba-14200	pos-es-pba-14200	1	positive	train	ES	ign_pnoa_rgb	Castro de Feáns	Negreira	Broño (San Martiño)	generic_castro_hint		110.0	120.0	0.63499644	1560	ok	
train	wl-tile-v1-10389	wl-pos-pos-es-pba-20183	pos-es-pba-20183	1	positive	train	ES	ign_pnoa_rgb	Castro de Figueiras/Castro de Marmancou	Santiago de Compostela	Figueiras (Santa María)	coastal_promontory_hint		150.0	120.0	0.68544428	1060	ok	
train	wl-tile-v1-10305	wl-pos-pos-es-pba-27225	pos-es-pba-27225	1	positive	train	ES	ign_pnoa_rgb	Castro de Figueredo	Oza-Cesuras	Figueredo (Santa María)	generic_castro_hint		110.0	120.0	0.48141902	3843	ok	
train	wl-tile-v1-11463	wl-pos-pos-es-pba-64060	pos-es-pba-64060	1	positive	train	ES	ign_pnoa_rgb	Castro de Filloi/Coto do Castro	Forcarei	Aciveiro (Santa María)	hilltop_hint		120.0	120.0	0.82608203	203	ok	
train	wl-tile-v1-10080	wl-pos-pos-es-pba-9376	pos-es-pba-9376	1	positive	train	ES	ign_pnoa_rgb	Castro de Fisteus	Curtis	Fisteus (Santa María)	generic_castro_hint		110.0	120.0	0.54434553	2765	ok	
train	wl-tile-v1-10918	wl-pos-pos-es-pba-41968	pos-es-pba-41968	1	positive	train	ES	ign_pnoa_rgb	Castro de Fión	O Saviñao	Fión (San Lourenzo)	generic_castro_hint		110.0	120.0	0.64756187	1430	ok	
train	wl-tile-v1-11343	wl-pos-pos-es-pba-60250	pos-es-pba-60250	1	positive	train	ES	ign_pnoa_rgb	Castro de Florderrei Vello	Vilardevós	Arzádegos (Santa Baia)	generic_castro_hint		110.0	120.0	0.64741804	1433	ok	
train	wl-tile-v1-10748	wl-pos-pos-es-pba-31772	pos-es-pba-31772	1	positive	train	ES	ign_pnoa_rgb	Castro de Flores	Lourenzá	Lourenzá (Santa María)	generic_castro_hint		110.0	120.0	0.88767195	49	ok	
train	wl-tile-v1-09922	wl-pos-pos-es-pba-922	pos-es-pba-922	1	positive	train	ES	ign_pnoa_rgb	Castro de Flores/Flores de Turreiro	Aranga	Feás (San Pedro)	generic_castro_hint		110.0	120.0	0.49940622	3538	ok	
train	wl-tile-v1-10853	wl-pos-pos-es-pba-29986	pos-es-pba-29986	1	positive	train	ES	ign_pnoa_rgb	Castro de Folgosa	O Corgo	Folgosa (San Martiño)	generic_castro_hint		110.0	120.0	0.74481425	590	ok	
train	wl-tile-v1-09967	wl-pos-pos-es-pba-3853	pos-es-pba-3853	1	positive	train	ES	ign_pnoa_rgb	Castro de Folgoso	Cabana de Bergantiños	Riobó (San Martiño)	generic_castro_hint		110.0	120.0	0.45128510	4416	ok	
train	wl-tile-v1-10424	wl-pos-pos-es-pba-23947	pos-es-pba-23947	1	positive	train	ES	ign_pnoa_rgb	Castro de Folgoso/A Roda da Medorra/A Roda de Cabana	Sobrado	Folgoso (Santa Cristina)	generic_castro_hint		110.0	120.0	0.73807354	637	ok	
train	wl-tile-v1-11076	wl-pos-pos-es-pba-43413	pos-es-pba-43413	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontao	Vilalba	Tardade (Santa María)	generic_castro_hint		110.0	120.0	0.70907768	855	ok	
train	wl-tile-v1-11149	wl-pos-pos-es-pba-56167	pos-es-pba-56167	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontearcada	A Peroxa	A Peroxa (Santiago)	generic_castro_hint		110.0	120.0	0.84521990	132	ok	
train	wl-tile-v1-11052	wl-pos-pos-es-pba-41277	pos-es-pba-41277	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontefría	Taboada	A Torre (San Mamede)	generic_castro_hint		110.0	120.0	0.88750066	50	ok	
train	wl-tile-v1-10124	wl-pos-pos-es-pba-11722	pos-es-pba-11722	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontemouro	Frades	Abellá (Santo Estevo)	generic_castro_hint		110.0	120.0	0.30148127	7344	ok	
train	wl-tile-v1-11150	wl-pos-pos-es-pba-56168	pos-es-pba-56168	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontenlas/Castro dos Mouros	A Peroxa	Armental (San Salvador)	generic_castro_hint		110.0	120.0	0.71573195	802	ok	
train	wl-tile-v1-10390	wl-pos-pos-es-pba-20184	pos-es-pba-20184	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontoade	Santiago de Compostela	Fecha (San Xoán)	generic_castro_hint		110.0	120.0	0.52433777	3117	ok	
train	wl-tile-v1-11424	wl-pos-pos-es-pba-78660	pos-es-pba-78660	1	positive	train	ES	ign_pnoa_rgb	Castro de Fontán	Cerdedo-Cotobade	San Xurxo de Sacos (San Xurxo)	generic_castro_hint		110.0	120.0	0.32101576	6983	ok	
train	wl-tile-v1-10694	wl-pos-pos-es-pba-28916	pos-es-pba-28916	1	positive	train	ES	ign_pnoa_rgb	Castro de Forcellas/Castro de Fouciños	Folgoso do Courel	Folgoso do Courel (Santa María)	generic_castro_hint		110.0	120.0	0.47525022	3950	ok	
train	wl-tile-v1-10391	wl-pos-pos-es-pba-20185	pos-es-pba-20185	1	positive	train	ES	ign_pnoa_rgb	Castro de Formariz	Santiago de Compostela	A Enfesta (San Cristovo)	coastal_promontory_hint		150.0	120.0	0.39847547	5432	ok	
train	wl-tile-v1-10870	wl-pos-pos-es-pba-32335	pos-es-pba-32335	1	positive	train	ES	ign_pnoa_rgb	Castro de Formigueiros	O Incio	Santa María do Mao (Santa María)	generic_castro_hint		110.0	120.0	0.40818445	5250	ok	
train	wl-tile-v1-11607	wl-pos-pos-es-pba-69690	pos-es-pba-69690	1	positive	train	ES	ign_pnoa_rgb	Castro de Fornelos/Castro do Coto	Salvaterra de Miño	Fornelos (San Xoán)	hilltop_hint		120.0	120.0	0.75835907	514	ok	
train	wl-tile-v1-09960	wl-pos-pos-es-pba-2674	pos-es-pba-2674	1	positive	train	ES	ign_pnoa_rgb	Castro de Forxán	Brión	Viceso (Santa María)	generic_castro_hint		110.0	120.0	0.79666925	323	ok	
train	wl-tile-v1-10347	wl-pos-pos-es-pba-19072	pos-es-pba-19072	1	positive	train	ES	ign_pnoa_rgb	Castro de Foxacos	Rianxo	O Araño (Santa Baia)	generic_castro_hint		110.0	120.0	0.15357900	9025	ok	
train	wl-tile-v1-10081	wl-pos-pos-es-pba-9377	pos-es-pba-9377	1	positive	train	ES	ign_pnoa_rgb	Castro de Foxado	Curtis	Foxados (Santa María)	generic_castro_hint		110.0	120.0	0.48386022	3797	ok	
train	wl-tile-v1-10695	wl-pos-pos-es-pba-28917	pos-es-pba-28917	1	positive	train	ES	ign_pnoa_rgb	Castro de Foz	Folgoso do Courel	Folgoso do Courel (Santa María)	generic_castro_hint		110.0	120.0	0.28862768	7545	ok	
train	wl-tile-v1-11582	wl-pos-pos-es-pba-77729	pos-es-pba-77729	1	positive	train	ES	ign_pnoa_rgb	Castro de Fozara	Ponteareas	Fozara (San Bartolomeu)	generic_castro_hint		110.0	120.0	0.69996017	929	ok	
train	wl-tile-v1-10125	wl-pos-pos-es-pba-11723	pos-es-pba-11723	1	positive	train	ES	ign_pnoa_rgb	Castro de Frades	Frades	Frades (San Martiño)	generic_castro_hint		110.0	120.0	0.45653283	4308	ok	
train	wl-tile-v1-09984	wl-pos-pos-es-pba-3695	pos-es-pba-3695	1	positive	train	ES	ign_pnoa_rgb	Castro de Frais	Cambre	Cecebre (San Salvador)	generic_castro_hint		110.0	120.0	0.78427597	389	ok	
train	wl-tile-v1-10636	wl-pos-pos-es-pba-28503	pos-es-pba-28503	1	positive	train	ES	ign_pnoa_rgb	Castro de Frameán o Toldavia	Carballedo	Carballedo (Santa María)	generic_castro_hint		110.0	120.0	0.77832245	413	ok	
train	wl-tile-v1-10652	wl-pos-pos-es-pba-27906	pos-es-pba-27906	1	positive	train	ES	ign_pnoa_rgb	Castro de Francelos de Arriba	Castroverde	Barredo (San Xoán)	generic_castro_hint		110.0	120.0	0.68170356	1105	ok	
train	wl-tile-v1-11563	wl-pos-pos-es-pba-71368	pos-es-pba-71368	1	positive	train	ES	ign_pnoa_rgb	Castro de Francia/Os Castros	O Rosal	O Rosal (Santa Mariña)	generic_castro_hint		110.0	120.0	0.72689268	713	ok	
train	wl-tile-v1-10624	wl-pos-pos-es-pba-28791	pos-es-pba-28791	1	positive	train	ES	ign_pnoa_rgb	Castro de Freituxe	Bóveda	Freituxe (Santiago)	generic_castro_hint		110.0	120.0	0.61214413	1822	ok	
train	wl-tile-v1-10377	wl-pos-pos-es-pba-20304	pos-es-pba-20304	1	positive	train	ES	ign_pnoa_rgb	Castro de Freixeiro	Santa Comba	Freixeiro (San Fins)	generic_castro_hint		110.0	120.0	0.73043163	695	ok	
train	wl-tile-v1-10637	wl-pos-pos-es-pba-28504	pos-es-pba-28504	1	positive	train	ES	ign_pnoa_rgb	Castro de Freán	Carballedo	Santa Mariña do Castro (Santa Mariña)	generic_castro_hint		110.0	120.0	0.80720188	275	ok	
train	wl-tile-v1-11053	wl-pos-pos-es-pba-41278	pos-es-pba-41278	1	positive	train	ES	ign_pnoa_rgb	Castro de Friamonde	Taboada	San Xián de Önsua (San Xián)	generic_castro_hint		110.0	120.0	0.61565087	1783	ok	
train	wl-tile-v1-10891	wl-pos-pos-es-pba-37203	pos-es-pba-37203	1	positive	train	ES	ign_pnoa_rgb	Castro de Friolfe/As Croas de Mato	O Páramo	Friolfe (San Xoán)	croa_top_ring_hint		110.0	120.0	0.76943995	457	ok	
train	wl-tile-v1-10198	wl-pos-pos-es-pba-13829	pos-es-pba-13829	1	positive	train	ES	ign_pnoa_rgb	Castro de Frixe	Muxía	Frixe (Santa Locacia)	generic_castro_hint		110.0	120.0	0.59056157	2103	ok	
train	wl-tile-v1-10425	wl-pos-pos-es-pba-23948	pos-es-pba-23948	1	positive	train	ES	ign_pnoa_rgb	Castro de Froxa/A Roda de Froxa	Sobrado	Carelle (San Lourenzo)	generic_castro_hint		110.0	120.0	0.61650864	1771	ok	
train	wl-tile-v1-10517	wl-pos-pos-es-pba-27162	pos-es-pba-27162	1	positive	train	ES	ign_pnoa_rgb	Castro de Froxán/Castro de Atalaia	Zas	San Martiño de Meanos (San Martiño)	generic_castro_hint		110.0	120.0	0.73791168	639	ok	
train	wl-tile-v1-10082	wl-pos-pos-es-pba-9407	pos-es-pba-9407	1	positive	train	ES	ign_pnoa_rgb	Castro de Frádegas	Curtis	Curtis (Santaia)	generic_castro_hint		110.0	120.0	0.84291335	138	ok	
train	wl-tile-v1-09879	wl-pos-pos-es-pba-11225	pos-es-pba-11225	1	positive	train	ES	ign_pnoa_rgb	Castro de Gabenlle/Castro das Croas/Os Castros	A Laracha	Torás (Santa María)	croa_top_ring_hint		110.0	120.0	0.77891475	411	ok	
train	wl-tile-v1-11593	wl-pos-pos-es-pba-69680	pos-es-pba-69680	1	positive	train	ES	ign_pnoa_rgb	Castro de Gabián/Monte do Castro	Pontevedra	Verducido (San Martiño)	hilltop_hint		120.0	120.0	0.38738655	5659	ok	
train	wl-tile-v1-10613	wl-pos-pos-es-pba-28318	pos-es-pba-28318	1	positive	train	ES	ign_pnoa_rgb	Castro de Gaibor	Begonte	Gaibor (San Xiao)	generic_castro_hint		110.0	120.0	0.83849521	151	ok	
train	wl-tile-v1-10126	wl-pos-pos-es-pba-11724	pos-es-pba-11724	1	positive	train	ES	ign_pnoa_rgb	Castro de Galegos	Frades	Galegos (San Martiño)	generic_castro_hint		110.0	120.0	0.50940423	3354	ok	
train	wl-tile-v1-11485	wl-pos-pos-es-pba-65228	pos-es-pba-65228	1	positive	train	ES	ign_pnoa_rgb	Castro de Galegos	Lalín	Galegos (San Miguel)	generic_castro_hint		110.0	120.0	0.56431929	2485	ok	
train	wl-tile-v1-11365	wl-pos-pos-es-pba-66235	pos-es-pba-66235	1	positive	train	ES	ign_pnoa_rgb	Castro de Galegos/Os Castros	Agolada	Eidián (Santiago)	generic_castro_hint		110.0	120.0	0.74057776	621	ok	
train	wl-tile-v1-11464	wl-pos-pos-es-pba-64061	pos-es-pba-64061	1	positive	train	ES	ign_pnoa_rgb	Castro de Garellas/Castro de Rodeiras	Forcarei	Millarada (San Amedio)	generic_castro_hint		110.0	120.0	0.50503306	3441	ok	
train	wl-tile-v1-11196	wl-pos-pos-es-pba-46244	pos-es-pba-46244	1	positive	train	ES	ign_pnoa_rgb	Castro de Garfián	Beariz	Beariz (Santa María)	generic_castro_hint		110.0	120.0	0.38628305	5680	ok	
train	wl-tile-v1-11538	wl-pos-pos-es-pba-68353	pos-es-pba-68353	1	positive	train	ES	ign_pnoa_rgb	Castro de Gargantáns	Moraña	Gargantáns (San Martiño)	generic_castro_hint		110.0	120.0	0.65301277	1376	ok	
train	wl-tile-v1-09951	wl-pos-pos-es-pba-2203	pos-es-pba-2203	1	positive	train	ES	ign_pnoa_rgb	Castro de Gastrar	Boqueixón	Gastrar (Santa Mariña)	generic_castro_hint		110.0	120.0	0.54689223	2729	ok	
train	wl-tile-v1-11355	wl-pos-pos-es-pba-67108	pos-es-pba-67108	1	positive	train	ES	ign_pnoa_rgb	Castro de Gaxate	A Lama	Gaxate (San Pedro)	generic_castro_hint		110.0	120.0	0.29743870	7402	ok	
train	wl-tile-v1-10653	wl-pos-pos-es-pba-27907	pos-es-pba-27907	1	positive	train	ES	ign_pnoa_rgb	Castro de Goi	Castroverde	Goi (Santa María Madanela)	generic_castro_hint		110.0	120.0	0.87712634	64	ok	
train	wl-tile-v1-10500	wl-pos-pos-es-pba-26357	pos-es-pba-26357	1	positive	train	ES	ign_pnoa_rgb	Castro de Goimil	Vilarmaior	Vilamateo (Santiago)	generic_castro_hint		110.0	120.0	0.65118461	1393	ok	
train	wl-tile-v1-10541	wl-pos-pos-es-pba-38846	pos-es-pba-38846	1	positive	train	ES	ign_pnoa_rgb	Castro de Goios	A Pontenova	A Pontenova (Sagrado Corazón)	generic_castro_hint		110.0	120.0	0.81044230	261	ok	
train	wl-tile-v1-11077	wl-pos-pos-es-pba-43414	pos-es-pba-43414	1	positive	train	ES	ign_pnoa_rgb	Castro de Goiriz	Vilalba	Goiriz (Santiago)	generic_castro_hint		110.0	120.0	0.74927438	571	ok	
train	wl-tile-v1-11018	wl-pos-pos-es-pba-41994	pos-es-pba-41994	1	positive	train	ES	ign_pnoa_rgb	Castro de Goián	Sarria	Goián (San Miguel)	generic_castro_hint		110.0	120.0	0.61844000	1750	ok	
train	wl-tile-v1-11650	wl-pos-pos-es-pba-71139	pos-es-pba-71139	1	positive	train	ES	ign_pnoa_rgb	Castro de Goián/Castro/Crestos	Tomiño	Goián (San Cristovo)	generic_castro_hint		110.0	120.0	0.46183072	4201	ok	
train	wl-tile-v1-11486	wl-pos-pos-es-pba-65229	pos-es-pba-65229	1	positive	train	ES	ign_pnoa_rgb	Castro de Goiás	Lalín	Goiás (San Miguel)	generic_castro_hint		110.0	120.0	0.66947950	1205	ok	
train	wl-tile-v1-11487	wl-pos-pos-es-pba-65230	pos-es-pba-65230	1	positive	train	ES	ign_pnoa_rgb	Castro de Goleta	Lalín	Camposancos (San Cristovo)	generic_castro_hint		110.0	120.0	0.70335726	900	ok	
train	wl-tile-v1-10724	wl-pos-pos-es-pba-31125	pos-es-pba-31125	1	positive	train	ES	ign_pnoa_rgb	Castro de Gonce	Friol	Vilafiz (Santa María)	generic_castro_hint		110.0	120.0	0.61555443	1786	ok	
train	wl-tile-v1-11078	wl-pos-pos-es-pba-43415	pos-es-pba-43415	1	positive	train	ES	ign_pnoa_rgb	Castro de Gondaisque	Vilalba	Gondaísque (Santa María)	generic_castro_hint		110.0	120.0	0.73793572	638	ok	
train	wl-tile-v1-11409	wl-pos-pos-es-pba-63197	pos-es-pba-63197	1	positive	train	ES	ign_pnoa_rgb	Castro de Gondar	Catoira	Dimo (San Pedro)	generic_castro_hint		110.0	120.0	0.77896245	410	ok	
train	wl-tile-v1-10892	wl-pos-pos-es-pba-37204	pos-es-pba-37204	1	positive	train	ES	ign_pnoa_rgb	Castro de Gondrame/Castro de Teiquisoi	O Páramo	San Vicente de Gondrame (San Vicente)	generic_castro_hint		110.0	120.0	0.77134053	443	ok	
train	wl-tile-v1-10028	wl-pos-pos-es-pba-6567	pos-es-pba-6567	1	positive	train	ES	ign_pnoa_rgb	Castro de Gosende	Carral	Tabeaio (San Martiño)	generic_castro_hint		110.0	120.0	0.68451597	1067	ok	
train	wl-tile-v1-10055	wl-pos-pos-es-pba-5863	pos-es-pba-5863	1	positive	train	ES	ign_pnoa_rgb	Castro de Gosende	Cerceda	Rodís (San Martiño)	generic_castro_hint		110.0	120.0	0.71053761	848	ok	
train	wl-tile-v1-10288	wl-pos-pos-es-pba-17667	pos-es-pba-17667	1	positive	train	ES	ign_pnoa_rgb	Castro de Gosende	Outes	Valadares (San Miguel)	generic_castro_hint		110.0	120.0	0.41781693	5030	ok	
train	wl-tile-v1-10871	wl-pos-pos-es-pba-32336	pos-es-pba-32336	1	positive	train	ES	ign_pnoa_rgb	Castro de Goó/A Roda do Castro	O Incio	Goó (Santa María)	generic_castro_hint		110.0	120.0	0.48060467	3857	ok	
train	wl-tile-v1-11488	wl-pos-pos-es-pba-65231	pos-es-pba-65231	1	positive	train	ES	ign_pnoa_rgb	Castro de Gresande	Lalín	Gresande (Santiago)	generic_castro_hint		110.0	120.0	0.66001904	1304	ok	
train	wl-tile-v1-10725	wl-pos-pos-es-pba-31126	pos-es-pba-31126	1	positive	train	ES	ign_pnoa_rgb	Castro de Gudín	Friol	Roimil (San Xiao)	generic_castro_hint		110.0	120.0	0.53172127	2976	ok	
train	wl-tile-v1-10932	wl-pos-pos-es-pba-37380	pos-es-pba-37380	1	positive	train	ES	ign_pnoa_rgb	Castro de Guende	Pantón	San Fiz de Cangas (San Fiz)	generic_castro_hint		110.0	120.0	0.79549877	327	ok	
train	wl-tile-v1-11293	wl-pos-pos-es-pba-55584	pos-es-pba-55584	1	positive	train	ES	ign_pnoa_rgb	Castro de Guillamil	Rairiz de Veiga	Guillamil (Santo André)	coastal_promontory_hint		150.0	120.0	0.53070455	3000	ok	
train	wl-tile-v1-10212	wl-pos-pos-es-pba-14227	pos-es-pba-14227	1	positive	train	ES	ign_pnoa_rgb	Castro de Guimaráns/Alto dos Castros	Negreira	Ordoeste (Santa María)	coastal_promontory_hint		150.0	120.0	0.39159391	5564	ok	
train	wl-tile-v1-10872	wl-pos-pos-es-pba-32337	pos-es-pba-32337	1	positive	train	ES	ign_pnoa_rgb	Castro de Guitián	O Incio	Rubián de Cima (San Vicenzo)	generic_castro_hint		110.0	120.0	0.80363506	290	ok	
train	wl-tile-v1-11546	wl-pos-pos-es-pba-67870	pos-es-pba-67870	1	positive	train	ES	ign_pnoa_rgb	Castro de Guizán/Castro de Reixomil/O Castro	Mos	Guizán (Santa María)	generic_castro_hint		110.0	120.0	0.68242267	1090	ok	
train	wl-tile-v1-10000	wl-pos-pos-es-pba-3539	pos-es-pba-3539	1	positive	train	ES	ign_pnoa_rgb	Castro de Guntián/Castro Grande	Carballo	Sofán (San Salvador)	generic_castro_hint		110.0	120.0	0.73273269	680	ok	
train	wl-tile-v1-10726	wl-pos-pos-es-pba-31127	pos-es-pba-31127	1	positive	train	ES	ign_pnoa_rgb	Castro de Guntín	Friol	Carballo (San Xiao)	generic_castro_hint		110.0	120.0	0.77882077	412	ok	
train	wl-tile-v1-10933	wl-pos-pos-es-pba-37381	pos-es-pba-37381	1	positive	train	ES	ign_pnoa_rgb	Castro de Guítara	Pantón	Eiré (San Xulián)	generic_castro_hint		110.0	120.0	0.66087816	1297	ok	
