dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	wms_source	name	municipality	parish	morphology_proxy	negative_type	proposed_radius_m	feature_radius_m	image_path	status	error	gray_mean	gray_std	gray_entropy	dark_fraction	bright_fraction	green_mean	excess_green_mean	green_std	edge_global_mean	edge_global_std	edge_inner_mean	edge_annulus_mean	edge_outer_mean	edge_annulus_to_outer_ratio	edge_annulus_to_inner_ratio	texture_inner_std	texture_annulus_std	texture_outer_std	texture_annulus_to_outer_ratio	luminance_inner_mean	luminance_annulus_mean	luminance_outer_mean	luminance_delta_inner_outer	green_delta_inner_outer	ring_sector_coverage	ring_sector_balance	radial_peak_inverse_rank	radial_peak_count
val	wl-tile-v1-12858	wl-neg-neg-es-pba-64406	neg-es-pba-64406	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Rego da cruz 2	A Estrada	Pardemarín (Santa Baia)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12858-neg-es-pba-64406.png	ok		0.38651943	0.09232324	4.56329778	0.00000000	0.00000000	0.39220646	0.04997883	0.09370992	0.25944608	0.23615892	0.32077336	0.25116080	0.26496854	0.94788912	0.78298521	0.09047324	0.08307040	0.08971168	0.92597089	0.39981017	0.39510921	0.39049670	0.00931346	0.00741035	0.30555556	0.66799341	0.07142857	20.00000000
val	wl-tile-v1-12860	wl-neg-neg-es-pba-64408	neg-es-pba-64408	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Rego das Lamas	A Estrada	Codeseda (San Xurxo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12860-neg-es-pba-64408.png	ok		0.40487397	0.11260837	4.83447924	0.00138346	0.00000000	0.40542665	0.01834714	0.11424845	0.28417695	0.22668198	0.25462282	0.27166313	0.26380551	1.02978566	1.06692374	0.08494608	0.11321989	0.10471564	1.08121279	0.43537453	0.40370682	0.42246640	0.01290813	0.01520631	0.52777778	0.75572815	0.20000000	20.00000000
val	wl-tile-v1-12295	wl-neg-neg-es-pba-28693	neg-es-pba-28693	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Regodemel	Barreiros	San Miguel de Reinante (San Miguel)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12295-neg-es-pba-28693.png	ok		0.51264751	0.08308188	3.99315252	0.00000000	0.00000000	0.52170712	0.06206981	0.08415607	0.11870090	0.13821164	0.16098477	0.13022386	0.12007088	1.08455816	0.80892035	0.05866875	0.07679354	0.08835043	0.86919256	0.50382072	0.52197856	0.51605535	-0.01223463	-0.01570582	0.63888889	0.68604427	0.20000000	20.00000000
val	wl-tile-v1-12861	wl-neg-neg-es-pba-64409	neg-es-pba-64409	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Sabucedo	A Estrada	Sabucedo (San Lourenzo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12861-neg-es-pba-64409.png	ok		0.29053041	0.10009108	4.65514447	0.00021701	0.00000000	0.29567015	0.01247851	0.10237169	0.36019120	0.23240951	0.35390297	0.35737067	0.35444307	1.00825972	1.00979847	0.08362350	0.08833173	0.09991641	0.88405624	0.27504122	0.27381071	0.29301503	-0.01797381	-0.01467836	0.38888889	0.80464506	0.10000000	20.00000000
val	wl-tile-v1-12303	wl-neg-neg-es-pba-29648	neg-es-pba-29648	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Savane 1	Cervantes	San Pedro de Cervantes (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12303-neg-es-pba-29648.png	ok		0.30254140	0.13546678	4.89126763	0.00016276	0.00000000	0.31694925	0.08880975	0.13845313	0.35423827	0.26297137	0.44506386	0.35729679	0.34270376	1.04258207	0.80279894	0.15726198	0.13084111	0.12996319	1.00675512	0.32654217	0.29118264	0.29811844	0.02842373	0.02908719	0.33333333	0.71968832	0.10000000	20.00000000
val	wl-tile-v1-12304	wl-neg-neg-es-pba-29649	neg-es-pba-29649	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Savane 2	Cervantes	San Pedro de Cervantes (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12304-neg-es-pba-29649.png	ok		0.28651798	0.11925863	4.67359134	0.00005425	0.00000000	0.30035415	0.08202881	0.12157533	0.36080092	0.25364721	0.44990394	0.36202672	0.35466066	1.02076932	0.80467560	0.15782672	0.11125362	0.11258831	0.98814540	0.33331409	0.27189371	0.28125528	0.05205882	0.05603111	0.27777778	0.75156183	0.14285714	20.00000000
val	wl-tile-v1-12305	wl-neg-neg-es-pba-29676	neg-es-pba-29676	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Savane 3	Cervantes	San Pedro de Cervantes (San Pedro)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12305-neg-es-pba-29676.png	ok		0.28633034	0.12199233	4.82236698	0.00556098	0.00000000	0.29931825	0.07938422	0.12531181	0.41771650	0.29385471	0.53979892	0.43258223	0.39643529	1.09117992	0.80137662	0.14058113	0.12450615	0.10909555	1.14125777	0.33984303	0.28681591	0.27180511	0.06803793	0.06734776	0.41666667	0.75268515	0.12500000	20.00000000
val	wl-tile-v1-12990	wl-neg-neg-es-pba-63696	neg-es-pba-63696	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 1	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12990-neg-es-pba-63696.png	ok		0.34144482	0.13117778	4.91221002	0.00000000	0.00000000	0.35407019	0.05748804	0.13208306	0.32455474	0.24091482	0.34896278	0.30273762	0.34098831	0.88782406	0.86753556	0.08925693	0.10130008	0.13900799	0.72873571	0.29989174	0.32768333	0.36157665	-0.06168491	-0.06307766	0.19444444	0.79653726	0.08333333	20.00000000
val	wl-tile-v1-13001	wl-neg-neg-es-pba-63723	neg-es-pba-63723	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 2	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13001-neg-es-pba-63723.png	ok		0.32899511	0.12358468	4.81352238	0.00000000	0.00000000	0.34181634	0.05663063	0.12467004	0.31892794	0.22945139	0.37474579	0.29001257	0.32339272	0.89678138	0.77389147	0.09393506	0.08376038	0.12348752	0.67829026	0.31476068	0.30439040	0.33465245	-0.01989177	-0.01992628	0.13888889	0.80544460	0.05000000	20.00000000
val	wl-tile-v1-13002	wl-neg-neg-es-pba-63724	neg-es-pba-63724	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 3	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13002-neg-es-pba-63724.png	ok		0.30146721	0.09991519	4.53771598	0.00000000	0.00000000	0.31460428	0.05412476	0.10232200	0.30301115	0.20136091	0.29516992	0.29683083	0.30620438	0.96938794	1.00562697	0.07020918	0.07370300	0.08598348	0.85717629	0.31501162	0.31404948	0.28151768	0.03349394	0.03668505	0.19444444	0.75291502	0.07692308	20.00000000
val	wl-tile-v1-13003	wl-neg-neg-es-pba-63725	neg-es-pba-63725	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 4	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13003-neg-es-pba-63725.png	ok		0.28658700	0.08907802	4.49129661	0.00000000	0.00000000	0.29898411	0.04925120	0.09224536	0.29821876	0.18714628	0.30873525	0.29760250	0.30023560	0.99122990	0.96394080	0.06004949	0.08199258	0.09608665	0.85331917	0.25907585	0.28527194	0.29605049	-0.03697464	-0.03612426	0.13888889	0.85810922	0.09090909	20.00000000
val	wl-tile-v1-13004	wl-neg-neg-es-pba-63726	neg-es-pba-63726	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 5	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13004-neg-es-pba-63726.png	ok		0.28281280	0.09054908	4.50152209	0.00000000	0.00000000	0.29474857	0.04615609	0.09380778	0.30314997	0.18951677	0.31245625	0.28953147	0.30221909	0.95801846	0.92663043	0.06201284	0.09250922	0.09715833	0.95214913	0.25376001	0.29606083	0.29347733	-0.03971732	-0.04048070	0.22222222	0.81613287	0.07692308	20.00000000
val	wl-tile-v1-13005	wl-neg-neg-es-pba-63727	neg-es-pba-63727	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 6	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13005-neg-es-pba-63727.png	ok		0.28803766	0.09453721	4.55419634	0.00000000	0.00000000	0.29975218	0.04596695	0.09722106	0.30624771	0.19456753	0.29093012	0.30285951	0.30846143	0.98183918	1.04100432	0.08012207	0.09684987	0.09746243	0.99371494	0.28055978	0.30548564	0.28972203	-0.00916225	-0.00977162	0.22222222	0.83670468	0.10000000	20.00000000
val	wl-tile-v1-13006	wl-neg-neg-es-pba-63728	neg-es-pba-63728	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 7	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13006-neg-es-pba-63728.png	ok		0.37182704	0.13989827	5.06308354	0.00000000	0.00000000	0.38461968	0.06378039	0.14163631	0.33560860	0.26046985	0.33357781	0.35315338	0.33447793	1.05583461	1.05868366	0.15166178	0.16151133	0.13639127	1.18417649	0.35019410	0.43280581	0.37969568	-0.02950159	-0.03289962	0.47222222	0.68538714	0.08333333	20.00000000
val	wl-tile-v1-13007	wl-neg-neg-es-pba-63729	neg-es-pba-63729	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 8	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13007-neg-es-pba-63729.png	ok		0.38479829	0.14173472	5.08211587	0.00000000	0.00000000	0.39781511	0.06730324	0.14370708	0.33344713	0.26677644	0.39977059	0.36152643	0.32931349	1.09781847	0.90433474	0.14362442	0.15736629	0.13417038	1.17288396	0.43942618	0.44310191	0.37457240	0.06485379	0.06262916	0.44444444	0.70828489	0.10000000	20.00000000
val	wl-tile-v1-13008	wl-neg-neg-es-pba-63730	neg-es-pba-63730	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Saídos de Rozas 9	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13008-neg-es-pba-63730.png	ok		0.27755105	0.09119623	4.48817792	0.00000000	0.00000000	0.28855851	0.04022725	0.09431265	0.30321139	0.18807903	0.29439405	0.30137089	0.30519152	0.98748121	1.02369899	0.08882506	0.09743721	0.09148639	1.06504591	0.28767270	0.28684610	0.27692434	0.01074836	0.01033261	0.27777778	0.81470591	0.05263158	20.00000000
val	wl-tile-v1-12664	wl-neg-neg-es-pba-49466	neg-es-pba-49466	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Sistil Blanco	Chandrexa de Queixa	Forcadas (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12664-neg-es-pba-49466.png	ok		0.46570742	0.06101789	3.79420235	0.00000000	0.00000000	0.47508991	0.09733286	0.05916258	0.14140615	0.19953507	0.09812066	0.19629613	0.13268547	1.47940938	2.00055856	0.04088161	0.06930210	0.06166575	1.12383454	0.49642560	0.47096878	0.46170041	0.03472519	0.03444600	0.58333333	0.53516723	0.50000000	20.00000000
val	wl-tile-v1-13163	wl-neg-neg-es-pba-66748	neg-es-pba-66748	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Sobreiras do Vento	Meis	A Armenteira (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13163-neg-es-pba-66748.png	ok		0.30378234	0.09295870	4.46658111	0.00000000	0.00000000	0.30979884	0.00561374	0.09401692	0.27779812	0.18598706	0.26122129	0.26855382	0.28976700	0.92679231	1.02807020	0.08088604	0.10197444	0.08867972	1.14991828	0.28304335	0.33384922	0.29900080	-0.01595744	-0.01675123	0.22222222	0.79474958	0.06666667	20.00000000
val	wl-tile-v1-12019	wl-neg-neg-es-pba-15927	neg-es-pba-15927	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Tras A Chousa	Oroso	Deixebre (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12019-neg-es-pba-15927.png	ok		0.43449846	0.10970780	4.75395868	0.00000000	0.00000000	0.45627534	0.13269122	0.10719907	0.20958352	0.20265287	0.19756627	0.17481802	0.22559753	0.77491107	0.88485764	0.07668298	0.09294416	0.11473881	0.81004986	0.44858730	0.44961300	0.44616455	0.00242275	0.00143215	0.30555556	0.58848547	0.05263158	20.00000000
val	wl-tile-v1-13009	wl-neg-neg-es-pba-63731	neg-es-pba-63731	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Tras da Roza	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13009-neg-es-pba-63731.png	ok		0.33154029	0.10897521	4.75236349	0.00000000	0.00000000	0.34140158	0.03646206	0.11237381	0.35369638	0.23860775	0.41064382	0.35512459	0.34333199	1.03434751	0.86479956	0.10606667	0.10172280	0.11035351	0.92179030	0.32499713	0.32360145	0.33623019	-0.01123306	-0.01437265	0.27777778	0.76465366	0.09090909	20.00000000
val	wl-tile-v1-13164	wl-neg-neg-es-pba-66749	neg-es-pba-66749	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vila de Amigo	Meis	Romai (San Xián)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-13164-neg-es-pba-66749.png	ok		0.37253919	0.12209320	4.87365632	0.00000000	0.00000000	0.38436544	0.04382893	0.12265092	0.35547578	0.23682347	0.38384366	0.36962897	0.35584429	1.03873795	0.96296749	0.10202953	0.11423635	0.12262968	0.93155552	0.33914185	0.41334102	0.37315038	-0.03400853	-0.03516608	0.25000000	0.81792119	0.09090909	20.00000000
val	wl-tile-v1-11975	wl-neg-neg-es-pba-13768	neg-es-pba-13768	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilachá 4	Monfero	O Alto de Xestoso (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-11975-neg-es-pba-13768.png	ok		0.49737284	0.08902486	3.92216118	0.00000000	0.00000000	0.53124869	0.23295671	0.09107608	0.19948733	0.27016047	0.16742210	0.15129897	0.23105554	0.65481645	0.90369771	0.07842746	0.07044260	0.09074650	0.77625696	0.49788553	0.50140601	0.48546842	0.01241711	0.01716328	0.22222222	0.50011813	0.08333333	20.00000000
val	wl-tile-v1-12020	wl-neg-neg-es-pba-15928	neg-es-pba-15928	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilacide	Oroso	Oroso (San Martiño)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12020-neg-es-pba-15928.png	ok		0.48964515	0.13534269	5.01611932	0.00000000	0.00010851	0.51145226	0.13851954	0.12998760	0.22910039	0.23262569	0.13888086	0.22833474	0.23861079	0.95693384	1.64410512	0.07288294	0.14963785	0.12848926	1.16459425	0.49907798	0.53451943	0.47459304	0.02448493	0.04163373	0.38888889	0.69923673	0.14285714	20.00000000
val	wl-tile-v1-12386	wl-neg-neg-es-pba-30357	neg-es-pba-30357	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilanova 2	Guitiriz	Trasparga (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12386-neg-es-pba-30357.png	ok		0.48090532	0.15741660	5.13600047	0.00000000	0.00000000	0.49584067	0.09050533	0.15134959	0.38679278	0.32472974	0.36159721	0.42042884	0.38809651	1.08331003	1.16269935	0.14983013	0.14663993	0.15207943	0.96423247	0.55251765	0.48165378	0.46096408	0.09155357	0.08844316	0.50000000	0.76453172	0.14285714	20.00000000
val	wl-tile-v1-12387	wl-neg-neg-es-pba-30358	neg-es-pba-30358	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilanova 3	Guitiriz	Trasparga (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12387-neg-es-pba-30358.png	ok		0.48091698	0.15571770	5.13966395	0.00000000	0.00000000	0.49641916	0.09361076	0.15001342	0.38702828	0.32153031	0.33581299	0.39614734	0.38992986	1.01594512	1.17966653	0.14916311	0.14981298	0.14685357	1.02015215	0.59068340	0.49891639	0.45746395	0.13321945	0.12585738	0.36111111	0.72818572	0.10000000	20.00000000
val	wl-tile-v1-12388	wl-neg-neg-es-pba-30359	neg-es-pba-30359	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilanova 4	Guitiriz	Trasparga (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12388-neg-es-pba-30359.png	ok		0.49429342	0.15215252	5.19089981	0.00000000	0.00008138	0.51018405	0.09653438	0.14685321	0.37933013	0.31031939	0.27641961	0.36878860	0.37981376	0.97097219	1.33416222	0.14697799	0.14161104	0.14198139	0.99739154	0.58608907	0.51277161	0.47231501	0.11377406	0.10544571	0.33333333	0.79436822	0.12500000	20.00000000
val	wl-tile-v1-12389	wl-neg-neg-es-pba-30360	neg-es-pba-30360	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilanova 5	Guitiriz	Trasparga (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12389-neg-es-pba-30360.png	ok		0.49610901	0.15316655	5.20082589	0.00000000	0.00000000	0.51188552	0.09567919	0.14780091	0.37726548	0.31017998	0.30179965	0.34231296	0.39279947	0.87147003	1.13423908	0.14441358	0.13901728	0.14537926	0.95623876	0.58547783	0.53264302	0.46926183	0.11621600	0.10723183	0.25000000	0.78571535	0.05263158	20.00000000
val	wl-tile-v1-12390	wl-neg-neg-es-pba-30361	neg-es-pba-30361	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilanova 6	Guitiriz	Trasparga (Santiago)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12390-neg-es-pba-30361.png	ok		0.50716209	0.15834375	5.24627721	0.00000000	0.00073242	0.52272189	0.09564037	0.15259248	0.37262425	0.31362650	0.27886149	0.42034361	0.39244547	1.07108792	1.50735623	0.11498391	0.13506187	0.15041623	0.89792092	0.63616854	0.50087976	0.49367484	0.14249370	0.13229400	0.47222222	0.80781840	1.00000000	20.00000000
val	wl-tile-v1-12659	wl-neg-neg-es-pba-41370	neg-es-pba-41370	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Vilarbetote	Trabada	Sante (San Xiao)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12659-neg-es-pba-41370.png	ok		0.42242137	0.15108719	5.13315071	0.00000000	0.00000000	0.43961918	0.09606492	0.14908625	0.23676804	0.22866213	0.32878900	0.24949424	0.22130759	1.12736413	0.75882783	0.14480612	0.15548210	0.14582336	1.06623588	0.42552105	0.44657147	0.42703599	-0.00151494	-0.00524694	0.36111111	0.60187623	0.10000000	20.00000000
val	wl-tile-v1-11976	wl-neg-neg-es-pba-13769	neg-es-pba-13769	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xan Rei	Monfero	O Alto de Xestoso (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-11976-neg-es-pba-13769.png	ok		0.41071841	0.10511280	4.63049920	0.00000000	0.00000000	0.43061727	0.14355491	0.11065456	0.22711724	0.23591216	0.14145795	0.23323317	0.25086126	0.92972973	1.64878098	0.09198903	0.10088258	0.10393775	0.97060577	0.47011817	0.39655483	0.39007127	0.08004689	0.10286638	0.38888889	0.59851242	0.25000000	20.00000000
val	wl-tile-v1-12000	wl-neg-neg-es-pba-15381	neg-es-pba-15381	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xarrape	Oroso	Cardama (Santa María)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12000-neg-es-pba-15381.png	ok		0.36327636	0.10086327	4.51223009	0.00000000	0.00000000	0.38139263	0.12100801	0.09846038	0.20276931	0.17227416	0.22931412	0.22724093	0.19547418	1.16251127	0.99095920	0.07674931	0.08932882	0.11489788	0.77746274	0.34179583	0.38135627	0.38828933	-0.04649350	-0.04401702	0.63888889	0.70665760	0.14285714	20.00000000
val	wl-tile-v1-12356	wl-neg-neg-es-pba-30157	neg-es-pba-30157	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xea	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12356-neg-es-pba-30157.png	ok		0.32385242	0.08114085	4.32890272	0.00000000	0.00000000	0.34286973	0.11156057	0.08149653	0.31113744	0.19753918	0.30689430	0.33817089	0.30621400	1.10436127	1.10191321	0.06573991	0.09161226	0.07873623	1.16353378	0.31207275	0.33110976	0.32654613	-0.01447338	-0.01342282	0.41666667	0.80045829	0.50000000	20.00000000
val	wl-tile-v1-11924	wl-neg-neg-es-pba-12672	neg-es-pba-12672	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xuncos de Mouraz 1	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-11924-neg-es-pba-12672.png	ok		0.39420024	0.12717953	4.99619601	0.00000000	0.00000000	0.40153718	0.02980484	0.12354123	0.28996667	0.22693542	0.27285230	0.29779381	0.29641035	1.00466736	1.09141028	0.12901807	0.12200803	0.11576547	1.05392412	0.40097794	0.40414825	0.37835300	0.02262494	0.02088502	0.38888889	0.71919521	0.50000000	20.00000000
val	wl-tile-v1-11925	wl-neg-neg-es-pba-12673	neg-es-pba-12673	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xuncos de Mouraz 2	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-11925-neg-es-pba-12673.png	ok		0.41172105	0.10969929	4.76786033	0.00000000	0.00000000	0.41905841	0.03621228	0.10663512	0.23450878	0.20551823	0.11520654	0.19436695	0.24955262	0.77886157	1.68711731	0.03433778	0.07453283	0.10743800	0.69372876	0.47349119	0.45581749	0.38129836	0.09219283	0.08820024	0.22222222	0.60359401	0.09090909	20.00000000
val	wl-tile-v1-11926	wl-neg-neg-es-pba-12674	neg-es-pba-12674	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xuncos de Mouraz 3	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-11926-neg-es-pba-12674.png	ok		0.39194927	0.10599739	4.69294647	0.00000000	0.00000000	0.40072101	0.04155338	0.10317697	0.22856230	0.20515107	0.18153498	0.20837347	0.21957685	0.94897742	1.14784201	0.07233018	0.08899154	0.10707887	0.83108400	0.51076561	0.41012537	0.37793532	0.13283029	0.12788785	0.44444444	0.62194622	0.12500000	20.00000000
val	wl-tile-v1-11927	wl-neg-neg-es-pba-12675	neg-es-pba-12675	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xuncos de Mouraz 4	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-11927-neg-es-pba-12675.png	ok		0.40761852	0.10646677	4.72288600	0.00000000	0.00000000	0.41672423	0.04691032	0.10385931	0.24355200	0.22333883	0.07107291	0.16294825	0.24901423	0.65437325	2.29269130	0.02838291	0.09704351	0.11214589	0.86533281	0.43243170	0.41773579	0.40951228	0.02291942	0.01531592	0.16666667	0.65202392	0.06666667	20.00000000
val	wl-tile-v1-12149	wl-neg-neg-es-pba-30904	neg-es-pba-30904	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xunto Cabanal	A Fonsagrada	Santo André de Logares (Santo Andr‚)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12149-neg-es-pba-30904.png	ok		0.41903657	0.11777982	4.81847993	0.00000000	0.00000000	0.44210890	0.15125954	0.11740690	0.24241471	0.26649782	0.30134454	0.23362461	0.21804018	1.07147501	0.77527406	0.11278632	0.11183935	0.11129142	1.00492345	0.44122204	0.44259596	0.41188100	0.02934104	0.02898228	0.47222222	0.56478712	0.08333333	20.00000000
val	wl-tile-v1-12357	wl-neg-neg-es-pba-30158	neg-es-pba-30158	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xur da Medoña 1	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12357-neg-es-pba-30158.png	ok		0.45631886	0.12582394	4.80034049	0.00000000	0.00000000	0.47798523	0.14399607	0.12589699	0.28701138	0.28415486	0.23686118	0.27361339	0.31087419	0.88014187	1.15516349	0.09688201	0.13142551	0.12561020	1.04629650	0.50336921	0.45546699	0.43291599	0.07045323	0.06753585	0.38888889	0.60780758	0.06666667	20.00000000
val	wl-tile-v1-12358	wl-neg-neg-es-pba-30159	neg-es-pba-30159	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xur da Medoña 2	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12358-neg-es-pba-30159.png	ok		0.47251934	0.12111121	4.65573810	0.00000000	0.00000000	0.49499926	0.14943302	0.12187622	0.28062797	0.29877049	0.29909110	0.27174211	0.30795515	0.88240807	0.90855965	0.10902157	0.12702411	0.12815063	0.99120946	0.47636390	0.48028621	0.47249579	0.00386810	0.00490630	0.47222222	0.64031567	0.06666667	20.00000000
val	wl-tile-v1-12359	wl-neg-neg-es-pba-30160	neg-es-pba-30160	0	hard_negative	val	ES	ign_pnoa_rgb	Mámoa de Xur da Medoña 3	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	45.0	120.0	data/external/weak-label-chips-v1/val/negative/wl-tile-v1-12359-neg-es-pba-30160.png	ok		0.47013438	0.12255780	4.66571421	0.00000000	0.00002713	0.49158108	0.14334451	0.12313978	0.29392707	0.30141270	0.15711704	0.25823948	0.31233200	0.82681081	1.64361217	0.05965773	0.12613796	0.12463748	1.01203875	0.52980769	0.46494949	0.46126223	0.06854546	0.07505885	0.38888889	0.61707040	0.10000000	20.00000000
