dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	status	error	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max
val	wl-tile-v1-12628	wl-neg-neg-es-pba-35935	neg-es-pba-35935	0	hard_negative	val	ES	Medorra do Monte de Santa Mariña 7	Outeiro de Rei	Outeiro de Rei (San Xoán)		megalithic_mound	ok		0.57496458	0.16807652	5.30163266	0.00000000	0.00021701	0.58502179	0.07136779	0.16220322	0.28884545	0.29713935	0.40310752	0.35053951	0.27379230	1.28031179	0.86959306	0.14732638	0.16566604	0.16377518	1.01154551	0.64695430	0.60449696	0.56339526	0.08355904	0.08282530	0.61111111	0.66749057	0.14285714	20.00000000	0.73065186	2.94245958	1.95108211	1.50811674	0.51155269	0.39444903	1.29687909	0.04135039	0.02590949	0.01544090	0.27933243	0.18140054	1.53986550	0.52777778	0.55769023	0.23120320	1.92248572	-0.28634319	1.92248572
val	wl-tile-v1-12629	wl-neg-neg-es-pba-35936	neg-es-pba-35936	0	hard_negative	val	ES	Medorra do Monte de Santa Mariña 8	Outeiro de Rei	Outeiro de Rei (San Xoán)		megalithic_mound	ok		0.56570363	0.16513421	5.28006094	0.00000000	0.00509983	0.57536387	0.07324144	0.15937580	0.27168122	0.28956020	0.28018001	0.27344000	0.25234535	1.08359437	0.97594402	0.10973244	0.15735120	0.17708392	0.88856849	0.55007863	0.56390268	0.55646527	-0.00638664	-0.00648504	0.61111111	0.63411049	0.07142857	20.00000000	0.15307617	0.93003327	1.26729119	0.73387496	0.28175205	0.29931459	0.94132415	0.08787192	0.02265824	0.06521368	0.10254110	0.15289679	0.67065569	0.41666667	0.62227933	-0.62944234	-0.71190353	-1.18152422	-0.62944234
val	wl-tile-v1-12630	wl-neg-neg-es-pba-35937	neg-es-pba-35937	0	hard_negative	val	ES	Medorra do Monte de Santa Mariña 9	Outeiro de Rei	Santa Mariña (Santa María)		megalithic_mound	ok		0.56676233	0.16878673	5.21807943	0.00000000	0.00056966	0.57549489	0.06309041	0.16439424	0.28590512	0.28757066	0.30102530	0.23330775	0.30969831	0.75333878	0.77504365	0.16794989	0.16346478	0.17309330	0.94437382	0.56279737	0.58085489	0.57694441	-0.01414704	-0.01577103	0.13888889	0.66803380	0.05882353	20.00000000	0.82034302	1.15307009	1.92500687	0.59899531	0.32138291	0.38762024	0.82911798	0.03207367	-0.03540448	0.06747815	0.13375877	0.16405834	0.81531220	0.38888889	0.67772009	-0.75682035	-0.86515615	-1.09881784	-0.75682035
val	wl-tile-v1-12464	wl-neg-neg-es-pba-32057	neg-es-pba-32057	0	hard_negative	val	ES	Medorra do Monte de Vilar 1	Guitiriz	Vilar (Santa María)		megalithic_mound	ok		0.36085367	0.09973451	4.68536896	0.00000000	0.00000000	0.37757990	0.11093368	0.09871388	0.27789247	0.20121375	0.29485604	0.25730497	0.26694527	0.96388658	0.87264607	0.08892617	0.08503095	0.10012483	0.84924940	0.43331331	0.38380080	0.35716704	0.07614627	0.07283407	0.36111111	0.76406789	0.05000000	20.00000000	5.68389893	6.24638510	9.24864197	0.67538403	0.80767250	1.01737130	0.79388175	0.44349176	0.56769294	-0.12420118	0.28121734	0.28458169	0.98817790	0.19444444	0.54808269	-0.69291360	-0.83256978	-0.57362347	-0.57362347
val	wl-tile-v1-12465	wl-neg-neg-es-pba-32058	neg-es-pba-32058	0	hard_negative	val	ES	Medorra do Monte de Vilar 2	Guitiriz	Vilar (Santa María)		megalithic_mound	ok		0.35383025	0.10082179	4.69829719	0.00000000	0.00000000	0.37076452	0.11164227	0.09976231	0.28292230	0.19956645	0.28997755	0.28072777	0.27561504	1.01855028	0.96810175	0.09233713	0.10492317	0.09790908	1.07163887	0.38706902	0.35287800	0.35146421	0.03560480	0.03229472	0.41666667	0.79534297	0.08333333	20.00000000	3.53472900	6.53479576	8.94517040	0.73053899	0.85302830	1.12844205	0.75593452	0.02179926	0.60540378	-0.58360452	0.30021504	0.31467894	0.95403600	0.19444444	0.61965293	-0.79983724	-0.85860516	-0.48430562	-0.48430562
val	wl-tile-v1-12179	wl-neg-neg-es-pba-30954	neg-es-pba-30954	0	hard_negative	val	ES	Medorra do Pando 1	A Fonsagrada	Vieiro (Santo Antonio)		megalithic_mound	ok		0.34316793	0.14271934	5.00424728	0.00000000	0.00000000	0.35981661	0.11214408	0.14492209	0.30681470	0.27325803	0.29351515	0.27448851	0.32216033	0.85202454	0.93517664	0.13687585	0.13867344	0.13799900	1.00488729	0.33097509	0.39287922	0.34584522	-0.01487014	-0.01862651	0.36111111	0.61699973	0.05882353	20.00000000	10.28387451	13.47067738	15.29595661	0.88066917	1.34244633	1.32831466	1.01063879	0.98838872	0.11459379	0.87379493	0.22197276	0.24123622	0.92014690	0.36111111	0.53635381	0.00065982	-0.19431000	-0.10094993	0.00065982
val	wl-tile-v1-12180	wl-neg-neg-es-pba-30955	neg-es-pba-30955	0	hard_negative	val	ES	Medorra do Pando 2	A Fonsagrada	Vieiro (Santo Antonio)		megalithic_mound	ok		0.34316170	0.14144507	4.99224383	0.00000000	0.00000000	0.35996151	0.11327615	0.14367382	0.30457065	0.27192277	0.30487832	0.28403571	0.32338685	0.87831560	0.93163630	0.13950336	0.13843393	0.13539854	1.02241824	0.33805472	0.39739120	0.34335771	-0.00530300	-0.00916123	0.30555556	0.64909332	0.06666667	20.00000000	10.33776855	13.64759350	15.46745014	0.88234281	1.43292427	1.36567700	1.04924098	1.08147645	0.02540248	1.05607397	0.22562836	0.24802057	0.90971631	0.33333333	0.51420421	0.00793132	-0.19013425	-0.08514524	0.00793132
val	wl-tile-v1-12181	wl-neg-neg-es-pba-30956	neg-es-pba-30956	0	hard_negative	val	ES	Medorra do Pico de Provida 1	A Fonsagrada	A Bastida (San Miguel)		megalithic_mound	ok		0.38366660	0.13334082	5.05644166	0.00000000	0.00000000	0.40326253	0.13638791	0.13509890	0.26126611	0.24714458	0.31317681	0.24657764	0.26844758	0.91853179	0.78734321	0.13517828	0.15561238	0.12623015	1.23276712	0.44545951	0.39639673	0.37630379	0.06915572	0.06856635	0.36111111	0.62637550	0.05263158	20.00000000	12.38873291	10.00888157	9.99867535	1.00102076	1.20583773	1.11335170	1.08306991	1.20268428	0.38224217	0.82044211	0.25827935	0.25070500	1.03021220	0.36111111	0.52824066	0.19347828	0.18397686	-0.12487772	0.19347828
val	wl-tile-v1-12182	wl-neg-neg-es-pba-30957	neg-es-pba-30957	0	hard_negative	val	ES	Medorra do Pico de Provida 2	A Fonsagrada	A Bastida (San Miguel)		megalithic_mound	ok		0.43910062	0.12598112	4.94847931	0.00000000	0.00000000	0.46128887	0.16329807	0.12549181	0.23129289	0.25887331	0.13703807	0.15189308	0.25310010	0.60013047	1.10840063	0.07289665	0.11512429	0.12702890	0.90628428	0.48956633	0.52001143	0.43450037	0.05506596	0.06049404	0.22222222	0.58034024	0.05263158	20.00000000	15.56506348	9.95365906	8.98436928	1.10788624	1.28283262	0.84440935	1.51920704	1.52900338	0.40375215	1.12525123	0.22413146	0.27005571	0.82994529	0.61111111	0.63201719	0.70108246	0.91553113	0.17819067	0.91553113
val	wl-tile-v1-12183	wl-neg-neg-es-pba-30958	neg-es-pba-30958	0	hard_negative	val	ES	Medorra do Pico do Guencio 1	A Fonsagrada	Cabanela (Santa María)		megalithic_mound	ok		0.42698860	0.12768008	5.00261720	0.00000000	0.00000000	0.44107711	0.10484696	0.12317206	0.27090392	0.24878120	0.30065766	0.30375251	0.24668691	1.23132807	1.01029361	0.11508255	0.13000409	0.12857015	1.01115297	0.51180434	0.42182225	0.42282772	0.08897662	0.08004051	0.50000000	0.69612440	0.25000000	20.00000000	26.17877197	13.91738415	16.12339401	0.86317956	1.73812258	1.69341171	1.02640284	2.01584315	0.35225105	1.66359210	0.27859560	0.24752267	1.12553569	0.50000000	0.57067486	0.88146884	0.23708867	0.48787535	0.88146884
val	wl-tile-v1-12184	wl-neg-neg-es-pba-30959	neg-es-pba-30959	0	hard_negative	val	ES	Medorra do Pico do Guencio 2	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	ok		0.44886553	0.12464426	4.97605561	0.00000000	0.00000000	0.46177059	0.09803294	0.11972753	0.27759659	0.24435572	0.35638258	0.30211806	0.25771230	1.17230748	0.84773522	0.12064082	0.14274712	0.12663297	1.12725079	0.52808225	0.47679630	0.44698331	0.08109894	0.07522994	0.55555556	0.68844085	0.11111111	20.00000000	19.95477295	12.11616135	14.49552059	0.83585555	1.65594649	1.61734796	1.02386533	1.35836864	0.91463286	0.44373578	0.25331303	0.25062257	1.01073512	0.36111111	0.53452671	0.28309404	-0.11495498	0.11602703	0.28309404
val	wl-tile-v1-12185	wl-neg-neg-es-pba-30960	neg-es-pba-30960	0	hard_negative	val	ES	Medorra do Pico do Guencio 3	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	ok		0.45296934	0.12372549	4.97463434	0.00000000	0.00000000	0.46516705	0.09331790	0.11901452	0.28401932	0.24579889	0.34696236	0.31436494	0.27169812	1.15703761	0.90604911	0.11881799	0.14689924	0.12069020	1.21715958	0.54963148	0.48165336	0.45193803	0.09769344	0.09202382	0.55555556	0.70099193	0.12500000	20.00000000	19.22161865	11.98059082	14.47742367	0.82753611	1.67545497	1.68635273	0.99353768	1.29906440	0.98776865	0.31129575	0.25735575	0.22444063	1.14665399	0.38888889	0.52543004	0.24967446	0.04453926	0.17732051	0.24967446
val	wl-tile-v1-12186	wl-neg-neg-es-pba-30961	neg-es-pba-30961	0	hard_negative	val	ES	Medorra do Pico do Guencio 4	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	ok		0.45670795	0.12683406	5.02331758	0.00000000	0.00000000	0.46770599	0.08422118	0.12267977	0.30754757	0.26883796	0.29579401	0.32206395	0.31334606	1.02782194	1.08881161	0.11051768	0.14533849	0.11498010	1.26403168	0.59167373	0.49233732	0.44409376	0.14757997	0.13965386	0.52777778	0.68728579	0.20000000	20.00000000	20.96942139	12.59763622	15.52462578	0.81146151	1.70821106	1.73017192	0.98730713	1.44866633	0.78525072	0.66341561	0.26609501	0.21420559	1.24224120	0.38888889	0.53579741	0.36088831	0.13998516	0.23489436	0.36088831
val	wl-tile-v1-12197	wl-neg-neg-es-pba-30991	neg-es-pba-30991	0	hard_negative	val	ES	Medorra do Pico do Guencio 5	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	ok		0.45362139	0.12455975	4.98247329	0.00000000	0.00000000	0.46661329	0.09872887	0.11942109	0.28552949	0.24999976	0.35713446	0.30159995	0.25974214	1.16115140	0.84449971	0.11369523	0.13544382	0.12584247	1.07629662	0.53047729	0.48172581	0.45702448	0.07345280	0.06668356	0.61111111	0.71813117	0.12500000	20.00000000	18.87640381	11.69504070	14.08733749	0.83018105	1.46298635	1.56028557	0.93764012	1.17726827	0.87140864	0.30585963	0.24477071	0.23825410	1.02735149	0.33333333	0.52767412	0.18672958	-0.24423998	-0.05315333	0.18672958
val	wl-tile-v1-12198	wl-neg-neg-es-pba-30992	neg-es-pba-30992	0	hard_negative	val	ES	Medorra do Picón	A Fonsagrada	Pacios (Santa María)		megalithic_mound	ok		0.30657059	0.13687749	4.70154210	0.00002713	0.00000000	0.31846750	0.08140022	0.13873968	0.25218722	0.23459640	0.31831086	0.27826315	0.25296813	1.09999291	0.87418681	0.14634658	0.09698880	0.12548204	0.77292979	0.31051740	0.25885436	0.29484656	0.01567084	0.01293135	0.44444444	0.71023538	0.16666667	20.00000000	18.76885986	10.13887882	12.24748421	0.82783359	0.79840487	0.87795609	0.90939043	1.21980035	0.52858084	0.69121951	0.20992659	0.22311501	0.94088958	0.27777778	0.64115135	0.19032577	-0.46156200	-0.59495966	0.19032577
val	wl-tile-v1-12466	wl-neg-neg-es-pba-32087	neg-es-pba-32087	0	hard_negative	val	ES	Medorra do Semillero 1	Guitiriz	San Breixo de Parga (San Breixo)		megalithic_mound	ok		0.26387125	0.07381598	4.19577594	0.00000000	0.00000000	0.27718592	0.05591778	0.07804184	0.32447389	0.19822946	0.35739791	0.31617227	0.32825878	0.96317993	0.88465058	0.07183966	0.06053419	0.07688106	0.78737462	0.26517770	0.24831657	0.26965284	-0.00447515	-0.00704512	0.19444444	0.85583054	0.08333333	20.00000000	7.34753418	3.76802087	7.52192593	0.50093831	0.47090870	1.06684470	0.44140323	0.37080127	-0.08079073	0.45159200	0.31606865	0.36027521	0.87729780	0.02777778	0.67742140	-0.85373761	-1.83672366	-0.92607557	-0.85373761
val	wl-tile-v1-12199	wl-neg-neg-es-pba-30993	neg-es-pba-30993	0	hard_negative	val	ES	Medorra do Teso da Puntilliña 1	A Fonsagrada	Pacios (Santa María)		megalithic_mound	ok		0.40728936	0.13214540	4.77262225	0.00000000	0.00000000	0.42278373	0.11798493	0.13217065	0.23511192	0.27968293	0.19133909	0.24624865	0.23453544	1.04994216	1.28697511	0.11736671	0.12383987	0.13939874	0.88838587	0.38841972	0.40484259	0.39762554	-0.00920582	-0.01677686	0.44444444	0.56708884	0.25000000	20.00000000	13.53033447	6.79269695	9.31419277	0.72928456	0.60063666	0.67770195	0.88628439	0.83242708	0.49539077	0.33703631	0.29564452	0.35286602	0.83783788	0.22222222	0.59486638	-0.22390407	-0.80914284	-0.56856451	-0.22390407
val	wl-tile-v1-12200	wl-neg-neg-es-pba-30994	neg-es-pba-30994	0	hard_negative	val	ES	Medorra do Teso da Puntilliña 2	A Fonsagrada	Pacios (Santa María)		megalithic_mound	ok		0.40166986	0.12746795	4.81994158	0.00000000	0.00000000	0.41818085	0.12401015	0.12776653	0.25000939	0.28365919	0.19734503	0.21270356	0.25360563	0.83871779	1.07782574	0.14032018	0.11234319	0.11996648	0.93645481	0.42620507	0.38240671	0.40652958	0.01967549	0.01055172	0.36111111	0.60779822	0.05882353	20.00000000	16.74157715	9.16866684	9.26221180	0.98990036	0.80273646	0.53796595	1.49216964	0.94954532	0.28854927	0.66099605	0.30866894	0.32249036	0.95714159	0.58333333	0.63810047	0.53702776	0.86888038	0.16950234	0.86888038
val	wl-tile-v1-12201	wl-neg-neg-es-pba-30995	neg-es-pba-30995	0	hard_negative	val	ES	Medorra do Teso da Puntilliña 3	A Fonsagrada	Pacios (Santa María)		megalithic_mound	ok		0.40460184	0.12941211	4.76852294	0.00000000	0.00000000	0.42080843	0.12221510	0.12972386	0.24000175	0.27974260	0.17293577	0.20994298	0.24999470	0.83978975	1.21399398	0.11937352	0.11921721	0.12396245	0.96172030	0.37968075	0.39975944	0.40217873	-0.02249798	-0.03280696	0.36111111	0.63264900	0.05882353	20.00000000	15.74676514	8.03908157	9.64908886	0.83314411	0.82283849	0.52472800	1.56812384	0.82083970	0.28619841	0.53464130	0.29727823	0.33190140	0.89568235	0.50000000	0.53599118	0.25014510	0.59752667	-0.01015320	0.59752667
val	wl-tile-v1-12202	wl-neg-neg-es-pba-30996	neg-es-pba-30996	0	hard_negative	val	ES	Medorra do Tombo	A Fonsagrada	Lamas de Moreira (Santa María)		megalithic_mound	ok		0.29831555	0.12285312	4.71172228	0.00000000	0.00000000	0.31035936	0.07139821	0.12264377	0.25501415	0.19415799	0.29134360	0.22806476	0.23930277	0.95303853	0.78280340	0.12238714	0.13089018	0.12413874	1.05438625	0.33821210	0.32004741	0.29972664	0.03848547	0.03504840	0.36111111	0.69271673	0.07142857	20.00000000	29.93841553	17.56319427	21.47696495	0.81776891	1.58454502	1.72068894	0.92087825	1.90283453	0.80938554	1.09344900	0.21049112	0.24676198	0.85301278	0.30555556	0.58515215	0.72373501	-0.53806497	-0.01737686	0.72373501
val	wl-tile-v1-12203	wl-neg-neg-es-pba-30997	neg-es-pba-30997	0	hard_negative	val	ES	Medorra dos Chaos 3	A Fonsagrada	San Martín de Arroxo (San Martín)		megalithic_mound	ok		0.36237162	0.14447996	5.09690515	0.00000000	0.00000000	0.37842563	0.11426421	0.14539069	0.32179254	0.26514921	0.37487245	0.34093258	0.29858732	1.14181867	0.90946289	0.16003388	0.15110955	0.14432360	1.04701895	0.35101208	0.38572571	0.37305799	-0.02204591	-0.02226683	0.52777778	0.70777762	0.50000000	20.00000000	8.20166016	8.05814457	13.12821007	0.61380375	0.69631475	1.53351545	0.45406439	0.26978785	0.90987903	-0.64009118	0.18493167	0.23946950	0.77225562	0.08333333	0.60435343	-0.83225262	-1.75241149	-1.06576991	-0.83225262
val	wl-tile-v1-12204	wl-neg-neg-es-pba-30998	neg-es-pba-30998	0	hard_negative	val	ES	Medorra dos Piagos 1	A Fonsagrada	O Trobo (Santa María)		megalithic_mound	ok		0.51352274	0.14445002	5.01133655	0.00000000	0.00000000	0.53108412	0.13375939	0.13915850	0.21065365	0.23820408	0.25684133	0.21158898	0.16767466	1.26190194	0.82381203	0.09461112	0.11838820	0.14829704	0.79831800	0.53726256	0.53900492	0.54106450	-0.00380194	0.00262308	0.69444444	0.62814077	0.11111111	20.00000000	4.01751709	5.89722586	7.00781727	0.84152107	0.56356156	0.95461100	0.59035728	0.22832841	0.39786693	-0.16953853	0.17018613	0.19414410	0.87659698	0.08333333	0.63141206	-0.70940805	-1.17100939	-1.22428128	-0.70940805
val	wl-tile-v1-12205	wl-neg-neg-es-pba-30999	neg-es-pba-30999	0	hard_negative	val	ES	Medorra dos Piagos 2	A Fonsagrada	O Trobo (Santa María)		megalithic_mound	ok		0.40353122	0.15265794	5.10781834	0.00000000	0.00000000	0.42079079	0.12253935	0.15450728	0.24195321	0.27590027	0.25173950	0.28237656	0.24746609	1.14107173	1.12170142	0.16642316	0.13197227	0.15456492	0.85383068	0.46773624	0.44522768	0.38746944	0.08026680	0.07441515	0.58333333	0.62569907	0.50000000	20.00000000	16.86761475	13.12219334	13.27030087	0.98883917	1.17826009	1.94878042	0.60461408	1.26078367	0.14054190	1.12024178	0.24138483	0.24693236	0.97753424	0.16666667	0.53088389	0.23420586	-0.74514819	-0.41725187	0.23420586
val	wl-tile-v1-11995	wl-neg-neg-es-pba-13850	neg-es-pba-13850	0	hard_negative	val	ES	Medoña da Anta 3	Monfero	Taboada (Santa Mariña)		megalithic_mound	ok		0.33157668	0.08577742	4.45585853	0.00000000	0.00000000	0.34595570	0.09060416	0.08645701	0.29199719	0.17953970	0.33450508	0.30845752	0.28951111	1.06544277	0.92213106	0.07048829	0.07007515	0.08934588	0.78431322	0.31657550	0.32322302	0.33184037	-0.01526487	-0.01346856	0.50000000	0.84255063	0.14285714	20.00000000	-0.97848511	3.92301226	4.63488340	0.84641013	0.60894597	0.78227168	0.77843284	-0.16158572	0.17751054	-0.33909626	0.31674752	0.31436232	1.00758742	0.25000000	0.61786067	-0.78291541	-0.55454073	-0.51890998	-0.51890998
val	wl-tile-v1-12501	wl-neg-neg-es-pba-32277	neg-es-pba-32277	0	hard_negative	val	ES	Medoña da Avieira	Guitiriz	Trasparga (Santiago)		megalithic_mound	ok		0.47102526	0.11274525	4.49438563	0.00000000	0.00000000	0.48996580	0.12729196	0.11022803	0.20460875	0.21049520	0.22096218	0.18727767	0.21132614	0.88620214	0.84755533	0.10294235	0.10299072	0.10994230	0.93677067	0.48648480	0.46847653	0.46880376	0.01768103	0.01518267	0.33333333	0.65990896	0.05555556	20.00000000	1.00061035	2.77274632	2.90206814	0.95543805	0.33538109	0.39505860	0.84894010	0.03878058	0.15098636	-0.11220577	0.32774815	0.37988865	0.86274793	0.08333333	0.74703945	-0.71362723	-0.72187362	-0.88938566	-0.71362723
val	wl-tile-v1-12502	wl-neg-neg-es-pba-32278	neg-es-pba-32278	0	hard_negative	val	ES	Medoña da Cova da Serpe	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	ok		0.46685150	0.11337038	4.75120508	0.00000000	0.00000000	0.47949913	0.09196305	0.11057258	0.22247870	0.21565674	0.27004933	0.25191405	0.21025626	1.19812865	0.93284457	0.10877004	0.12201189	0.10925436	1.11676902	0.43489489	0.48839018	0.46920246	-0.03430757	-0.03228450	0.66666667	0.65691317	0.20000000	20.00000000	15.34252930	9.06560802	12.80927849	0.70773760	0.96735704	0.92609954	1.04454975	1.06343758	0.63920134	0.42423624	0.27534971	0.30523103	0.90210259	0.38888889	0.54141982	-0.00537437	-0.34813235	-0.15955025	-0.00537437
val	wl-tile-v1-12503	wl-neg-neg-es-pba-32279	neg-es-pba-32279	0	hard_negative	val	ES	Medoña da Ermita de San Vitorio	Guitiriz	Labrada (Santa María)		megalithic_mound	ok		0.49017224	0.12917720	4.92816752	0.00000000	0.00000000	0.51022470	0.13873677	0.12680221	0.23587281	0.27438357	0.20630763	0.20151296	0.24818125	0.81195884	0.97675960	0.07639383	0.08227723	0.13244885	0.62120003	0.44364151	0.43404859	0.49808818	-0.05444667	-0.04881749	0.41666667	0.57933213	0.07142857	20.00000000	-2.39129639	6.09449816	6.21405840	0.98075972	0.70485932	0.93596625	0.75308198	-0.16293125	0.05129772	-0.21422897	0.33492419	0.28912458	1.15840789	0.16666667	0.66790930	-0.76748225	-0.33312995	-0.49262029	-0.33312995
val	wl-tile-v1-12504	wl-neg-neg-es-pba-32280	neg-es-pba-32280	0	hard_negative	val	ES	Medoña da Forca Vella	Guitiriz	Os Vilares (San Vicenzo)		megalithic_mound	ok		0.44784749	0.13260008	4.91423467	0.00000000	0.00000000	0.46846962	0.12387856	0.13352297	0.33930179	0.31372848	0.43393558	0.29268089	0.34983167	0.83663348	0.67448004	0.13707078	0.12432056	0.13076606	0.95070965	0.45099267	0.45011991	0.43494543	0.01604724	0.01614514	0.27777778	0.61909836	0.06250000	20.00000000	1.12664795	4.21275616	4.87611866	0.86395686	0.78408724	0.86436474	0.90712543	0.20327628	-0.08949091	0.29276718	0.26255316	0.28464016	0.92240376	0.25000000	0.61300421	-0.58072111	-0.47852736	-0.60688973	-0.47852736
val	wl-tile-v1-12505	wl-neg-neg-es-pba-32281	neg-es-pba-32281	0	hard_negative	val	ES	Medoña da Gándara 1	Guitiriz	Pedrafita (San Mamede)		megalithic_mound	ok		0.34904340	0.13301492	4.66045737	0.00000000	0.00000000	0.36293766	0.07876583	0.13261391	0.26404640	0.22810474	0.30608600	0.29591778	0.25641611	1.15405298	0.96677984	0.07466241	0.08276982	0.14037916	0.58961614	0.27769932	0.31173387	0.35983628	-0.08213696	-0.08176643	0.72222222	0.81199127	0.20000000	20.00000000	4.44540405	3.74378610	3.66179752	1.02239025	0.51475126	0.57828295	0.89013735	0.32407808	-0.17498709	0.49906518	0.48456141	0.49224061	0.98439951	0.22222222	0.64403185	-0.28626108	-0.26409216	-0.06394052	-0.06394052
val	wl-tile-v1-12506	wl-neg-neg-es-pba-32312	neg-es-pba-32312	0	hard_negative	val	ES	Medoña da Gándara 2	Guitiriz	Pedrafita (San Mamede)		megalithic_mound	ok		0.34301201	0.12326239	4.55142125	0.00000000	0.00000000	0.35741326	0.08112001	0.12384853	0.24599423	0.21385759	0.30756766	0.25482723	0.23977800	1.06276320	0.82852415	0.08206525	0.06063170	0.12866688	0.47123003	0.30994317	0.28880167	0.35465437	-0.04471120	-0.04595974	0.52777778	0.76401797	0.07692308	20.00000000	3.70010376	2.75508118	3.67800474	0.74906950	0.42267403	0.49883857	0.84731625	0.27226010	-0.06618232	0.33844241	0.41550431	0.51550913	0.80600766	0.19444444	0.62401040	-0.62980255	-0.90971471	-0.39555869	-0.39555869
val	wl-tile-v1-11996	wl-neg-neg-es-pba-13889	neg-es-pba-13889	0	hard_negative	val	ES	Medoña da Mámoa	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	ok		0.42816156	0.14101046	4.83731281	0.00000000	0.00000000	0.43859074	0.07620635	0.13795972	0.28605175	0.26427850	0.30461276	0.30238613	0.27471834	1.10071330	0.99269032	0.15586889	0.14836423	0.13525321	1.09693689	0.39856824	0.39755327	0.45500419	-0.05643594	-0.05352417	0.63888889	0.69704571	0.25000000	20.00000000	7.98583984	7.29976559	9.22435760	0.79135761	0.77958715	1.09035718	0.71498327	0.41921502	0.35637218	0.06284285	0.24885809	0.22349462	1.11348584	0.13888889	0.63647349	-0.50893556	-0.70061196	-0.75226626	-0.50893556
val	wl-tile-v1-12507	wl-neg-neg-es-pba-32313	neg-es-pba-32313	0	hard_negative	val	ES	Medoña da Pena das Portas Gallas 1	Guitiriz	O Buriz (San Pedro)		megalithic_mound	ok		0.37339160	0.10460854	4.77188162	0.00000000	0.00000000	0.39079300	0.10670106	0.10513332	0.28571260	0.22787623	0.32792032	0.31289011	0.28282154	1.10631643	0.95416507	0.12277717	0.09698296	0.09876643	0.98194257	0.32877025	0.33953077	0.38713571	-0.05836546	-0.06104293	0.50000000	0.74691902	0.09090909	20.00000000	-0.14562988	4.29811001	3.88280630	1.10695968	0.87446117	0.63784945	1.37095231	0.04736293	0.03470319	0.01265974	0.33791685	0.35821545	0.94333410	0.52777778	0.57515788	-0.19027954	0.76953675	0.10338837	0.76953675
val	wl-tile-v1-12508	wl-neg-neg-es-pba-32314	neg-es-pba-32314	0	hard_negative	val	ES	Medoña da Pena das Portas Gallas 2	Guitiriz	O Buriz (San Pedro)		megalithic_mound	ok		0.34269392	0.10032793	4.67722290	0.00000000	0.00000000	0.36006033	0.10239524	0.10287742	0.27030969	0.19211283	0.26732674	0.27800351	0.27499643	1.01093499	1.03993903	0.09692117	0.08706135	0.09894384	0.87990671	0.32119963	0.32209155	0.33986247	-0.01866284	-0.02039328	0.33333333	0.77123676	0.12500000	20.00000000	-2.25750732	4.98510170	6.06838131	0.82148788	0.92356670	0.94809151	0.97413245	-0.00464995	-0.12269802	0.11804806	0.42309150	0.42560107	0.99410348	0.30555556	0.64926618	-0.73615441	-0.28449768	0.08113655	0.08113655
val	wl-tile-v1-12509	wl-neg-neg-es-pba-32315	neg-es-pba-32315	0	hard_negative	val	ES	Medoña da Pena dos Corvos	Guitiriz	Labrada (Santa María)		megalithic_mound	ok		0.36335748	0.09544570	4.49727354	0.00000000	0.00000000	0.37479427	0.07841042	0.09485780	0.27913249	0.25626934	0.23383695	0.26049751	0.28981549	0.89883917	1.11401347	0.06619439	0.09170496	0.10418638	0.88020110	0.37478340	0.36917067	0.35751775	0.01726565	0.01735687	0.30555556	0.63070804	0.08333333	20.00000000	12.76019287	6.27275324	8.86844254	0.70731171	0.61493188	0.52757013	1.16559268	0.74108702	0.40140074	0.33968627	0.25229803	0.25511336	0.98896437	0.41666667	0.68149707	-0.09886668	-0.04889115	-0.41935683	-0.04889115
