dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max	error	status
train	wl-tile-v1-10999	wl-pos-pos-es-pba-40346	pos-es-pba-40346	1	positive	train	ES	O Castro de Piquín	Ribeira de Piquín	Santalla (Santalla)	generic_castro_hint		0.39435941	0.16816396	5.23523078	0.00000000	0.00002713	0.40852609	0.08661557	0.16580480	0.38951454	0.33295336	0.40757361	0.38026962	0.39670295	0.95857523	0.93300844	0.16753604	0.14972581	0.15856868	0.94423318	0.45299190	0.32805046	0.39798418	0.05500773	0.05496028	0.30555556	0.74174159	0.07142857	20.00000000	0.13223267	20.29852104	17.01903152	1.19269543	3.92453790	1.83648348	2.13698514	2.09069633	-0.00946517	2.10016151	0.32327697	0.31838506	1.01536474	0.80555556	0.69758981	0.91856348	2.71424981	3.30801612	3.30801612		ok
train	wl-tile-v1-10473	wl-pos-pos-es-pba-24461	pos-es-pba-24461	1	positive	train	ES	O Castro de Quintáns	Trazo	Campo (San Xoán)	generic_castro_hint		0.42027599	0.15480837	5.11970650	0.00000000	0.00000000	0.44058564	0.12304091	0.15047182	0.28760540	0.22862144	0.34024295	0.38419124	0.27948347	1.37464748	1.12916739	0.08508543	0.12374158	0.15674500	0.78944515	0.31272361	0.38289180	0.42026663	-0.10754302	-0.10398871	0.72222222	0.82067181	0.50000000	20.00000000	4.70843506	9.47663593	6.61775923	1.43200071	1.78803146	1.00355136	1.78170398	1.38951027	0.45002413	0.93948615	0.45367005	0.27150607	1.67093890	0.63888889	0.63812964	0.96263657	3.28977179	1.67135088	3.28977179		ok
train	wl-tile-v1-11219	wl-pos-pos-es-pba-47257	pos-es-pba-47257	1	positive	train	ES	O Castro de Ramirás	Castrelo de Miño	Macendo (Santa María)	generic_castro_hint		0.37467796	0.13795923	5.03190909	0.00000000	0.00000000	0.38336569	0.04155721	0.13495035	0.29396078	0.20654419	0.35497928	0.26972240	0.29246521	0.92223756	0.75982577	0.08899520	0.11069466	0.15342480	0.72149132	0.32780087	0.38276041	0.37023905	-0.04243818	-0.03699282	0.30555556	0.71904043	0.05000000	20.00000000	14.99777222	10.06995773	9.58903980	1.05015288	0.70663792	1.20299518	0.58739879	2.03047895	-0.66864347	2.69912243	0.25177827	0.29116467	0.86472812	0.05555556	0.63251149	1.21084598	-0.89407397	-0.62356162	1.21084598		ok
train	wl-tile-v1-11128	wl-pos-pos-es-pba-50371	pos-es-pba-50371	1	positive	train	ES	O Castro de San Lourenzo	A Gudiña	San Lourenzo de Pentes (San Lourenzo)	generic_castro_hint		0.42128673	0.13209909	5.01949766	0.00000000	0.00000000	0.42547002	0.03169562	0.12783015	0.30713129	0.25582516	0.30377296	0.36196437	0.31512213	1.14864792	1.19156221	0.07930809	0.13184741	0.13275488	0.99316435	0.31577852	0.39139497	0.44227079	-0.12649226	-0.12242255	0.50000000	0.73668577	0.25000000	20.00000000	-0.75384521	15.05207920	13.61970520	1.10516924	1.98762095	2.23498058	0.88932359	0.85535306	0.07483255	0.78052051	0.36443368	0.34355515	1.06077197	0.19444444	0.56897134	-0.19123108	0.08557599	1.01751089	1.01751089		ok
train	wl-tile-v1-11232	wl-pos-pos-es-pba-48030	pos-es-pba-48030	1	positive	train	ES	O Castro de San Lourenzo	Coles	Melias (San Miguel)	generic_castro_hint		0.43671629	0.13941979	5.07104571	0.00000000	0.00000000	0.44905201	0.06314424	0.13362566	0.35816127	0.27109247	0.42291191	0.39059731	0.33232433	1.17534975	0.92359024	0.12588674	0.14756863	0.13015750	1.13376968	0.52695870	0.46832734	0.42300138	0.10395733	0.09894899	0.58333333	0.77949925	0.11111111	20.00000000	29.26632690	11.96520042	11.42594433	1.04719576	1.45000958	1.11388946	1.30175358	3.90927362	0.06470791	3.84456572	0.32763451	0.25268495	1.29661269	0.58333333	0.61202084	2.94598686	1.43823395	1.00949164	2.94598686		ok
train	wl-tile-v1-11000	wl-pos-pos-es-pba-40374	pos-es-pba-40374	1	positive	train	ES	O Castro de Sandrarín	Ribeira de Piquín	San Xurxo de Piquín (San Xurxo)	generic_castro_hint		0.31698096	0.11843691	4.77056725	0.00000000	0.00000000	0.33355525	0.09019577	0.11982607	0.31368938	0.25233603	0.31580982	0.29113734	0.31323245	0.92946097	0.92187552	0.09190272	0.12121110	0.11873858	1.02082316	0.32644540	0.32279927	0.30984515	0.01660025	0.01747423	0.27777778	0.77092241	0.06250000	20.00000000	29.56213379	22.54032516	23.26563644	0.96882478	1.91192925	2.10943270	0.90637130	2.61082149	0.67919225	1.93162924	0.23239119	0.24415092	0.95183418	0.27777778	0.55787406	2.01863592	-0.13467068	0.89474629	2.01863592		ok
train	wl-tile-v1-11579	wl-pos-pos-es-pba-77599	pos-es-pba-77599	1	positive	train	ES	O Castro de Searas	Ponteareas	Angoares (San Pedro)	generic_castro_hint		0.35783148	0.14006369	4.83630798	0.00000000	0.00000000	0.36906704	0.05415316	0.13933444	0.26448464	0.23777148	0.19675778	0.21769500	0.26246509	0.82942458	1.10641114	0.04152805	0.07443696	0.12602019	0.59067482	0.25752971	0.28264666	0.36310747	-0.10557777	-0.11002117	0.27777778	0.71468723	0.10000000	20.00000000	6.81702232	7.88189554	6.24914980	1.26127486	1.45881104	1.23045766	1.18558410	1.02194321	-0.34076843	1.36271164	0.36791471	0.29342988	1.25384199	0.50000000	0.75461735	0.91512694	1.39124878	0.88837805	1.39124878		ok
train	wl-tile-v1-11221	wl-pos-pos-es-pba-48773	pos-es-pba-48773	1	positive	train	ES	O Castro de Sequeiro	Castro Caldelas	Paradela (San Vicenzo)	generic_castro_hint		0.54546237	0.11337359	4.80129145	0.00000000	0.00000000	0.55646867	0.08150988	0.10495149	0.30728516	0.25267428	0.34431225	0.33282068	0.29435542	1.13067625	0.96662458	0.10865717	0.11201986	0.10107237	1.10831336	0.47951150	0.47750980	0.57914138	-0.09962988	-0.09299952	0.50000000	0.79370996	0.12500000	20.00000000	30.82189941	14.28527355	16.45112038	0.86834655	1.44789577	1.24334216	1.16451916	1.95147634	0.38368177	1.56779456	0.27078921	0.23428008	1.15583539	0.33333333	0.49552010	1.92998495	0.48135998	0.51306738	1.92998495		ok
train	wl-tile-v1-11325	wl-pos-pos-es-pba-58332	pos-es-pba-58332	1	positive	train	ES	O Castro de Tarrazo	Sarreaus	Sarreaus (San Salvador)	generic_castro_hint		0.37397563	0.07813427	4.20507702	0.00000000	0.00000000	0.38635257	0.07494777	0.07399780	0.20674831	0.18218324	0.15238413	0.16657765	0.21655039	0.76923273	1.09314303	0.04384891	0.04611101	0.07848405	0.58752072	0.35613281	0.36527622	0.38077962	-0.02464682	-0.01870739	0.11111111	0.81513751	0.07142857	20.00000000	18.23669434	9.04854488	9.34456825	0.96832134	0.90017754	1.33925295	0.67214901	2.04148126	-0.03811007	2.07959133	0.31888497	0.29386324	1.08514754	0.13888889	0.61819327	1.21566278	-0.44987057	-0.17002182	1.21566278		ok
train	wl-tile-v1-11190	wl-pos-pos-es-pba-46265	pos-es-pba-46265	1	positive	train	ES	O Castro de Trelle	Barbadás	Loiro (San Martiño)	generic_castro_hint		0.32517061	0.11759842	4.59599102	0.00000000	0.00000000	0.32993102	0.01128079	0.11320481	0.30396929	0.23896210	0.39545846	0.27358866	0.31065881	0.88067245	0.69182654	0.11653651	0.11809983	0.12224925	0.96605775	0.34508792	0.33228731	0.32885602	0.01623189	0.01587373	0.22222222	0.76600588	0.05555556	20.00000000	29.93658447	12.41906834	11.39554977	1.08981739	0.74295866	0.76638448	0.96943334	2.65446401	0.08391690	2.57054710	0.29183912	0.26956981	1.08261054	0.22222222	0.56779937	2.31737187	0.24905654	-0.12945202	2.31737187		ok
train	wl-tile-v1-10474	wl-pos-pos-es-pba-24462	pos-es-pba-24462	1	positive	train	ES	O Castro de Viaño Pequeno	Trazo	Campo (San Xoán)	generic_castro_hint		0.45074478	0.14603058	5.14270337	0.00000000	0.00024414	0.46835375	0.10809345	0.14158428	0.30372244	0.25874317	0.23286453	0.29681498	0.34039414	0.87197441	1.27462512	0.06193200	0.12723804	0.15669073	0.81203294	0.36249423	0.38680008	0.48009723	-0.11760300	-0.11215931	0.36111111	0.73112613	0.20000000	20.00000000	18.61517334	13.34351254	11.17040157	1.19454188	1.72616518	1.48608279	1.16155384	2.10897303	-0.05536606	2.16433909	0.34849277	0.31688714	1.09973782	0.52777778	0.56805785	1.86398825	1.06968990	1.23211764	1.86398825		ok
train	wl-tile-v1-11291	wl-pos-pos-es-pba-55793	pos-es-pba-55793	1	positive	train	ES	O Castro de Vilamoure	Punxín	Vilela (Santa María)	generic_castro_hint		0.31648660	0.09229223	4.35721802	0.00000000	0.00000000	0.32842508	0.04863761	0.08882069	0.24707869	0.20641947	0.25323120	0.23977259	0.22899079	1.04708397	0.94685248	0.07221106	0.08534922	0.08495170	1.00467934	0.28774926	0.30088910	0.31157613	-0.02382687	-0.02160373	0.36111111	0.69557402	0.07142857	20.00000000	4.35324097	5.74851418	6.49533939	0.88502137	0.83390200	0.92256957	0.90389064	0.95060086	0.17449930	0.77610156	0.35221139	0.35661650	0.98764748	0.25000000	0.64108792	-0.05454749	-0.23174767	-0.04467590	-0.04467590		ok
train	wl-tile-v1-10048	wl-pos-pos-es-pba-5499	pos-es-pba-5499	1	positive	train	ES	O Castro de Virís	Cerceda	Queixas (Santa María)	generic_castro_hint		0.37648940	0.12890951	4.94011288	0.00000000	0.00000000	0.39913327	0.13897517	0.13034914	0.29792163	0.24122733	0.27048817	0.30704692	0.30660403	1.00144451	1.13515839	0.13808756	0.11922690	0.12320670	0.96769817	0.45143586	0.37529212	0.37470382	0.07673204	0.07176724	0.36111111	0.80550922	0.20000000	20.00000000	2.67196655	5.84707308	6.02591133	0.97032179	0.66985625	0.86398119	0.77531347	0.10361923	-0.23464206	0.33826129	0.38285205	0.38884717	0.98458231	0.27777778	0.69938243	-0.17770548	-0.27669915	-0.00686327	-0.00686327		ok
train	wl-tile-v1-11174	wl-pos-pos-es-pba-59153	pos-es-pba-59153	1	positive	train	ES	O Castro de Xares	A Veiga	Xares (Santa María)	generic_castro_hint		0.33535039	0.07736292	4.26253875	0.00000000	0.00000000	0.35068241	0.08594335	0.07809022	0.31344965	0.22699314	0.23032849	0.27246302	0.31030250	0.87805618	1.18293238	0.05683151	0.06300728	0.07644221	0.82424721	0.30641091	0.33430693	0.34604371	-0.03963280	-0.03865549	0.30555556	0.78537704	0.07142857	20.00000000	11.70727539	23.22373199	22.39663696	1.03692943	2.02617717	1.80595362	1.12194308	1.30234885	0.34285396	0.95949489	0.23402064	0.22763263	1.02806280	0.47222222	0.63802744	0.83598272	0.62429935	1.29674783	1.29674783		ok
train	wl-tile-v1-11282	wl-pos-pos-es-pba-46005	pos-es-pba-46005	1	positive	train	ES	O Castro de Áspera	Os Blancos	Aguís (San Martiño)	generic_castro_hint		0.33923531	0.08219372	4.38276421	0.00000000	0.00000000	0.35494232	0.08757202	0.08338600	0.26678073	0.19423445	0.28072757	0.26022506	0.26337865	0.98802639	0.92696653	0.07817696	0.07350037	0.08260914	0.88973648	0.37889698	0.35321310	0.32931763	0.04957935	0.04899856	0.27777778	0.77044265	0.07692308	20.00000000	27.21044922	15.22286034	14.21018887	1.07126376	1.41438878	2.17624116	0.64992281	3.11203456	-0.93549138	4.04752594	0.26476458	0.30714178	0.86202723	0.08333333	0.60316573	2.44768921	-0.74385953	0.12189141	2.44768921		ok
train	wl-tile-v1-11252	wl-pos-pos-es-pba-51842	pos-es-pba-51842	1	positive	train	ES	O Castro do Casar	Leiro	Lamas (Santa María)	generic_castro_hint		0.40675005	0.13829347	4.99808772	0.00000000	0.00005425	0.41855833	0.05262332	0.13362309	0.37951249	0.29008710	0.30731326	0.36213639	0.42540166	0.85128111	1.17839494	0.06405838	0.10338217	0.15453541	0.66898692	0.32463911	0.35322326	0.45633560	-0.13169649	-0.12790757	0.08333333	0.79346463	0.16666667	20.00000000	32.50756836	15.52007866	11.42623234	1.35828488	1.26798260	0.77910298	1.62749037	2.51837111	-0.13866261	2.65703371	0.29025587	0.29357284	0.98870138	0.66666667	0.61268630	3.20202858	1.97949020	1.00403471	3.20202858		ok
train	wl-tile-v1-09919	wl-pos-pos-es-pba-1853	pos-es-pba-1853	1	positive	train	ES	O Castro do Painzal	Aranga	San Vicente de Fervenzas (San Vicente)	generic_castro_hint		0.35338032	0.12892874	4.97191662	0.00000000	0.00000000	0.37156928	0.12462033	0.13170987	0.29302785	0.23401588	0.24278133	0.28697044	0.29614624	0.96901596	1.18201198	0.06264092	0.14635885	0.11990038	1.22067047	0.27558801	0.37067667	0.34987471	-0.07428670	-0.07716760	0.19444444	0.75673061	0.06666667	20.00000000	16.82382202	11.65176487	12.08323669	0.96429170	1.55922949	1.50464916	1.03627446	1.94455135	0.44811890	1.49643245	0.29363844	0.32621053	0.90015009	0.38888889	0.60475454	1.17116719	0.10821614	0.66247972	1.17116719		ok
train	wl-tile-v1-11185	wl-pos-pos-es-pba-45050	pos-es-pba-45050	1	positive	train	ES	O Castro-A Coroa	Baltar	Abades (San Paio)	croa_top_ring_hint		0.28893360	0.12052782	4.68870759	0.00366211	0.00000000	0.30220866	0.07760002	0.11940198	0.33170092	0.25547150	0.29227898	0.33828264	0.34846571	0.97077742	1.15739644	0.06391388	0.12828660	0.13258548	0.96757654	0.25031745	0.29492146	0.29815426	-0.04783681	-0.04743516	0.30555556	0.74954672	0.08333333	20.00000000	17.78570557	14.64373016	12.32437134	1.18819287	1.65373814	1.90698528	0.86720026	2.69252324	-1.02174580	3.71426904	0.29101181	0.34653068	0.83978658	0.19444444	0.65052075	1.97343562	-0.16451420	0.52439757	1.97343562		ok
train	wl-tile-v1-10321	wl-pos-pos-es-pba-17003	pos-es-pba-17003	1	positive	train	ES	O Castro/A Barronca/A Rocha/A Reina Lupa/Castro de Retén	Padrón	Iria Flavia (Santa María)	generic_castro_hint		0.49422497	0.11363351	4.83319059	0.00000000	0.00000000	0.50849432	0.09281962	0.11028589	0.32612363	0.25034714	0.32799152	0.32552323	0.31129137	1.04571878	0.99247454	0.10801745	0.10732829	0.10783533	0.99529800	0.42156976	0.47623655	0.50266224	-0.08109248	-0.08063391	0.47222222	0.76301733	0.07142857	20.00000000	7.78519821	6.35592985	4.86796808	1.30566383	1.11704576	0.77211225	1.44674011	0.73554963	-0.19403578	0.92958541	0.34753051	0.27637243	1.25747170	0.55555556	0.56463850	0.94321135	1.90839773	0.61745594	1.90839773		ok
train	wl-tile-v1-10608	wl-pos-pos-es-pba-44638	pos-es-pba-44638	1	positive	train	ES	O Castro/A Chousa de Raimundo	Baralla	Pacios (Santa María)	generic_castro_hint		0.43985775	0.16104151	5.24780978	0.00024414	0.00000000	0.45678076	0.12117641	0.16031885	0.34123206	0.35985422	0.34741041	0.41634575	0.34762657	1.19768103	1.19842622	0.13114674	0.15781723	0.15582517	1.01278395	0.34589684	0.45228192	0.44161087	-0.09571403	-0.09440032	0.52777778	0.64065595	0.20000000	20.00000000	12.50299072	5.75387573	6.40702486	0.89805734	0.71146631	0.83513075	0.85192206	1.15627122	0.09369560	1.06257562	0.40535703	0.37365258	1.08485009	0.25000000	0.59752357	0.56577471	-0.14566542	0.05316027	0.56577471		ok
train	wl-tile-v1-10261	wl-pos-pos-es-pba-15886	pos-es-pba-15886	1	positive	train	ES	O Castro/A Medorra/Castro de Nouche	Ordes	Beán (Santa María)	generic_castro_hint		0.40659580	0.11873873	4.71005992	0.00000000	0.00000000	0.42899999	0.14120308	0.11865517	0.21196286	0.19793679	0.23761585	0.20686825	0.20803531	0.99439009	0.87059951	0.09331133	0.11063296	0.11454798	0.96582201	0.38762510	0.41220716	0.41681600	-0.02919090	-0.02037486	0.52777778	0.68267778	0.07142857	20.00000000	3.25137329	8.75922680	8.11764717	1.07903517	1.53906846	1.11941147	1.37489074	0.94568527	-0.22426778	1.16995305	0.43380463	0.34765205	1.24781267	0.66666667	0.65868108	0.58429945	1.61724381	1.45094669	1.61724381		ok
train	wl-tile-v1-11181	wl-pos-pos-es-pba-43729	pos-es-pba-43729	1	positive	train	ES	O Castro/A Zarra/O Castro da Zarra	Amoeiro	Punxín (Santa María)	generic_castro_hint		0.30410889	0.07231762	4.19405614	0.00000000	0.00000000	0.31715754	0.04973778	0.07112920	0.26462847	0.20235506	0.23210533	0.26319352	0.25790548	1.02050377	1.13394000	0.07139928	0.06197739	0.06570410	0.94328041	0.33076999	0.32222238	0.29309615	0.03767383	0.03672805	0.33333333	0.69308764	0.20000000	20.00000000	35.33209229	16.36780930	16.11554146	1.01565370	1.10565758	1.82319510	0.60643953	3.77868104	0.16638942	3.61229162	0.25652003	0.25028005	1.02493199	0.22222222	0.63174453	2.89848585	-0.47133002	0.13191268	2.89848585		ok
train	wl-tile-v1-10227	wl-pos-pos-es-pba-16974	pos-es-pba-16974	1	positive	train	ES	O Castro/Agra do Castro	O Pino	Lardeiros (San Xiao)	generic_castro_hint		0.51545888	0.10540824	4.64681696	0.00000000	0.00000000	0.53687000	0.15119113	0.09769615	0.22152732	0.24027480	0.23170231	0.20682196	0.21792586	0.94904736	0.89261933	0.09860739	0.08010264	0.10320173	0.77617539	0.56642318	0.54732710	0.50993145	0.05649173	0.04468727	0.44444444	0.60678395	0.10000000	20.00000000	4.23706055	4.63842630	5.32656050	0.87081078	0.57240701	0.55302340	1.03505025	0.42901349	0.06492924	0.36408425	0.44276774	0.38735905	1.14304219	0.38888889	0.67298225	-0.07646301	0.34250138	0.25872603	0.34250138		ok
train	wl-tile-v1-10839	wl-pos-pos-es-pba-28932	pos-es-pba-28932	1	positive	train	ES	O Castro/As Croas	O Corgo	Gomeán (Santiago)	croa_top_ring_hint		0.26038378	0.13008778	4.65231003	0.00686306	0.00000000	0.27222127	0.05188898	0.13089235	0.30022958	0.24444541	0.26155904	0.30915412	0.31091201	0.99434602	1.18196689	0.18845509	0.07511283	0.12193742	0.61599487	0.38778332	0.21310508	0.25380027	0.13398305	0.12940285	0.41666667	0.80347030	0.09090909	20.00000000	18.50909424	10.70474243	10.12167835	1.05760547	1.31134260	1.27709794	1.02681443	1.03983307	-0.16596118	1.20579425	0.24953236	0.28635859	0.87139817	0.41666667	0.53746825	1.31589542	0.21108739	0.35226601	1.31589542		ok
train	wl-tile-v1-09920	wl-pos-pos-es-pba-1854	pos-es-pba-1854	1	positive	train	ES	O Castro/As Croas do Castro	Aranga	Muniferral (San Cristovo)	croa_top_ring_hint		0.31848925	0.10564893	4.58561561	0.00000000	0.00000000	0.33153471	0.08339546	0.10356273	0.28400740	0.18289149	0.31945163	0.27308419	0.27430940	0.99553350	0.85485303	0.09260180	0.11549672	0.09859349	1.17144374	0.36767444	0.31492636	0.31359953	0.05407491	0.05124655	0.27777778	0.79792361	0.16666667	20.00000000	38.58810425	16.71464348	15.55869007	1.07429632	1.32349277	1.51246238	0.87505831	3.71807361	0.37751123	3.34056237	0.24210103	0.24443802	0.99043932	0.22222222	0.68362992	3.08625598	-0.04826541	0.24354832	3.08625598		ok
train	wl-tile-v1-10459	wl-pos-pos-es-pba-25251	pos-es-pba-25251	1	positive	train	ES	O Castro/Casas do Castro	Tordoia	Numide (Santiago)	generic_castro_hint		0.35452989	0.10355478	4.65906872	0.00000000	0.00000000	0.37814200	0.13668589	0.10618715	0.24507186	0.20168544	0.26322648	0.27362233	0.24089643	1.13585050	1.03949395	0.05836726	0.12108590	0.10153277	1.19257952	0.31727985	0.34991124	0.34833518	-0.03105533	-0.03088081	0.38888889	0.77846023	0.14285714	20.00000000	-0.29479980	9.51076221	9.35403442	1.01675510	1.07938135	1.01259041	1.06596047	0.48334268	-0.04387347	0.52721614	0.38938597	0.35462746	1.09801415	0.38888889	0.59384853	-0.15766412	0.51782939	0.58844753	0.58844753		ok
train	wl-tile-v1-10809	wl-pos-pos-es-pba-34924	pos-es-pba-34924	1	positive	train	ES	O Castro/Castro Ferreiro	Monterroso	Tarrío (Santa María)	generic_castro_hint		0.34737885	0.14475264	5.05049920	0.00000000	0.00000000	0.36033276	0.08528817	0.14489594	0.25391817	0.22887479	0.29197013	0.23906153	0.24965437	0.95757001	0.81878763	0.09029974	0.13170554	0.14550637	0.90515309	0.28097305	0.33539653	0.35359898	-0.07262594	-0.06403038	0.38888889	0.72743330	0.05555556	20.00000000	20.81506348	9.30903816	8.88037586	1.04827074	0.75421679	0.67515475	1.11710211	1.74016452	0.08218090	1.65798362	0.27549618	0.27817136	0.99038299	0.25000000	0.59598044	1.43876507	0.30648815	-0.24066641	1.43876507		ok
train	wl-tile-v1-10963	wl-pos-pos-es-pba-38914	pos-es-pba-38914	1	positive	train	ES	O Castro/Castro da Igrexa	Pol	Suegos (Santa Eulalia)	generic_castro_hint		0.44146338	0.15294950	5.20533309	0.00000000	0.00000000	0.46080092	0.13688321	0.15149404	0.31548312	0.33720067	0.25176632	0.35091484	0.29511446	1.18908046	1.39381165	0.12033356	0.15291385	0.14508627	1.05395121	0.56438005	0.44817165	0.42086470	0.14351535	0.13484263	0.55555556	0.64617803	0.25000000	20.00000000	6.36285400	4.87661028	5.76534271	0.84584916	0.68438178	0.61935282	1.10499503	1.00158560	0.08746701	0.91411859	0.31037232	0.29290056	1.05965083	0.33333333	0.66738079	0.14907123	0.21992960	-0.19295180	0.21992960		ok
train	wl-tile-v1-10067	wl-pos-pos-es-pba-5660	pos-es-pba-5660	1	positive	train	ES	O Castro/Castro da Vega/Coto Redondo	Coristanco	Oca (San Martiño)	hilltop_hint		0.52665865	0.11161810	4.72724645	0.00000000	0.00000000	0.54381073	0.11383273	0.10677500	0.22785486	0.24327202	0.28662431	0.24019139	0.20101614	1.19488605	0.83800074	0.14388937	0.13274391	0.08493748	1.56284252	0.45670468	0.51478302	0.54689085	-0.09018618	-0.09055331	0.58333333	0.66675945	0.33333333	20.00000000	9.68003082	5.46744442	3.93767667	1.38849501	0.50003153	0.43660960	1.14526006	0.92092729	0.02979547	0.89113181	0.36585751	0.36027279	1.01550136	0.55555556	0.69749092	1.14157057	1.21559034	0.22754903	1.21559034		ok
train	wl-tile-v1-10262	wl-pos-pos-es-pba-15912	pos-es-pba-15912	1	positive	train	ES	O Castro/Castro de Aldea do Castro	Ordes	Leira (Santa María)	generic_castro_hint		0.45458561	0.13179663	4.91981757	0.00000000	0.00000000	0.48127735	0.17065091	0.13212171	0.31487274	0.30099624	0.36110181	0.28974447	0.33284247	0.87051531	0.80238997	0.11502851	0.09257095	0.14350389	0.64507627	0.48077223	0.52923954	0.45355183	0.02722040	0.03311861	0.22222222	0.61803760	0.06250000	20.00000000	5.57836914	5.56294823	5.98826742	0.92897458	0.62319636	0.81434774	0.76527057	0.27123278	0.22052456	0.05070822	0.32653043	0.34242487	0.95358269	0.11111111	0.73425293	-0.27675143	-0.59587186	-0.49367861	-0.27675143		ok
train	wl-tile-v1-10322	wl-pos-pos-es-pba-17004	pos-es-pba-17004	1	positive	train	ES	O Castro/Castro de Barco	Padrón	Iria Flavia (Santa María)	generic_castro_hint		0.42978528	0.12737484	4.91497434	0.00000000	0.00005425	0.44464371	0.08356132	0.12692958	0.29738581	0.23010430	0.28384653	0.28036737	0.32498378	0.86271191	0.98774284	0.07819770	0.14989223	0.11237296	1.33388156	0.34111676	0.44299215	0.43819439	-0.09707764	-0.10020700	0.16666667	0.70949562	0.05263158	20.00000000	16.52830315	7.44124365	8.59845066	0.86541680	0.72513539	1.12210631	0.64622699	1.74344802	0.20631084	1.53713718	0.24267823	0.35932219	0.67537779	0.16666667	0.64990453	0.85564995	-1.20435361	-0.56232861	0.85564995		ok
train	wl-tile-v1-10263	wl-pos-pos-es-pba-15913	pos-es-pba-15913	1	positive	train	ES	O Castro/Castro de Barreiros	Ordes	Barbeiros (Santa María)	generic_castro_hint		0.53341341	0.10472655	4.60931527	0.00000000	0.00000000	0.54906917	0.10646861	0.09569450	0.20664841	0.24067384	0.23888737	0.12774691	0.22539814	0.56676116	0.53475791	0.09267571	0.07911165	0.10474905	0.75524936	0.52901554	0.55260897	0.51689088	0.01212466	0.00226653	0.19444444	0.56003160	0.05000000	20.00000000	6.14266968	3.41211200	4.76864719	0.71553039	0.40023819	0.46949637	0.85248409	0.36575598	0.14066604	0.22508994	0.29017863	0.29171368	0.99473779	0.19444444	0.69752598	-0.34224789	-0.59305690	-0.71678417	-0.34224789		ok
train	wl-tile-v1-10264	wl-pos-pos-es-pba-15914	pos-es-pba-15914	1	positive	train	ES	O Castro/Castro de Carras	Ordes	Santa Cruz de Montaos (Santa Cruz)	generic_castro_hint		0.43404564	0.13955796	4.91792775	0.00000000	0.00000000	0.45629480	0.13442767	0.13508564	0.25978747	0.23135729	0.27621111	0.28580150	0.26343507	1.08490303	1.03472122	0.15830007	0.12089500	0.12711158	0.95109348	0.47492212	0.35848683	0.44274694	0.03217518	0.02104014	0.38888889	0.75683095	0.14285714	20.00000000	12.15890503	8.92932510	7.86922979	1.13471399	0.95794249	1.29261935	0.74108630	1.03351068	-0.59299350	1.62650418	0.38544300	0.39508995	0.97558290	0.16666667	0.68375821	0.89549766	-0.25350300	0.13491898	0.89549766		ok
train	wl-tile-v1-10265	wl-pos-pos-es-pba-15915	pos-es-pba-15915	1	positive	train	ES	O Castro/Castro de Cestaños	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.47290245	0.12771708	4.88746380	0.00000000	0.00000000	0.49341747	0.13132821	0.12430700	0.25008303	0.25875100	0.39920741	0.29545480	0.19349155	1.52696489	0.74010349	0.11715803	0.11361315	0.11643223	0.97578784	0.49802932	0.51378196	0.50187159	-0.00384226	-0.00344384	0.72222222	0.63420837	0.11111111	20.00000000	4.12612915	6.78951502	5.45013571	1.24575155	0.62477589	0.63165778	0.98910503	0.57249707	0.20750046	0.36499661	0.36029232	0.29297754	1.22976087	0.25000000	0.61477006	0.19515364	0.74167959	-0.12501478	0.74167959		ok
