dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
val	wl-tile-v1-12041	wl-neg-neg-es-pba-24354	neg-es-pba-24354	0	hard_negative	val	ES	Mámoa das Medorras 5	Touro	San Fiz de Quión (San Fiz)		megalithic_mound	0.20517378	0.08687476	0.14602427	0.01782442	0.16968408	1138	1483	1309	1331	1242	1531
val	wl-tile-v1-12398	wl-neg-neg-es-pba-30439	neg-es-pba-30439	0	hard_negative	val	ES	Mámoa das Medoñas 1	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.37912947	0.26899151	0.32406049	0.10198261	0.34608808	658	849	765	754	723	949
val	wl-tile-v1-12399	wl-neg-neg-es-pba-30440	neg-es-pba-30440	0	hard_negative	val	ES	Mámoa das Medoñas 2	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.65110945	0.58242647	0.61676796	0.37922338	0.63050456	264	396	325	315	296	411
val	wl-tile-v1-12400	wl-neg-neg-es-pba-30441	neg-es-pba-30441	0	hard_negative	val	ES	Mámoa das Medoñas 3	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.48642900	0.39089055	0.43865977	0.19014050	0.45776746	454	613	539	527	496	693
val	wl-tile-v1-12401	wl-neg-neg-es-pba-30442	neg-es-pba-30442	0	hard_negative	val	ES	Mámoa das Medoñas do Cordal de Bernaldo 1	Guitiriz	Labrada (Santa María)		megalithic_mound	0.39624180	0.23622497	0.31623339	0.09360221	0.34823675	618	931	785	786	720	893
val	wl-tile-v1-12367	wl-neg-neg-es-pba-30235	neg-es-pba-30235	0	hard_negative	val	ES	Mámoa das Medoñas do Cordal de Bernaldo 2	Guitiriz	Labrada (Santa María)		megalithic_mound	0.43266406	0.26690408	0.34978407	0.11547980	0.38293607	542	854	705	707	645	804
val	wl-tile-v1-12368	wl-neg-neg-es-pba-30236	neg-es-pba-30236	0	hard_negative	val	ES	Mámoa das Modias 1	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.38213066	0.35047670	0.36630368	0.13392789	0.37263447	652	684	676	654	667	940
val	wl-tile-v1-12369	wl-neg-neg-es-pba-30237	neg-es-pba-30237	0	hard_negative	val	ES	Mámoa das Modias 2	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.30849647	0.20341709	0.25595678	0.06275346	0.27697266	841	1023	950	937	905	1183
val	wl-tile-v1-12370	wl-neg-neg-es-pba-30238	neg-es-pba-30238	0	hard_negative	val	ES	Mámoa das Modias 3	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.21835471	0.13048793	0.17442132	0.02849265	0.19199467	1103	1270	1198	1189	1159	1493
val	wl-tile-v1-12371	wl-neg-neg-es-pba-30239	neg-es-pba-30239	0	hard_negative	val	ES	Mámoa das Modias 4	Guitiriz	Santa Cruz de Parga (Santa Cruz)		megalithic_mound	0.17218821	0.10921273	0.14070047	0.01880514	0.15329557	1236	1364	1335	1316	1304	1639
val	wl-tile-v1-12655	wl-neg-neg-es-pba-41366	neg-es-pba-41366	0	hard_negative	val	ES	Mámoa das Pallaregas 2	Trabada	Vidal (San Mateo)		megalithic_mound	0.30499647	0.23128132	0.26813889	0.07053999	0.28288192	853	942	912	899	884	1197
val	wl-tile-v1-12656	wl-neg-neg-es-pba-41367	neg-es-pba-41367	0	hard_negative	val	ES	Mámoa das Pallaregas 3	Trabada	Vidal (San Mateo)		megalithic_mound	0.12696842	0.07057322	0.09877082	0.00896057	0.11004986	1427	1560	1510	1512	1482	1761
val	wl-tile-v1-12657	wl-neg-neg-es-pba-41368	neg-es-pba-41368	0	hard_negative	val	ES	Mámoa das Pallaregas 4	Trabada	Vidal (San Mateo)		megalithic_mound	0.11815447	0.08103839	0.09959643	0.00957505	0.10701965	1456	1506	1503	1490	1496	1777
val	wl-tile-v1-11947	wl-neg-neg-es-pba-13008	neg-es-pba-13008	0	hard_negative	val	ES	Mámoa das Penas Verdes 2/A Pena Moura	Mañón	O Freixo (San Xoán)		megalithic_mound	0.15615655	0.16721303	0.16168479	0.02611141	0.15947349	1307	1135	1248	1218	1277	1688
val	wl-tile-v1-11948	wl-neg-neg-es-pba-13009	neg-es-pba-13009	0	hard_negative	val	ES	Mámoa das Penas Verdes 3	Mañón	O Freixo (San Xoán)		megalithic_mound	0.16044291	0.22268136	0.19156214	0.03572765	0.17911445	1286	966	1146	1122	1209	1675
val	wl-tile-v1-12743	wl-neg-neg-es-pba-63269	neg-es-pba-63269	0	hard_negative	val	ES	Mámoa das Tapadas 1	A Cañiza	A Cañiza (Santa Teresa)		megalithic_mound	0.07346245	0.07115921	0.07231083	0.00522753	0.07277148	1644	1555	1632	1614	1646	1833
val	wl-tile-v1-12744	wl-neg-neg-es-pba-63270	neg-es-pba-63270	0	hard_negative	val	ES	Mámoa das Tapadas 2	A Cañiza	A Cañiza (Santa Teresa)		megalithic_mound	0.19936987	0.12178751	0.16057869	0.02428076	0.17609516	1151	1309	1253	1242	1220	1554
val	wl-tile-v1-12745	wl-neg-neg-es-pba-63271	neg-es-pba-63271	0	hard_negative	val	ES	Mámoa das Tapadas 3	A Cañiza	Matalobos (Santa Baia)		megalithic_mound	0.10832102	0.07933447	0.09382775	0.00859359	0.09962506	1487	1515	1537	1522	1522	1791
val	wl-tile-v1-12746	wl-neg-neg-es-pba-63272	neg-es-pba-63272	0	hard_negative	val	ES	Mámoa das Tapadas 4	A Cañiza	A Cañiza (Santa Teresa)		megalithic_mound	0.26496349	0.18492160	0.22494255	0.04899747	0.24095092	973	1076	1036	1012	1018	1338
val	wl-tile-v1-12747	wl-neg-neg-es-pba-63299	neg-es-pba-63299	0	hard_negative	val	ES	Mámoa das Tapadas 5	A Cañiza	Oroso (Santa María)		megalithic_mound	0.27119722	0.22020526	0.24570124	0.05971906	0.25589963	950	969	976	957	981	1319
val	wl-tile-v1-12748	wl-neg-neg-es-pba-63300	neg-es-pba-63300	0	hard_negative	val	ES	Mámoa das Tapadas 6	A Cañiza	A Cañiza (Santa Teresa)		megalithic_mound	0.21854484	0.11984838	0.16919661	0.02619224	0.18893590	1100	1317	1220	1214	1168	1490
val	wl-tile-v1-13145	wl-neg-neg-es-pba-66682	neg-es-pba-66682	0	hard_negative	val	ES	Mámoa das Toxeiras	Meis	A Armenteira (Santa María)		megalithic_mound	0.14498290	0.06033679	0.10265985	0.00874780	0.11958907	1355	1619	1492	1517	1446	1722
val	wl-tile-v1-12808	wl-neg-neg-es-pba-64216	neg-es-pba-64216	0	hard_negative	val	ES	Mámoa das Urces 1	A Estrada	Souto (Santo André)		megalithic_mound	0.10564232	0.06818738	0.08691485	0.00720347	0.09440584	1496	1575	1569	1559	1547	1429
val	wl-tile-v1-12809	wl-neg-neg-es-pba-64217	neg-es-pba-64217	0	hard_negative	val	ES	Mámoa das Urces 2	A Estrada	Souto (Santo André)		megalithic_mound	0.16475161	0.14377765	0.15426463	0.02368760	0.15845942	1269	1225	1280	1254	1278	1611
val	wl-tile-v1-12810	wl-neg-neg-es-pba-64218	neg-es-pba-64218	0	hard_negative	val	ES	Mámoa das Xestas	A Estrada	A Estrada (San Paio)		megalithic_mound	0.42129437	0.81607887	0.61868662	0.34380943	0.53972972	561	241	322	340	379	831
val	wl-tile-v1-12014	wl-neg-neg-es-pba-15922	neg-es-pba-15922	0	hard_negative	val	ES	Mámoa de Acuarela	Oroso	Deixebre (Santa María)		megalithic_mound	0.56353707	0.39638929	0.47996318	0.22338006	0.51339274	359	605	474	466	421	535
val	wl-tile-v1-12811	wl-neg-neg-es-pba-64219	neg-es-pba-64219	0	hard_negative	val	ES	Mámoa de Agro do Lobo 1	A Estrada	Aguións (Santa María)		megalithic_mound	0.46733986	0.74130432	0.60432209	0.34644106	0.54952920	483	284	333	338	370	732
val	wl-tile-v1-12812	wl-neg-neg-es-pba-64220	neg-es-pba-64220	0	hard_negative	val	ES	Mámoa de Agro do Lobo 2	A Estrada	Aguións (Santa María)		megalithic_mound	0.46592067	0.63654428	0.55123248	0.29657914	0.51710775	486	357	382	375	412	735
val	wl-tile-v1-12674	wl-neg-neg-es-pba-51067	neg-es-pba-51067	0	hard_negative	val	ES	Mámoa de Anta do Couto	Lobios	Lobios (San Miguel)		megalithic_mound	0.30122808	0.37743004	0.33932906	0.11369253	0.32408867	868	635	725	711	775	465
val	wl-tile-v1-12749	wl-neg-neg-es-pba-63301	neg-es-pba-63301	0	hard_negative	val	ES	Mámoa de Arans	A Cañiza	Oroso (Santa María)		megalithic_mound	0.15909482	0.07963153	0.11936318	0.01266896	0.13525583	1291	1514	1423	1428	1375	1518
val	wl-tile-v1-13337	wl-neg-neg-es-pba-69651	neg-es-pba-69651	0	hard_negative	val	ES	Mámoa de Areeiro 4	Oia	Viladesuso (San Miguel)		megalithic_mound	0.19044742	0.16448184	0.17746463	0.03132514	0.18265775	1176	1149	1187	1165	1190	1580
val	wl-tile-v1-12323	wl-neg-neg-es-pba-29213	neg-es-pba-29213	0	hard_negative	val	ES	Mámoa de Aspai	Chantada	Santa Uxía de Asma (Santa Uxía)		megalithic_mound	0.35638826	0.30399333	0.33019080	0.10833965	0.34066978	704	774	747	736	734	1012
val	wl-tile-v1-12813	wl-neg-neg-es-pba-64244	neg-es-pba-64244	0	hard_negative	val	ES	Mámoa de Boi Morto I	A Estrada	Olives (Santa María)		megalithic_mound	0.22932495	0.16955527	0.19944011	0.03888325	0.21139405	1065	1124	1115	1094	1097	1448
val	wl-tile-v1-12814	wl-neg-neg-es-pba-64245	neg-es-pba-64245	0	hard_negative	val	ES	Mámoa de Boi Morto II	A Estrada	Olives (Santa María)		megalithic_mound	0.27839143	0.15845971	0.21842557	0.04411383	0.24241192	922	1171	1056	1048	1011	1287
val	wl-tile-v1-13338	wl-neg-neg-es-pba-69652	neg-es-pba-69652	0	hard_negative	val	ES	Mámoa de Bonaval 1	Oia	Burgueira (San Pedro)		megalithic_mound	0.28231552	0.34615319	0.31423435	0.09772442	0.30146682	916	691	789	768	840	875
val	wl-tile-v1-13339	wl-neg-neg-es-pba-69653	neg-es-pba-69653	0	hard_negative	val	ES	Mámoa de Bonaval 2	Oia	Burgueira (San Pedro)		megalithic_mound	0.27773881	0.33319988	0.30546934	0.09254254	0.29437713	925	718	816	796	858	961
val	wl-tile-v1-12015	wl-neg-neg-es-pba-15923	neg-es-pba-15923	0	hard_negative	val	ES	Mámoa de Bouzalonga	Oroso	Deixebre (Santa María)		megalithic_mound	0.28688622	0.09743539	0.19216080	0.02795287	0.23005097	903	1435	1139	1198	1043	1262
val	wl-tile-v1-13340	wl-neg-neg-es-pba-69654	neg-es-pba-69654	0	hard_negative	val	ES	Mámoa de Burgueira 1	Oia	Burgueira (San Pedro)		megalithic_mound	0.13245627	0.05181263	0.09213445	0.00686291	0.10826318	1406	1660	1543	1569	1491	1752
val	wl-tile-v1-13341	wl-neg-neg-es-pba-69655	neg-es-pba-69655	0	hard_negative	val	ES	Mámoa de Burgueira 2	Oia	Burgueira (San Pedro)		megalithic_mound	0.15713034	0.06082144	0.10897589	0.00955689	0.12823767	1303	1616	1464	1491	1404	1687
val	wl-tile-v1-13146	wl-neg-neg-es-pba-66683	neg-es-pba-66683	0	hard_negative	val	ES	Mámoa de Busto	Meis	A Armenteira (Santa María)		megalithic_mound	0.09413685	0.06359641	0.07886663	0.00598677	0.08497472	1550	1597	1599	1590	1592	1789
val	wl-tile-v1-12815	wl-neg-neg-es-pba-64246	neg-es-pba-64246	0	hard_negative	val	ES	Mámoa de Cabalara I	A Estrada	A Somoza (Santo André)		megalithic_mound	0.31266465	0.23334956	0.27300710	0.07296016	0.28887012	822	937	901	888	869	228
val	wl-tile-v1-12816	wl-neg-neg-es-pba-64247	neg-es-pba-64247	0	hard_negative	val	ES	Mámoa de Calabara II	A Estrada	A Somoza (Santo André)		megalithic_mound	0.12092178	0.09371349	0.10731764	0.01133200	0.11275929	1445	1447	1470	1456	1476	1420
val	wl-tile-v1-13147	wl-neg-neg-es-pba-66684	neg-es-pba-66684	0	hard_negative	val	ES	Mámoa de Calcova 1/Outeiro de Deus	Meis	A Armenteira (Santa María)		megalithic_mound	0.08554332	0.02101333	0.05327833	0.00179755	0.06618432	1585	1804	1726	1748	1671	1821
val	wl-tile-v1-13148	wl-neg-neg-es-pba-66685	neg-es-pba-66685	0	hard_negative	val	ES	Mámoa de Calcova 2	Meis	A Armenteira (Santa María)		megalithic_mound	0.15944226	0.08512385	0.12228305	0.01357234	0.13714674	1288	1489	1412	1412	1366	1677
val	wl-tile-v1-13149	wl-neg-neg-es-pba-66686	neg-es-pba-66686	0	hard_negative	val	ES	Mámoa de Calcova 3	Meis	A Armenteira (Santa María)		megalithic_mound	0.11344679	0.04523417	0.07934048	0.00513167	0.09298300	1472	1703	1597	1617	1555	1787
val	wl-tile-v1-13150	wl-neg-neg-es-pba-66687	neg-es-pba-66687	0	hard_negative	val	ES	Mámoa de Calcova 4	Meis	A Armenteira (Santa María)		megalithic_mound	0.14920243	0.08625202	0.11772722	0.01286901	0.13031731	1333	1485	1431	1425	1396	1705
val	wl-tile-v1-12817	wl-neg-neg-es-pba-64248	neg-es-pba-64248	0	hard_negative	val	ES	Mámoa de Campelos 1	A Estrada	Aguións (Santa María)		megalithic_mound	0.25773636	0.19693816	0.22733726	0.05075812	0.23949690	992	1040	1025	995	1021	1358
val	wl-tile-v1-12818	wl-neg-neg-es-pba-64249	neg-es-pba-64249	0	hard_negative	val	ES	Mámoa de Campelos 2	A Estrada	Aguións (Santa María)		megalithic_mound	0.23975225	0.11767421	0.17871323	0.02821266	0.20312884	1032	1329	1181	1195	1116	1418
val	wl-tile-v1-12819	wl-neg-neg-es-pba-64250	neg-es-pba-64250	0	hard_negative	val	ES	Mámoa de Campenlo 3	A Estrada	Aguións (Santa María)		megalithic_mound	0.14074395	0.06650659	0.10362527	0.00936040	0.11847274	1379	1586	1487	1497	1452	1735
val	wl-tile-v1-12969	wl-neg-neg-es-pba-63659	neg-es-pba-63659	0	hard_negative	val	ES	Mámoa de Campiños 1	Campo Lameiro	O Couso (San Cristovo)		megalithic_mound	0.12168378	0.11315047	0.11741712	0.01376858	0.11912379	1443	1345	1432	1408	1448	650
val	wl-tile-v1-12970	wl-neg-neg-es-pba-63660	neg-es-pba-63660	0	hard_negative	val	ES	Mámoa de Campiños 2	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.14301718	0.09851706	0.12076712	0.01408963	0.12966714	1367	1427	1419	1405	1397	1729
val	wl-tile-v1-12981	wl-neg-neg-es-pba-63687	neg-es-pba-63687	0	hard_negative	val	ES	Mámoa de Campiños 3	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.16103837	0.10826928	0.13465383	0.01743551	0.14520764	1279	1372	1362	1344	1338	1365
val	wl-tile-v1-12822	wl-neg-neg-es-pba-64277	neg-es-pba-64277	0	hard_negative	val	ES	Mámoa de Campo Redondo 1	A Estrada	San Tomé de Ancorados (San Tom‚)		megalithic_mound	0.23138881	0.17333538	0.20236209	0.04010787	0.21397278	1062	1110	1105	1082	1086	1446
val	wl-tile-v1-12823	wl-neg-neg-es-pba-64278	neg-es-pba-64278	0	hard_negative	val	ES	Mámoa de Campo Redondo 2	A Estrada	San Tomé de Ancorados (San Tom‚)		megalithic_mound	0.35159786	0.27177681	0.31168734	0.09555615	0.32765155	717	841	795	777	771	1029
val	wl-tile-v1-13342	wl-neg-neg-es-pba-69656	neg-es-pba-69656	0	hard_negative	val	ES	Mámoa de Campo das Barreiriñas 1	Oia	Burgueira (San Pedro)		megalithic_mound	0.10133319	0.07628169	0.08880744	0.00772987	0.09381774	1514	1529	1562	1546	1551	999
val	wl-tile-v1-13343	wl-neg-neg-es-pba-69657	neg-es-pba-69657	0	hard_negative	val	ES	Mámoa de Campo das Barreiriñas 2	Oia	Burgueira (San Pedro)		megalithic_mound	0.10815580	0.07424376	0.09119978	0.00802989	0.09798219	1488	1544	1550	1535	1530	1059
val	wl-tile-v1-12820	wl-neg-neg-es-pba-64251	neg-es-pba-64251	0	hard_negative	val	ES	Mámoa de Campo das Cruces	A Estrada	Moreira (San Miguel)		megalithic_mound	0.39205762	0.34487403	0.36846582	0.13521049	0.37790254	627	692	668	651	658	904
val	wl-tile-v1-12821	wl-neg-neg-es-pba-64276	neg-es-pba-64276	0	hard_negative	val	ES	Mámoa de Campo de Chao	A Estrada	Vinseiro (Santa Cristina)		megalithic_mound	0.31469068	0.27979481	0.29724275	0.08804882	0.30422192	813	830	836	817	833	665
val	wl-tile-v1-11963	wl-neg-neg-es-pba-13725	neg-es-pba-13725	0	hard_negative	val	ES	Mámoa de Candieira	Monfero	O Alto de Xestoso (Santa María)		megalithic_mound	0.23683467	0.11037704	0.17360585	0.02614111	0.19889738	1043	1360	1203	1217	1133	1430
val	wl-tile-v1-12982	wl-neg-neg-es-pba-63688	neg-es-pba-63688	0	hard_negative	val	ES	Mámoa de Casa de María Méndez 3	Campo Lameiro	Fragas (Santa Mariña)		megalithic_mound	0.29448082	0.36134621	0.32791352	0.10640953	0.31454044	885	664	752	742	804	536
val	wl-tile-v1-13357	wl-neg-neg-es-pba-71374	neg-es-pba-71374	0	hard_negative	val	ES	Mámoa de Cebreiros 1	Salceda de Caselas	A Picoña (San Martiño)		megalithic_mound	0.23991801	0.38815044	0.31403422	0.09312428	0.28438774	1030	621	791	790	878	501
val	wl-tile-v1-13358	wl-neg-neg-es-pba-71375	neg-es-pba-71375	0	hard_negative	val	ES	Mámoa de Cebreiros 2	Salceda de Caselas	A Picoña (San Martiño)		megalithic_mound	0.37272416	0.58120461	0.47696438	0.21662900	0.43526829	674	399	481	481	538	382
val	wl-tile-v1-13135	wl-neg-neg-es-pba-65034	neg-es-pba-65034	0	hard_negative	val	ES	Mámoa de Cerraque 1	Crecente	Albeos (San Xoán)		megalithic_mound	0.19442147	0.10969251	0.15205699	0.02132658	0.16900278	1165	1363	1287	1281	1244	1570
val	wl-tile-v1-13136	wl-neg-neg-es-pba-65035	neg-es-pba-65035	0	hard_negative	val	ES	Mámoa de Cerraque 3	Crecente	Albeos (San Xoán)		megalithic_mound	0.35787656	0.20445572	0.28116614	0.07316991	0.31185031	700	1018	879	887	813	1007
val	wl-tile-v1-13137	wl-neg-neg-es-pba-65036	neg-es-pba-65036	0	hard_negative	val	ES	Mámoa de Cerraque 4	Crecente	Albeos (San Xoán)		megalithic_mound	0.50533710	0.33427292	0.41980501	0.16892051	0.45401785	426	716	570	568	505	654
val	wl-tile-v1-13151	wl-neg-neg-es-pba-66713	neg-es-pba-66713	0	hard_negative	val	ES	Mámoa de Chan da Cruz 1	Meis	A Armenteira (Santa María)		megalithic_mound	0.10237804	0.09278057	0.09757931	0.00949869	0.09949880	1508	1451	1511	1493	1523	1648
val	wl-tile-v1-13152	wl-neg-neg-es-pba-66714	neg-es-pba-66714	0	hard_negative	val	ES	Mámoa de Chan da Cruz 2	Meis	A Armenteira (Santa María)		megalithic_mound	0.17173232	0.14431184	0.15802208	0.02478301	0.16350618	1239	1224	1265	1232	1261	1641
val	wl-tile-v1-13153	wl-neg-neg-es-pba-66715	neg-es-pba-66715	0	hard_negative	val	ES	Mámoa de Chan da Cruz 3	Meis	A Armenteira (Santa María)		megalithic_mound	0.21378532	0.18204177	0.19791355	0.03891786	0.20426226	1117	1087	1124	1092	1111	1511
val	wl-tile-v1-12824	wl-neg-neg-es-pba-64279	neg-es-pba-64279	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 1	A Estrada	A Somoza (Santo André)		megalithic_mound	0.18263350	0.06574036	0.12418693	0.01200639	0.14756556	1208	1592	1405	1441	1325	1610
val	wl-tile-v1-12825	wl-neg-neg-es-pba-64280	neg-es-pba-64280	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 2	A Estrada	A Somoza (Santo André)		megalithic_mound	0.11620105	0.03188377	0.07404241	0.00370493	0.09090586	1464	1768	1623	1677	1562	1781
val	wl-tile-v1-12826	wl-neg-neg-es-pba-64281	neg-es-pba-64281	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 3	A Estrada	A Somoza (Santo André)		megalithic_mound	0.38660200	0.40267580	0.39463890	0.15567527	0.39142414	643	594	611	600	628	929
val	wl-tile-v1-12827	wl-neg-neg-es-pba-64282	neg-es-pba-64282	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 4	A Estrada	A Somoza (Santo André)		megalithic_mound	0.15343983	0.11782475	0.13563229	0.01807901	0.14275531	1315	1326	1357	1328	1347	1695
val	wl-tile-v1-12828	wl-neg-neg-es-pba-64283	neg-es-pba-64283	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 5	A Estrada	A Somoza (Santo André)		megalithic_mound	0.16212295	0.17423177	0.16817736	0.02824697	0.16575560	1278	1108	1223	1191	1254	1671
val	wl-tile-v1-12829	wl-neg-neg-es-pba-64308	neg-es-pba-64308	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 6	A Estrada	A Somoza (Santo André)		megalithic_mound	0.12296831	0.06332425	0.09314628	0.00778688	0.10507509	1437	1599	1540	1543	1504	1768
val	wl-tile-v1-12830	wl-neg-neg-es-pba-64309	neg-es-pba-64309	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 7	A Estrada	A Somoza (Santo André)		megalithic_mound	0.11597238	0.05936054	0.08766646	0.00688418	0.09898883	1465	1626	1566	1568	1524	1782
val	wl-tile-v1-12831	wl-neg-neg-es-pba-64310	neg-es-pba-64310	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 8	A Estrada	A Somoza (Santo André)		megalithic_mound	0.03257736	0.01162707	0.02210221	0.00037878	0.02629227	1808	1838	1834	1834	1828	1819
val	wl-tile-v1-12832	wl-neg-neg-es-pba-64311	neg-es-pba-64311	0	hard_negative	val	ES	Mámoa de Chan da Quenlla 9 (Posible)	A Estrada	A Somoza (Santo André)		megalithic_mound	0.14979702	0.07075182	0.11027442	0.01059841	0.12608346	1328	1558	1457	1471	1413	1703
val	wl-tile-v1-12833	wl-neg-neg-es-pba-64312	neg-es-pba-64312	0	hard_negative	val	ES	Mámoa de Chan das Lamas	A Estrada	Souto (Santo André)		megalithic_mound	0.02210325	0.00797898	0.01504111	0.00017636	0.01786597	1835	1844	1842	1843	1842	1849
val	wl-tile-v1-12834	wl-neg-neg-es-pba-64313	neg-es-pba-64313	0	hard_negative	val	ES	Mámoa de Chan de Bó	A Estrada	Codeseda (San Xurxo)		megalithic_mound	0.06398333	0.05827748	0.06113040	0.00372879	0.06227157	1684	1630	1687	1674	1696	1552
val	wl-tile-v1-12835	wl-neg-neg-es-pba-64314	neg-es-pba-64314	0	hard_negative	val	ES	Mámoa de Chan do Curro	A Estrada	Arca (San Miguel)		megalithic_mound	0.08477666	0.03632502	0.06055084	0.00307951	0.07024117	1589	1745	1691	1702	1660	1810
val	wl-tile-v1-13371	wl-neg-neg-es-pba-71835	neg-es-pba-71835	0	hard_negative	val	ES	Mámoa de Chan do Rego 3	Soutomaior	Soutomaior (San Salvador)		megalithic_mound	0.18510582	0.15777009	0.17143796	0.02920416	0.17690510	1200	1175	1211	1185	1217	1603
val	wl-tile-v1-13344	wl-neg-neg-es-pba-69658	neg-es-pba-69658	0	hard_negative	val	ES	Mámoa de Chan dos Coellos	Oia	Burgueira (San Pedro)		megalithic_mound	0.11287225	0.07795335	0.09541280	0.00879877	0.10239658	1477	1521	1526	1516	1513	1105
val	wl-tile-v1-11949	wl-neg-neg-es-pba-13010	neg-es-pba-13010	0	hard_negative	val	ES	Mámoa de Chao do Bidueiro 2	Mañón	O Freixo (San Xoán)		megalithic_mound	0.42378101	0.63580761	0.52979431	0.26944319	0.48738899	557	358	405	414	453	826
val	wl-tile-v1-13172	wl-neg-neg-es-pba-68546	neg-es-pba-68546	0	hard_negative	val	ES	Mámoa de Chavella	Oia	Oia (Santa María)		megalithic_mound	0.07403419	0.03825398	0.05614408	0.00283210	0.06330013	1639	1733	1709	1714	1687	1478
val	wl-tile-v1-12021	wl-neg-neg-es-pba-20445	neg-es-pba-20445	0	hard_negative	val	ES	Mámoa de Codeso 1	Rois	Urdilde (Santa María)		megalithic_mound	0.31792605	0.16582637	0.24187621	0.05272052	0.27229615	806	1142	985	985	919	1146
val	wl-tile-v1-12022	wl-neg-neg-es-pba-20446	neg-es-pba-20446	0	hard_negative	val	ES	Mámoa de Codeso 2	Rois	Urdilde (Santa María)		megalithic_mound	0.36261377	0.21724252	0.28992815	0.07877513	0.31900240	691	978	851	857	789	993
val	wl-tile-v1-12023	wl-neg-neg-es-pba-20447	neg-es-pba-20447	0	hard_negative	val	ES	Mámoa de Codeso 3	Rois	Ermedelo (San Martiño)		megalithic_mound	0.27688133	0.17127839	0.22407986	0.04742379	0.24520045	931	1114	1039	1025	1007	1295
val	wl-tile-v1-12024	wl-neg-neg-es-pba-20448	neg-es-pba-20448	0	hard_negative	val	ES	Mámoa de Codeso 4	Rois	Ermedelo (San Martiño)		megalithic_mound	0.31437546	0.15711388	0.23574467	0.04939275	0.26719699	816	1177	1006	1011	942	1158
val	wl-tile-v1-12025	wl-neg-neg-es-pba-20449	neg-es-pba-20449	0	hard_negative	val	ES	Mámoa de Codeso 5	Rois	Ermedelo (San Martiño)		megalithic_mound	0.20474296	0.07863108	0.14168702	0.01609916	0.16690940	1139	1517	1330	1368	1248	1533
val	wl-tile-v1-12026	wl-neg-neg-es-pba-20450	neg-es-pba-20450	0	hard_negative	val	ES	Mámoa de Codeso 6	Rois	Ermedelo (San Martiño)		megalithic_mound	0.30181817	0.22645191	0.26413504	0.06834730	0.27920829	867	956	921	908	898	1213
val	wl-tile-v1-12027	wl-neg-neg-es-pba-20451	neg-es-pba-20451	0	hard_negative	val	ES	Mámoa de Codeso 7	Rois	Ermedelo (San Martiño)		megalithic_mound	0.37488054	0.24311807	0.30899930	0.09114023	0.33535180	669	912	803	802	750	964
val	wl-tile-v1-12372	wl-neg-neg-es-pba-30240	neg-es-pba-30240	0	hard_negative	val	ES	Mámoa de Corvite	Guitiriz	Santa Mariña de Lagostelle (Santa Mariña)		megalithic_mound	0.47648522	0.31045273	0.39346897	0.14792614	0.42667547	469	761	616	621	551	713
val	wl-tile-v1-12016	wl-neg-neg-es-pba-15924	neg-es-pba-15924	0	hard_negative	val	ES	Mámoa de Costa 1	Oroso	Trasmonte (Santo Estevo)		megalithic_mound	0.49433438	0.68924309	0.59178874	0.34071656	0.55280699	446	317	344	342	367	633
val	wl-tile-v1-12017	wl-neg-neg-es-pba-15925	neg-es-pba-15925	0	hard_negative	val	ES	Mámoa de Costa 2	Oroso	Trasmonte (Santo Estevo)		megalithic_mound	0.53180909	0.55553545	0.54367227	0.29543880	0.53892700	390	422	388	379	380	594
val	wl-tile-v1-12018	wl-neg-neg-es-pba-15926	neg-es-pba-15926	0	hard_negative	val	ES	Mámoa de Costa 3	Oroso	Trasmonte (Santo Estevo)		megalithic_mound	0.56501559	0.56647398	0.56574478	0.32006663	0.56545311	357	409	368	358	354	304
val	wl-tile-v1-11950	wl-neg-neg-es-pba-13011	neg-es-pba-13011	0	hard_negative	val	ES	Mámoa de Coto Teixido 1	Mañón	As Grañas do Sor (San Mamede)		megalithic_mound	0.09987123	0.01634416	0.05810770	0.00163231	0.07481311	1518	1823	1703	1753	1636	1804
