dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	error	status
train	wl-tile-v1-11120	wl-pos-pos-es-pba-32121	pos-es-pba-32121	1	positive	train	ES	Castro/Castro do Torrillón	Xove	A Rigueira ( San Miguel)	generic_castro_hint		0.99557126	98		ok
train	wl-tile-v1-11187	wl-pos-pos-es-pba-45303	pos-es-pba-45303	1	positive	train	ES	Castro/O Santo/San Martiño	Baltar	Abades (San Paio)	coastal_promontory_hint		0.58180347	2106		ok
train	wl-tile-v1-11188	wl-pos-pos-es-pba-45304	pos-es-pba-45304	1	positive	train	ES	Castro/Outeiro do Demo/Castro de Boullosa	Baltar	Vilamaior da Boullosa (Santa María)	hilltop_hint		0.98690162	255		ok
train	wl-tile-v1-10785	wl-pos-pos-es-pba-31689	pos-es-pba-31689	1	positive	train	ES	Castrodelo	Láncara	Cedrón (Santiago)	generic_castro_hint		0.87069284	1131		ok
train	wl-tile-v1-10743	wl-pos-pos-es-pba-31201	pos-es-pba-31201	1	positive	train	ES	Castrodá/O Castro	Friol	Vilalvite (San Pedro)	generic_castro_hint		0.45308275	2618		ok
train	wl-tile-v1-10979	wl-pos-pos-es-pba-38465	pos-es-pba-38465	1	positive	train	ES	Castrolovirxe	Portomarín	Sabadelle (San Salvador)	generic_castro_hint		0.87661173	1101		ok
train	wl-tile-v1-10404	wl-pos-pos-es-pba-20240	pos-es-pba-20240	1	positive	train	ES	Castromaior/Castro de Fecha	Santiago de Compostela	Fecha (San Xoán)	generic_castro_hint		0.96499795	531		ok
train	wl-tile-v1-11226	wl-pos-pos-es-pba-48905	pos-es-pba-48905	1	positive	train	ES	Castromao/Castro de Castromao	Celanova	Castromao (Santa María)	generic_castro_hint		0.97787007	372		ok
train	wl-tile-v1-10092	wl-pos-pos-es-pba-9445	pos-es-pba-9445	1	positive	train	ES	Castromelas	Curtis	Foxados (Santa María)	generic_castro_hint		0.89525172	1018		ok
train	wl-tile-v1-10536	wl-pos-pos-es-pba-38458	pos-es-pba-38458	1	positive	train	ES	Castroncelos	A Pobra do Brollón	Castroncelos (Santiago)	generic_castro_hint		0.75105266	1567		ok
train	wl-tile-v1-10452	wl-pos-pos-es-pba-24986	pos-es-pba-24986	1	positive	train	ES	Castronela de Brañas	Toques	Brañas ( Santa Mariña)	generic_castro_hint		0.89683249	1007		ok
train	wl-tile-v1-10453	wl-pos-pos-es-pba-24987	pos-es-pba-24987	1	positive	train	ES	Castronelas de Baamonde	Toques	Paradela (San Paio)	generic_castro_hint		0.59329107	2063		ok
train	wl-tile-v1-10454	wl-pos-pos-es-pba-24988	pos-es-pba-24988	1	positive	train	ES	Castronelas de Castrelo	Toques	Paradela (San Paio)	castrel_toponym_hint		0.85828204	1190		ok
train	wl-tile-v1-10804	wl-pos-pos-es-pba-34434	pos-es-pba-34434	1	positive	train	ES	Castros da Valiña	Mondoñedo	Santiago de Mondoñedo (Santiago)	valley_or_river_edge_hint		0.78463145	1471		ok
train	wl-tile-v1-10204	wl-pos-pos-es-pba-13867	pos-es-pba-13867	1	positive	train	ES	Castrosil	Muxía	Nosa Señora da O (Santa María)	generic_castro_hint		0.47129072	2533		ok
train	wl-tile-v1-11672	wl-pos-pos-es-pba-73572	pos-es-pba-73572	1	positive	train	ES	Castrove	Valga	Setecoros (San Salvador)	generic_castro_hint		0.70422551	1725		ok
train	wl-tile-v1-10205	wl-pos-pos-es-pba-13868	pos-es-pba-13868	1	positive	train	ES	Castroverde	Muxía	Moraime (San Xulián)	generic_castro_hint		0.73959833	1612		ok
train	wl-tile-v1-11558	wl-pos-pos-es-pba-69050	pos-es-pba-69050	1	positive	train	ES	Catro de Priegue/Monte do Castro	Nigrán	Priegue (San Mamede)	hilltop_hint		0.87329589	1116		ok
train	wl-tile-v1-11412	wl-pos-pos-es-pba-78767	pos-es-pba-78767	1	positive	train	ES	Cemiterio de Castro	Cerdedo Cotobade	Castro (Santa Baia)	valley_or_river_edge_hint		0.07660867	6362		ok
train	wl-tile-v1-11348	wl-pos-pos-es-pba-60453	pos-es-pba-60453	1	positive	train	ES	Chairiña do castro	Vilariño de Conso	Sabuguido (Santa María)	generic_castro_hint		0.50776885	2372		ok
train	wl-tile-v1-09899	wl-pos-pos-es-pba-114	pos-es-pba-114	1	positive	train	ES	Chan do Castro	Abegondo	Figueroa (San Miguel)	earthwork_or_wall_hint		0.89567776	1016		ok
train	wl-tile-v1-10379	wl-pos-pos-es-pba-19798	pos-es-pba-19798	1	positive	train	ES	Chan do Castro/Agra do Castro	Santiago de Compostela	Santa Cristina de Fecha (Santa Cristina)	generic_castro_hint		0.47095750	2534		ok
train	wl-tile-v1-10830	wl-pos-pos-es-pba-34980	pos-es-pba-34980	1	positive	train	ES	Chao do Castro	Navia de Suarna	A Ribeira (Santo Estevo)	generic_castro_hint		0.96241511	560		ok
train	wl-tile-v1-10831	wl-pos-pos-es-pba-34981	pos-es-pba-34981	1	positive	train	ES	Chao do Castro	Navia de Suarna	Cabanela (Santa María)	generic_castro_hint		0.99647739	74		ok
train	wl-tile-v1-11099	wl-pos-pos-es-pba-43183	pos-es-pba-43183	1	positive	train	ES	Colexio Insigne da Natividade (Praza Castro Linaxes 9)	Viveiro	Viveiro (Santa María e Santiago)	generic_castro_hint		0.59381763	2062		ok
train	wl-tile-v1-10363	wl-pos-pos-es-pba-20797	pos-es-pba-20797	1	positive	train	ES	Conxunto Cerámicas do Castro	Sada	Osedo (San Xián)	generic_castro_hint		0.39794854	2888		ok
train	wl-tile-v1-09944	wl-pos-pos-es-pba-1024	pos-es-pba-1024	1	positive	train	ES	Conxunto do Castro de San Fiz	Betanzos	Pontellas (Santa María)	generic_castro_hint		0.84988610	1227		ok
train	wl-tile-v1-10940	wl-pos-pos-es-pba-37415	pos-es-pba-37415	1	positive	train	ES	Corneda do Castro	Pantón	Atán (Santo Estevo)	generic_castro_hint		0.98993567	204		ok
train	wl-tile-v1-10137	wl-pos-pos-es-pba-11785	pos-es-pba-11785	1	positive	train	ES	Corta do Castro	Frades	Frades (San Martiño)	generic_castro_hint		0.23084541	3971		ok
train	wl-tile-v1-10257	wl-pos-pos-es-pba-15659	pos-es-pba-15659	1	positive	train	ES	Coto da Croa	Ordes	Ardemil (San Pedro)	croa_top_ring_hint		0.96346068	551		ok
train	wl-tile-v1-10805	wl-pos-pos-es-pba-34473	pos-es-pba-34473	1	positive	train	ES	Coto da Recadeira/A Croa	Mondoñedo	Os Remedios (Nosa Señora dos Remedios)	croa_top_ring_hint		0.99656125	72		ok
train	wl-tile-v1-11383	wl-pos-pos-es-pba-68741	pos-es-pba-68741	1	positive	train	ES	Coto de Castro/Castro de Pasqueixóns	As Neves	Batalláns (Santa Eulalia)	hilltop_hint		0.84654457	1243		ok
train	wl-tile-v1-11693	wl-pos-pos-es-pba-75554	pos-es-pba-75554	1	positive	train	ES	Coto do Castrelo	Vila de Cruces	Bascuas (Santa Mariña)	castrel_toponym_hint		0.97721093	382		ok
train	wl-tile-v1-09934	wl-pos-pos-es-pba-17828	pos-es-pba-17828	1	positive	train	ES	Coto do Castro	As Pontes de García Rodríguez	Seoane (San Xoán)	hilltop_hint		0.99801642	41		ok
train	wl-tile-v1-09974	wl-pos-pos-es-pba-3925	pos-es-pba-3925	1	positive	train	ES	Coto do Castro	Cabanas	Soaserra (Santa Baia)	hilltop_hint		0.22491702	4014		ok
train	wl-tile-v1-11204	wl-pos-pos-es-pba-47645	pos-es-pba-47645	1	positive	train	ES	Coto do Castro	Carballeda de Avia	Muimenta (San Xiao)	hilltop_hint		0.96549329	524		ok
train	wl-tile-v1-11420	wl-pos-pos-es-pba-78575	pos-es-pba-78575	1	positive	train	ES	Coto do Castro	Cerdedo-Cotobade	Tomonde (Santa María)	hilltop_hint		0.92894051	811		ok
train	wl-tile-v1-11478	wl-pos-pos-es-pba-65860	pos-es-pba-65860	1	positive	train	ES	Coto do Castro	Gondomar	Chaín (Santa María)	hilltop_hint		0.36417525	3061		ok
train	wl-tile-v1-11588	wl-pos-pos-es-pba-78003	pos-es-pba-78003	1	positive	train	ES	Coto do Castro	Ponteareas	Ponteareas (San Miguel)	hilltop_hint		0.94408281	713		ok
train	wl-tile-v1-11645	wl-pos-pos-es-pba-70548	pos-es-pba-70548	1	positive	train	ES	Coto do Castro	Silleda	Fiestras (San Martiño)	hilltop_hint		0.24515020	3834		ok
train	wl-tile-v1-11388	wl-pos-pos-es-pba-60120	pos-es-pba-60120	1	positive	train	ES	Coto do Castro de Belesar	Baiona	Belesar (San Lourenzo)	hilltop_hint		0.89907691	989		ok
train	wl-tile-v1-10405	wl-pos-pos-es-pba-21240	pos-es-pba-21240	1	positive	train	ES	Coto do Castro/Castro de San Marcos/Castro de Reboreda	Santiago de Compostela	Bando (Santa Eulalia)	coastal_promontory_hint		0.90086358	978		ok
train	wl-tile-v1-11694	wl-pos-pos-es-pba-75555	pos-es-pba-75555	1	positive	train	ES	Coto do Castro/Coto da Roda/A Roda do Castro	Vila de Cruces	Sabrexo (Santa María)	hilltop_hint		0.85774082	1194		ok
train	wl-tile-v1-11695	wl-pos-pos-es-pba-75556	pos-es-pba-75556	1	positive	train	ES	Coto do Castro/Coto de Vixián	Vila de Cruces	Arnego (Santa María)	hilltop_hint		0.96323637	552		ok
train	wl-tile-v1-11227	wl-pos-pos-es-pba-47975	pos-es-pba-47975	1	positive	train	ES	Coto do Castro/Coto do Mouro	Cenlle	Esposende (Santa Mariña)	hilltop_hint		0.93766072	759		ok
train	wl-tile-v1-10258	wl-pos-pos-es-pba-15661	pos-es-pba-15661	1	positive	train	ES	Coto do Castros/Castro de Ardemil	Ordes	Ardemil (San Pedro)	hilltop_hint		0.67607911	1793		ok
train	wl-tile-v1-11696	wl-pos-pos-es-pba-75557	pos-es-pba-75557	1	positive	train	ES	Coto do Chelo/Castro da Contiña	Vila de Cruces	Larazo (San Xoán)	hilltop_hint		0.98615026	266		ok
train	wl-tile-v1-11453	wl-pos-pos-es-pba-64638	pos-es-pba-64638	1	positive	train	ES	Coto dos Castros	Cuntis	Cequeril (Santa María)	hilltop_hint		0.91835132	876		ok
train	wl-tile-v1-11589	wl-pos-pos-es-pba-78004	pos-es-pba-78004	1	positive	train	ES	Coto dos Castros	Ponteareas	Ponteareas (San Miguel)	hilltop_hint		0.97688927	385		ok
train	wl-tile-v1-10259	wl-pos-pos-es-pba-15662	pos-es-pba-15662	1	positive	train	ES	Coto dos Castros/Castro de Meitufe	Ordes	Leira (Santa María)	hilltop_hint		0.87286723	1119		ok
train	wl-tile-v1-10713	wl-pos-pos-es-pba-29072	pos-es-pba-29072	1	positive	train	ES	Cotorro do Castro ou Cerca de Sucastro	Folgoso do Courel	Meiraos (Santa María)	hilltop_hint		0.99615648	82		ok
train	wl-tile-v1-10171	wl-pos-pos-es-pba-12472	pos-es-pba-12472	1	positive	train	ES	Couto do Castro	Mesía	Castro (San Sebastián)	hilltop_hint		0.90927801	930		ok
train	wl-tile-v1-10714	wl-pos-pos-es-pba-29177	pos-es-pba-29177	1	positive	train	ES	Cova do Castro	Folgoso do Courel	Seoane do Courel (San Xoán)	generic_castro_hint		0.73071229	1638		ok
train	wl-tile-v1-11272	wl-pos-pos-es-pba-52504	pos-es-pba-52504	1	positive	train	ES	Crasto do Ferreiro/Crasto das Conchas	Muíños	Parada de Ventosa (San Pedro)	generic_castro_hint		0.67085003	1809		ok
train	wl-tile-v1-10150	wl-pos-pos-es-pba-12795	pos-es-pba-12795	1	positive	train	ES	Croa de Castro/Castro de Aldeola	Malpica de Bergantiños	Cerqueda (San Cristovo)	croa_top_ring_hint		0.96961503	479		ok
train	wl-tile-v1-10842	wl-pos-pos-es-pba-29441	pos-es-pba-29441	1	positive	train	ES	Croa de Chamoso	O Corgo	Chamoso (San Cristovo)	croa_top_ring_hint		0.72671503	1654		ok
train	wl-tile-v1-10806	wl-pos-pos-es-pba-34506	pos-es-pba-34506	1	positive	train	ES	Croa de Figueiras/Croa de Pedro Pombeiro	Mondoñedo	Figueiras (San Martiño)	croa_top_ring_hint		0.87461304	1113		ok
train	wl-tile-v1-10843	wl-pos-pos-es-pba-29510	pos-es-pba-29510	1	positive	train	ES	Croa de Gomeán	O Corgo	Gomeán (Santiago)	croa_top_ring_hint		0.78626303	1464		ok
train	wl-tile-v1-10554	wl-pos-pos-es-pba-26936	pos-es-pba-26936	1	positive	train	ES	Croa do Montoxo	Alfoz do Castrodouro	Lagoa (San Vicente)	croa_top_ring_hint		0.94711931	687		ok
train	wl-tile-v1-10950	wl-pos-pos-es-pba-37570	pos-es-pba-37570	1	positive	train	ES	Croa do Toural	Paradela	Paradela (San Miguel)	croa_top_ring_hint		0.95723035	607		ok
train	wl-tile-v1-11421	wl-pos-pos-es-pba-78583	pos-es-pba-78583	1	positive	train	ES	Cruz do Castro	Cerdedo-Cotobade	Carballedo (San Miguel)	generic_castro_hint		0.96321653	555		ok
train	wl-tile-v1-10065	wl-pos-pos-es-pba-5546	pos-es-pba-5546	1	positive	train	ES	Cuberto en Castro	Coristanco	Santa Baia de Castro (Santa Baia)	generic_castro_hint		0.86634636	1161		ok
train	wl-tile-v1-10980	wl-pos-pos-es-pba-38503	pos-es-pba-38503	1	positive	train	ES	Cunca do Castro	Portomarín	Nespereira (San Cibrao)	generic_castro_hint		0.74908460	1575		ok
train	wl-tile-v1-11062	wl-pos-pos-es-pba-43044	pos-es-pba-43044	1	positive	train	ES	Cuncas do Castro	Vilalba	Boizán (Santiago)	generic_castro_hint		0.89903551	990		ok
train	wl-tile-v1-11479	wl-pos-pos-es-pba-65907	pos-es-pba-65907	1	positive	train	ES	Curuto do Castro	Gondomar	Peitieiros (San Miguel)	generic_castro_hint		0.99238020	163		ok
train	wl-tile-v1-10511	wl-pos-pos-es-pba-25686	pos-es-pba-25686	1	positive	train	ES	Ermida de Castro Buxán	Vimianzo	Vimianzo (San Vicenzo)	generic_castro_hint		0.61224326	1990		ok
train	wl-tile-v1-10196	wl-pos-pos-es-pba-13130	pos-es-pba-13130	1	positive	train	ES	Ermida de Santo Outel de Castro	Muxía	Coucieiro (San Pedro)	generic_castro_hint		0.08024078	6266		ok
train	wl-tile-v1-11573	wl-pos-pos-es-pba-77840	pos-es-pba-77840	1	positive	train	ES	Ermida e Castelo do Monte Castrove	Poio	Poio (San Xoán)	hilltop_hint		0.02347289	8068		ok
train	wl-tile-v1-10024	wl-pos-pos-es-pba-27212	pos-es-pba-27212	1	positive	train	ES	Faro de Punta do Castro	Cariño	Cariño (San Bartolomeu)	coastal_promontory_hint		0.04714445	7230		ok
train	wl-tile-v1-10617	wl-pos-pos-es-pba-28429	pos-es-pba-28429	1	positive	train	ES	Finca do Castro	Begonte	Virís (Santa Helena)	generic_castro_hint		0.88486730	1062		ok
train	wl-tile-v1-11469	wl-pos-pos-es-pba-64203	pos-es-pba-64203	1	positive	train	ES	Fortaleza do Castro (ruínas)	Forcarei	San Miguel de Presqueiras (San Miguel)	generic_castro_hint		0.97874742	360		ok
train	wl-tile-v1-09935	wl-pos-pos-es-pba-18203	pos-es-pba-18203	1	positive	train	ES	Fosa de Pico Castro	As Pontes de García Rodríguez	Goente (San Martiño)	hilltop_hint		0.04717668	7228		ok
train	wl-tile-v1-11384	wl-pos-pos-es-pba-69198	pos-es-pba-69198	1	positive	train	ES	Ladeira do Coto do Castro	As Neves	Batalláns (Santa Eulalia)	hilltop_hint		0.20905504	4160		ok
train	wl-tile-v1-11246	wl-pos-pos-es-pba-51893	pos-es-pba-51893	1	positive	train	ES	Lombo da Cerca/Castro do Lombo da Cerca	Laza	Laza (San Xoán)	generic_castro_hint		0.99750016	49		ok
train	wl-tile-v1-11253	wl-pos-pos-es-pba-51155	pos-es-pba-51155	1	positive	train	ES	Lápida da igrexa de Santa Eulalia de Castro	Maceda	Castro de Escuadro (Santa Baia)	generic_castro_hint		0.29638723	3450		ok
train	wl-tile-v1-09955	wl-pos-pos-es-pba-2377	pos-es-pba-2377	1	positive	train	ES	Medorra do Castro	Boqueixón	Lestedo (Santa María)	generic_castro_hint		0.03329010	7696		ok
train	wl-tile-v1-10093	wl-pos-pos-es-pba-9641	pos-es-pba-9641	1	positive	train	ES	Medoña da Croa 1	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.87824095	1094		ok
train	wl-tile-v1-10094	wl-pos-pos-es-pba-9642	pos-es-pba-9642	1	positive	train	ES	Medoña da Croa 2	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.89300855	1027		ok
train	wl-tile-v1-10095	wl-pos-pos-es-pba-9643	pos-es-pba-9643	1	positive	train	ES	Medoña da Croa 3	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.87903660	1088		ok
train	wl-tile-v1-10096	wl-pos-pos-es-pba-9644	pos-es-pba-9644	1	positive	train	ES	Medoña da Croa 4	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.16818386	4620		ok
train	wl-tile-v1-10097	wl-pos-pos-es-pba-9645	pos-es-pba-9645	1	positive	train	ES	Medoña da Croa 5	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.93891656	749		ok
train	wl-tile-v1-10098	wl-pos-pos-es-pba-9720	pos-es-pba-9720	1	positive	train	ES	Medoña de Tras A Croa 2	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.40265931	2863		ok
train	wl-tile-v1-10099	wl-pos-pos-es-pba-9721	pos-es-pba-9721	1	positive	train	ES	Medoña de Tras A Croa 3	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.20724945	4180		ok
train	wl-tile-v1-10100	wl-pos-pos-es-pba-9722	pos-es-pba-9722	1	positive	train	ES	Medoña de Tras A Croa 4	Curtis	Foxados (Santa María)	croa_top_ring_hint		0.13477921	5131		ok
train	wl-tile-v1-09975	wl-pos-pos-es-pba-4162	pos-es-pba-4162	1	positive	train	ES	Monte Castro/Castro do Salto	Cabanas	Irís (Santo Estevo)	hilltop_hint		0.76717171	1518		ok
train	wl-tile-v1-10295	wl-pos-pos-es-pba-26714	pos-es-pba-26714	1	positive	train	ES	Monte da Croa/Castro de Cines	Oza-Cesuras	Cis (San Nicolao)	croa_top_ring_hint		0.80047201	1414		ok
train	wl-tile-v1-10317	wl-pos-pos-es-pba-17648	pos-es-pba-17648	1	positive	train	ES	Monte da Croa/Castro de Obre/Castro Vello/Castro da Serpe	Paderne	Obre (Santo André)	croa_top_ring_hint		0.89878154	992		ok
train	wl-tile-v1-10106	wl-pos-pos-es-pba-9291	pos-es-pba-9291	1	positive	train	ES	Monte do Castro	Dumbría	Olveira (San Martiño)	hilltop_hint		0.92286679	846		ok
train	wl-tile-v1-10143	wl-pos-pos-es-pba-11181	pos-es-pba-11181	1	positive	train	ES	Monte do Castro	Laxe	Sarces (San Amedio)	hilltop_hint		0.98125995	329		ok
train	wl-tile-v1-10260	wl-pos-pos-es-pba-15885	pos-es-pba-15885	1	positive	train	ES	Monte do Castro	Ordes	Ordes (Santa María)	hilltop_hint		0.56806628	2153		ok
train	wl-tile-v1-10318	wl-pos-pos-es-pba-17649	pos-es-pba-17649	1	positive	train	ES	Monte do Castro	Paderne	Souto (Santa María)	hilltop_hint		0.53917735	2248		ok
train	wl-tile-v1-10629	wl-pos-pos-es-pba-28156	pos-es-pba-28156	1	positive	train	ES	Monte do Castro	Carballedo	Pradeda (Santiago)	hilltop_hint		0.83670003	1286		ok
train	wl-tile-v1-10716	wl-pos-pos-es-pba-30606	pos-es-pba-30606	1	positive	train	ES	Monte do Castro	Friol	Xiá (Santa María)	hilltop_hint		0.77276066	1506		ok
train	wl-tile-v1-11061	wl-pos-pos-es-pba-41584	pos-es-pba-41584	1	positive	train	ES	Monte do Castro	Taboada	Castelo (Santa María)	hilltop_hint		0.89095945	1040		ok
train	wl-tile-v1-11254	wl-pos-pos-es-pba-51192	pos-es-pba-51192	1	positive	train	ES	Monte do Castro	Maceda	Zorelle (Santiago)	hilltop_hint		0.97048410	465		ok
train	wl-tile-v1-11393	wl-pos-pos-es-pba-60146	pos-es-pba-60146	1	positive	train	ES	Monte do Castro	Barro	Barro (San Breixo)	hilltop_hint		0.59795075	2051		ok
train	wl-tile-v1-11408	wl-pos-pos-es-pba-63361	pos-es-pba-63361	1	positive	train	ES	Monte do Castro	Cangas	Coiro (San Salvador)	hilltop_hint		0.52943171	2282		ok
train	wl-tile-v1-11480	wl-pos-pos-es-pba-66227	pos-es-pba-66227	1	positive	train	ES	Monte do Castro	Gondomar	Vincios (Santa Mariña)	hilltop_hint		0.06204885	6759		ok
train	wl-tile-v1-11525	wl-pos-pos-es-pba-68364	pos-es-pba-68364	1	positive	train	ES	Monte do Castro	Moaña	Moaña (San Martiño)	hilltop_hint		0.99304159	150		ok
train	wl-tile-v1-11536	wl-pos-pos-es-pba-68063	pos-es-pba-68063	1	positive	train	ES	Monte do Castro	Moraña	Laxe (San Martiño)	hilltop_hint		0.47512480	2515		ok
train	wl-tile-v1-10807	wl-pos-pos-es-pba-34897	pos-es-pba-34897	1	positive	train	ES	Monte do Castro de Ansar	Monterroso	Viloíde (San Cristovo)	hilltop_hint		0.88938690	1047		ok
train	wl-tile-v1-11574	wl-pos-pos-es-pba-77987	pos-es-pba-77987	1	positive	train	ES	Monte do Castro de Campelo	Poio	Poio (San Salvador)	hilltop_hint		0.81908481	1344		ok
train	wl-tile-v1-10570	wl-pos-pos-es-pba-35655	pos-es-pba-35655	1	positive	train	ES	Monte do Castro de Torés	As Nogais	Torés (San Xoán)	hilltop_hint		0.92564795	828		ok
train	wl-tile-v1-10319	wl-pos-pos-es-pba-17650	pos-es-pba-17650	1	positive	train	ES	Monte do Castro/Castro de San Mamede/Vila do Castro	Paderne	Vilamourel (San Xoán)	hilltop_hint		0.98991507	205		ok
train	wl-tile-v1-11229	wl-pos-pos-es-pba-48180	pos-es-pba-48180	1	positive	train	ES	Monte do Castro/Castro de Sanín	Cenlle	Trasariz (Santiago)	hilltop_hint		0.17656381	4517		ok
train	wl-tile-v1-10324	wl-pos-pos-es-pba-18398	pos-es-pba-18398	1	positive	train	ES	Monte do Castro/Monte da Barda	Ponteceso	Corme Aldea (Santo Adrán)	hilltop_hint		0.09789928	5873		ok
train	wl-tile-v1-11266	wl-pos-pos-es-pba-52392	pos-es-pba-52392	1	positive	train	ES	Muro da Cidá/A Cidá/Castro de Medeiros	Monterrei	Medeiros (Santa María)	generic_castro_hint		0.98855646	228		ok
train	wl-tile-v1-10077	wl-pos-pos-es-pba-9309	pos-es-pba-9309	1	positive	train	ES	Muíño de Vila do Castro	Curtis	Foxados (Santa María)	generic_castro_hint		0.71426606	1689		ok
train	wl-tile-v1-10325	wl-pos-pos-es-pba-18426	pos-es-pba-18426	1	positive	train	ES	Muíño do Castro	Ponteceso	Cores (San Martiño)	generic_castro_hint		0.20403647	4214		ok
train	wl-tile-v1-11413	wl-pos-pos-es-pba-79785	pos-es-pba-79785	1	positive	train	ES	Muíño en Os Castros	Cerdedo Cotobade	Quireza (San Tomé)	generic_castro_hint		0.15208169	4860		ok
train	wl-tile-v1-10014	wl-pos-pos-es-pba-4472	pos-es-pba-4472	1	positive	train	ES	Muíño no Castro	Carballo	Entrecruces (San Xens)	generic_castro_hint		0.51508403	2339		ok
train	wl-tile-v1-10015	wl-pos-pos-es-pba-4654	pos-es-pba-4654	1	positive	train	ES	Muíño no Castro	Carballo	Entrecruces (San Xens)	generic_castro_hint		0.72775530	1649		ok
train	wl-tile-v1-11349	wl-pos-pos-es-pba-63026	pos-es-pba-63026	1	positive	train	ES	Muíño no Castro	A Caniza	Valeixe (Santa Cristina)	generic_castro_hint		0.09162071	6020		ok
train	wl-tile-v1-11389	wl-pos-pos-es-pba-61736	pos-es-pba-61736	1	positive	train	ES	Muíños do Castro	Baiona	Belesar (San Lourenzo)	generic_castro_hint		0.19661193	4290		ok
train	wl-tile-v1-11134	wl-pos-pos-es-pba-52689	pos-es-pba-52689	1	positive	train	ES	Necrópole de Outeiro do Castro	A Merca	San Vitoiro da Mezquita (San Vitoiro)	hilltop_hint		0.18515704	4396		ok
train	wl-tile-v1-11247	wl-pos-pos-es-pba-51981	pos-es-pba-51981	1	positive	train	ES	Núcleo do Castro	Laza	O Castro de Laza (San Pedro)	generic_castro_hint		0.12924428	5213		ok
train	wl-tile-v1-11327	wl-pos-pos-es-pba-57576	pos-es-pba-57576	1	positive	train	ES	Núcleo do Castro	Taboadela	Taboadela (San Miguel)	generic_castro_hint		0.02409146	8043		ok
train	wl-tile-v1-10549	wl-pos-pos-es-pba-26769	pos-es-pba-26769	1	positive	train	ES	Núcleo do Castro de Ouro	Alfoz do Castrodouro	O Castro de Ouro (San Salvador)	generic_castro_hint		0.37480858	2992		ok
train	wl-tile-v1-10506	wl-pos-pos-es-pba-25584	pos-es-pba-25584	1	positive	train	ES	O Altiño/Castro da Furaca	Vimianzo	Baíñas (Santo Antoíño)	generic_castro_hint		0.96826364	499		ok
train	wl-tile-v1-10676	wl-pos-pos-es-pba-29157	pos-es-pba-29157	1	positive	train	ES	O Alto do Castro	Cospeito	Xermar (Santa María)	hilltop_hint		0.86765904	1155		ok
train	wl-tile-v1-10144	wl-pos-pos-es-pba-12627	pos-es-pba-12627	1	positive	train	ES	O Bico do Castro	Malpica de Bergantiños	Malpica de Bergantiños (San Xiao)	generic_castro_hint		0.97190382	447		ok
train	wl-tile-v1-11304	wl-pos-pos-es-pba-56765	pos-es-pba-56765	1	positive	train	ES	O Cabezo	Rubiá	Biobra (San Miguel)	generic_castro_hint		0.88598207	1057		ok
train	wl-tile-v1-11230	wl-pos-pos-es-pba-48211	pos-es-pba-48211	1	positive	train	ES	O Castelo/Castro das Laias	Cenlle	Laias (Santa Baia)	generic_castro_hint		0.93188020	795		ok
train	wl-tile-v1-10313	wl-pos-pos-es-pba-17104	pos-es-pba-17104	1	positive	train	ES	O Castelo/Castro de Adragonte	Paderne	Adragonte (Santiago)	generic_castro_hint		0.99729697	54		ok
train	wl-tile-v1-10353	wl-pos-pos-es-pba-20698	pos-es-pba-20698	1	positive	train	ES	O Castelo/Castro de Edreira	Sada	Oleiros (Santa María)	generic_castro_hint		0.78271375	1476		ok
train	wl-tile-v1-11179	wl-pos-pos-es-pba-43601	pos-es-pba-43601	1	positive	train	ES	O Castelo/Castro do Castelo	Amoeiro	Trasalba (San Pedro)	generic_castro_hint		0.99472301	115		ok
train	wl-tile-v1-11333	wl-pos-pos-es-pba-58953	pos-es-pba-58953	1	positive	train	ES	O Castelo/O Castro de Valencia do Sil	Vilamartín de Valdeorras	Valencia do Sil (San Bernabé)	valley_or_river_edge_hint		0.99508177	109		ok
train	wl-tile-v1-11305	wl-pos-pos-es-pba-56766	pos-es-pba-56766	1	positive	train	ES	O Castelo/O Tumbeiro	Rubiá	O Barrio de Cascallá (Nosa Señora da Asunción)	generic_castro_hint		0.99898807	22		ok
train	wl-tile-v1-11222	wl-pos-pos-es-pba-48004	pos-es-pba-48004	1	positive	train	ES	O Castrillón/Castro de Castrillón	Celanova	Bobadela (Santa María)	castrel_toponym_hint		0.75759978	1548		ok
train	wl-tile-v1-09885	wl-pos-pos-es-pba-12986	pos-es-pba-12986	1	positive	train	ES	O Castriño/Castro de Condesuso	A Laracha	Soandres (San Pedro)	generic_castro_hint		0.97891831	359		ok
train	wl-tile-v1-09976	wl-pos-pos-es-pba-4166	pos-es-pba-4166	1	positive	train	ES	O Castro	Cabanas	Cabanas (Santo André)	generic_castro_hint		0.33558953	3217		ok
train	wl-tile-v1-10066	wl-pos-pos-es-pba-5659	pos-es-pba-5659	1	positive	train	ES	O Castro	Coristanco	Agualada (San Lourenzo)	generic_castro_hint		0.97678263	389		ok
