dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	status	error
val	wl-tile-v1-12718	wl-neg-neg-es-pba-62926	neg-es-pba-62926	0	hard_negative	val	ES	Mámoa do Coto Redondo 1	A Cañiza	A Franqueira (Santa María)		megalithic_mound	0.11982514	1450	ok	
val	wl-tile-v1-12719	wl-neg-neg-es-pba-62927	neg-es-pba-62927	0	hard_negative	val	ES	Mámoa do Coto Redondo 2	A Cañiza	A Franqueira (Santa María)		megalithic_mound	0.10387501	1500	ok	
val	wl-tile-v1-12695	wl-neg-neg-es-pba-59616	neg-es-pba-59616	0	hard_negative	val	ES	Mámoa do Coto da Atalaia 1	Verea	Portela (Santa Baia)		megalithic_mound	0.42558424	553	ok	
val	wl-tile-v1-12696	wl-neg-neg-es-pba-59617	neg-es-pba-59617	0	hard_negative	val	ES	Mámoa do Coto da Atalaia 2	Verea	Portela (Santa Baia)		megalithic_mound	0.31854151	803	ok	
val	wl-tile-v1-12697	wl-neg-neg-es-pba-59645	neg-es-pba-59645	0	hard_negative	val	ES	Mámoa do Coto da Atalaia 3	Verea	Portela (Santa Baia)		megalithic_mound	0.54058822	383	ok	
val	wl-tile-v1-12698	wl-neg-neg-es-pba-59646	neg-es-pba-59646	0	hard_negative	val	ES	Mámoa do Coto da Atalaia 4	Verea	Portela (Santa Baia)		megalithic_mound	0.38456904	647	ok	
val	wl-tile-v1-12699	wl-neg-neg-es-pba-59647	neg-es-pba-59647	0	hard_negative	val	ES	Mámoa do Coto da Atalaia 5	Verea	Portela (Santa Baia)		megalithic_mound	0.11687158	1459	ok	
val	wl-tile-v1-13359	wl-neg-neg-es-pba-71376	neg-es-pba-71376	0	hard_negative	val	ES	Mámoa do Coto da Cruz 1	Salceda de Caselas	A Picoña (San Martiño)		megalithic_mound	0.82532299	137	ok	
val	wl-tile-v1-13360	wl-neg-neg-es-pba-71377	neg-es-pba-71377	0	hard_negative	val	ES	Mámoa do Coto da Cruz 2	Salceda de Caselas	Santa María de Salceda (Santa María)		megalithic_mound	0.54086994	382	ok	
val	wl-tile-v1-12717	wl-neg-neg-es-pba-62925	neg-es-pba-62925	0	hard_negative	val	ES	Mámoa do Coto da Ferradura	A Cañiza	Petán (San Xián)		megalithic_mound	0.12349408	1434	ok	
val	wl-tile-v1-12331	wl-neg-neg-es-pba-29253	neg-es-pba-29253	0	hard_negative	val	ES	Mámoa do Coto da Medela	Chantada	Santa Uxía de Asma (Santa Uxía)		megalithic_mound	0.17398930	1231	ok	
val	wl-tile-v1-12050	wl-neg-neg-es-pba-24389	neg-es-pba-24389	0	hard_negative	val	ES	Mámoa do Coto da Medorra 1	Touro	San Fiz de Quión (San Fiz)		megalithic_mound	0.26619750	966	ok	
val	wl-tile-v1-12051	wl-neg-neg-es-pba-24390	neg-es-pba-24390	0	hard_negative	val	ES	Mámoa do Coto da Medorra 2	Touro	San Fiz de Quión (San Fiz)		megalithic_mound	0.33591939	756	ok	
val	wl-tile-v1-13361	wl-neg-neg-es-pba-69722	neg-es-pba-69722	0	hard_negative	val	ES	Mámoa do Coto de Monzón	Soutomaior	Soutomaior (San Salvador)		megalithic_mound	0.57409648	339	ok	
val	wl-tile-v1-12332	wl-neg-neg-es-pba-29254	neg-es-pba-29254	0	hard_negative	val	ES	Mámoa do Coto do Home	Chantada	Argozón (San Vicente)		megalithic_mound	0.35379756	714	ok	
val	wl-tile-v1-12001	wl-neg-neg-es-pba-15382	neg-es-pba-15382	0	hard_negative	val	ES	Mámoa do Coto do Lobo 1	Oroso	Marzoa (San Martiño)		megalithic_mound	0.40416022	599	ok	
val	wl-tile-v1-12002	wl-neg-neg-es-pba-15383	neg-es-pba-15383	0	hard_negative	val	ES	Mámoa do Coto do Lobo 2	Oroso	Marzoa (San Martiño)		megalithic_mound	0.55907995	364	ok	
val	wl-tile-v1-12003	wl-neg-neg-es-pba-15384	neg-es-pba-15384	0	hard_negative	val	ES	Mámoa do Coto do Lobo 3	Oroso	Marzoa (San Martiño)		megalithic_mound	0.51267340	411	ok	
val	wl-tile-v1-12004	wl-neg-neg-es-pba-15385	neg-es-pba-15385	0	hard_negative	val	ES	Mámoa do Coto do Lobo 4	Oroso	Marzoa (San Martiño)		megalithic_mound	0.45861269	499	ok	
val	wl-tile-v1-12660	wl-neg-neg-es-pba-46991	neg-es-pba-46991	0	hard_negative	val	ES	Mámoa do Cotouto da Portela	Castrelo do Val	Piornedo (Santa Eufemia)		megalithic_mound	0.39943275	611	ok	
val	wl-tile-v1-12661	wl-neg-neg-es-pba-46992	neg-es-pba-46992	0	hard_negative	val	ES	Mámoa do Cotouto dos Penediños	Castrelo do Val	Servoi (Santa María)		megalithic_mound	0.31174647	827	ok	
val	wl-tile-v1-12052	wl-neg-neg-es-pba-24391	neg-es-pba-24391	0	hard_negative	val	ES	Mámoa do Cotón de Reina 1	Touro	Andeade (Santiago)		megalithic_mound	0.37410584	671	ok	
val	wl-tile-v1-12053	wl-neg-neg-es-pba-24416	neg-es-pba-24416	0	hard_negative	val	ES	Mámoa do Cotón de Reina 2	Touro	Andeade (Santiago)		megalithic_mound	0.23510833	1053	ok	
val	wl-tile-v1-12720	wl-neg-neg-es-pba-62928	neg-es-pba-62928	0	hard_negative	val	ES	Mámoa do Couto do Crego	A Cañiza	Valeixe (Santa Cristina)		megalithic_mound	0.15718733	1301	ok	
val	wl-tile-v1-12557	wl-neg-neg-es-pba-43196	neg-es-pba-43196	0	hard_negative	val	ES	Mámoa do Cristo da Portapena 1	O Vicedo	Cabanas (Santa María)		megalithic_mound	0.13779354	1386	ok	
val	wl-tile-v1-12558	wl-neg-neg-es-pba-43197	neg-es-pba-43197	0	hard_negative	val	ES	Mámoa do Cristo da Portapena 2	O Vicedo	Cabanas (Santa María)		megalithic_mound	0.12703719	1426	ok	
val	wl-tile-v1-12064	wl-neg-neg-es-pba-26028	neg-es-pba-26028	0	hard_negative	val	ES	Mámoa do Croto	Vedra	San Xián de Sales (San Xián)		megalithic_mound	0.45707243	500	ok	
val	wl-tile-v1-11981	wl-neg-neg-es-pba-13774	neg-es-pba-13774	0	hard_negative	val	ES	Mámoa do Cruceiro da Lobeta	Monfero	O Val de Xestoso (San Pedro)		megalithic_mound	0.66934952	246	ok	
val	wl-tile-v1-12866	wl-neg-neg-es-pba-64437	neg-es-pba-64437	0	hard_negative	val	ES	Mámoa do Foxo	A Estrada	San Pedro de Ancorados (San Pedro)		megalithic_mound	0.73110196	198	ok	
val	wl-tile-v1-12594	wl-neg-neg-es-pba-35741	neg-es-pba-35741	0	hard_negative	val	ES	Mámoa do Francés	Outeiro de Rei	Silvarrei (San Xoán)		megalithic_mound	0.31354521	819	ok	
val	wl-tile-v1-12364	wl-neg-neg-es-pba-30165	neg-es-pba-30165	0	hard_negative	val	ES	Mámoa do Golpe/Medorra das Campas	Guitiriz	As Negradas (San Vicenzo)		megalithic_mound	0.27689423	930	ok	
val	wl-tile-v1-12030	wl-neg-neg-es-pba-20454	neg-es-pba-20454	0	hard_negative	val	ES	Mámoa do Marco	Rois	Ermedelo (San Martiño)		megalithic_mound	0.11547243	1467	ok	
val	wl-tile-v1-12721	wl-neg-neg-es-pba-62957	neg-es-pba-62957	0	hard_negative	val	ES	Mámoa do Marco Pardo 1	A Cañiza	Parada das Achas (Santiago)		megalithic_mound	0.32424795	788	ok	
val	wl-tile-v1-12722	wl-neg-neg-es-pba-62958	neg-es-pba-62958	0	hard_negative	val	ES	Mámoa do Marco Pardo 2	A Cañiza	Parada das Achas (Santiago)		megalithic_mound	0.46321387	492	ok	
val	wl-tile-v1-12298	wl-neg-neg-es-pba-28728	neg-es-pba-28728	0	hard_negative	val	ES	Mámoa do Marco da Pena Verde	Barreiros	Vilamartín Pequeno (San Xoán Degolado)		megalithic_mound	0.46724518	484	ok	
val	wl-tile-v1-12653	wl-neg-neg-es-pba-41170	neg-es-pba-41170	0	hard_negative	val	ES	Mámoa do Monte 1	Trabada	Sante (San Xiao)		megalithic_mound	0.27223864	947	ok	
val	wl-tile-v1-12654	wl-neg-neg-es-pba-41171	neg-es-pba-41171	0	hard_negative	val	ES	Mámoa do Monte 2	Trabada	Sante (San Xiao)		megalithic_mound	0.21412337	1112	ok	
val	wl-tile-v1-13010	wl-neg-neg-es-pba-63732	neg-es-pba-63732	0	hard_negative	val	ES	Mámoa do Monte Acibal	Campo Lameiro	Fragas (Santa Mariña)		megalithic_mound	0.22430229	1082	ok	
val	wl-tile-v1-12567	wl-neg-neg-es-pba-35888	neg-es-pba-35888	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 1	Ourol	San Pantaleón de Cabanas (San Pantaleón)		megalithic_mound	0.04356375	1778	ok	
val	wl-tile-v1-12568	wl-neg-neg-es-pba-35889	neg-es-pba-35889	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 2	Ourol	San Pantaleón de Cabanas (San Pantaleón)		megalithic_mound	0.12421106	1431	ok	
val	wl-tile-v1-12569	wl-neg-neg-es-pba-35890	neg-es-pba-35890	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 3	Ourol	San Pantaleón de Cabanas (San Pantaleón)		megalithic_mound	0.14488544	1357	ok	
val	wl-tile-v1-12570	wl-neg-neg-es-pba-35891	neg-es-pba-35891	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 4	Ourol	San Pantaleón de Cabanas (San Pantaleón)		megalithic_mound	0.09824482	1526	ok	
val	wl-tile-v1-12571	wl-neg-neg-es-pba-35892	neg-es-pba-35892	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 5	Ourol	Bravos (Santiago)		megalithic_mound	0.13075906	1411	ok	
val	wl-tile-v1-12572	wl-neg-neg-es-pba-35893	neg-es-pba-35893	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 6	Ourol	Bravos (Santiago)		megalithic_mound	0.14628516	1344	ok	
val	wl-tile-v1-12573	wl-neg-neg-es-pba-35920	neg-es-pba-35920	0	hard_negative	val	ES	Mámoa do Monte Cristo dos Callós 7	Ourol	Bravos (Santiago)		megalithic_mound	0.20765405	1130	ok	
val	wl-tile-v1-13362	wl-neg-neg-es-pba-69723	neg-es-pba-69723	0	hard_negative	val	ES	Mámoa do Monte Espiñeiro 1	Soutomaior	Soutomaior (San Salvador)		megalithic_mound	0.25424331	997	ok	
val	wl-tile-v1-13363	wl-neg-neg-es-pba-69724	neg-es-pba-69724	0	hard_negative	val	ES	Mámoa do Monte Espiñeiro 2	Soutomaior	Soutomaior (San Salvador)		megalithic_mound	0.16339307	1270	ok	
val	wl-tile-v1-12701	wl-neg-neg-es-pba-60471	neg-es-pba-60471	0	hard_negative	val	ES	Mámoa do Monte Panamá 2	Vilar de Santos	Parada de Outeiro (Santa María)		megalithic_mound	0.33200248	766	ok	
val	wl-tile-v1-12595	wl-neg-neg-es-pba-35742	neg-es-pba-35742	0	hard_negative	val	ES	Mámoa do Monte Pascuais	Outeiro de Rei	Aspai (San Cibrao)		megalithic_mound	0.11920674	1454	ok	
val	wl-tile-v1-13021	wl-neg-neg-es-pba-63760	neg-es-pba-63760	0	hard_negative	val	ES	Mámoa do Monte Rendal	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.03170060	1813	ok	
val	wl-tile-v1-13022	wl-neg-neg-es-pba-63761	neg-es-pba-63761	0	hard_negative	val	ES	Mámoa do Monte Rendal 2	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.04199928	1782	ok	
val	wl-tile-v1-13023	wl-neg-neg-es-pba-63762	neg-es-pba-63762	0	hard_negative	val	ES	Mámoa do Monte Rendal 3	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.03852253	1790	ok	
val	wl-tile-v1-13024	wl-neg-neg-es-pba-63763	neg-es-pba-63763	0	hard_negative	val	ES	Mámoa do Monte Xistalto 1/Campo dos Osos	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.20757917	1131	ok	
val	wl-tile-v1-13025	wl-neg-neg-es-pba-63764	neg-es-pba-63764	0	hard_negative	val	ES	Mámoa do Monte Xistalto 3	Campo Lameiro	O Campo (San Miguel)		megalithic_mound	0.12607214	1428	ok	
val	wl-tile-v1-11982	wl-neg-neg-es-pba-13775	neg-es-pba-13775	0	hard_negative	val	ES	Mámoa do Monte da Anta 5	Monfero	Queixeiro (San Xurxo)		megalithic_mound	0.43554498	539	ok	
val	wl-tile-v1-11983	wl-neg-neg-es-pba-13776	neg-es-pba-13776	0	hard_negative	val	ES	Mámoa do Monte da Anta 6	Monfero	Taboada (Santa Mariña)		megalithic_mound	0.62434199	296	ok	
val	wl-tile-v1-11984	wl-neg-neg-es-pba-13807	neg-es-pba-13807	0	hard_negative	val	ES	Mámoa do Monte da Anta 7	Monfero	Taboada (Santa Mariña)		megalithic_mound	0.14836394	1336	ok	
val	wl-tile-v1-11985	wl-neg-neg-es-pba-13808	neg-es-pba-13808	0	hard_negative	val	ES	Mámoa do Monte da Anta 8	Monfero	Taboada (Santa Mariña)		megalithic_mound	0.30468488	855	ok	
val	wl-tile-v1-11986	wl-neg-neg-es-pba-13809	neg-es-pba-13809	0	hard_negative	val	ES	Mámoa do Monte da Anta 9	Monfero	Taboada (Santa Mariña)		megalithic_mound	0.29376146	887	ok	
val	wl-tile-v1-11987	wl-neg-neg-es-pba-13810	neg-es-pba-13810	0	hard_negative	val	ES	Mámoa do Monte da Capela 7	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	0.26239751	983	ok	
val	wl-tile-v1-13167	wl-neg-neg-es-pba-66752	neg-es-pba-66752	0	hard_negative	val	ES	Mámoa do Monte da Cavada	Meis	San Tomé de Nogueira (San Tom‚)		megalithic_mound	0.13461725	1394	ok	
val	wl-tile-v1-13168	wl-neg-neg-es-pba-66777	neg-es-pba-66777	0	hard_negative	val	ES	Mámoa do Monte da Escusa	Meis	Poio (San Xoán)		megalithic_mound	0.34466534	736	ok	
val	wl-tile-v1-12365	wl-neg-neg-es-pba-30167	neg-es-pba-30167	0	hard_negative	val	ES	Mámoa do Monte da Parga	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.39526761	619	ok	
val	wl-tile-v1-12005	wl-neg-neg-es-pba-15386	neg-es-pba-15386	0	hard_negative	val	ES	Mámoa do Monte da Pena	Oroso	Oroso (San Martiño)		megalithic_mound	0.43263560	544	ok	
val	wl-tile-v1-12867	wl-neg-neg-es-pba-64438	neg-es-pba-64438	0	hard_negative	val	ES	Mámoa do Monte da Rosada	A Estrada	Frades (Santa María)		megalithic_mound	0.18750332	1191	ok	
val	wl-tile-v1-12473	wl-neg-neg-es-pba-32190	neg-es-pba-32190	0	hard_negative	val	ES	Mámoa do Monte das Modias 1	Guitiriz	Labrada (Santa María)		megalithic_mound	0.60750000	316	ok	
val	wl-tile-v1-12474	wl-neg-neg-es-pba-32191	neg-es-pba-32191	0	hard_negative	val	ES	Mámoa do Monte das Modias 2	Guitiriz	Labrada (Santa María)		megalithic_mound	0.59025485	330	ok	
val	wl-tile-v1-12475	wl-neg-neg-es-pba-32192	neg-es-pba-32192	0	hard_negative	val	ES	Mámoa do Monte das Modias 3	Guitiriz	Labrada (Santa María)		megalithic_mound	0.51240960	412	ok	
val	wl-tile-v1-12065	wl-neg-neg-es-pba-26029	neg-es-pba-26029	0	hard_negative	val	ES	Mámoa do Monte de San Roque	Vedra	Merín (San Cristovo)		megalithic_mound	0.64724033	272	ok	
val	wl-tile-v1-12333	wl-neg-neg-es-pba-29255	neg-es-pba-29255	0	hard_negative	val	ES	Mámoa do Monte de Seoane 1	Chantada	A Laxe (San Xoán)		megalithic_mound	0.26367278	979	ok	
val	wl-tile-v1-12334	wl-neg-neg-es-pba-29256	neg-es-pba-29256	0	hard_negative	val	ES	Mámoa do Monte de Seoane 2	Chantada	A Laxe (San Xoán)		megalithic_mound	0.26965884	953	ok	
val	wl-tile-v1-12700	wl-neg-neg-es-pba-60470	neg-es-pba-60470	0	hard_negative	val	ES	Mámoa do Monte dos Cervos	Vilar de Santos	Parada de Outeiro (Santa María)		megalithic_mound	0.14857481	1335	ok	
val	wl-tile-v1-12868	wl-neg-neg-es-pba-64439	neg-es-pba-64439	0	hard_negative	val	ES	Mámoa do Monte dos Escurros 1	A Estrada	Orazo (San Pedro)		megalithic_mound	0.05915029	1709	ok	
val	wl-tile-v1-12869	wl-neg-neg-es-pba-64440	neg-es-pba-64440	0	hard_negative	val	ES	Mámoa do Monte dos Escurros 2	A Estrada	Orazo (San Pedro)		megalithic_mound	0.42969234	548	ok	
val	wl-tile-v1-12870	wl-neg-neg-es-pba-64441	neg-es-pba-64441	0	hard_negative	val	ES	Mámoa do Monte dos Escurros 3	A Estrada	Orazo (San Pedro)		megalithic_mound	0.20653633	1134	ok	
val	wl-tile-v1-12871	wl-neg-neg-es-pba-64442	neg-es-pba-64442	0	hard_negative	val	ES	Mámoa do Monte dos Escurros 4	A Estrada	Orazo (San Pedro)		megalithic_mound	0.39466176	621	ok	
val	wl-tile-v1-12872	wl-neg-neg-es-pba-64466	neg-es-pba-64466	0	hard_negative	val	ES	Mámoa do Monte dos Escurros 5	A Estrada	Orazo (San Pedro)		megalithic_mound	0.43592424	537	ok	
val	wl-tile-v1-12873	wl-neg-neg-es-pba-64467	neg-es-pba-64467	0	hard_negative	val	ES	Mámoa do Parapeto	A Estrada	Arca (San Miguel)		megalithic_mound	0.30204160	866	ok	
val	wl-tile-v1-12054	wl-neg-neg-es-pba-24417	neg-es-pba-24417	0	hard_negative	val	ES	Mámoa do Pazo de Andeade	Touro	Andeade (Santiago)		megalithic_mound	0.40911452	585	ok	
val	wl-tile-v1-12476	wl-neg-neg-es-pba-32193	neg-es-pba-32193	0	hard_negative	val	ES	Mámoa do Pelegrín 01	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.50100246	436	ok	
val	wl-tile-v1-12477	wl-neg-neg-es-pba-32194	neg-es-pba-32194	0	hard_negative	val	ES	Mámoa do Pelegrín 02	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.55020530	373	ok	
val	wl-tile-v1-12478	wl-neg-neg-es-pba-32195	neg-es-pba-32195	0	hard_negative	val	ES	Mámoa do Pelegrín 03	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.56624943	356	ok	
val	wl-tile-v1-12479	wl-neg-neg-es-pba-32196	neg-es-pba-32196	0	hard_negative	val	ES	Mámoa do Pelegrín 04	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.39114498	632	ok	
val	wl-tile-v1-12480	wl-neg-neg-es-pba-32197	neg-es-pba-32197	0	hard_negative	val	ES	Mámoa do Pelegrín 05	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.39741087	615	ok	
val	wl-tile-v1-12481	wl-neg-neg-es-pba-32198	neg-es-pba-32198	0	hard_negative	val	ES	Mámoa do Pelegrín 06	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.28332539	913	ok	
val	wl-tile-v1-12482	wl-neg-neg-es-pba-32199	neg-es-pba-32199	0	hard_negative	val	ES	Mámoa do Pelegrín 07	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.23970428	1034	ok	
val	wl-tile-v1-12483	wl-neg-neg-es-pba-32200	neg-es-pba-32200	0	hard_negative	val	ES	Mámoa do Pelegrín 08	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.25059590	1008	ok	
val	wl-tile-v1-12484	wl-neg-neg-es-pba-32231	neg-es-pba-32231	0	hard_negative	val	ES	Mámoa do Pelegrín 09	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.21410287	1113	ok	
val	wl-tile-v1-12485	wl-neg-neg-es-pba-32232	neg-es-pba-32232	0	hard_negative	val	ES	Mámoa do Pelegrín 10	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.23805518	1038	ok	
val	wl-tile-v1-12486	wl-neg-neg-es-pba-32233	neg-es-pba-32233	0	hard_negative	val	ES	Mámoa do Pelegrín 11	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.31367258	818	ok	
val	wl-tile-v1-12487	wl-neg-neg-es-pba-32234	neg-es-pba-32234	0	hard_negative	val	ES	Mámoa do Pelegrín 12	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.22902246	1069	ok	
val	wl-tile-v1-12488	wl-neg-neg-es-pba-32235	neg-es-pba-32235	0	hard_negative	val	ES	Mámoa do Pelegrín 13	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.28800438	900	ok	
val	wl-tile-v1-12489	wl-neg-neg-es-pba-32236	neg-es-pba-32236	0	hard_negative	val	ES	Mámoa do Pelegrín 14	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.18992517	1181	ok	
val	wl-tile-v1-12490	wl-neg-neg-es-pba-32237	neg-es-pba-32237	0	hard_negative	val	ES	Mámoa do Pelegrín 15	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.46391203	491	ok	
val	wl-tile-v1-12491	wl-neg-neg-es-pba-32238	neg-es-pba-32238	0	hard_negative	val	ES	Mámoa do Pelegrín 16	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.36852067	682	ok	
val	wl-tile-v1-12492	wl-neg-neg-es-pba-32239	neg-es-pba-32239	0	hard_negative	val	ES	Mámoa do Pelegrín 17	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.26017492	985	ok	
val	wl-tile-v1-12493	wl-neg-neg-es-pba-32240	neg-es-pba-32240	0	hard_negative	val	ES	Mámoa do Pelegrín 18	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.29374505	888	ok	
val	wl-tile-v1-12494	wl-neg-neg-es-pba-32241	neg-es-pba-32241	0	hard_negative	val	ES	Mámoa do Pelegrín 19	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.26956715	954	ok	
val	wl-tile-v1-12495	wl-neg-neg-es-pba-32271	neg-es-pba-32271	0	hard_negative	val	ES	Mámoa do Pelegrín 20	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.24069863	1029	ok	
val	wl-tile-v1-12496	wl-neg-neg-es-pba-32272	neg-es-pba-32272	0	hard_negative	val	ES	Mámoa do Pelegrín 21	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.27041274	951	ok	
val	wl-tile-v1-12497	wl-neg-neg-es-pba-32273	neg-es-pba-32273	0	hard_negative	val	ES	Mámoa do Pelegrín 22	Guitiriz	Parga (Santo Estevo)		megalithic_mound	0.27566635	937	ok	
val	wl-tile-v1-12575	wl-neg-neg-es-pba-35922	neg-es-pba-35922	0	hard_negative	val	ES	Mámoa do Penido Vello 1	Ourol	Miñotos (San Pedro)		megalithic_mound	0.06230325	1691	ok	
val	wl-tile-v1-12576	wl-neg-neg-es-pba-35923	neg-es-pba-35923	0	hard_negative	val	ES	Mámoa do Penido Vello 2	Ourol	Miñotos (San Pedro)		megalithic_mound	0.04893658	1752	ok	
val	wl-tile-v1-12006	wl-neg-neg-es-pba-15387	neg-es-pba-15387	0	hard_negative	val	ES	Mámoa do Petón 1	Oroso	Senra (Santa Eulalia)		megalithic_mound	0.43598648	536	ok	
val	wl-tile-v1-12007	wl-neg-neg-es-pba-15388	neg-es-pba-15388	0	hard_negative	val	ES	Mámoa do Petón 3	Oroso	Senra (Santa Eulalia)		megalithic_mound	0.55606424	368	ok	
val	wl-tile-v1-12354	wl-neg-neg-es-pba-30927	neg-es-pba-30927	0	hard_negative	val	ES	Mámoa do Pico da Lebre	Foz	San Martiño de Mondoñedo (San Marti¤o)		megalithic_mound	0.22714166	1075	ok	
val	wl-tile-v1-13169	wl-neg-neg-es-pba-66778	neg-es-pba-66778	0	hard_negative	val	ES	Mámoa do Pino/Mámoa da Tomada do Pino	Meis	A Armenteira (Santa María)		megalithic_mound	0.14130379	1376	ok	
val	wl-tile-v1-12874	wl-neg-neg-es-pba-64468	neg-es-pba-64468	0	hard_negative	val	ES	Mámoa do Rego da Cruz 3	A Estrada	Pardemarín (Santa Baia)		megalithic_mound	0.07879334	1609	ok	
val	wl-tile-v1-12875	wl-neg-neg-es-pba-64469	neg-es-pba-64469	0	hard_negative	val	ES	Mámoa do Rego da Cruz 4	A Estrada	Ribela (Santa Mariña)		megalithic_mound	0.17027321	1245	ok	
val	wl-tile-v1-12876	wl-neg-neg-es-pba-64470	neg-es-pba-64470	0	hard_negative	val	ES	Mámoa do Rego da Cruz 5	A Estrada	Ribela (Santa Mariña)		megalithic_mound	0.16859088	1251	ok	
val	wl-tile-v1-12877	wl-neg-neg-es-pba-64471	neg-es-pba-64471	0	hard_negative	val	ES	Mámoa do Rego da Cruz 7	A Estrada	Ribela (Santa Mariña)		megalithic_mound	0.09341397	1554	ok	
val	wl-tile-v1-12878	wl-neg-neg-es-pba-64472	neg-es-pba-64472	0	hard_negative	val	ES	Mámoa do Rego da Cruz 8	A Estrada	Pardemarín (Santa Baia)		megalithic_mound	0.21379295	1116	ok	
val	wl-tile-v1-12879	wl-neg-neg-es-pba-64473	neg-es-pba-64473	0	hard_negative	val	ES	Mámoa do Regueiro	A Estrada	Aguións (Santa María)		megalithic_mound	0.45468991	506	ok	
val	wl-tile-v1-12780	wl-neg-neg-es-pba-63983	neg-es-pba-63983	0	hard_negative	val	ES	Mámoa do Rudeiro	A Estrada	Matalobos (Santa Baia)		megalithic_mound	0.43825590	532	ok	
val	wl-tile-v1-12723	wl-neg-neg-es-pba-62959	neg-es-pba-62959	0	hard_negative	val	ES	Mámoa do Santo Cristo de Miranda	A Cañiza	Valeixe (Santa Cristina)		megalithic_mound	0.16826304	1253	ok	
val	wl-tile-v1-11988	wl-neg-neg-es-pba-13811	neg-es-pba-13811	0	hard_negative	val	ES	Mámoa do Serrón do Lobo 3	Monfero	O Alto de Xestoso (Santa María)		megalithic_mound	0.42525899	554	ok	
val	wl-tile-v1-12781	wl-neg-neg-es-pba-63984	neg-es-pba-63984	0	hard_negative	val	ES	Mámoa do Soutiño (posible)	A Estrada	Toedo (San Pedro)		megalithic_mound	0.45584616	502	ok	
val	wl-tile-v1-12498	wl-neg-neg-es-pba-32274	neg-es-pba-32274	0	hard_negative	val	ES	Mámoa do Tarambolo	Guitiriz	O Buriz (San Pedro)		megalithic_mound	0.25822567	990	ok	
val	wl-tile-v1-11989	wl-neg-neg-es-pba-13812	neg-es-pba-13812	0	hard_negative	val	ES	Mámoa do Tesouro	Monfero	Vilachá (Santa María)		megalithic_mound	0.29644461	881	ok	
val	wl-tile-v1-12355	wl-neg-neg-es-pba-30928	neg-es-pba-30928	0	hard_negative	val	ES	Mámoa do Tesouro	Foz	Cordido (San Xiao)		megalithic_mound	0.51160236	413	ok	
val	wl-tile-v1-11990	wl-neg-neg-es-pba-13813	neg-es-pba-13813	0	hard_negative	val	ES	Mámoa do Xestal 1	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	0.42356640	558	ok	
val	wl-tile-v1-11991	wl-neg-neg-es-pba-13814	neg-es-pba-13814	0	hard_negative	val	ES	Mámoa do Xestal 2	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	0.29731346	879	ok	
val	wl-tile-v1-11992	wl-neg-neg-es-pba-13815	neg-es-pba-13815	0	hard_negative	val	ES	Mámoa do Xestal 3	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	0.34307238	739	ok	
val	wl-tile-v1-11993	wl-neg-neg-es-pba-13816	neg-es-pba-13816	0	hard_negative	val	ES	Mámoa do Xestal 4	Monfero	San Fiz de Monfero (San Fiz)		megalithic_mound	0.69394935	228	ok	
