dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	probability	rank_desc_in_dataset	error	status
train	wl-tile-v1-08081	wl-neg-neg-es-pba-79594	neg-es-pba-79594	0	hard_negative	train	ES	Petróglifo do Meixón 1	Cerdedo-Cotobade	Cerdedo (San Xoán)		rock_art_surface	0.15510206	5433		ok
train	wl-tile-v1-08082	wl-neg-neg-es-pba-79595	neg-es-pba-79595	0	hard_negative	train	ES	Petróglifo do Meixón 2	Cerdedo-Cotobade	Cerdedo (San Xoán)		rock_art_surface	0.26040309	4068		ok
train	wl-tile-v1-08083	wl-neg-neg-es-pba-79596	neg-es-pba-79596	0	hard_negative	train	ES	Petróglifo do Meixón 3	Cerdedo-Cotobade	Cerdedo (San Xoán)		rock_art_surface	0.21105759	4649		ok
train	wl-tile-v1-06727	wl-neg-neg-es-pba-31339	neg-es-pba-31339	0	hard_negative	train	ES	Petróglifo do Monte	Xove	O Monte (Santo Isidoro)		rock_art_surface	0.53519581	2272		ok
train	wl-tile-v1-04381	wl-neg-neg-es-pba-23953	neg-es-pba-23953	0	hard_negative	train	ES	Petróglifo do Monte Aberto/Monte da Silvouta VI	Santiago de Compostela	Villestro (Santa María)		rock_art_surface	0.47640035	2584		ok
train	wl-tile-v1-08669	wl-neg-neg-es-pba-68099	neg-es-pba-68099	0	hard_negative	train	ES	Petróglifo do Monte Ardegán 1	Moraña	Santa Xusta de Moraña (Santa Xusta)		rock_art_surface	0.02790674	8308		ok
train	wl-tile-v1-08670	wl-neg-neg-es-pba-68123	neg-es-pba-68123	0	hard_negative	train	ES	Petróglifo do Monte Ardegán 2	Moraña	Santa Xusta de Moraña (Santa Xusta)		rock_art_surface	0.03758563	8067		ok
train	wl-tile-v1-08671	wl-neg-neg-es-pba-68124	neg-es-pba-68124	0	hard_negative	train	ES	Petróglifo do Monte Ardegán 3	Moraña	Santa Xusta de Moraña (Santa Xusta)		rock_art_surface	0.04422669	7900		ok
train	wl-tile-v1-08672	wl-neg-neg-es-pba-68125	neg-es-pba-68125	0	hard_negative	train	ES	Petróglifo do Monte Ardegán 4	Moraña	San Lourenzo de Moraña (San Lourenzo)		rock_art_surface	0.04493428	7878		ok
train	wl-tile-v1-08673	wl-neg-neg-es-pba-68126	neg-es-pba-68126	0	hard_negative	train	ES	Petróglifo do Monte Ardegán 5	Moraña	San Lourenzo de Moraña (San Lourenzo)		rock_art_surface	0.12789423	5935		ok
train	wl-tile-v1-08851	wl-neg-neg-es-pba-70383	neg-es-pba-70383	0	hard_negative	train	ES	Petróglifo do Monte Bandeira	O Rosal	O Rosal (Santa Mariña)		rock_art_surface	0.32871265	3461		ok
train	wl-tile-v1-05177	wl-neg-neg-es-pba-28162	neg-es-pba-28162	0	hard_negative	train	ES	Petróglifo do Monte Fabeiro	Carballedo	A Cova (San Xoán)		rock_art_surface	0.04284083	7935		ok
train	wl-tile-v1-04385	wl-neg-neg-es-pba-23957	neg-es-pba-23957	0	hard_negative	train	ES	Petróglifo do Monte Pedroso	Santiago de Compostela	Figueiras (Santa María)		rock_art_surface	0.57380490	2107		ok
train	wl-tile-v1-04168	wl-neg-neg-es-pba-18823	neg-es-pba-18823	0	hard_negative	train	ES	Petróglifo do Monte Picoto	Rianxo	Asados (Santa María)		rock_art_surface	0.02950643	8270		ok
train	wl-tile-v1-08852	wl-neg-neg-es-pba-70384	neg-es-pba-70384	0	hard_negative	train	ES	Petróglifo do Monte Picoto (Renxique) (I)	O Rosal	O Rosal (Santa Mariña)		rock_art_surface	0.25779477	4088		ok
train	wl-tile-v1-08853	wl-neg-neg-es-pba-70385	neg-es-pba-70385	0	hard_negative	train	ES	Petróglifo do Monte Picoto (Renxique) (II)	O Rosal	O Rosal (Santa Mariña)		rock_art_surface	0.13137479	5867		ok
train	wl-tile-v1-03207	wl-neg-neg-es-pba-4214	neg-es-pba-4214	0	hard_negative	train	ES	Petróglifo do Monte Pumariño	Brión	Bastavales (San Xulián)		rock_art_surface	0.66631120	1734		ok
train	wl-tile-v1-08730	wl-neg-neg-es-pba-69269	neg-es-pba-69269	0	hard_negative	train	ES	Petróglifo do Monte Salgueirón	Mos	Louredo (San Salvador)		rock_art_surface	0.30781278	3621		ok
train	wl-tile-v1-07450	wl-neg-neg-es-pba-65454	neg-es-pba-65454	0	hard_negative	train	ES	Petróglifo do Monte Torroso 01/Petróglifo do Cimo do Niño do Corvo 01	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.85188024	1079		ok
train	wl-tile-v1-07451	wl-neg-neg-es-pba-65455	neg-es-pba-65455	0	hard_negative	train	ES	Petróglifo do Monte Torroso 02/Petróglifo do Cimo do Niño do Corvo 02	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.05266220	7677		ok
train	wl-tile-v1-07452	wl-neg-neg-es-pba-65456	neg-es-pba-65456	0	hard_negative	train	ES	Petróglifo do Monte Torroso 03/Petróglifo do Cimo do Niño do Corvo 03	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.28261873	3829		ok
train	wl-tile-v1-07453	wl-neg-neg-es-pba-65487	neg-es-pba-65487	0	hard_negative	train	ES	Petróglifo do Monte Torroso 04/Petróglifo do Cimo do Niño do Corvo 04	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.37648514	3147		ok
train	wl-tile-v1-07454	wl-neg-neg-es-pba-65488	neg-es-pba-65488	0	hard_negative	train	ES	Petróglifo do Monte Torroso 05/Petróglifo do Cimo do Niño do Corvo 05	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.13611916	5786		ok
train	wl-tile-v1-07455	wl-neg-neg-es-pba-65489	neg-es-pba-65489	0	hard_negative	train	ES	Petróglifo do Monte Torroso 06/Petróglifo do Cimo do Niño do Corvo 06	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.12224576	6056		ok
train	wl-tile-v1-07456	wl-neg-neg-es-pba-65490	neg-es-pba-65490	0	hard_negative	train	ES	Petróglifo do Monte Torroso 07/Petróglifo do Cimo do Niño do Corvo 07	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.73394916	1494		ok
train	wl-tile-v1-07457	wl-neg-neg-es-pba-65491	neg-es-pba-65491	0	hard_negative	train	ES	Petróglifo do Monte Torroso 08/Petróglifo do Cimo do Niño do Corvo 08	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.77069293	1367		ok
train	wl-tile-v1-07458	wl-neg-neg-es-pba-65492	neg-es-pba-65492	0	hard_negative	train	ES	Petróglifo do Monte Torroso 09/Petróglifo do Cimo do Niño do Corvo 09	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.81632029	1212		ok
train	wl-tile-v1-07459	wl-neg-neg-es-pba-65523	neg-es-pba-65523	0	hard_negative	train	ES	Petróglifo do Monte Torroso 10/Petróglifo do Cimo do Niño do Corvo 10	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.85562280	1064		ok
train	wl-tile-v1-07460	wl-neg-neg-es-pba-65524	neg-es-pba-65524	0	hard_negative	train	ES	Petróglifo do Monte Torroso 11/Petróglifo do Cimo do Niño do Corvo 11	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.60631957	1970		ok
train	wl-tile-v1-07461	wl-neg-neg-es-pba-65525	neg-es-pba-65525	0	hard_negative	train	ES	Petróglifo do Monte Torroso 12/Petróglifo do Cimo do Niño do Corvo 12	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.08785978	6797		ok
train	wl-tile-v1-07462	wl-neg-neg-es-pba-65526	neg-es-pba-65526	0	hard_negative	train	ES	Petróglifo do Monte Torroso 13/Petróglifo do Cimo do Niño do Corvo 13	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.08123983	6950		ok
train	wl-tile-v1-07463	wl-neg-neg-es-pba-65527	neg-es-pba-65527	0	hard_negative	train	ES	Petróglifo do Monte Torroso 14/Petróglifo do Cimo do Niño do Corvo 14	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.09194114	6703		ok
train	wl-tile-v1-04819	wl-neg-neg-es-pba-25513	neg-es-pba-25513	0	hard_negative	train	ES	Petróglifo do Monte Vadalama	Vimianzo	Calo (San Xoán)		rock_art_surface	0.13782209	5756		ok
train	wl-tile-v1-05074	wl-neg-neg-es-pba-28574	neg-es-pba-28574	0	hard_negative	train	ES	Petróglifo do Monte Valiño 1	Antas de Ulla	San Martiño de Amarante (San Martiño)		rock_art_surface	0.20990713	4670		ok
train	wl-tile-v1-05075	wl-neg-neg-es-pba-28575	neg-es-pba-28575	0	hard_negative	train	ES	Petróglifo do Monte Valiño 2	Antas de Ulla	San Martiño de Amarante (San Martiño)		rock_art_surface	0.18991501	4953		ok
train	wl-tile-v1-09515	wl-neg-neg-es-pba-74374	neg-es-pba-74374	0	hard_negative	train	ES	Petróglifo do Monte Xiabre	Vilagarcía de Arousa	O Carril (Santiago de Fóra)		rock_art_surface	0.09335399	6673		ok
train	wl-tile-v1-02758	wl-neg-neg-es-pba-1119	neg-es-pba-1119	0	hard_negative	train	ES	Petróglifo do Monte da Calexa	A Baña	Troitosende (Santa María)		rock_art_surface	0.39188366	3052		ok
train	wl-tile-v1-07641	wl-neg-neg-es-pba-65973	neg-es-pba-65973	0	hard_negative	train	ES	Petróglifo do Monte da Costa	Agolada	Borraxeiros (San Cristovo)		rock_art_surface	0.37500989	3159		ok
train	wl-tile-v1-07642	wl-neg-neg-es-pba-65974	neg-es-pba-65974	0	hard_negative	train	ES	Petróglifo do Monte da Costa 1	Agolada	Gurgueiro (San Miguel)		rock_art_surface	0.08159204	6946		ok
train	wl-tile-v1-07307	wl-neg-neg-es-pba-52885	neg-es-pba-52885	0	hard_negative	train	ES	Petróglifo do Monte da Costa 2	Ribadavia	Ribadavia (san Domingos de Fóra)		rock_art_surface	0.15434714	5450		ok
train	wl-tile-v1-07308	wl-neg-neg-es-pba-52886	neg-es-pba-52886	0	hard_negative	train	ES	Petróglifo do Monte da Costa 2	Ribadavia	Ribadavia (san Domingos de Fóra)		rock_art_surface	0.15434714	5451		ok
train	wl-tile-v1-07643	wl-neg-neg-es-pba-65975	neg-es-pba-65975	0	hard_negative	train	ES	Petróglifo do Monte da Riba	Agolada	Ramil (San Martiño)		rock_art_surface	0.04216076	7946		ok
train	wl-tile-v1-08932	wl-neg-neg-es-pba-76899	neg-es-pba-76899	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 1	Poio	Poio (San Salvador)		rock_art_surface	0.24828279	4189		ok
train	wl-tile-v1-08933	wl-neg-neg-es-pba-76900	neg-es-pba-76900	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 2	Poio	Poio (San Salvador)		rock_art_surface	0.27444579	3914		ok
train	wl-tile-v1-08934	wl-neg-neg-es-pba-77030	neg-es-pba-77030	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 3	Poio	Poio (San Salvador)		rock_art_surface	0.04371494	7914		ok
train	wl-tile-v1-08935	wl-neg-neg-es-pba-77031	neg-es-pba-77031	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 4	Poio	Poio (San Salvador)		rock_art_surface	0.00439130	8637		ok
train	wl-tile-v1-07644	wl-neg-neg-es-pba-65976	neg-es-pba-65976	0	hard_negative	train	ES	Petróglifo do Monte das Fontelas 1	Agolada	Ventosa (San Xulián)		rock_art_surface	0.42311824	2868		ok
train	wl-tile-v1-07645	wl-neg-neg-es-pba-65977	neg-es-pba-65977	0	hard_negative	train	ES	Petróglifo do Monte das Fontelas II-1	Agolada	Ventosa (San Xulián)		rock_art_surface	0.15471890	5441		ok
train	wl-tile-v1-05871	wl-neg-neg-es-pba-32423	neg-es-pba-32423	0	hard_negative	train	ES	Petróglifo do Monte de Abaixo	O Incio	Sirgueiros (San Xoán)		rock_art_surface	0.39278399	3044		ok
train	wl-tile-v1-03721	wl-neg-neg-es-pba-12286	neg-es-pba-12286	0	hard_negative	train	ES	Petróglifo do Monte de Colúns	Mazaricos	Colúns (San Salvador)		rock_art_surface	0.31063330	3593		ok
train	wl-tile-v1-04382	wl-neg-neg-es-pba-23954	neg-es-pba-23954	0	hard_negative	train	ES	Petróglifo do Monte de Correxíns	Santiago de Compostela	Figueiras (Santa María)		rock_art_surface	0.91898706	753		ok
train	wl-tile-v1-02892	wl-neg-neg-es-pba-833	neg-es-pba-833	0	hard_negative	train	ES	Petróglifo do Monte de Pedras	Ames	Covas (Santo Estevo)		rock_art_surface	0.20988144	4671		ok
train	wl-tile-v1-07646	wl-neg-neg-es-pba-65978	neg-es-pba-65978	0	hard_negative	train	ES	Petróglifo do Monte de Pena Branca	Agolada	Merlín (San Pedro)		rock_art_surface	0.37157204	3174		ok
train	wl-tile-v1-02893	wl-neg-neg-es-pba-834	neg-es-pba-834	0	hard_negative	train	ES	Petróglifo do Monte de San Marcos	Ames	Ameixenda (Santa María)		rock_art_surface	0.71316025	1576		ok
train	wl-tile-v1-04383	wl-neg-neg-es-pba-23955	neg-es-pba-23955	0	hard_negative	train	ES	Petróglifo do Monte de San Miguel	Santiago de Compostela	Villestro (Santa María)		rock_art_surface	0.14743560	5593		ok
train	wl-tile-v1-07656	wl-neg-neg-es-pba-66010	neg-es-pba-66010	0	hard_negative	train	ES	Petróglifo do Monte de San Miguel de Vilanova	Agolada	Ramil (San Martiño)		rock_art_surface	0.07473151	7108		ok
train	wl-tile-v1-05983	wl-neg-neg-es-pba-37725	neg-es-pba-37725	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 1	Pantón	Acedre (San Romao)		rock_art_surface	0.35485147	3284		ok
train	wl-tile-v1-05984	wl-neg-neg-es-pba-37726	neg-es-pba-37726	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 2	Pantón	Acedre (San Romao)		rock_art_surface	0.29293954	3737		ok
train	wl-tile-v1-05985	wl-neg-neg-es-pba-37727	neg-es-pba-37727	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 3	Pantón	Acedre (San Romao)		rock_art_surface	0.24906381	4183		ok
train	wl-tile-v1-05986	wl-neg-neg-es-pba-37728	neg-es-pba-37728	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 4	Pantón	Acedre (San Romao)		rock_art_surface	0.25267184	4145		ok
train	wl-tile-v1-05987	wl-neg-neg-es-pba-37729	neg-es-pba-37729	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 5	Pantón	Acedre (San Romao)		rock_art_surface	0.12277817	6043		ok
train	wl-tile-v1-05988	wl-neg-neg-es-pba-37759	neg-es-pba-37759	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 6	Pantón	Acedre (San Romao)		rock_art_surface	0.09648209	6595		ok
train	wl-tile-v1-07823	wl-neg-neg-es-pba-68535	neg-es-pba-68535	0	hard_negative	train	ES	Petróglifo do Monte de Santa Barbara	As Neves	As Neves (Santa María)		rock_art_surface	0.97508890	344		ok
train	wl-tile-v1-06333	wl-neg-neg-es-pba-42214	neg-es-pba-42214	0	hard_negative	train	ES	Petróglifo do Monte de Santa Cristina	Sarria	Santalla de Arxemil (Santalla)		rock_art_surface	0.06234439	7410		ok
train	wl-tile-v1-06334	wl-neg-neg-es-pba-42215	neg-es-pba-42215	0	hard_negative	train	ES	Petróglifo do Monte de Santa Cristina	Sarria	Requeixo (San Martiño)		rock_art_surface	0.77451538	1354		ok
train	wl-tile-v1-03608	wl-neg-neg-es-pba-11237	neg-es-pba-11237	0	hard_negative	train	ES	Petróglifo do Monte de Santo Antón	Irixoa	Mántaras (Santa María)		rock_art_surface	0.40896572	2946		ok
train	wl-tile-v1-07657	wl-neg-neg-es-pba-66011	neg-es-pba-66011	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 01	Agolada	Ramil (San Martiño)		rock_art_surface	0.60937029	1961		ok
train	wl-tile-v1-07658	wl-neg-neg-es-pba-66012	neg-es-pba-66012	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 03	Agolada	Ramil (San Martiño)		rock_art_surface	0.59354483	2027		ok
train	wl-tile-v1-07659	wl-neg-neg-es-pba-66013	neg-es-pba-66013	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 04	Agolada	Ramil (San Martiño)		rock_art_surface	0.09902865	6548		ok
train	wl-tile-v1-07660	wl-neg-neg-es-pba-66014	neg-es-pba-66014	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 05	Agolada	Ramil (San Martiño)		rock_art_surface	0.13404449	5821		ok
train	wl-tile-v1-04384	wl-neg-neg-es-pba-23956	neg-es-pba-23956	0	hard_negative	train	ES	Petróglifo do Monte de Vilastrexe	Santiago de Compostela	Villestro (Santa María)		rock_art_surface	0.47705227	2577		ok
train	wl-tile-v1-03781	wl-neg-neg-es-pba-14948	neg-es-pba-14948	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 1	Muros	Serres (San Xoan)		rock_art_surface	0.74766180	1450		ok
train	wl-tile-v1-03782	wl-neg-neg-es-pba-14949	neg-es-pba-14949	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 2	Muros	Serres (San Xoan)		rock_art_surface	0.67759344	1694		ok
train	wl-tile-v1-03783	wl-neg-neg-es-pba-14950	neg-es-pba-14950	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 3	Muros	Serres (San Xoan)		rock_art_surface	0.65232026	1782		ok
train	wl-tile-v1-03784	wl-neg-neg-es-pba-14951	neg-es-pba-14951	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 4	Muros	Serres (San Xoan)		rock_art_surface	0.62719142	1880		ok
train	wl-tile-v1-03785	wl-neg-neg-es-pba-14952	neg-es-pba-14952	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 5	Muros	Serres (San Xoan)		rock_art_surface	0.72754304	1521		ok
train	wl-tile-v1-03786	wl-neg-neg-es-pba-14953	neg-es-pba-14953	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 9	Muros	Serres (San Xoan)		rock_art_surface	0.70920472	1593		ok
train	wl-tile-v1-04125	wl-neg-neg-es-pba-18616	neg-es-pba-18616	0	hard_negative	train	ES	Petróglifo do Monte do Faro	Ponteceso	Brantuas (San Xián)		rock_art_surface	0.24787130	4196		ok
train	wl-tile-v1-07661	wl-neg-neg-es-pba-66015	neg-es-pba-66015	0	hard_negative	train	ES	Petróglifo do Monte do Vieiro 02	Agolada	Ramil (San Martiño)		rock_art_surface	0.30840941	3617		ok
train	wl-tile-v1-08761	wl-neg-neg-es-pba-68687	neg-es-pba-68687	0	hard_negative	train	ES	Petróglifo do Muíño da Igrexa	Nigrán	Chandebrito (San Xosé)		rock_art_surface	0.12846907	5923		ok
train	wl-tile-v1-04088	wl-neg-neg-es-pba-17037	neg-es-pba-17037	0	hard_negative	train	ES	Petróglifo do Muíño de Arriba	Padrón	Cruces (Santa María)		rock_art_surface	0.31042875	3595		ok
train	wl-tile-v1-07956	wl-neg-neg-es-pba-62894	neg-es-pba-62894	0	hard_negative	train	ES	Petróglifo do Muíño de Portugueses	Catoira	Dimo (San Pedro)		rock_art_surface	0.20467424	4739		ok
train	wl-tile-v1-08198	wl-neg-neg-es-pba-65008	neg-es-pba-65008	0	hard_negative	train	ES	Petróglifo do Outeiriño	Cuntis	Cuntis (Santa María)		rock_art_surface	0.27892611	3868		ok
train	wl-tile-v1-09406	wl-neg-neg-es-pba-72289	neg-es-pba-72289	0	hard_negative	train	ES	Petróglifo do Outeiro A Fonteiriña	Tui	Rebordáns (San Bartolomeu)		rock_art_surface	0.52223815	2343		ok
train	wl-tile-v1-09007	wl-neg-neg-es-pba-77888	neg-es-pba-77888	0	hard_negative	train	ES	Petróglifo do Outeiro Redondo	Ponte Caldelas	Xustáns (San Martiño)		rock_art_surface	0.12945145	5897		ok
train	wl-tile-v1-09091	wl-neg-neg-es-pba-77660	neg-es-pba-77660	0	hard_negative	train	ES	Petróglifo do Outeiro Redondo	Pontevedra	Marcón (San Miguel)		rock_art_surface	0.04453884	7891		ok
train	wl-tile-v1-09006	wl-neg-neg-es-pba-77887	neg-es-pba-77887	0	hard_negative	train	ES	Petróglifo do Outeiro da Forcadela	Ponte Caldelas	Tourón (Santa María)		rock_art_surface	0.93141252	687		ok
train	wl-tile-v1-08199	wl-neg-neg-es-pba-65009	neg-es-pba-65009	0	hard_negative	train	ES	Petróglifo do Outeiro da Ran	Cuntis	Troáns (Santa María)		rock_art_surface	0.06942062	7241		ok
train	wl-tile-v1-08200	wl-neg-neg-es-pba-65010	neg-es-pba-65010	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 1	Cuntis	Cuntis (Santa María)		rock_art_surface	0.32205077	3515		ok
train	wl-tile-v1-08201	wl-neg-neg-es-pba-65011	neg-es-pba-65011	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 2	Cuntis	Cuntis (Santa María)		rock_art_surface	0.17760619	5113		ok
train	wl-tile-v1-08202	wl-neg-neg-es-pba-65012	neg-es-pba-65012	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 3	Cuntis	Cuntis (Santa María)		rock_art_surface	0.58813740	2056		ok
train	wl-tile-v1-08203	wl-neg-neg-es-pba-65039	neg-es-pba-65039	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 4	Cuntis	Cuntis (Santa María)		rock_art_surface	0.11749435	6152		ok
train	wl-tile-v1-08273	wl-neg-neg-es-pba-64073	neg-es-pba-64073	0	hard_negative	train	ES	Petróglifo do Outeiro das Cruces	Forcarei	Ventoxo (San Nicolao)		rock_art_surface	0.45257422	2714		ok
train	wl-tile-v1-07882	wl-neg-neg-es-pba-61353	neg-es-pba-61353	0	hard_negative	train	ES	Petróglifo do Outeiro das Pereiras 1	Baiona	Baredo (Santa María)		rock_art_surface	0.13100794	5871		ok
train	wl-tile-v1-07883	wl-neg-neg-es-pba-61379	neg-es-pba-61379	0	hard_negative	train	ES	Petróglifo do Outeiro das Pereiras 2	Baiona	Baredo (Santa María)		rock_art_surface	0.32716782	3471		ok
train	wl-tile-v1-08762	wl-neg-neg-es-pba-68688	neg-es-pba-68688	0	hard_negative	train	ES	Petróglifo do Outeiro das Requeixadas	Nigrán	Priegue (San Mamede)		rock_art_surface	0.86377895	1032		ok
train	wl-tile-v1-08204	wl-neg-neg-es-pba-65040	neg-es-pba-65040	0	hard_negative	train	ES	Petróglifo do Outeiro de Vales	Cuntis	Troáns (Santa María)		rock_art_surface	0.18092799	5075		ok
train	wl-tile-v1-08084	wl-neg-neg-es-pba-79689	neg-es-pba-79689	0	hard_negative	train	ES	Petróglifo do Outeiro do Cacharroto	Cerdedo-Cotobade	Tenorio (San Pedro)		rock_art_surface	0.44204422	2770		ok
train	wl-tile-v1-08763	wl-neg-neg-es-pba-68689	neg-es-pba-68689	0	hard_negative	train	ES	Petróglifo do Outeiro do Carballo	Nigrán	Chandebrito (San Xosé)		rock_art_surface	0.09051074	6737		ok
train	wl-tile-v1-09356	wl-neg-neg-es-pba-70727	neg-es-pba-70727	0	hard_negative	train	ES	Petróglifo do Outeiro do Cereixón	Tomiño	Pinzás (Santa María)		rock_art_surface	0.28625313	3798		ok
train	wl-tile-v1-08764	wl-neg-neg-es-pba-68757	neg-es-pba-68757	0	hard_negative	train	ES	Petróglifo do Outeiro do Corvo	Nigrán	Camos (Santa Baia)		rock_art_surface	0.82671518	1173		ok
train	wl-tile-v1-08274	wl-neg-neg-es-pba-64074	neg-es-pba-64074	0	hard_negative	train	ES	Petróglifo do Outeiro do Couto	Forcarei	San Miguel de Presqueiras (San Miguel)		rock_art_surface	0.30357811	3658		ok
train	wl-tile-v1-08626	wl-neg-neg-es-pba-68341	neg-es-pba-68341	0	hard_negative	train	ES	Petróglifo do Outeiro do Gorgullo	Moaña	Meira (Santa Eulalia)		rock_art_surface	0.64813890	1802		ok
train	wl-tile-v1-08905	wl-neg-neg-es-pba-69384	neg-es-pba-69384	0	hard_negative	train	ES	Petróglifo do Outeiro do Mar	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	0.41914639	2886		ok
train	wl-tile-v1-09479	wl-neg-neg-es-pba-74338	neg-es-pba-74338	0	hard_negative	train	ES	Petróglifo do Outeiro do Millo	Vilaboa	Santa Cristina de Cobres (Santa Cristina)		rock_art_surface	0.25693395	4102		ok
train	wl-tile-v1-08205	wl-neg-neg-es-pba-65041	neg-es-pba-65041	0	hard_negative	train	ES	Petróglifo do Outeiro do Moucho 1	Cuntis	Cuntis (Santa María)		rock_art_surface	0.07069641	7208		ok
train	wl-tile-v1-08206	wl-neg-neg-es-pba-65042	neg-es-pba-65042	0	hard_negative	train	ES	Petróglifo do Outeiro do Moucho 2	Cuntis	Cuntis (Santa María)		rock_art_surface	0.12462168	6000		ok
train	wl-tile-v1-04918	wl-neg-neg-es-pba-27442	neg-es-pba-27442	0	hard_negative	train	ES	Petróglifo do Outeiro do Recosto	Vimianzo	Berdoias (San Pedro)		rock_art_surface	0.82982536	1165		ok
train	wl-tile-v1-09480	wl-neg-neg-es-pba-74339	neg-es-pba-74339	0	hard_negative	train	ES	Petróglifo do Outeiro dos Asubións	Vilaboa	Vilaboa (San Martiño)		rock_art_surface	0.01096845	8609		ok
train	wl-tile-v1-02894	wl-neg-neg-es-pba-835	neg-es-pba-835	0	hard_negative	train	ES	Petróglifo do Outeiro dos Pedrouzos	Ames	Ames (San Tomé)		rock_art_surface	0.68871784	1669		ok
train	wl-tile-v1-07824	wl-neg-neg-es-pba-68602	neg-es-pba-68602	0	hard_negative	train	ES	Petróglifo do Paradanta	As Neves	Batalláns (Santa Eulalia)		rock_art_surface	0.27329940	3930		ok
train	wl-tile-v1-04169	wl-neg-neg-es-pba-18824	neg-es-pba-18824	0	hard_negative	train	ES	Petróglifo do Pazo de Rianxiño	Rianxo	Rianxo (Santa Comba)		rock_art_surface	0.37924708	3132		ok
train	wl-tile-v1-02895	wl-neg-neg-es-pba-836	neg-es-pba-836	0	hard_negative	train	ES	Petróglifo do Pedregal	Ames	Ortoño (San Xoán)		rock_art_surface	0.33211456	3436		ok
train	wl-tile-v1-08765	wl-neg-neg-es-pba-68758	neg-es-pba-68758	0	hard_negative	train	ES	Petróglifo do Pedreiro 1	Nigrán	Priegue (San Mamede)		rock_art_surface	0.52352009	2336		ok
train	wl-tile-v1-09169	wl-neg-neg-es-pba-70914	neg-es-pba-70914	0	hard_negative	train	ES	Petróglifo do Pedroso	Redondela	Ventosela (San Martiño)		rock_art_surface	0.15677036	5405		ok
train	wl-tile-v1-09048	wl-neg-neg-es-pba-78283	neg-es-pba-78283	0	hard_negative	train	ES	Petróglifo do Pedroso 1	Ponteareas	Cumiar (Santo Estevo)		rock_art_surface	0.16268000	5326		ok
train	wl-tile-v1-09049	wl-neg-neg-es-pba-78284	neg-es-pba-78284	0	hard_negative	train	ES	Petróglifo do Pedroso 2	Ponteareas	Cumiar (Santo Estevo)		rock_art_surface	0.16144734	5347		ok
train	wl-tile-v1-09050	wl-neg-neg-es-pba-78285	neg-es-pba-78285	0	hard_negative	train	ES	Petróglifo do Pedroso 3	Ponteareas	Cumiar (Santo Estevo)		rock_art_surface	0.15943567	5374		ok
train	wl-tile-v1-08566	wl-neg-neg-es-pba-66802	neg-es-pba-66802	0	hard_negative	train	ES	Petróglifo do Pedrouzo	Marín	San Tomé de Piñeiro (San Tom‚)		rock_art_surface	0.67434896	1709		ok
train	wl-tile-v1-09051	wl-neg-neg-es-pba-78286	neg-es-pba-78286	0	hard_negative	train	ES	Petróglifo do Penedo da Sartén	Ponteareas	Cristiñade (San Salvador)		rock_art_surface	0.39159121	3054		ok
train	wl-tile-v1-09239	wl-neg-neg-es-pba-69996	neg-es-pba-69996	0	hard_negative	train	ES	Petróglifo do Penedo de Portavieiro	Silleda	Martixe (San Cristovo)		rock_art_surface	0.54318439	2245		ok
