tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_score	rank_desc	dominant_scale_m	best_ring_radius_m
wl-tile-v1-05960	wl-neg-neg-es-pba-37601	neg-es-pba-37601	0	hard_negative	train	ES	Mámoa de Guítara 16	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05960-neg-es-pba-37601-mdt5.tif	-0.13787684	7094	240.00000000	100.00000000
wl-tile-v1-05961	wl-neg-neg-es-pba-37602	neg-es-pba-37602	0	hard_negative	train	ES	Mámoa de Guítara 2	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05961-neg-es-pba-37602-mdt5.tif	-0.40532583	9079	240.00000000	120.00000000
wl-tile-v1-05962	wl-neg-neg-es-pba-37603	neg-es-pba-37603	0	hard_negative	train	ES	Mámoa de Guítara 20/Mámoa do Monte	Pantón	Pombeiro (San Vicente)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05962-neg-es-pba-37603-mdt5.tif	-0.20591334	7563	240.00000000	40.00000000
wl-tile-v1-05963	wl-neg-neg-es-pba-37604	neg-es-pba-37604	0	hard_negative	train	ES	Mámoa de Guítara 21/Mámoa das Chairas 2	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05963-neg-es-pba-37604-mdt5.tif	-0.87499882	12077	240.00000000	150.00000000
wl-tile-v1-05964	wl-neg-neg-es-pba-37605	neg-es-pba-37605	0	hard_negative	train	ES	Mámoa de Guítara 22/Mámoa das Chairas 1	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05964-neg-es-pba-37605-mdt5.tif	-0.22862014	7729	240.00000000	180.00000000
wl-tile-v1-05965	wl-neg-neg-es-pba-37606	neg-es-pba-37606	0	hard_negative	train	ES	Mámoa de Guítara 23/Mámoa da Pereira 1	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05965-neg-es-pba-37606-mdt5.tif	0.17840623	5228	240.00000000	40.00000000
wl-tile-v1-05966	wl-neg-neg-es-pba-37635	neg-es-pba-37635	0	hard_negative	train	ES	Mámoa de Guítara 24/Mámoa da Pereira 2	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05966-neg-es-pba-37635-mdt5.tif	0.63346786	3356	15.00000000	60.00000000
wl-tile-v1-05967	wl-neg-neg-es-pba-37636	neg-es-pba-37636	0	hard_negative	train	ES	Mámoa de Guítara 25/Mámoa das Allanadas	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05967-neg-es-pba-37636-mdt5.tif	-0.38040484	8869	240.00000000	80.00000000
wl-tile-v1-05968	wl-neg-neg-es-pba-37637	neg-es-pba-37637	0	hard_negative	train	ES	Mámoa de Guítara 3	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05968-neg-es-pba-37637-mdt5.tif	0.05756106	5881	240.00000000	40.00000000
wl-tile-v1-05969	wl-neg-neg-es-pba-37638	neg-es-pba-37638	0	hard_negative	train	ES	Mámoa de Guítara 5	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05969-neg-es-pba-37638-mdt5.tif	-0.11456735	6943	240.00000000	40.00000000
wl-tile-v1-05970	wl-neg-neg-es-pba-37639	neg-es-pba-37639	0	hard_negative	train	ES	Mámoa de Guítara 6	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05970-neg-es-pba-37639-mdt5.tif	0.22281586	5022	15.00000000	60.00000000
wl-tile-v1-05971	wl-neg-neg-es-pba-37640	neg-es-pba-37640	0	hard_negative	train	ES	Mámoa de Guítara 7	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05971-neg-es-pba-37640-mdt5.tif	-0.51912670	9946	240.00000000	120.00000000
wl-tile-v1-05972	wl-neg-neg-es-pba-37641	neg-es-pba-37641	0	hard_negative	train	ES	Mámoa de Guítara 8	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05972-neg-es-pba-37641-mdt5.tif	-0.37720341	8851	240.00000000	60.00000000
wl-tile-v1-05973	wl-neg-neg-es-pba-37642	neg-es-pba-37642	0	hard_negative	train	ES	Mámoa de Guítara, 12	Pantón	Eiré (San Xulián)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05973-neg-es-pba-37642-mdt5.tif	0.29039589	4704	240.00000000	60.00000000
wl-tile-v1-05974	wl-neg-neg-es-pba-37643	neg-es-pba-37643	0	hard_negative	train	ES	Mámoa de Pesqueiras (Mámoa de Guítara 18)	Pantón	Atán (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05974-neg-es-pba-37643-mdt5.tif	-0.45424775	9442	240.00000000	60.00000000
wl-tile-v1-05975	wl-neg-neg-es-pba-37644	neg-es-pba-37644	0	hard_negative	train	ES	Mámoa de Tralacota	Pantón	Toiriz (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05975-neg-es-pba-37644-mdt5.tif	-0.25481036	7925	240.00000000	40.00000000
wl-tile-v1-05976	wl-neg-neg-es-pba-37645	neg-es-pba-37645	0	hard_negative	train	ES	Mámoa do Monte de San Romao	Pantón	Acedre (San Romao)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05976-neg-es-pba-37645-mdt5.tif	1.32652039	1694	240.00000000	40.00000000
wl-tile-v1-05977	wl-neg-neg-es-pba-37677	neg-es-pba-37677	0	hard_negative	train	ES	Mina das Arribas	Pantón	Pantón (San Martiño)		mining_or_quarry	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05977-neg-es-pba-37677-mdt5.tif	-0.44124379	9334	120.00000000	120.00000000
wl-tile-v1-05978	wl-neg-neg-es-pba-37681	neg-es-pba-37681	0	hard_negative	train	ES	O Castillo	Pantón	Segín (Santo André)		historic_fortification	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05978-neg-es-pba-37681-mdt5.tif	1.38003017	1596	240.00000000	40.00000000
wl-tile-v1-05979	wl-neg-neg-es-pba-37719	neg-es-pba-37719	0	hard_negative	train	ES	Petróglifo da Pena da Cima da Costa	Pantón	Vilar de Ortelle (Santiago)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05979-neg-es-pba-37719-mdt5.tif	-0.36178955	8741	60.00000000	40.00000000
wl-tile-v1-05980	wl-neg-neg-es-pba-37720	neg-es-pba-37720	0	hard_negative	train	ES	Petróglifo das Carizas	Pantón	Serode (San Xulián)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05980-neg-es-pba-37720-mdt5.tif	0.58418089	3535	240.00000000	40.00000000
wl-tile-v1-05981	wl-neg-neg-es-pba-37721	neg-es-pba-37721	0	hard_negative	train	ES	Petróglifo de Augas Santas	Pantón	Pantón (San Martiño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05981-neg-es-pba-37721-mdt5.tif	-0.40291021	9061	240.00000000	60.00000000
wl-tile-v1-05982	wl-neg-neg-es-pba-37724	neg-es-pba-37724	0	hard_negative	train	ES	Petróglifo de Vilaxilde	Pantón	Espasantes (Santo Estevo)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05982-neg-es-pba-37724-mdt5.tif	-0.13877358	7104	240.00000000	120.00000000
wl-tile-v1-05983	wl-neg-neg-es-pba-37725	neg-es-pba-37725	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 1	Pantón	Acedre (San Romao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05983-neg-es-pba-37725-mdt5.tif	1.63746092	1205	240.00000000	40.00000000
wl-tile-v1-05984	wl-neg-neg-es-pba-37726	neg-es-pba-37726	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 2	Pantón	Acedre (San Romao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05984-neg-es-pba-37726-mdt5.tif	1.18715428	1978	240.00000000	40.00000000
wl-tile-v1-05985	wl-neg-neg-es-pba-37727	neg-es-pba-37727	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 3	Pantón	Acedre (San Romao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05985-neg-es-pba-37727-mdt5.tif	0.97147896	2447	240.00000000	40.00000000
wl-tile-v1-05986	wl-neg-neg-es-pba-37728	neg-es-pba-37728	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 4	Pantón	Acedre (San Romao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05986-neg-es-pba-37728-mdt5.tif	0.73618326	3061	240.00000000	60.00000000
wl-tile-v1-05987	wl-neg-neg-es-pba-37729	neg-es-pba-37729	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 5	Pantón	Acedre (San Romao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05987-neg-es-pba-37729-mdt5.tif	-0.22523504	7703	240.00000000	60.00000000
wl-tile-v1-05988	wl-neg-neg-es-pba-37759	neg-es-pba-37759	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 6	Pantón	Acedre (San Romao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05988-neg-es-pba-37759-mdt5.tif	-0.72927180	11315	240.00000000	80.00000000
wl-tile-v1-05989	wl-neg-neg-es-pba-37760	neg-es-pba-37760	0	hard_negative	train	ES	Petróglifo Pena da Virxe	Pantón	Ribeiras de Miño (Santo André)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05989-neg-es-pba-37760-mdt5.tif	0.11461132	5555	240.00000000	120.00000000
wl-tile-v1-05990	wl-neg-neg-es-pba-37761	neg-es-pba-37761	0	hard_negative	train	ES	Petróglifos de Cancelada	Pantón	Vilamelle (San Cibrao)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05990-neg-es-pba-37761-mdt5.tif	-0.03017481	6404	240.00000000	150.00000000
wl-tile-v1-05991	wl-neg-neg-es-pba-37765	neg-es-pba-37765	0	hard_negative	train	ES	Sartegos antropomorfos do Preguntoiro	Pantón	Pombeiro (San Vicente)		necropolis_or_burial	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05991-neg-es-pba-37765-mdt5.tif	-0.15897229	7239	240.00000000	120.00000000
wl-tile-v1-05992	wl-neg-neg-es-pba-37768	neg-es-pba-37768	0	hard_negative	train	ES	Torre de Marce	Pantón	Vilar de Ortelle (Santiago)		historic_fortification	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05992-neg-es-pba-37768-mdt5.tif	-0.82400578	11854	15.00000000	180.00000000
wl-tile-v1-05993	wl-neg-neg-es-pba-37798	neg-es-pba-37798	0	hard_negative	train	ES	Torre de Quitapesares	Pantón	Pombeiro (San Vicente)		historic_fortification	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05993-neg-es-pba-37798-mdt5.tif	0.12496019	5509	240.00000000	40.00000000
wl-tile-v1-05994	wl-neg-neg-es-pba-37124	neg-es-pba-37124	0	hard_negative	train	ES	San Pedro da Cova	Paradela	As Cortes (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05994-neg-es-pba-37124-mdt5.tif	-0.88987815	12137	15.00000000	220.00000000
wl-tile-v1-05995	wl-neg-neg-es-pba-37276	neg-es-pba-37276	0	hard_negative	train	ES	As Modorras 4	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05995-neg-es-pba-37276-mdt5.tif	-0.47934250	9664	120.00000000	80.00000000
wl-tile-v1-05996	wl-neg-neg-es-pba-37277	neg-es-pba-37277	0	hard_negative	train	ES	As Modorriñas	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05996-neg-es-pba-37277-mdt5.tif	-0.57509044	10352	15.00000000	180.00000000
wl-tile-v1-05997	wl-neg-neg-es-pba-37285	neg-es-pba-37285	0	hard_negative	train	ES	Modorra da Míllara 1	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05997-neg-es-pba-37285-mdt5.tif	-0.34080820	8580	120.00000000	40.00000000
wl-tile-v1-05998	wl-neg-neg-es-pba-37286	neg-es-pba-37286	0	hard_negative	train	ES	Modorra da Míllara 2	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05998-neg-es-pba-37286-mdt5.tif	0.28506977	4732	240.00000000	40.00000000
wl-tile-v1-05999	wl-neg-neg-es-pba-37287	neg-es-pba-37287	0	hard_negative	train	ES	Modorra da Parrocha 1	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05999-neg-es-pba-37287-mdt5.tif	-0.64129331	10753	15.00000000	180.00000000
wl-tile-v1-06000	wl-neg-neg-es-pba-37288	neg-es-pba-37288	0	hard_negative	train	ES	Modorra da Parrocha 2	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06000-neg-es-pba-37288-mdt5.tif	-0.67903694	10987	15.00000000	180.00000000
wl-tile-v1-06001	wl-neg-neg-es-pba-37289	neg-es-pba-37289	0	hard_negative	train	ES	Modorra da Puchiña	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06001-neg-es-pba-37289-mdt5.tif	1.84692270	924	240.00000000	100.00000000
wl-tile-v1-06002	wl-neg-neg-es-pba-37290	neg-es-pba-37290	0	hard_negative	train	ES	Modorra das Cruces	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06002-neg-es-pba-37290-mdt5.tif	-1.19754316	12951	15.00000000	220.00000000
wl-tile-v1-06003	wl-neg-neg-es-pba-37291	neg-es-pba-37291	0	hard_negative	train	ES	Modorra de Agurtión	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06003-neg-es-pba-37291-mdt5.tif	-1.13066173	12855	15.00000000	220.00000000
wl-tile-v1-06004	wl-neg-neg-es-pba-37321	neg-es-pba-37321	0	hard_negative	train	ES	Petróglifo de Rosende	Paradela	San Vicente de Paradela (San Vicente)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06004-neg-es-pba-37321-mdt5.tif	-0.76231079	11520	15.00000000	100.00000000
wl-tile-v1-06005	wl-neg-neg-es-pba-37358	neg-es-pba-37358	0	hard_negative	train	ES	Modorra de Enxamea	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06005-neg-es-pba-37358-mdt5.tif	-0.33093209	8502	240.00000000	40.00000000
wl-tile-v1-06006	wl-neg-neg-es-pba-37359	neg-es-pba-37359	0	hard_negative	train	ES	Modorra de Foilebar	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06006-neg-es-pba-37359-mdt5.tif	0.37727542	4317	15.00000000	40.00000000
wl-tile-v1-06007	wl-neg-neg-es-pba-37360	neg-es-pba-37360	0	hard_negative	train	ES	Modorra de Pena Escrita	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06007-neg-es-pba-37360-mdt5.tif	1.19430851	1961	240.00000000	100.00000000
wl-tile-v1-06008	wl-neg-neg-es-pba-37361	neg-es-pba-37361	0	hard_negative	train	ES	Modorra de Tras do Val	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06008-neg-es-pba-37361-mdt5.tif	-0.75235084	11459	120.00000000	150.00000000
wl-tile-v1-06009	wl-neg-neg-es-pba-37362	neg-es-pba-37362	0	hard_negative	train	ES	Modorra do Cancelo 1	Paradela	Vilaragunte (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06009-neg-es-pba-37362-mdt5.tif	0.20043032	5133	240.00000000	40.00000000
wl-tile-v1-06010	wl-neg-neg-es-pba-37363	neg-es-pba-37363	0	hard_negative	train	ES	Modorra do Cancelo 2	Paradela	Vilaragunte (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06010-neg-es-pba-37363-mdt5.tif	-0.27295901	8077	240.00000000	100.00000000
wl-tile-v1-06011	wl-neg-neg-es-pba-37364	neg-es-pba-37364	0	hard_negative	train	ES	Modorra do Cimbro	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06011-neg-es-pba-37364-mdt5.tif	0.76740842	2969	240.00000000	40.00000000
wl-tile-v1-06012	wl-neg-neg-es-pba-37365	neg-es-pba-37365	0	hard_negative	train	ES	Modorra do Cruceiro 1	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06012-neg-es-pba-37365-mdt5.tif	-0.63296704	10703	240.00000000	120.00000000
wl-tile-v1-06013	wl-neg-neg-es-pba-37394	neg-es-pba-37394	0	hard_negative	train	ES	Modorra do Cruceiro 2	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06013-neg-es-pba-37394-mdt5.tif	-0.90500252	12201	120.00000000	120.00000000
wl-tile-v1-06014	wl-neg-neg-es-pba-37395	neg-es-pba-37395	0	hard_negative	train	ES	Modorra do Gandarón	Paradela	Vilaragunte (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06014-neg-es-pba-37395-mdt5.tif	-0.27121180	8054	240.00000000	80.00000000
wl-tile-v1-06015	wl-neg-neg-es-pba-37396	neg-es-pba-37396	0	hard_negative	train	ES	Modorra do Lameiro Novo	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06015-neg-es-pba-37396-mdt5.tif	-0.36057599	8734	15.00000000	60.00000000
wl-tile-v1-06016	wl-neg-neg-es-pba-37397	neg-es-pba-37397	0	hard_negative	train	ES	Modorra do Mazo/A Modorra	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06016-neg-es-pba-37397-mdt5.tif	0.17044445	5264	240.00000000	80.00000000
wl-tile-v1-06017	wl-neg-neg-es-pba-37398	neg-es-pba-37398	0	hard_negative	train	ES	Modorra do Monte da Gándara 1	Paradela	A Laxe (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06017-neg-es-pba-37398-mdt5.tif	0.08300499	5737	240.00000000	80.00000000
wl-tile-v1-06018	wl-neg-neg-es-pba-37399	neg-es-pba-37399	0	hard_negative	train	ES	Modorra do Monte da Gándara 2	Paradela	A Laxe (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06018-neg-es-pba-37399-mdt5.tif	-0.09875711	6841	240.00000000	60.00000000
wl-tile-v1-06019	wl-neg-neg-es-pba-37400	neg-es-pba-37400	0	hard_negative	train	ES	Modorra do Monte da Gándara 3	Paradela	A Laxe (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06019-neg-es-pba-37400-mdt5.tif	-0.26970078	8043	240.00000000	120.00000000
wl-tile-v1-06020	wl-neg-neg-es-pba-37431	neg-es-pba-37431	0	hard_negative	train	ES	Modorra do Monte da Gándara 4	Paradela	A Laxe (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06020-neg-es-pba-37431-mdt5.tif	0.60248562	3466	240.00000000	120.00000000
wl-tile-v1-06021	wl-neg-neg-es-pba-37432	neg-es-pba-37432	0	hard_negative	train	ES	Modorra do Monte da Gándara 5	Paradela	A Laxe (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06021-neg-es-pba-37432-mdt5.tif	-0.29562643	8246	240.00000000	80.00000000
wl-tile-v1-06022	wl-neg-neg-es-pba-37433	neg-es-pba-37433	0	hard_negative	train	ES	Modorra do Monte Lagela 01	Paradela	Andreade (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06022-neg-es-pba-37433-mdt5.tif	-0.54263411	10116	30.00000000	120.00000000
wl-tile-v1-06023	wl-neg-neg-es-pba-37434	neg-es-pba-37434	0	hard_negative	train	ES	Modorra do Monte Lagela 02	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06023-neg-es-pba-37434-mdt5.tif	-0.72049042	11274	15.00000000	80.00000000
wl-tile-v1-06024	wl-neg-neg-es-pba-37435	neg-es-pba-37435	0	hard_negative	train	ES	Modorra do Monte Lagela 03	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06024-neg-es-pba-37435-mdt5.tif	-0.02588532	6378	60.00000000	80.00000000
wl-tile-v1-06025	wl-neg-neg-es-pba-37436	neg-es-pba-37436	0	hard_negative	train	ES	Modorra do Monte Lagela 04	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06025-neg-es-pba-37436-mdt5.tif	0.27725728	4766	60.00000000	60.00000000
wl-tile-v1-06026	wl-neg-neg-es-pba-37437	neg-es-pba-37437	0	hard_negative	train	ES	Modorra do Monte Lagela 05	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06026-neg-es-pba-37437-mdt5.tif	-0.68362026	11020	240.00000000	80.00000000
wl-tile-v1-06027	wl-neg-neg-es-pba-37438	neg-es-pba-37438	0	hard_negative	train	ES	Modorra do Monte Lagela 06	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06027-neg-es-pba-37438-mdt5.tif	-0.61012208	10576	60.00000000	60.00000000
wl-tile-v1-06028	wl-neg-neg-es-pba-37468	neg-es-pba-37468	0	hard_negative	train	ES	Modorra do Monte Lagela 07	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06028-neg-es-pba-37468-mdt5.tif	-0.77181045	11576	120.00000000	80.00000000
wl-tile-v1-06029	wl-neg-neg-es-pba-37469	neg-es-pba-37469	0	hard_negative	train	ES	Modorra do Monte Lagela 08	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06029-neg-es-pba-37469-mdt5.tif	-0.53333525	10053	30.00000000	40.00000000
wl-tile-v1-06030	wl-neg-neg-es-pba-37470	neg-es-pba-37470	0	hard_negative	train	ES	Modorra do Monte Lagela 09	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06030-neg-es-pba-37470-mdt5.tif	-0.91356520	12241	240.00000000	150.00000000
wl-tile-v1-06031	wl-neg-neg-es-pba-37471	neg-es-pba-37471	0	hard_negative	train	ES	Modorra do Monte Lagela 10	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06031-neg-es-pba-37471-mdt5.tif	-0.43934055	9319	60.00000000	80.00000000
wl-tile-v1-06032	wl-neg-neg-es-pba-37472	neg-es-pba-37472	0	hard_negative	train	ES	Modorra do Monte Lagela 11	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06032-neg-es-pba-37472-mdt5.tif	0.56676796	3593	60.00000000	60.00000000
wl-tile-v1-06033	wl-neg-neg-es-pba-37473	neg-es-pba-37473	0	hard_negative	train	ES	Modorra do Monte Lagela 12	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06033-neg-es-pba-37473-mdt5.tif	-0.24635239	7869	240.00000000	40.00000000
wl-tile-v1-06034	wl-neg-neg-es-pba-37474	neg-es-pba-37474	0	hard_negative	train	ES	Modorra do Monte Lagela 13	Paradela	Barán (San Pedro)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06034-neg-es-pba-37474-mdt5.tif	-0.64836196	10801	30.00000000	100.00000000
wl-tile-v1-06035	wl-neg-neg-es-pba-37475	neg-es-pba-37475	0	hard_negative	train	ES	Modorra do Monte Lagela 14/Modorra da Fenteira	Paradela	Andreade (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06035-neg-es-pba-37475-mdt5.tif	-0.21198664	7612	240.00000000	40.00000000
wl-tile-v1-06036	wl-neg-neg-es-pba-37504	neg-es-pba-37504	0	hard_negative	train	ES	Modorra dos Chaos	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06036-neg-es-pba-37504-mdt5.tif	-0.03742304	6437	240.00000000	80.00000000
wl-tile-v1-06037	wl-neg-neg-es-pba-37505	neg-es-pba-37505	0	hard_negative	train	ES	Modorra Pequena	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06037-neg-es-pba-37505-mdt5.tif	0.63000211	3369	240.00000000	150.00000000
wl-tile-v1-06038	wl-neg-neg-es-pba-37506	neg-es-pba-37506	0	hard_negative	train	ES	Modorras dos Chaos 1	Paradela	Santa Cristina de Paradela (Santa Cristina)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06038-neg-es-pba-37506-mdt5.tif	1.32657172	1693	240.00000000	40.00000000
wl-tile-v1-06039	wl-neg-neg-es-pba-37507	neg-es-pba-37507	0	hard_negative	train	ES	Modorras dos Chaos 2	Paradela	Santa Cristina de Paradela (Santa Cristina)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06039-neg-es-pba-37507-mdt5.tif	0.91157127	2603	240.00000000	100.00000000
wl-tile-v1-06040	wl-neg-neg-es-pba-37508	neg-es-pba-37508	0	hard_negative	train	ES	Modorras dos Chaos 3	Paradela	Santa Cristina de Paradela (Santa Cristina)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06040-neg-es-pba-37508-mdt5.tif	1.01287228	2358	240.00000000	40.00000000
wl-tile-v1-06041	wl-neg-neg-es-pba-37509	neg-es-pba-37509	0	hard_negative	train	ES	Monte Modorra 3	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06041-neg-es-pba-37509-mdt5.tif	0.98384798	2425	240.00000000	80.00000000
