tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_abs_annulus_mean	msrm_abs_context_mean	msrm_abs_ratio	msrm_core_mean	msrm_context_mean	msrm_core_delta	msrm_ring_coverage	msrm_ring_balance	best_ring_radius_m	best_ring_coverage	best_ring_balance	best_ring_abs_ratio	ring_radius_sharpness	dominant_scale_m	dominant_scale_ratio	scale_ratio_spread	scale_response_entropy	lrm_15m_abs_ratio	lrm_15m_core_delta	lrm_30m_abs_ratio	lrm_30m_core_delta	lrm_60m_abs_ratio	lrm_60m_core_delta	lrm_120m_abs_ratio	lrm_120m_core_delta	lrm_240m_abs_ratio	lrm_240m_core_delta	status	error
wl-tile-v1-08895	wl-neg-neg-es-pba-69308	neg-es-pba-69308	0	hard_negative	train	ES	Petróglifo de Masusán II-2	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08895-neg-es-pba-69308-mdt5.tif	0.73559821	0.75238949	0.97768272	0.30642632	-0.07759535	0.38402167	0.36111111	0.67800271	180.00000000	0.50000000	0.70502483	1.12598809	0.21875000	240.00000000	1.24226053	0.46977709	0.98975899	0.89858964	0.05169376	0.77248344	0.18834042	0.80743426	0.71561502	1.07513391	2.15132776	1.24226053	3.34597337	ok	
wl-tile-v1-08896	wl-neg-neg-es-pba-69309	neg-es-pba-69309	0	hard_negative	train	ES	Petróglifo de Monte Espiño 04	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08896-neg-es-pba-69309-mdt5.tif	0.55237180	0.61229271	0.90213683	0.74932474	-0.22518665	0.97451138	0.27777778	0.70674362	100.00000000	0.50000000	0.68830292	1.31275724	0.17013889	240.00000000	1.29402554	0.49666032	0.98882620	0.87255163	0.13111007	0.79736522	0.47778283	0.80859597	1.63353974	0.89791785	5.02192116	1.29402554	10.53534389	ok	
wl-tile-v1-08897	wl-neg-neg-es-pba-69310	neg-es-pba-69310	0	hard_negative	train	ES	Petróglifo de Monte Espiño 07	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08897-neg-es-pba-69310-mdt5.tif	0.59308648	0.77077204	0.76947067	0.67605692	-0.30039027	0.97644719	0.16666667	0.66967059	220.00000000	0.41666667	0.72320101	1.11761119	0.14236111	240.00000000	0.94438501	0.19023185	0.99700830	0.93285071	0.12381752	0.80776873	0.41793963	0.76070588	1.48727494	0.75415317	5.12479305	0.94438501	11.51225948	ok	
wl-tile-v1-08898	wl-neg-neg-es-pba-69311	neg-es-pba-69311	0	hard_negative	train	ES	Petróglifo de Monte Espiño 08	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08898-neg-es-pba-69311-mdt5.tif	0.67703474	0.72847873	0.92938161	0.26830274	-0.09715936	0.36546210	0.25000000	0.57588483	220.00000000	0.47222222	0.70343679	1.09974581	0.17013889	60.00000000	1.02469511	0.10101270	0.99956407	0.94708620	0.05085268	0.94436142	0.17884880	1.02469511	0.62632930	0.92368241	1.94836509	0.93305292	4.58184661	ok	
wl-tile-v1-08899	wl-neg-neg-es-pba-69312	neg-es-pba-69312	0	hard_negative	train	ES	Petróglifo de Monte Espiño 09	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08899-neg-es-pba-69312-mdt5.tif	0.76292467	0.66228843	1.15195229	0.88030493	-0.08717827	0.96748320	0.41666667	0.63068335	40.00000000	0.58333333	0.73154264	1.33600883	0.22569444	240.00000000	1.26338121	0.19848353	0.99853807	1.06489768	0.13764229	1.08647342	0.49326657	1.14445297	1.80246782	1.23963640	5.36214274	1.26338121	9.71211356	ok	
wl-tile-v1-08900	wl-neg-neg-es-pba-69313	neg-es-pba-69313	0	hard_negative	train	ES	Petróglifo de Monte Espiño 10	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08900-neg-es-pba-69313-mdt5.tif	0.58649844	0.57398283	1.02180484	0.59707326	-0.14417943	0.74125269	0.27777778	0.58320926	40.00000000	0.66666667	0.74134005	1.15503197	0.36458333	240.00000000	1.05746913	0.10086850	0.99964414	0.98206432	0.08860092	0.99669092	0.31336631	1.01641280	1.18539846	0.95660063	3.93705750	1.05746913	8.67318642	ok	
wl-tile-v1-08901	wl-neg-neg-es-pba-69314	neg-es-pba-69314	0	hard_negative	train	ES	Petróglifo de Outeiro do Aio	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08901-neg-es-pba-69314-mdt5.tif	0.73842120	0.66121089	1.11677108	0.14613245	0.21907139	-0.07293893	0.41666667	0.59756801	120.00000000	0.41666667	0.59756801	1.11677108	0.17013889	120.00000000	1.21237361	0.24640909	0.99764604	0.96596452	-0.03127018	0.99488411	-0.13404134	1.11832724	-0.46624707	1.21237361	-0.85010344	1.15727963	1.53630114	ok	
wl-tile-v1-08902	wl-neg-neg-es-pba-69381	neg-es-pba-69381	0	hard_negative	train	ES	Petróglifo do Coto da Matanza 1	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08902-neg-es-pba-69381-mdt5.tif	0.67573482	0.66538829	1.01554962	0.62058973	0.14296080	0.47762893	0.27777778	0.61405087	40.00000000	0.52777778	0.63741603	1.20117321	0.19791667	240.00000000	1.19018876	0.26169609	0.99805047	1.03863795	0.07013439	1.05092758	0.25939737	1.07754853	0.99966905	0.92849267	3.32195210	1.19018876	8.57037008	ok	
wl-tile-v1-08903	wl-neg-neg-es-pba-69382	neg-es-pba-69382	0	hard_negative	train	ES	Petróglifo do Coto da Matanza 2	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08903-neg-es-pba-69382-mdt5.tif	0.57289028	0.67069393	0.85417543	0.37202874	0.04077658	0.33125216	0.25000000	0.59809007	60.00000000	0.58333333	0.71798116	1.08571327	0.24305556	240.00000000	1.32619491	0.53680266	0.98745385	0.90356459	0.05460396	0.81279172	0.19708697	0.78939225	0.73910754	0.87527685	2.30000933	1.32619491	5.45569247	ok	
wl-tile-v1-08904	wl-neg-neg-es-pba-69383	neg-es-pba-69383	0	hard_negative	train	ES	Petróglifo do Coto do Corno	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08904-neg-es-pba-69383-mdt5.tif	0.76265281	0.63459617	1.20179234	1.12621546	0.24339327	0.88282219	0.36111111	0.66840778	40.00000000	0.75000000	0.71564969	1.94868152	0.31944444	240.00000000	2.08917316	1.11810893	0.96845613	0.97527346	0.15694739	0.97106423	0.55558589	1.03074132	2.17846280	1.24597462	7.71759725	2.08917316	20.49536085	ok	
wl-tile-v1-08905	wl-neg-neg-es-pba-69384	neg-es-pba-69384	0	hard_negative	train	ES	Petróglifo do Outeiro do Mar	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08905-neg-es-pba-69384-mdt5.tif	0.78086895	0.56890082	1.37259240	1.05787873	0.04104566	1.01683307	0.50000000	0.57820264	80.00000000	0.58333333	0.60182304	1.41338458	0.18402778	240.00000000	2.03061043	1.02870878	0.97516247	1.00190166	0.18325981	1.03945003	0.62846105	1.21298571	2.21400563	1.68476732	7.33804718	2.03061043	16.47548175	ok	
wl-tile-v1-08906	wl-neg-neg-es-pba-69385	neg-es-pba-69385	0	hard_negative	train	ES	Petróglifos de Chan da Lama 1	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08906-neg-es-pba-69385-mdt5.tif	0.61142379	0.68627185	0.89093527	-0.17329672	0.11172084	-0.28501756	0.30555556	0.61485714	40.00000000	0.72222222	0.66752160	1.87532299	0.37500000	15.00000000	1.06119659	0.30162963	0.99385836	1.06119659	-0.11365860	1.05260840	-0.32191594	0.95785653	-0.71922779	0.78423259	-1.49054664	0.75956697	-2.24645269	ok	
wl-tile-v1-08907	wl-neg-neg-es-pba-69386	neg-es-pba-69386	0	hard_negative	train	ES	Petróglifos de Gorgoeiro 1	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08907-neg-es-pba-69386-mdt5.tif	0.45859134	0.63104957	0.72671207	0.53641844	0.23236048	0.30405796	0.11111111	0.67126613	80.00000000	0.44444444	0.70210823	1.17795980	0.15625000	15.00000000	0.93450364	0.36247089	0.99274382	0.93450364	0.10064083	0.79635243	0.32226060	0.77160725	0.86482975	0.79416028	1.51649678	0.57203275	1.90648985	ok	
wl-tile-v1-08908	wl-neg-neg-es-pba-69387	neg-es-pba-69387	0	hard_negative	train	ES	Petróglifos de Gorgoeiro 3	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08908-neg-es-pba-69387-mdt5.tif	0.48622575	0.69376314	0.70085268	0.22586852	0.21868204	0.00718649	0.13888889	0.67228280	60.00000000	0.61111111	0.69805413	1.38905777	0.28819444	15.00000000	0.83751579	0.17564700	0.99799518	0.83751579	-0.00353688	0.70878979	0.01894759	0.70869401	0.09330311	0.75605345	-0.05095124	0.66186879	-0.03535652	ok	
wl-tile-v1-08909	wl-neg-neg-es-pba-69388	neg-es-pba-69388	0	hard_negative	train	ES	Petróglifos de Gorgoreiro 4	Pazos de Borbén	A Ermida (Nosa Señora da Anunciación)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08909-neg-es-pba-69388-mdt5.tif	0.68222868	0.65756720	1.03750412	0.46041596	-0.07914962	0.53956558	0.41666667	0.63973391	120.00000000	0.41666667	0.63973391	1.03750412	0.11805556	240.00000000	1.07050723	0.06172795	0.99987150	1.02607127	0.12199697	1.05168021	0.40195096	1.04023797	1.28807923	1.00877927	3.01123980	1.07050723	3.74166405	ok	
wl-tile-v1-08910	wl-neg-neg-es-pba-69389	neg-es-pba-69389	0	hard_negative	train	ES	Petróglifos do Monte Rebordiño	Pazos de Borbén	Amoedo (San Sadurniño)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08910-neg-es-pba-69389-mdt5.tif	0.62887233	0.57279819	1.09789511	0.55743051	-0.21199922	0.76942973	0.41666667	0.69823445	40.00000000	0.47222222	0.64662014	0.98839857	0.15625000	60.00000000	1.08959286	0.18251385	0.99877102	0.96892958	0.10940168	1.02164676	0.37563083	1.08959286	1.29946208	1.04452598	3.98042607	0.90707901	7.64835024	ok	
wl-tile-v1-08911	wl-neg-neg-es-pba-69453	neg-es-pba-69453	0	hard_negative	train	ES	Petróglifos do Outeiro do Mar 3	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08911-neg-es-pba-69453-mdt5.tif	0.66471428	0.64539516	1.02993378	1.13865685	0.10609441	1.03256245	0.27777778	0.54699789	60.00000000	0.63888889	0.66298997	1.21502426	0.22916667	240.00000000	1.81589589	0.88524011	0.97563096	0.97628804	0.18027072	0.95545546	0.63925025	0.93065578	2.29771276	1.02853855	7.20788378	1.81589589	16.54257965	ok	
wl-tile-v1-08912	wl-neg-neg-es-pba-69454	neg-es-pba-69454	0	hard_negative	train	ES	Petróglifos do Outeiro do Mar 4	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08912-neg-es-pba-69454-mdt5.tif	0.67833024	0.65076083	1.04236489	1.13940704	0.08313341	1.05627363	0.25000000	0.54722831	80.00000000	0.69444444	0.63836342	1.31880082	0.28819444	240.00000000	1.81475952	0.86351048	0.97624564	0.95288705	0.19640180	0.96351158	0.68050496	0.95124903	2.39353057	1.05511685	7.42867666	1.81475952	16.91131091	ok	
wl-tile-v1-08913	wl-neg-neg-es-pba-76607	neg-es-pba-76607	0	hard_negative	train	ES	Complexo rupestre de Combarro	Poio	Combarro (San Roque)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08913-neg-es-pba-76607-mdt5.tif	0.79678398	0.78798312	1.01116885	-0.59261936	0.04577595	-0.63839531	0.30555556	0.65857196	40.00000000	0.63888889	0.66788059	1.40629084	0.26041667	120.00000000	1.07633666	0.16222216	0.99897635	0.91411451	-0.19633603	0.96811836	-0.69172277	1.01488745	-2.43037732	1.07633666	-6.54211009	1.04601359	-10.17107505	ok	
wl-tile-v1-08914	wl-neg-neg-es-pba-76608	neg-es-pba-76608	0	hard_negative	train	ES	Complexo rupestre de Combarro-Raxó	Poio	Combarro (San Roque)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08914-neg-es-pba-76608-mdt5.tif	0.58132654	0.54313213	1.07032252	0.12806547	-0.03182113	0.15988659	0.33333333	0.62420693	80.00000000	0.52777778	0.66039583	1.12322396	0.27430556	60.00000000	1.11964931	0.16284843	0.99907130	1.03785688	0.02963383	1.06031172	0.09416675	1.11964931	0.24530621	1.10298599	0.89029224	0.95680088	2.62426311	ok	
wl-tile-v1-08915	wl-neg-neg-es-pba-76626	neg-es-pba-76626	0	hard_negative	train	ES	Petróglifo da Pedra da Tartaruga 1	Poio	Samieira (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08915-neg-es-pba-76626-mdt5.tif	0.61364722	0.59598470	1.02963587	0.92197073	0.06393474	0.85803599	0.33333333	0.63960538	40.00000000	0.86111111	0.83528747	1.50931609	0.45138889	240.00000000	1.54677633	0.62436780	0.98595362	0.94086426	0.21747155	0.92528961	0.76255439	0.92240852	2.81102110	1.06478988	9.51337558	1.54677633	22.94186020	ok	
wl-tile-v1-08916	wl-neg-neg-es-pba-76627	neg-es-pba-76627	0	hard_negative	train	ES	Petróglifo da Pedra da Tartaruga 2	Poio	Samieira (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08916-neg-es-pba-76627-mdt5.tif	0.61969292	0.60501355	1.02426288	0.90592808	0.03153525	0.87439283	0.36111111	0.64291749	40.00000000	0.86111111	0.82066911	1.52688882	0.46527778	240.00000000	1.54162948	0.65533795	0.98484281	0.94800132	0.21560980	0.90001083	0.78027068	0.88629153	2.90230394	1.04580859	9.94459588	1.54162948	23.98856461	ok	
wl-tile-v1-08917	wl-neg-neg-es-pba-76628	neg-es-pba-76628	0	hard_negative	train	ES	Petróglifo de Montecelo 01	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08917-neg-es-pba-76628-mdt5.tif	0.52687168	0.78147608	0.67420065	-0.67404872	0.23112690	-0.90517563	0.08333333	0.73221518	180.00000000	0.63888889	0.65302146	1.43590849	0.27083333	15.00000000	0.87115868	0.30153846	0.99164157	0.87115868	-0.23625503	0.72083747	-0.83201775	0.56962022	-2.91518658	0.61966221	-8.73929667	0.84118683	-15.64980221	ok	
wl-tile-v1-08918	wl-neg-neg-es-pba-76629	neg-es-pba-76629	0	hard_negative	train	ES	Petróglifo de Montecelo 02	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08918-neg-es-pba-76629-mdt5.tif	0.55655837	0.77042735	0.72240215	-0.58731174	0.21166907	-0.79898082	0.13888889	0.69121889	180.00000000	0.69444444	0.62716081	1.65358204	0.34027778	240.00000000	1.02803046	0.43701684	0.98705807	0.76761539	-0.23549606	0.62246999	-0.81217650	0.59101362	-2.68944150	0.84344821	-7.83356500	1.02803046	-12.80596089	ok	
wl-tile-v1-08919	wl-neg-neg-es-pba-76630	neg-es-pba-76630	0	hard_negative	train	ES	Petróglifo de Montecelo 04	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08919-neg-es-pba-76630-mdt5.tif	0.61946648	0.72468138	0.85481220	-0.65974826	0.18758290	-0.84733115	0.22222222	0.72750775	60.00000000	0.69444444	0.64874695	1.78944460	0.31250000	240.00000000	1.00387336	0.26742638	0.99582502	0.88056654	-0.32731389	0.76878812	-0.99473009	0.73644697	-2.92217922	0.93416179	-7.90647542	1.00387336	-12.31781626	ok	
wl-tile-v1-08920	wl-neg-neg-es-pba-76761	neg-es-pba-76761	0	hard_negative	train	ES	Petróglifo de Montecelo 06	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08920-neg-es-pba-76761-mdt5.tif	0.59007823	0.63256139	0.93283948	-0.13511765	-0.05245676	-0.08266089	0.33333333	0.67750189	80.00000000	0.50000000	0.61087130	1.35852197	0.20833333	30.00000000	1.05490624	0.39865783	0.99184626	1.00899913	0.02909476	1.05490624	0.07300854	0.94960388	0.04301846	0.83587006	-0.73706071	0.65624840	-4.57315761	ok	
wl-tile-v1-08921	wl-neg-neg-es-pba-76762	neg-es-pba-76762	0	hard_negative	train	ES	Petróglifo de Montecelo 11	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08921-neg-es-pba-76762-mdt5.tif	0.65606087	0.77084720	0.85109069	-0.39213601	0.16814761	-0.56028362	0.27777778	0.65218358	220.00000000	0.36111111	0.64702991	1.11047211	0.07638889	15.00000000	0.88759943	0.21263873	0.99705239	0.88759943	-0.18344465	0.85826805	-0.62247591	0.86792304	-2.04762512	0.87072486	-5.39678621	0.67496070	-8.39557147	ok	
wl-tile-v1-08922	wl-neg-neg-es-pba-76763	neg-es-pba-76763	0	hard_negative	train	ES	Petróglifo de Montecelo 12	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08922-neg-es-pba-76763-mdt5.tif	0.65123439	0.64054084	1.01669456	0.31930900	0.08544122	0.23386777	0.41666667	0.65152135	60.00000000	0.47222222	0.63125435	1.13831493	0.14583333	30.00000000	1.11274973	0.41330279	0.99169774	1.10238142	0.12831729	1.11274973	0.37398793	1.10102835	1.03316504	1.05858333	1.81017351	0.69944694	0.01955074	ok	
wl-tile-v1-08923	wl-neg-neg-es-pba-76764	neg-es-pba-76764	0	hard_negative	train	ES	Petróglifo de Montecelo 13	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08923-neg-es-pba-76764-mdt5.tif	0.64197421	0.64531535	0.99482247	0.36585939	0.05578477	0.31007462	0.33333333	0.68664944	40.00000000	0.52777778	0.64006429	1.21857987	0.19791667	120.00000000	1.02889945	0.26537853	0.99618545	1.02300301	0.07352237	1.02649363	0.33649597	1.02189886	1.30154151	1.02889945	2.96110973	0.76352092	1.62271848	ok	
wl-tile-v1-08924	wl-neg-neg-es-pba-76765	neg-es-pba-76765	0	hard_negative	train	ES	Petróglifo de Montecelo 14	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08924-neg-es-pba-76765-mdt5.tif	0.66543549	0.63480741	1.04824784	0.18102783	0.08341997	0.09760786	0.33333333	0.63425503	100.00000000	0.38888889	0.70853827	1.00682637	0.10416667	60.00000000	1.18102106	0.50944000	0.98853045	1.13765487	0.06429676	1.17079514	0.21173326	1.18102106	0.56799152	1.07278522	0.77289164	0.67158106	-1.09283587	ok	
wl-tile-v1-08925	wl-neg-neg-es-pba-76766	neg-es-pba-76766	0	hard_negative	train	ES	Petróglifo de Montecelo 15	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08925-neg-es-pba-76766-mdt5.tif	0.65255600	0.65217936	1.00057751	0.34268028	0.03377036	0.30890991	0.36111111	0.68298857	60.00000000	0.47222222	0.62575556	1.26246187	0.15277778	15.00000000	1.02762421	0.24001987	0.99705416	1.02762421	0.08876977	1.01497158	0.31942392	1.01078077	1.23794073	1.01772346	2.92076962	0.78760435	1.74093342	ok	
wl-tile-v1-08926	wl-neg-neg-es-pba-76893	neg-es-pba-76893	0	hard_negative	train	ES	Petróglifo de Montecelo 17	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08926-neg-es-pba-76893-mdt5.tif	0.68968159	0.68086833	1.01294415	1.20898151	-0.26079130	1.46977282	0.33333333	0.68090865	60.00000000	0.72222222	0.68608201	1.71168843	0.25694444	60.00000000	1.12504470	0.41021962	0.99260857	1.08459515	0.42368924	1.04940851	1.49224514	1.12504470	5.00382960	0.94043758	14.17666960	0.71482508	23.64296031	ok	
wl-tile-v1-08927	wl-neg-neg-es-pba-76894	neg-es-pba-76894	0	hard_negative	train	ES	Petróglifo de Montecelo 18	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08927-neg-es-pba-76894-mdt5.tif	0.67894816	0.68478805	0.99147198	1.24493742	-0.23169963	1.47663705	0.25000000	0.68667446	60.00000000	0.69444444	0.67945986	1.80503172	0.25694444	60.00000000	1.12340034	0.39770421	0.99391882	1.02859429	0.47254741	0.99975671	1.57399765	1.12340034	5.05135214	0.97137513	13.93228054	0.72569612	23.14781833	ok	
wl-tile-v1-08928	wl-neg-neg-es-pba-76895	neg-es-pba-76895	0	hard_negative	train	ES	Petróglifo de Montecelo 21	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08928-neg-es-pba-76895-mdt5.tif	0.63958144	0.64786440	0.98721498	0.36668366	0.03977143	0.32691224	0.41666667	0.68925378	120.00000000	0.41666667	0.68925378	0.98721498	0.11111111	120.00000000	1.02009758	0.24146487	0.99696311	1.01197977	0.07585757	1.00281051	0.32693668	1.00648389	1.31284571	1.02009758	3.14117637	0.77863271	2.01772934	ok	
wl-tile-v1-08929	wl-neg-neg-es-pba-76896	neg-es-pba-76896	0	hard_negative	train	ES	Petróglifo de Montecelo 22	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08929-neg-es-pba-76896-mdt5.tif	0.64744788	0.64279920	1.00723194	0.40842825	0.04607400	0.36235425	0.36111111	0.67364328	60.00000000	0.44444444	0.67524522	1.07639509	0.12152778	120.00000000	1.05648862	0.25587582	0.99709961	1.03013363	0.08883245	1.00489051	0.37754084	1.02382718	1.45142034	1.05648862	3.43344043	0.80061280	2.21189749	ok	
wl-tile-v1-08930	wl-neg-neg-es-pba-76897	neg-es-pba-76897	0	hard_negative	train	ES	Petróglifo de Montecelo 23	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08930-neg-es-pba-76897-mdt5.tif	0.61098105	0.75608504	0.80808509	-0.38332036	0.12655340	-0.50987376	0.22222222	0.64352505	80.00000000	0.36111111	0.64992531	1.02932272	0.09027778	15.00000000	0.87824933	0.25248787	0.99593970	0.87824933	-0.15979454	0.84195575	-0.55609263	0.83481227	-1.79560649	0.80264996	-4.73489904	0.62576146	-7.91428828	ok	
wl-tile-v1-08931	wl-neg-neg-es-pba-76898	neg-es-pba-76898	0	hard_negative	train	ES	Petróglifo de Outeiro da Choqueira	Poio	Poio (San Xoán)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08931-neg-es-pba-76898-mdt5.tif	0.80063766	0.63181287	1.26720695	0.36721203	0.12466369	0.24254834	0.47222222	0.60863727	40.00000000	0.50000000	0.62593005	1.58700233	0.14583333	120.00000000	1.54039872	0.51307096	0.99284278	1.02732775	0.08878264	1.09792943	0.31789064	1.35855981	0.95667368	1.54039872	1.49717247	1.14156514	0.21050027	ok	
wl-tile-v1-08932	wl-neg-neg-es-pba-76899	neg-es-pba-76899	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 1	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08932-neg-es-pba-76899-mdt5.tif	0.63677287	0.72779149	0.87493861	0.84872556	0.27588055	0.57284501	0.25000000	0.56696141	40.00000000	0.66666667	0.63948692	2.19657088	0.31250000	240.00000000	0.95220764	0.15793021	0.99887065	0.91914383	0.14086889	0.90863708	0.47640315	0.90187162	1.73750043	0.79427743	5.43353891	0.95220764	13.12404156	ok	
wl-tile-v1-08933	wl-neg-neg-es-pba-76900	neg-es-pba-76900	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 2	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08933-neg-es-pba-76900-mdt5.tif	0.62206596	0.71118701	0.87468691	0.81212986	0.25778297	0.55434689	0.25000000	0.55163432	40.00000000	0.58333333	0.60798681	1.91174463	0.25694444	240.00000000	0.96053339	0.14781158	0.99897802	0.93523890	0.14533170	0.93266300	0.46155238	0.89802811	1.63476813	0.81272182	5.16709399	0.96053339	12.78420782	ok	
wl-tile-v1-08934	wl-neg-neg-es-pba-77030	neg-es-pba-77030	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 3	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08934-neg-es-pba-77030-mdt5.tif	0.75804442	0.69710714	1.08741452	0.02788887	0.34348151	-0.31559264	0.38888889	0.59831961	150.00000000	0.55555556	0.66003155	1.12855916	0.28472222	30.00000000	1.14866590	0.08079080	0.99981196	1.09208843	-0.15113516	1.14866590	-0.50766064	1.06787510	-1.56053782	1.10887132	-3.37241812	1.12203873	1.10773849	ok	
wl-tile-v1-08935	wl-neg-neg-es-pba-77031	neg-es-pba-77031	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 4	Poio	Poio (San Salvador)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08935-neg-es-pba-77031-mdt5.tif	0.53785050	0.60098159	0.89495337	-0.15775493	0.16292909	-0.32068402	0.27777778	0.63134155	220.00000000	0.33333333	0.67228500	0.86080763	0.12500000	60.00000000	0.99117342	0.32233903	0.99463146	0.94011416	-0.06338749	0.93555863	-0.22557987	0.99117342	-0.84588289	0.91166230	-2.97235286	0.66883439	-3.82387679	ok	
wl-tile-v1-08936	wl-neg-neg-es-pba-77032	neg-es-pba-77032	0	hard_negative	train	ES	Petróglifo do Pozo Ventura	Poio	Poio (San Xoán)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08936-neg-es-pba-77032-mdt5.tif	0.81706017	0.73889482	1.10578685	0.26412973	-0.20170622	0.46583594	0.36111111	0.59998689	180.00000000	0.44444444	0.64377973	1.18638242	0.17361111	15.00000000	1.29398709	0.22234325	0.99789379	1.29398709	0.14872554	1.28828196	0.49069171	1.12499814	1.55789903	1.07164383	3.65171814	1.09185779	1.55133164	ok	
wl-tile-v1-08937	wl-neg-neg-es-pba-77033	neg-es-pba-77033	0	hard_negative	train	ES	Petróglifos de Monte Publicada	Poio	Samieira (Santa María)		rock_art_surface	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-08937-neg-es-pba-77033-mdt5.tif	0.65323913	0.61929995	1.05480250	-0.19149731	0.04989433	-0.24139164	0.41666667	0.61524498	120.00000000	0.41666667	0.61524498	1.05480250	0.15625000	120.00000000	1.13906616	0.24850760	0.99802026	1.03612194	-0.09061788	1.03214630	-0.28333683	1.07686069	-0.86383250	1.13906616	-2.15671486	0.89055857	-3.26398754	ok	
