osm_type	osm_id	negative_class	name	osm_tags	longitude	latitude
node	11935762095	hilltop_settlement	A Lobeira	place=hamlet	-8.1033598	43.4889653
node	4984067702	hilltop_settlement	O Cádavo	place=hamlet	-8.1967343	43.5606489
node	6341261386	hilltop_settlement	Magoira	place=hamlet	-8.0314278	43.6866143
node	13367407135	hilltop_settlement	O Bugallón	place=isolated_dwelling	-8.2701981	43.4451136
node	6340580067	hilltop_settlement	Breixo	place=hamlet	-8.0277771	43.666395
node	11918074478	hilltop_settlement	A Penamoura	place=hamlet	-8.0743792	43.5130996
node	3216728864	hilltop_settlement	Vilela	place=hamlet	-8.0352888	43.6389853
node	11916808651	hilltop_settlement	Supenedo	place=isolated_dwelling	-8.0132852	43.4806158
node	10285604134	hilltop_settlement	Lubián	place=hamlet	-8.1471043	43.4645093
node	6352478922	hilltop_settlement	Piagolongo	place=hamlet	-8.0253234	43.5379795
node	11948916707	hilltop_settlement	O Graño	place=hamlet	-8.1366552	43.6073521
node	10291046226	hilltop_settlement	A Rúa Alta	place=hamlet	-8.1671713	43.4700757
node	6344893406	hilltop_settlement	Casaldaia de Abaixo	place=hamlet	-7.9771354	43.5993994
node	11917017805	hilltop_settlement	Vilanova	place=hamlet	-8.0331347	43.5552535
node	11935781633	hilltop_settlement	O Ladeiro	place=hamlet	-8.1061796	43.4699186
node	6343863149	hilltop_settlement	Casaldegonce	place=hamlet	-7.9973054	43.6399891
node	11916808633	hilltop_settlement	O Lombo	place=hamlet	-8.0181009	43.4926852
node	10271053830	hilltop_settlement	O Pingado	place=isolated_dwelling	-8.1168943	43.4831639
node	7245959573	hilltop_settlement	O Souto	place=hamlet	-8.1088851	43.5146014
node	3218175161	hilltop_settlement	A Calzada	place=hamlet	-7.9801296	43.6481385
node	12535129729	natural_landform		natural=peak	-8.2721777	43.4774933
node	12535089092	natural_landform		natural=peak	-8.1986317	43.4345902
node	12536506965	natural_landform		natural=peak	-8.0728904	43.4771937
node	8004464152	natural_landform	Coto do Rapadoiro	natural=peak	-8.0493338	43.5531216
node	12535129738	natural_landform		natural=peak	-8.258848	43.5187948
node	12535089084	natural_landform		natural=peak	-8.1402483	43.5362096
node	1249961142	natural_landform	Penas Louseiras	natural=peak	-8.0934031	43.476985
node	12536506948	natural_landform		natural=peak	-8.0217528	43.4761749
node	12535154816	natural_landform		natural=peak	-8.270396	43.4878881
node	12535089077	natural_landform		natural=peak	-8.1415727	43.4714274
node	1241618720	natural_landform	Monte Pedroso	natural=peak	-8.2626139	43.5088561
node	13799514116	natural_landform	Penas do Pico	natural=peak	-7.9660536	43.4306376
node	12535154805	natural_landform		natural=peak	-8.3137068	43.4802984
node	12535676087	natural_landform		natural=peak	-8.1879883	43.615003
node	5414397434	natural_landform		natural=peak	-7.9537229	43.7066021
node	8004463976	natural_landform	Monte de Seara	natural=peak	-8.045573	43.5677318
node	12536506947	natural_landform	Pena Daza	natural=peak	-8.0300083	43.4796654
node	12536506946	natural_landform	Monte Racamonde	natural=peak	-8.0355072	43.4824553
node	12535676079	natural_landform		natural=peak	-8.1961428	43.6036531
node	1241626409	natural_landform	Pena da Lama	natural=peak	-8.0806937	43.473108
way	1446973447	natural_landform		natural=cliff	-8.3251758	43.4689562
node	12535089096	natural_landform		natural=peak	-8.2484741	43.4459054
node	8004464245	natural_landform		natural=peak	-7.9655366	43.5581552
node	9119979789	natural_landform		natural=rock	-7.9860483	43.7096646
node	13799488667	natural_landform	Penedo Negro	natural=peak	-8.0628733	43.6713722
node	13799488644	natural_landform	Monte de San Pedro	natural=peak	-8.0334759	43.5998847
node	12536506970	natural_landform		natural=peak	-8.096746	43.4797108
node	13799488654	natural_landform	Porto da Pena	natural=peak	-8.1174277	43.4904824
node	1241638358	natural_landform	Monte de Vilela	natural=peak	-8.2449501	43.5213161
node	12535129742	natural_landform		natural=peak	-8.1565275	43.5278998
node	12535676072	natural_landform		natural=peak	-8.2126878	43.5932139
node	8004464010	natural_landform		natural=peak	-8.1814432	43.62168
node	12535676052	natural_landform		natural=peak	-8.3389974	43.5112327
way	560516684	natural_landform		natural=cliff	-8.1925856	43.6118702
node	8004463996	natural_landform	O Pico	natural=peak	-8.0952957	43.5496972
node	13799514118	natural_landform	Pena da Cruz	natural=peak	-8.0545141	43.4368029
node	12535154806	natural_landform		natural=peak	-8.3210897	43.4759318
node	13799488679	natural_landform	Pico de Ferreira	natural=peak	-8.0234162	43.524899
node	4362648447	natural_landform	Pena Ancha	natural=rock	-8.2544033	43.4660152
node	8928481390	natural_landform		natural=rock	-7.9634276	43.7178834
node	12535676076	natural_landform		natural=peak	-8.2014622	43.5975643
node	12535154820	natural_landform		natural=peak	-8.1448045	43.437508
node	12536506966	natural_landform		natural=peak	-8.0780127	43.4777592
node	12535676045	natural_landform		natural=peak	-8.2119311	43.4240657
node	1241715864	natural_landform	Coto da Modia	natural=peak	-8.2203541	43.5718996
node	12535676058	natural_landform		natural=peak	-8.3253552	43.5288054
way	1286323529	natural_landform		natural=cliff	-8.3160428	43.5674635
node	12535089081	natural_landform		natural=peak	-8.1211854	43.5250504
node	1241727656	natural_landform	Coto de San Xurxo	natural=peak	-8.2885472	43.5130095
node	12535129741	natural_landform		natural=peak	-8.1691903	43.5099842
node	8004463982	natural_landform	Moimentos	natural=peak	-8.076343	43.5427769
node	1241633371	natural_landform	A Lagoa	natural=peak	-8.2882903	43.5211693
node	13799514121	natural_landform	Pico do Ar	natural=peak	-7.9676551	43.436514
node	1241706890	natural_landform	Monte Vello	natural=peak	-8.2743432	43.5183889
way	1286323526	natural_landform		natural=cliff	-8.310764	43.5673429
node	13799488645	natural_landform	Pena Maior	natural=peak	-7.9687069	43.6282636
node	3796998537	natural_landform	Alto de Marraxón	natural=peak	-8.1362049	43.4886048
way	663277597	natural_landform		natural=cliff	-8.255859	43.4201369
node	13799488648	natural_landform	Pena da Aguia	natural=peak	-8.0044884	43.6632761
node	12535676068	natural_landform	Alto de Campelo	natural=peak	-8.2059295	43.592751
node	12535676085	natural_landform		natural=peak	-8.1912135	43.6127377
node	1241723699	natural_landform	Coto do Gato	natural=peak	-8.2989813	43.4740588
node	4566893343	natural_landform	Monte da Cha	natural=peak	-8.2888238	43.484974
node	1241626813	natural_landform	Pena Loureiro	natural=peak	-8.3043367	43.4796422
node	1241639601	natural_landform	Pena da Cruz	natural=peak	-8.063859	43.4728428
node	13799488657	natural_landform	Penedo de San Xoán	natural=peak	-8.084629	43.4267834
node	12535154826	natural_landform		natural=peak	-8.1824491	43.4238026
node	12535676065	natural_landform		natural=peak	-8.2362566	43.5725793
node	8004464018	natural_landform	Coto da Pena Longa	natural=peak	-8.1847878	43.6164604
way	1446973445	natural_landform		natural=cliff	-8.3374717	43.4614218
node	12535089085	natural_landform		natural=peak	-8.1417095	43.5383206
node	12535676084	natural_landform		natural=peak	-8.1985518	43.6106355
node	12535129730	natural_landform		natural=peak	-8.2696152	43.4761507
node	1241708871	natural_landform	Pena da Rama	natural=peak	-8.0472373	43.4860451
node	12535089094	natural_landform		natural=peak	-8.2219553	43.455066
node	1241636807	natural_landform	Monte Painceira	natural=peak	-8.233845	43.5499535
node	8004464057	natural_landform	Coto do Vilar	natural=peak	-8.1460319	43.5661162
node	12535089078	natural_landform		natural=peak	-8.1217538	43.4676703
node	12535676038	natural_landform		natural=peak	-8.1750679	43.4388981
node	1241628198	natural_landform	Os Rocís	natural=peak	-8.1303291	43.4630544
node	5414397432	natural_landform		natural=peak	-7.9675831	43.7062279
way	663277599	natural_landform		natural=cliff	-8.2529929	43.4211763
node	12535129736	natural_landform		natural=peak	-8.2631151	43.5128856
node	12536506961	natural_landform		natural=peak	-8.0408142	43.4741629
node	13799488669	natural_landform	Pico do Rei	natural=peak	-7.9808186	43.4667062
node	8004464255	natural_landform	Pena da Senra	natural=peak	-7.9514493	43.5612102
node	13799514115	natural_landform	Pena da Bandeira	natural=peak	-7.9563636	43.4244301
way	1132063094	natural_landform	Pena Filloeira	natural=rock	-8.0445726	43.4854991
node	12535676056	natural_landform		natural=peak	-8.3251943	43.5222727
node	1241619445	natural_landform	Alto da Vesura	natural=peak	-8.0414486	43.4842983
node	3796990593	natural_landform	O Monte Ventoso	natural=peak	-8.3177192	43.4804453
node	12535154825	natural_landform		natural=peak	-8.1807767	43.4236403
node	1241707872	natural_landform	Monte de Ancos	natural=peak	-8.138139	43.5152217
node	12535089082	natural_landform	Pena Branca	natural=peak	-8.1299057	43.5304521
node	1241612966	natural_landform	A Cocheira	natural=peak	-8.2638159	43.5346567
node	1249950212	natural_landform	Pena Moura	natural=peak	-8.024908	43.433836
node	12535129727	natural_landform		natural=peak	-8.2032813	43.4838038
way	1286323527	natural_landform		natural=cliff	-8.3148103	43.5684304
node	12535154804	natural_landform	Monte Ventoso	natural=peak	-8.3134898	43.4831065
node	12535089087	natural_landform		natural=peak	-8.1510931	43.54074
node	7250133364	natural_landform	Monte da Louseira	natural=peak	-8.2776168	43.4482344
node	13799488643	natural_landform	O Coto	natural=peak	-8.0306444	43.602688
node	13799488663	natural_landform	Pico da Castiñeira	natural=peak	-8.036812	43.5308078
node	12535676055	natural_landform		natural=peak	-8.3153956	43.5211269
node	12535154801	natural_landform		natural=peak	-8.2906584	43.4681314
node	8004464195	natural_landform		natural=peak	-8.005296	43.5613225
node	12536506949	natural_landform		natural=peak	-8.0547102	43.4879511
node	12535154814	natural_landform	Monte do Coto	natural=peak	-8.2830465	43.4899746
node	12535676067	natural_landform		natural=peak	-8.230015	43.5749951
node	1241719523	natural_landform	O Peñón	natural=peak	-8.2565688	43.5477185
node	5026590160	natural_landform	O Cabalo	natural=rock	-8.2929495	43.4559741
node	5026590172	natural_landform	A Cercada	natural=rock	-8.3117953	43.4513929
node	8004464233	natural_landform	Pena da Cabra	natural=peak	-7.9773689	43.555576
node	12536506967	natural_landform	O Picoto	natural=peak	-8.0723387	43.4684492
way	1446973446	natural_landform		natural=cliff	-8.3300668	43.4648709
node	1241618573	natural_landform	Monte Sabugueiro	natural=peak	-8.2454292	43.5451416
node	13799514119	natural_landform	Pena da Lomba	natural=peak	-8.0305255	43.4231989
node	4888393342	natural_landform		natural=peak	-8.2516625	43.5492252
node	12536506960	natural_landform		natural=peak	-8.0249576	43.4693905
node	12535129733	natural_landform		natural=peak	-8.269587	43.4993971
way	523497868	natural_landform		natural=rock	-8.0720564	43.657912
node	12535154813	natural_landform		natural=peak	-8.2830443	43.4923883
node	1241712415	natural_landform	Coto Salgueiros	natural=peak	-8.31711	43.5081275
node	13799488666	natural_landform	Outeiro de Miseñora	natural=peak	-8.0691857	43.6488665
node	12535089076	natural_landform		natural=peak	-8.174356	43.4517669
node	12535676062	natural_landform		natural=peak	-8.2491192	43.5651978
node	12535676082	natural_landform		natural=peak	-8.1975927	43.6123088
node	13799488661	natural_landform	O Penedo	natural=peak	-8.0844288	43.4449106
node	12535154810	natural_landform		natural=peak	-8.2919184	43.5042223
node	12535089090	natural_landform		natural=peak	-8.1274648	43.4588354
node	8004464157	natural_landform		natural=peak	-8.0475594	43.5553442
node	12535129735	natural_landform		natural=peak	-8.2521936	43.4915983
node	1241618831	natural_landform	Piñeiro Alto	natural=peak	-8.1163513	43.5080168
node	13799488670	natural_landform	Pena dos Monteiros	natural=peak	-7.9833897	43.4575733
node	13799488668	natural_landform	Pico Ventoso	natural=peak	-8.0103469	43.4560277
node	12535676081	natural_landform		natural=peak	-8.1962074	43.6105852
node	4823148591	natural_landform	O Casal	natural=peak	-8.1201111	43.5567007
node	13799488664	natural_landform	Coto das Penas	natural=peak	-8.0584867	43.539122
node	8004464180	natural_landform		natural=peak	-8.0196364	43.5570069
node	12535129739	natural_landform		natural=peak	-8.2497949	43.5280317
node	12536506962	natural_landform		natural=peak	-8.0536581	43.4761875
node	12536506969	natural_landform		natural=peak	-8.097384	43.477335
node	3767009470	natural_landform	A Moa do Segaño	natural=rock	-8.3114653	43.4548982
node	8004463968	natural_landform		natural=peak	-8.0486368	43.5731154
node	5026590170	natural_landform	Rabo Pequeno	natural=rock	-8.3131754	43.4540751
node	4888423165	natural_landform	Coto das Penas	natural=peak	-8.2179627	43.5739057
node	13799488665	natural_landform	Alto Ventoso	natural=peak	-8.0547115	43.6155479
node	12535154809	natural_landform		natural=peak	-8.2968791	43.5054718
node	12535676071	natural_landform		natural=peak	-8.2109916	43.595042
node	13799488660	natural_landform	Pico de Timiraos	natural=peak	-8.1248537	43.6052496
node	12535676073	natural_landform		natural=peak	-8.215128	43.593866
node	8004464000	natural_landform	Monte do Pedroso	natural=peak	-8.0962728	43.5522496
node	12535676060	natural_landform		natural=peak	-8.2680688	43.5218656
node	12535676090	natural_landform		natural=peak	-8.1894039	43.6186541
node	1241616598	natural_landform	Pena do Acivro	natural=peak	-8.1244137	43.4380107
node	12535676063	natural_landform		natural=peak	-8.2455935	43.5667484
node	12535129731	natural_landform		natural=peak	-8.2968432	43.4850402
node	12535676057	natural_landform		natural=peak	-8.3235297	43.5254979
node	13799488647	natural_landform	Pico Reboredo	natural=peak	-7.9948423	43.6905154
node	1241610466	natural_landform	Monte do Rei	natural=peak	-8.1399562	43.5178869
way	1435271545	natural_landform		natural=cliff	-8.3084881	43.5647129
node	12535676049	natural_landform		natural=peak	-8.315384	43.4462075
node	13799488658	natural_landform	Alto da Serra	natural=peak	-8.0867548	43.4361057
node	1241628822	natural_landform	Montes dos Marcos	natural=peak	-8.1295657	43.4490296
node	13799514117	natural_landform	Pena Grande	natural=peak	-8.0771174	43.4300332
way	663277594	natural_landform		natural=cliff	-8.2572198	43.4212909
node	12535676080	natural_landform		natural=peak	-8.1925924	43.6081739
node	1241617919	natural_landform	O Pico	natural=peak	-8.2583086	43.4980696
node	8004464191	natural_landform		natural=peak	-8.0089537	43.5605283
node	8004464040	natural_landform	A Lameira	natural=peak	-8.1829414	43.5837568
node	1241711448	natural_landform	Coto de Vilasuso	natural=peak	-8.2240591	43.5681735
node	12535154815	natural_landform		natural=peak	-8.2756514	43.4932944
node	1241617518	natural_landform	Pena Sarnoso	natural=peak	-8.0605457	43.4745832
node	5414397430	natural_landform	Serra da Capelada	natural=peak	-7.9521408	43.7197982
node	8928481395	natural_landform		natural=rock	-7.9656867	43.7183375
node	8004464172	natural_landform	Penarrachada	natural=peak	-8.0242712	43.5543083
node	12535154811	natural_landform		natural=peak	-8.3140455	43.5164648
node	12536506968	natural_landform		natural=peak	-8.0837033	43.467868
node	12535089100	natural_landform		natural=peak	-8.2967306	43.4630373
node	12535154817	natural_landform		natural=peak	-8.2669842	43.4933723
node	13799488662	natural_landform	Pena do Escoitadoiro	natural=peak	-8.0271742	43.4839031
node	12535154821	natural_landform		natural=peak	-8.121052	43.4297579
node	12535129737	natural_landform		natural=peak	-8.2703099	43.5085714
node	1241713949	natural_landform	Monte Reizás	natural=peak	-8.2523619	43.5098889
node	5026590163	natural_landform	Pedra do Caldeiro	natural=rock	-8.29833	43.4550939
node	6165997494	natural_landform	O Boi de Terra	natural=rock	-8.2755729	43.4330588
node	13799514120	natural_landform	Pico Piñeiro	natural=peak	-8.0388729	43.4357127
node	1249953182	natural_landform	Pena do Raposo	natural=peak	-8.154617	43.4255773
node	12535676086	natural_landform		natural=peak	-8.1892747	43.6132445
node	1241635449	natural_landform	O Lodeiro	natural=peak	-8.1506189	43.4607677
node	8004464223	natural_landform	O Coto	natural=peak	-7.9845151	43.5600391
node	1241635288	natural_landform	A Espiñeira	natural=peak	-8.1346072	43.4549459
node	1241725533	natural_landform	O Lugarexo	natural=peak	-8.1419868	43.4581527
node	8004464208	natural_landform	Pena de Xacín	natural=peak	-7.9958739	43.5576444
node	1249943553	natural_landform	Pena da Moa	natural=peak	-8.0741802	43.4754642
node	12535676069	natural_landform		natural=peak	-8.2108125	43.5961146
node	12536506964	natural_landform		natural=peak	-8.0744718	43.4726685
node	8004464138	natural_landform	Pena do Lagarto	natural=peak	-8.0505222	43.5665946
node	12535089083	natural_landform	Pena dos Gatos	natural=peak	-8.1353569	43.5322609
node	12535676074	natural_landform	Pena Branca	natural=peak	-8.2155874	43.5918686
node	12535154802	natural_landform		natural=peak	-8.3016929	43.4813033
node	12535154812	natural_landform		natural=peak	-8.3128158	43.5045693
node	12535089079	natural_landform	Pename	natural=peak	-8.1388406	43.498468
node	4888393330	natural_landform		natural=peak	-8.233774	43.5456034
node	8004464198	natural_landform		natural=peak	-8.0022854	43.565322
node	12536506972	natural_landform		natural=peak	-8.1283792	43.4726382
node	5026590167	natural_landform	A Pedra Xesta	natural=rock	-8.3070186	43.4543603
node	8004464017	natural_landform		natural=peak	-8.1839197	43.6173649
node	3784403657	natural_landform	Fontandión	natural=peak	-7.9957739	43.4227656
node	8004464174	natural_landform		natural=peak	-8.0227923	43.554471
node	13799488642	natural_landform	Coto dos Quintos	natural=peak	-8.0208562	43.6043379
node	13799488655	natural_landform	Pena Moura	natural=peak	-8.128865	43.5791135
node	1241717922	natural_landform	Bico da Gurita	natural=peak	-8.291807	43.4644667
node	12535089097	natural_landform		natural=peak	-8.2603296	43.4434189
node	4888393331	natural_landform	Pena Grande	natural=peak	-8.2381691	43.5534497
node	12535154803	natural_landform		natural=peak	-8.303437	43.4780049
node	8004464239	natural_landform		natural=peak	-7.9714655	43.5552078
node	13799488672	natural_landform	Pena do Cabalo	natural=peak	-8.0018284	43.4955364
node	1241622085	natural_landform	Montes da Lagoa	natural=peak	-8.2336209	43.5650187
node	1241721291	natural_landform	Pena do Convento	natural=peak	-8.0444713	43.4739126
node	1249960767	natural_landform	Pena Cabalgada	natural=peak	-7.9788955	43.4872453
node	12535154819	natural_landform		natural=peak	-8.2627301	43.4921203
node	12053699257	natural_landform	A Pena dos Tres Pés	natural=rock	-7.9976774	43.4733928
way	663277592	natural_landform		natural=cliff	-8.2579072	43.4230789
node	12535676061	natural_landform		natural=peak	-8.2764524	43.5369311
node	1241706295	natural_landform	O Couce	natural=peak	-8.1183119	43.4764844
node	1241706487	natural_landform	Monte de Pedras Boas	natural=peak	-8.3310362	43.4784309
node	1241634420	natural_landform	Pena Leboreira	natural=peak	-8.3203196	43.5095976
node	5026635182	natural_landform	Pelouro Alto de Sobre o Mar	natural=rock	-8.2909725	43.4366763
node	13799488659	natural_landform	Pico da Mariña	natural=peak	-8.0915301	43.4364143
node	1241710155	natural_landform	Coto das Modias	natural=peak	-8.1339819	43.4590547
node	12535129732	natural_landform		natural=peak	-8.2644833	43.4951388
node	1241708140	natural_landform	A Painceira	natural=peak	-8.1268555	43.4341898
node	12535676053	natural_landform		natural=peak	-8.3375306	43.5108639
way	864718969	modern_infrastructure		highway=residential;junction=roundabout	-8.2374496	43.4876341
node	2033355686	modern_infrastructure		power=tower	-8.1611786	43.4969682
way	1167107810	modern_infrastructure		highway=secondary;junction=roundabout;surface=asphalt	-8.2310316	43.4932206
node	1807937381	modern_infrastructure		power=tower	-8.1268011	43.4486835
node	2308157006	modern_infrastructure		power=tower	-8.2154549	43.4496098
node	1994566227	modern_infrastructure		power=tower	-8.035925	43.6237229
way	1341267061	modern_infrastructure		highway=secondary;junction=roundabout;surface=asphalt	-8.2104266	43.5461786
node	1996907309	modern_infrastructure		power=tower	-8.0628209	43.4881302
node	2130999719	modern_infrastructure		power=tower	-8.1779951	43.4371591
way	158290719	modern_infrastructure		highway=tertiary;junction=roundabout;surface=asphalt	-8.2048046	43.4416029
node	1808003450	modern_infrastructure		power=tower	-8.0991395	43.4401987
way	237692354	modern_infrastructure		highway=trunk;junction=roundabout;surface=asphalt	-8.1931171	43.5147389
way	1201538727	modern_infrastructure		highway=trunk;junction=roundabout;surface=asphalt	-8.2076445	43.4898692
way	440091639	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2256258	43.4901438
node	1806759943	modern_infrastructure		power=tower	-8.1270996	43.5082626
way	158290721	modern_infrastructure		highway=tertiary;junction=roundabout;surface=asphalt	-8.1947083	43.4457764
node	1751773732	modern_infrastructure		power=tower	-8.1730019	43.4995506
node	1806759920	modern_infrastructure		power=tower	-8.115204	43.5108032
node	2475749338	modern_infrastructure		power=tower	-8.1738057	43.509771
way	76765853	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2114716	43.4897563
way	700166642	modern_infrastructure		highway=secondary;junction=roundabout;surface=asphalt	-8.2481599	43.4944837
way	1442221146	modern_infrastructure		highway=trunk;junction=roundabout;surface=asphalt	-8.2014915	43.4873555
way	24897511	modern_infrastructure		highway=primary;junction=roundabout	-8.1499634	43.5960139
node	2308158013	modern_infrastructure		power=tower	-8.1885685	43.4373877
node	1806778931	modern_infrastructure		power=tower	-8.0885992	43.5318317
node	1806778933	modern_infrastructure		power=tower	-8.0964903	43.5283955
node	1714423014	modern_infrastructure		power=tower	-8.2272381	43.4907279
node	1996907303	modern_infrastructure		power=tower	-8.0488666	43.4791797
way	132694628	modern_infrastructure		highway=primary;junction=roundabout;surface=asphalt	-8.1880826	43.5192289
node	2096899179	modern_infrastructure		power=tower	-8.1384536	43.5998217
node	1718535613	modern_infrastructure		power=tower	-8.2232757	43.4942803
node	1718628119	modern_infrastructure		power=tower	-8.1768761	43.5069928
node	2096602356	modern_infrastructure		power=tower	-8.1335541	43.5818382
node	1994554086	modern_infrastructure		power=tower	-7.9508211	43.715504
node	1707829140	modern_infrastructure		power=tower	-8.1937201	43.4848048
node	2698036718	modern_infrastructure		power=tower	-8.1225965	43.4834922
node	2118475772	modern_infrastructure		power=tower	-7.9709582	43.4204268
node	1815847327	modern_infrastructure		power=tower	-8.2784676	43.5008383
node	1707832325	modern_infrastructure		power=tower	-8.1926204	43.4831915
node	1996907287	modern_infrastructure		power=tower	-8.0151801	43.4574501
node	1994554077	modern_infrastructure		power=tower	-7.9597947	43.7040037
node	1815811614	modern_infrastructure		power=tower	-8.2928067	43.4872352
way	660156868	modern_infrastructure		building=yes;man_made=storage_tank	-8.2340526	43.4606526
node	2106316574	modern_infrastructure		power=tower	-8.0766009	43.6303856
way	11975374	modern_infrastructure		highway=trunk;junction=roundabout;surface=asphalt	-8.2116803	43.493106
node	2096672219	modern_infrastructure		power=tower	-8.0757176	43.5932617
way	32212483	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2008603	43.4983544
node	1807949017	modern_infrastructure		power=tower	-8.1525611	43.4677617
node	1994554047	modern_infrastructure		power=tower	-7.9553683	43.6899374
way	174189480	modern_infrastructure		highway=tertiary;junction=roundabout	-8.2395264	43.4505028
node	1806763479	modern_infrastructure		power=tower	-8.0354271	43.5034886
way	1201538726	modern_infrastructure		highway=tertiary;junction=roundabout;surface=asphalt	-8.2000877	43.4883224
node	1808003442	modern_infrastructure		power=tower	-8.0851277	43.432112
node	1994554069	modern_infrastructure		power=tower	-7.9655215	43.6949075
way	948457957	modern_infrastructure	DP-7603	highway=proposed;junction=roundabout	-8.074053	43.5412305
node	1994566173	modern_infrastructure		power=tower	-7.9683197	43.6037011
node	1806763310	modern_infrastructure		power=tower	-8.0711005	43.5115035
way	102474483	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2147344	43.4849057
node	1807939337	modern_infrastructure		power=tower	-8.1177862	43.4496046
way	11659210	modern_infrastructure		highway=trunk;junction=roundabout;surface=asphalt	-8.2482329	43.4854085
node	1806763475	modern_infrastructure		power=tower	-8.0525423	43.5068075
way	16542648	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2066896	43.4811369
node	1997734532	modern_infrastructure		power=tower	-8.086455	43.6157031
node	1807949034	modern_infrastructure		power=tower	-8.1577324	43.4803824
node	1807949037	modern_infrastructure		power=tower	-8.1473603	43.4621084
way	184485378	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2213511	43.4954075
way	188591533	modern_infrastructure		highway=residential;junction=roundabout;surface=asphalt	-8.2150385	43.4876499
node	2099132116	modern_infrastructure		power=tower	-8.1280981	43.5641702
node	1996907266	modern_infrastructure		power=tower	-7.9986488	43.4401881
way	669747636	modern_infrastructure		highway=service;junction=roundabout	-8.2272763	43.479286
node	2096672176	modern_infrastructure		power=tower	-8.0772813	43.5929723
way	864502103	modern_infrastructure		highway=secondary;junction=roundabout;surface=asphalt	-8.2448506	43.4985981
node	2308157008	modern_infrastructure		power=tower	-8.2175336	43.4516349
way	1312839171	modern_infrastructure		highway=primary;junction=roundabout;surface=asphalt	-8.1864923	43.5241823
way	776560714	modern_infrastructure		building=yes;man_made=storage_tank	-8.2471277	43.4828411
node	2096831775	modern_infrastructure		power=tower	-8.0983637	43.5759181
way	33181867	modern_infrastructure	Rúa dos Carboeiros	highway=unclassified;junction=roundabout	-8.2086478	43.5409937
node	1996907305	modern_infrastructure		power=tower	-8.0564198	43.4838445
node	13785260981	modern_infrastructure		power=tower	-8.1117354	43.4872268
way	1099417995	modern_infrastructure		building=house;man_made=storage_tank	-8.0715898	43.5423986
way	23799761	modern_infrastructure		highway=primary;junction=roundabout;surface=asphalt	-8.1681134	43.5165569
way	33181881	modern_infrastructure		highway=trunk;junction=roundabout	-8.1957896	43.539158
node	1815811613	modern_infrastructure		power=tower	-8.2999038	43.4848046
node	2096602321	modern_infrastructure		power=tower	-8.1351071	43.5817507
node	2096899188	modern_infrastructure		power=tower	-8.1359377	43.6004976
node	1994566160	modern_infrastructure		power=tower	-7.9830226	43.5921269
way	1421386563	modern_infrastructure		highway=tertiary;junction=roundabout	-8.1446456	43.6103284
node	2033363916	modern_infrastructure		power=tower	-8.1668673	43.4822894
node	1807920333	modern_infrastructure		power=tower	-8.1502705	43.4386212
node	2118475702	modern_infrastructure		power=tower	-7.9668732	43.4211106
way	865173022	modern_infrastructure		highway=secondary;junction=roundabout;surface=asphalt	-8.2424297	43.4905239
node	1807978786	modern_infrastructure		power=tower	-8.1123253	43.447412
node	1996907324	modern_infrastructure		power=tower	-8.0993396	43.5067523
node	1996907286	modern_infrastructure		power=tower	-8.013827	43.4559297
node	2096672157	modern_infrastructure		power=tower	-8.0548044	43.596127
node	1806763305	modern_infrastructure		power=tower	-8.071897	43.5105135
way	170403306	modern_infrastructure		building=yes;man_made=storage_tank	-8.2391407	43.4608967
node	4979618740	modern_infrastructure		power=tower	-8.1293016	43.4686885
way	660156878	modern_infrastructure		building=yes;man_made=storage_tank	-8.2355459	43.4616188
node	1807949082	modern_infrastructure		power=tower	-8.1339948	43.4559619
node	1996907280	modern_infrastructure		power=tower	-8.0053071	43.446677
node	1808003459	modern_infrastructure		power=tower	-8.0627714	43.4232431
node	2203549250	modern_infrastructure		power=tower	-7.9734356	43.4821567
node	1996907306	modern_infrastructure		power=tower	-8.0583968	43.4850379
node	3360437852	modern_infrastructure		power=tower	-7.9901696	43.6259764
node	1994554075	modern_infrastructure		power=tower	-7.9622928	43.7017096
node	2099132121	modern_infrastructure		power=tower	-8.126529	43.5649593
node	1707829982	modern_infrastructure		power=tower	-8.191724	43.4815816
node	1806788517	modern_infrastructure		power=tower	-8.008406	43.5766149
way	16542353	modern_infrastructure		highway=trunk;junction=roundabout;surface=asphalt	-8.1973878	43.4843028
node	2106963629	modern_infrastructure		power=tower	-8.0196752	43.6294415
node	2118475762	modern_infrastructure		power=tower	-7.9606156	43.422149
node	1996907317	modern_infrastructure		power=tower	-8.0871657	43.4965426
node	1808003428	modern_infrastructure		power=tower	-8.0871474	43.4329165
node	1718631203	modern_infrastructure		power=tower	-8.1865723	43.5145637
node	1806753754	modern_infrastructure		power=tower	-8.131874	43.5072433
node	1806763476	modern_infrastructure		power=tower	-8.0287645	43.5023154
node	2384323518	modern_infrastructure		power=tower	-8.206371	43.4909477
node	1996907288	modern_infrastructure		power=tower	-8.0171086	43.4594909
node	1996907319	modern_infrastructure		power=tower	-8.0904634	43.4992875
node	1806753766	modern_infrastructure		power=tower	-8.1407575	43.5062258
