sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-neg-neg-es-pba-66190	neg-es-pba-66190	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vilaza (Santa María)	Tercias, As	Mámoa do Pinal dos Mariño 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66190	GA36021046	Túmulo	-		-8.757153028385403	42.13140402391949	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.76025396,42.12910435,-8.75405210,42.13370370				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66191	neg-es-pba-66191	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Piñeiro	Mámoa dos Bermús 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66191	GA36021030	Túmulo	-		-8.712373527223734	42.1367444084734	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.71547472,42.13444473,-8.70927233,42.13904409				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66192	neg-es-pba-66192	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Piñeiro	Mámoa dos Bermús 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66192	GA36021031	Túmulo	-		-8.712744939103242	42.13631801390231	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.71584611,42.13401834,-8.70964377,42.13861769				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66223	neg-es-pba-66223	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Peitieiros (San Miguel)	Area, A	A Laxe das Presiñas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66223	GA36021132	Petróglifo	ARU		-8.727393890812499	42.08943066114904	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.73049277,42.08713098,-8.72429501,42.09173034				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66225	neg-es-pba-66225	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Piñeiro	Mámoa dos Bermús 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66225	GA36021032	Túmulo	-		-8.71294511982009	42.13609352226268	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.71604628,42.13379385,-8.70984396,42.13839320				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66226	neg-es-pba-66226	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Donas (Santa Baia)	Portavedra, A	Mámoa dos Cotareles	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66226	GA36021095	Túmulo	-		-8.766766579597576	42.070644330283464	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.76986454,42.06834465,-8.76366862,42.07294401				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66262	neg-es-pba-66262	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Couso (San Cristovo)	Bastida, A	As Laxes	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66262	GA36021133	Petróglifo	ARU		-8.742676566780535	42.08434213611855	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.74577520,42.08204246,-8.73957794,42.08664181				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66309	neg-es-pba-66309	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Xián	Petróglifo da Cascalleira 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66309	GA36021019	Petróglifo	ARU		-8.749245785418875	42.138748646631505	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.75234708,42.13644897,-8.74614449,42.14104832				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66310	neg-es-pba-66310	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Fervenza, A	Petróglifo da Fervenza	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66310	GA36021117	Petróglifo	ARU		-8.728236912632612	42.15334322833764	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.73133892,42.15104355,-8.72513491,42.15564290				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66311	neg-es-pba-66311	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Figueiró	Petróglifo da Rotea 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66311	GA36021001	Petróglifo	ARU		-8.741591311918809	42.152446384067645	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.74469327,42.15014671,-8.73848935,42.15474606				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66312	neg-es-pba-66312	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Vincios (Santa Mariña)	Figueiró	Petróglifo da Rotea 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66312	GA36021002	Petróglifo	ARU		-8.740985207537607	42.1526701814318	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.74408718,42.15037050,-8.73788323,42.15496986				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66313	neg-es-pba-66313	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Donas (Santa Baia)	Portavedra, A	Petróglifo das Campurras 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66313	GA36021119	Petróglifo	ARU		-8.776112499134305	42.06853984668885	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.77921036,42.06624017,-8.77301464,42.07083952				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66314	neg-es-pba-66314	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Mañufe (San Vicente)	Portavedra, A	Petróglifo das Campurras 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66314	GA36021120	Petróglifo	ARU		-8.773834857495512	42.07121047945501	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.77693285,42.06891080,-8.77073687,42.07351016				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66315	neg-es-pba-66315	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Mañufe (San Vicente)	Portavedra, A	Petróglifo das Campurras 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66315	GA36021121	Petróglifo	ARU		-8.773759922088985	42.07119398036994	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.77685791,42.06889430,-8.77066193,42.07349366				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66316	neg-es-pba-66316	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Mañufe (San Vicente)	Portavedra, A	Petróglifo das Campurras 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66316	GA36021122	Petróglifo	ARU		-8.773736059351434	42.071158079158245	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.77683405,42.06885840,-8.77063807,42.07345776				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66317	neg-es-pba-66317	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Gondomar	ES	Galicia	Pontevedra	Gondomar	Donas (Santa Baia)	Abrollido	Petróglifo das Penizas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66317	GA36021124	Petróglifo	ARU		-8.789570345412308	42.07004440498099	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.79266828,42.06774473,-8.78647241,42.07234408				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66851	neg-es-pba-66851	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Barcia (Santo Estevo)	Eirexe	Necrópole medieval de Barcia	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66851	GA36024129	Necrópole	-		-8.190510560324293	42.62860499859241	catalogue_point_wgs84				necropolis_or_burial	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	50.0	-8.19363614,42.62630532,-8.18738498,42.63090468				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66891	neg-es-pba-66891	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Bermés (Santa María)	Riádigos	Petróglifo da Fonte da Anella/Monte Calle de Can	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66891	GA36024052	Petróglifo	ARU		-8.148239609729613	42.73251607745533	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.15137043,42.73021640,-8.14510879,42.73481575				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66892	neg-es-pba-66892	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Camposancos (San Cristovo)	Goleta, A	Petróglifo de Marco do Camballón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66892	GA36059033	Petróglifo	ARU		-8.1594233874952	42.76563291391547	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.16255588,42.76333324,-8.15629090,42.76793259				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66893	neg-es-pba-66893	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Losón (Santa Baia)	Brenzos de Arriba	Petróglifo de Pena das Cruces	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66893	GA36024128	Petróglifo	ARU		-8.195193745204236	42.74042914221875	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.19832496,42.73812947,-8.19206253,42.74272882				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66894	neg-es-pba-66894	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Losón (Santa Baia)	Brenzos de Abaixo	Petróglifo do Carballo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66894	GA36024136	Petróglifo	ARU		-8.20246293628314	42.73749791592821	catalogue_point_wgs84				rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	35.0	-8.20559400,42.73519824,-8.19933187,42.73979759				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-66928	neg-es-pba-66928	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Lalín (Santa María das Dores)	Lalín de Arriba	Sartego do Monte da Pena	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	66928	GA36024045	Sartego	-		-8.098606878913957	42.66661728475586	catalogue_point_wgs84				necropolis_or_burial	official_non_castro_heritage_needs_visual_review	P2	hard_negative_candidate_requires_qgis_review	50.0	-8.10173437,42.66431761,-8.09547938,42.66891696				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67021	neg-es-pba-67021	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Goiás (San Miguel)	Casares	Mámoa da Costa de Casares	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67021	GA36024124	Túmulo	-		-8.08455426447442	42.67440058758862	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.08768215,42.67210091,-8.08142638,42.67670026				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67022	neg-es-pba-67022	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Alperiz	Mámoa da Cruz 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67022	GA36024072	Túmulo	-		-8.032876780469593	42.715373404029066	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.03600673,42.71307373,-8.02974683,42.71767308				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67023	neg-es-pba-67023	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Alperiz	Mámoa da Cruz 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67023	GA36024073	Túmulo/Mámoa	-		-8.032761729511913	42.714762823874246	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.03589165,42.71246315,-8.02963181,42.71706250				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67024	neg-es-pba-67024	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Alperiz	Mámoa da Cruz 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67024	GA36024074	Túmulo/Mámoa	-		-8.032352064391315	42.71519162430799	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.03548201,42.71289195,-8.02922212,42.71749130				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67025	neg-es-pba-67025	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Alperiz	Mámoa da Cruz 6	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67025	GA36024076	Túmulo/Mámoa	-		-8.031993021668699	42.71472030756243	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.03512294,42.71242063,-8.02886310,42.71701998				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67026	neg-es-pba-67026	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Alperiz	Mámoa da Cruz 7	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67026	GA36024077	Túmulo/Mámoa	-		-8.031750101232543	42.71542067810816	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.03488005,42.71312100,-8.02862015,42.71772035				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67027	neg-es-pba-67027	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Castro de Cabras (San Pedro)	Castro	Mámoa da Rocha 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67027	GA36024092	Túmulo	-		-8.015997723377552	42.63314573787916	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.01912354,42.63084606,-8.01287191,42.63544541				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67028	neg-es-pba-67028	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Castro de Cabras (San Pedro)	Lagoa, A	Mámoa da Rocha 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67028	GA36024093	Túmulo	-		-8.014428748124558	42.63120316377798	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.01755446,42.62890349,-8.01130303,42.63350284				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67029	neg-es-pba-67029	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Losón (Santa Baia)	Montouto	Mámoa da Zarra de Ageiros 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67029	GA36024126	Túmulo	-		-8.188930439357353	42.74826016532316	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.19206205,42.74596049,-8.18579883,42.75055984				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67057	neg-es-pba-67057	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Losón (Santa Baia)	Montouto	Mámoa da Zarra de Ageiros 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67057	GA36024127	Túmulo	-		-8.190172986620814	42.747169344033956	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.19330454,42.74486967,-8.18704143,42.74946902				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67058	neg-es-pba-67058	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Vilatuxe (San Lourenzo)	Torre, A	Mámoa das Boutas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67058	GA36024109	Túmulo	-		-8.195464195616793	42.61974864885522	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.19858933,42.61744897,-8.19233906,42.62204833				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67059	neg-es-pba-67059	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Cercio (Santiago)	Chares	Mámoa das Pedreiras	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67059	GA36024002	Túmulo	-		-8.13730429880617	42.76089038011794	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.14043655,42.75859070,-8.13417205,42.76319006				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67060	neg-es-pba-67060	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Cercio (Santiago)	Camposancos	Mámoa das Pedreiras 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67060	GA36024087	Túmulo	-		-8.139717111385417	42.760449750770086	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.14284934,42.75815007,-8.13658488,42.76274943				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67061	neg-es-pba-67061	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	O Cello (San Martiño)	Filgueira	Mámoa das Seixas 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67061	GA36024020	Túmulo	-		-8.128786600787343	42.69449698664173	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.13191550,42.69219731,-8.12565770,42.69679666				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67062	neg-es-pba-67062	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	O Cello (San Martiño)	Filgueira	Mámoa das Seixas 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67062	GA36024079	Túmulo	-		-8.127886514490507	42.69225535264509	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.13101530,42.68995568,-8.12475773,42.69455503				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67063	neg-es-pba-67063	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Busto (San Facundo)	Cima de Alemparte	Mámoa de Alemparte 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67063	GA36024147	Túmulo	-		-8.183250554241356	42.723427949256376	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.18638091,42.72112827,-8.18012020,42.72572763				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67064	neg-es-pba-67064	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Busto (San Facundo)	Cima de Alemparte	Mámoa de Alemparte 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67064	GA36024148	Túmulo	-		-8.183548407762096	42.72350492628182	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.18667877,42.72120525,-8.18041805,42.72580460				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
wl-neg-neg-es-pba-67065	neg-es-pba-67065	0	hard_negative	weak_hard_negative_candidate	official non-castro heritage distractor	train	regular_spatial_block	ES|Pontevedra|Lalín	ES	Galicia	Pontevedra	Lalín	Lodeiro (San Paio)	Saborida, A	Mámoa de Campelo 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	67065	GA36024138	Túmulo	-		-8.172619814764793	42.59790520943965	catalogue_point_wgs84				megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	hard_negative_candidate_requires_qgis_review	45.0	-8.17574386,42.59560553,-8.16949577,42.60020489				weak_label_candidate_for_model_v1	0.60	2026-08-01T00:00:00Z
