sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-pos-pos-es-pba-33821	pos-es-pba-33821	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na rúa Os Castros 15	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33821	-		-		-7.364448002638721	43.43035594954254	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36761468,43.42805627,-7.36128132,43.43265563				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33822	pos-es-pba-33822	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na Rúa Os Castros 23	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33822	-		-		-7.3650277452954995	43.429932040090925	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36819440,43.42763236,-7.36186109,43.43223172				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33823	pos-es-pba-33823	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na Rúa Os Castros 25	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33823	-		-		-7.36516577767397	43.42985297616041	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36833243,43.42755330,-7.36199912,43.43215265				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33824	pos-es-pba-33824	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na Rúa Os Castros 27	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33824	-		-		-7.365290974986743	43.429791736947685	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36845763,43.42749206,-7.36212432,43.43209141				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33825	pos-es-pba-33825	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na Rúa Os Castros 29	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33825	-		-		-7.365429733551002	43.4296856704644	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36859638,43.42738599,-7.36226309,43.43198535				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33826	pos-es-pba-33826	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na Rúa Os Castros 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33826	-		-		-7.36756630016282	43.42971619787555	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37073295,43.42741652,-7.36439965,43.43201587				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33827	pos-es-pba-33827	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Parcela na Rúa Os Castros 7	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33827	-		-		-7.367454181290727	43.429750613727684	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37062083,43.42745094,-7.36428753,43.43205029				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34323	pos-es-pba-34323	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	A Couboeira (Santa María Madanela)	Pena Moura	Casa dos Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34323	GA27030020		-		-7.356851733724375	43.47275606620954	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36002063,43.47045639,-7.35368283,43.47505574				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34505	pos-es-pba-34505	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Lindín (Santiago)	Castro, O	Cristo do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34505	-		CRU		-7.328856867754067	43.41675812947531	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.33202284,43.41445845,-7.32569090,43.41905781				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34527	pos-es-pba-34527	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34527	-		-		-7.3676285346035115	43.42969907807607	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37079518,43.42739940,-7.36446189,43.43199875				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34528	pos-es-pba-34528	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34528	-		-		-7.364526952341069	43.43017699489656	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36769362,43.42787732,-7.36136028,43.43247667				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34555	pos-es-pba-34555	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34555	-		-		-7.36739170475949	43.429776734179974	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37055835,43.42747706,-7.36422505,43.43207641				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34556	pos-es-pba-34556	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 13	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34556	-		-		-7.364589430474669	43.43015087603809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36775610,43.42785120,-7.36142276,43.43245055				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34557	pos-es-pba-34557	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 13	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34557	-		-		-7.367254643422844	43.429819797853355	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37042130,43.42752012,-7.36408799,43.43211947				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34558	pos-es-pba-34558	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 15	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34558	-		-		-7.364651908555202	43.4301247571445	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36781858,43.42782508,-7.36148524,43.43242443				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34559	pos-es-pba-34559	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 15	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34559	-		-		-7.367132594357868	43.42976402951983	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37029924,43.42746435,-7.36396595,43.43206371				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34560	pos-es-pba-34560	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 17	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34560	-		-		-7.364701551631979	43.43011646303601	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36786822,43.42781679,-7.36153488,43.43241614				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34561	pos-es-pba-34561	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 18	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34561	-		-		-7.364723100906156	43.430233825921825	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36788977,43.42793415,-7.36155643,43.43253350				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34562	pos-es-pba-34562	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 19	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34562	-		-		-7.364788972338869	43.43008169663475	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36795564,43.42778202,-7.36162231,43.43238137				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34563	pos-es-pba-34563	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34563	-		-		-7.364273887327599	43.43039847952926	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36744057,43.42809880,-7.36110720,43.43269816				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34564	pos-es-pba-34564	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na rúa Os Castros 21	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34564	-		-		-7.364889470195622	43.43002010458582	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36805613,43.42772043,-7.36172281,43.43231978				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34591	pos-es-pba-34591	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34591	-		-		-7.3642646890756955	43.43028129327774	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36743137,43.42798162,-7.36109801,43.43258097				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34592	pos-es-pba-34592	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34592	-		-		-7.36432474292897	43.43034518191573	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36749142,43.42804551,-7.36115806,43.43264486				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34593	pos-es-pba-34593	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34593	-		-		-7.364339275174456	43.43026435199623	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36750595,43.42796468,-7.36117260,43.43256403				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34594	pos-es-pba-34594	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34594	-		-		-7.367504065687906	43.429733317640576	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37067071,43.42743364,-7.36433742,43.43203299				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34595	pos-es-pba-34595	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 7	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34595	-		-		-7.364401511038681	43.43024723397881	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36756819,43.42794756,-7.36123484,43.43254691				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34596	pos-es-pba-34596	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 9	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34596	-		-		-7.367316878053381	43.42980267822691	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.37048353,43.42750300,-7.36415023,43.43210235				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34597	pos-es-pba-34597	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Mondoñedo	ES	Galicia	Lugo	Mondoñedo	Mondoñedo (Nosa Señora do Carme)	Mondoñedo	Edificio na Rúa Os Castros 9	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34597	-		-		-7.364464231725943	43.43021211445557	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.36763090,43.42791244,-7.36129756,43.43251179				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-33683	pos-es-pba-33683	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 10	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	33683	-		-		-7.513739745581913	42.521817949492736	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51685998,42.51951827,-7.51061951,42.52411763				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35456	pos-es-pba-35456	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35456	-		-		-7.513699600416968	42.521457205598345	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51681982,42.51915753,-7.51057938,42.52375688				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35457	pos-es-pba-35457	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 12	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35457	-		-		-7.5137771110438	42.5217824118716	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51689735,42.51948274,-7.51065688,42.52408209				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35458	pos-es-pba-35458	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 13	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35458	-		-		-7.513810202197258	42.52141361239329	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51693042,42.51911394,-7.51068999,42.52371329				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35459	pos-es-pba-35459	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 14	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35459	-		-		-7.513790988970997	42.5217105472625	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51691122,42.51941087,-7.51067076,42.52401022				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35460	pos-es-pba-35460	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 15	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35460	-		-		-7.5138127631354585	42.52130557866654	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51693297,42.51900590,-7.51069255,42.52360526				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35461	pos-es-pba-35461	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 17	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35461	-		-		-7.5139462118031775	42.521325320728465	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51706642,42.51902564,-7.51082600,42.52362500				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35462	pos-es-pba-35462	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 18	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35462	-		-		-7.514097173696354	42.52163346827677	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51721740,42.51933379,-7.51097695,42.52393314				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35485	pos-es-pba-35485	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 19	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35485	-		-		-7.51394834571747	42.52123529261604	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51706855,42.51893562,-7.51082814,42.52353497				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35486	pos-es-pba-35486	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 20	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35486	-		-		-7.5141988053334305	42.52145467468671	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51731902,42.51915500,-7.51107859,42.52375435				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35487	pos-es-pba-35487	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 21	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35487	-		-		-7.5139761008686055	42.52109156333018	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51709630,42.51879189,-7.51085590,42.52339124				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
