theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Spatiotemporally Representative and Cost-Efficient Sampling Design for Validation Activities in Wanglang Experimental Site	2017	Remote Sensing	11		10.3390/rs9121217		en	Spatiotemporally representative Elementary Sampling Units (ESUs) are required for capturing the temporal variations in surface spatial heterogeneity through field measurements. Since inaccessibility often coexists with heterogeneity, a cost-efficient sampling design is mandatory. We proposed a sampling strategy to generate spatiotemporally representative and cost-efficient ESUs based on the conditioned Latin hypercube sampling scheme. The proposed strategy was constrained by multi-temporal Normalized Difference Vegetation Index (NDVI) imagery, and the ESUs were limited within a sampling feasible region established based on accessibility criteria. A novel criterion based on the Overlapping Area (OA) between the NDVI frequency distribution histogram from the sampled ESUs and that from the entire study area was used to assess the sampling efficiency. A case study in Wanglang National Nature Reserve in China showed that the proposed strategy improves the spatiotemporally representativeness of sampling (mean annual OA = 74.7%) compared to the single-temporally constrained (OA = 68.7%) and the random sampling (OA = 63.1%) strategies. The introduction of the feasible region constraint significantly reduces in-situ labour-intensive characterization necessities at expenses of about 9% loss in the spatiotemporal representativeness of the sampling. Our study will support the validation activities in Wanglang experimental site providing a benchmark for locating the nodes of automatic observation systems (e.g., LAINet) which need a spatially distributed and temporally fixed sampling design.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	An expert approach to archaeological sites location through remote sensing information	2003	SPIE Proceedings	0		10.1117/12.463159			
4_review_budget	expert review cost archaeological remote sensing validation	crossref	"Review of ""A Review of Artificial Intelligence and Remote Sensing for Archaeological Research"""	2025		0		10.14293/s2199-1006.1.sor-uncat.apmfp6.v1.rvznxj			
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Ground-Based Validation of Sentinel-5P TROPOMI Atmospheric Products using Calibration-Informed Low-Cost Multi-Spectral Sensors	2026		0		10.5194/egusphere-2026-817			Abstract. Ground-based validation of satellite atmospheric products is essential for ensuring data quality and algorithm performance. We present a validation approach for Sentinel-5P TROPOspheric Monitoring Instrument (TROPOMI) cloud fraction products using a multi-spectral ground station (DG2MCM-15) located in Kempten, Bavaria, Germany. The ground observatory combines professional metrological experience from ISO/IEC 17025 accredited laboratory environments with low-cost commercial sensors, creating a citizen science validation capability. Our validation dataset comprises 276 temporally matched observations between Sentinel-5P overpasses and ground measurements over a four-week period (January 11 – February 8, 2026). Ground-based cloud detection using an MLX90614 infrared pyrometer achieves strong agreement with Sentinel-5P cloud fraction retrievals (Pearson R = 0.879, N = 27 after quality filtering). The root mean square error of 29.1 % cloud fraction reflects a systematic positive bias from spatial scale mismatch between the ground sensor field of view and satellite pixel dimensions. The method reliably distinguishes between clear, partially cloudy, and overcast conditions, though the derived cloud fraction values exhibit clustering due to the temperature-ratio approach used. Exploratory comparison with TROPOMI aerosol index products yielded negligible correlation due to the absence of UV spectral coverage in the ground sensor, identifying a clear instrumentation requirement for future aerosol validation work. Temporal matching between satellite overpasses and ground observations achieved a mean time difference of 2.7 minutes, with 95 % of matches within 8 minutes of satellite observation time. Spatial co-location analysis confirms all validation points fall within the nominal TROPOMI pixel footprint (3.5 km × 5.5 km at nadir), though the spatial scale mismatch between the ground sensor field of view and satellite pixel dimensions remains the primary source of validation uncertainty. Our results demonstrate that low-cost infrared sensors, when operated with calibration-informed measurement protocols, can provide scientifically useful satellite cloud product screening data, reliably distinguishing between clear, partially cloudy, and overcast conditions. The quasi-discrete nature of the derived cloud fraction highlights the need for improved cloud detection algorithms in future work. This approach offers a scalable pathway for expanding ground-based validation networks in regions lacking dedicated atmospheric monitoring infrastructure.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Spatial Validation of Spectral Unmixing Results: A Systematic Review	2023	Remote Sensing	19		10.3390/rs15112822		en	The pixels of remote images often contain more than one distinct material (mixed pixels), and so their spectra are characterized by a mixture of spectral signals. Since 1971, a shared effort has enabled the development of techniques for retrieving information from mixed pixels. The most analyzed, implemented, and employed procedure is spectral unmixing. Among the extensive literature on the spectral unmixing, nineteen reviews were identified, and each highlighted the many shortcomings of spatial validation. Although an overview of the approaches used to spatially validate could be very helpful in overcoming its shortcomings, a review of them was never provided. Therefore, this systematic review provides an updated overview of the approaches used, analyzing the papers that were published in 2022, 2021, and 2020, and a dated overview, analyzing the papers that were published not only in 2011 and 2010, but also in 1996 and 1995. The key criterion is that the results of the spectral unmixing were spatially validated. The Web of Science and Scopus databases were searched, using all the names that were assigned to spectral unmixing as keywords. A total of 454 eligible papers were included in this systematic review. Their analysis revealed that six key issues in spatial validation were considered and differently addressed: the number of validated endmembers; sample sizes and sampling designs of the reference data; sources of the reference data; the creation of reference fractional abundance maps; the validation of the reference data with other reference data; the minimization and evaluation of the errors in co-localization and spatial resampling. Since addressing these key issues enabled the authors to overcome some of the shortcomings of spatial validation, it is recommended that all these key issues be addressed together. However, few authors addressed all the key issues together, and many authors did not specify the spatial validation approach used or did not adequately explain the methods employed.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Validation of Close-Range Photogrammetry for Architectural and Archaeological Heritage: Analysis of Point Density and 3D Mesh Geometry	2020	Remote Sensing	73		10.3390/rs12213571		en	The 3D digitization and Building Information Modeling (BIM), which is based on parametric objects, have considerably advanced by developing massive data capture techniques. Thus, reverse engineering currently plays a major role as these technologies capture accurately and efficiently the geometry, color and textures of complex architectural, archaeological and cultural heritage. This paper aims to validate close-range Structure from Motion (SfM) for heritage by analyzing the point density and the 3D mesh geometry in comparison with Terrestrial Laser Scanning (TLS). The accuracy of the results and the geometry mainly depends on the processing performed on the point set. Therefore, these two variables are significant in the 3D reconstruction of heritage buildings. This paper focuses on a 15th century case study in Seville (Spain): the main façade of Casa de Pilatos. Ten SfM surveys were carried out varying the capture method (simple and stereoscopic) and the number of shots, distances, orientation and procedure. A mathematical analysis is proposed to verify the point spatial resolution and the accuracy of the 3D model geometry by section profiles in SfM data. SfM achieved acceptable accuracy levels to generate 3D meshes despite disordered shots and the number of images. Hence, stereoscopic photography using new instruments improved the results of close-range photogrammetry while reducing the required number of photographs.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Evaluation of Low-Cost Radiometer for Surface Reflectance Retrieval and Orbital Sensor’s Validation	2023	Remote Sensing	4		10.3390/rs15092444		en	This paper evaluates the Arable Mark 2 sensor, an automated and low-cost radiometer, for its potential to retrieve surface reflectance data and validate orbital sensors such as the Landsat-8 (L8) Operational Land Imager (OLI) Level 2 product. While orbital sensors are widely used for monitoring solar radiation changes, managing natural resources, and understanding climatic trends, atmospheric effects can make it challenging to obtain accurate measurements. Equipped with multiple sensors, including long-wave and short-wave radiometers, the Arable Mark 2 sensor can measure upwelling and downwelling irradiance to calculate surface reflectance. To assess the accuracy and consistency of the Arable Mark 2 sensor, the study performed a cross-calibration using a ground truth measurement collected with the Analytical Spectral Device (ASD) as the reference point. Additionally, a spectral band adjustment factor (SBAF) was applied across the calibrated Arable surface reflectance to compare it against the orbital sensor. An automated library aided in calculating SBAF for the days with unavailable hyperspectral data. The study found that the Arable Mark 2 sensor can provide accurate surface reflectance data that can be used for orbital sensor validation. The Arable sensor was successfully calibrated against the ASD FieldSpec with an average difference of less than 1/10 reflectance unit (reflectance unit = 0.01) for the blue, green, yellow, and red bands. The red-edge and NIR-1 bands showed an average difference of less than 1/2 reflectance units, while the NIR-2 band had an average difference of less than 1/10 reflectance unit of calibration accuracy. The calibrated Arable surface reflectance data was then compared against orbital sensor surface reflectance data, and the results showed good agreement between the two datasets. The study concludes that the low-cost and automated nature of the Arable Mark 2 sensor makes it a promising tool for surface reflectance retrieval and orbital sensor validation.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Remote Sensing Applications in Archaeological Research	2012	Remote Sensing - Applications	2		10.5772/37668		en	
4_review_budget	expert review cost archaeological remote sensing validation	crossref	New Developments in Archaeological Remote Sensing:	2017	Archaeological Remote Sensing in North America	0		10.2307/jj.30347246.7			
4_review_budget	expert review cost archaeological remote sensing validation	crossref	A Low-Cost, Easy-Way Workflow for Multi-Scale Archaeological Features Detection Combining LiDAR and Aerial Orthophotography	2021	Remote Sensing	5		10.3390/rs13214270		en	The difficulty of obtaining funding often places the continuity of research projects at risk, forcing researchers to resort to low-cost methodologies. Such methodologies sometimes require a high degree of technical knowledge which, in many cases, poses an insurmountable obstacle to the development of a project. This article shows a low-cost, easy-way methodology for diachronically analysing terrain in search of archaeological evidence on different scales (micro and semi-micro) in both already known and new archaeological sites through the analysis of orthophotographs taken with UAVs, the DEMs generated from them, and public LiDAR data. It allows researchers with small budgets but with a basic knowledge of GIS and photogrammetry to undertake some aspects of their project without necessarily having to call on the assistance or support of specialists. Thanks to this methodology, the researcher will be able to continue until they are able to obtain the funding that will enable them to take their research further, with specialists. This article presents the first conclusions obtained after applying the proposed methodology at the Giribaile (Vilches, Spain) archaeological site—a site of interest in its territory which possibly functioned as an advance defensive post for the town, a hypothesis based on the towers and numerous internal structures that have been identified.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Novel Pole Photogrammetric System for Low-Cost Documentation of Archaeological Sites: The Case Study of “Cueva Pintada”	2020	Remote Sensing	11		10.3390/rs12162644		en	Close-range photogrammetry is a powerful and widely used technique for 3D reconstruction of archaeological environments, specifically when a high-level detail is required. This paper presents an innovative low-cost system that allows high quality and detailed reconstructions of indoor complex scenarios with unfavorable lighting conditions by means of close-range nadir and oblique images as an alternative to drone acquisitions for those places where the use of drones is limited or discouraged: (i) indoor scenarios in which both loss of GNSS signal and need of long exposure times occur, (ii) scenarios with risk of raising dust in suspension due to the proximity to the ground and (iii) complex scenarios with variability in the presence of nooks and vertical elements of different heights. The low-altitude aerial view reached with this system allows high-quality 3D documentation of complex scenarios helped by its ergonomic design, self-stability, lightness, and flexibility of handling. In addition, its interchangeable and remote-control support allows to board different sensors and perform both acquisitions that follow the ideal photogrammetric epipolar geometry but also acquisitions with geometry variations that favor a more complete and reliable reconstruction by avoiding occlusions. This versatile pole photogrammetry system has been successfully used to 3D reconstruct and document the “Cueva Pintada” archaeological site located in Gran Canaria (Spain), of approximately 5400 m2 with a Canon EOS 5D MARK II SLR digital camera. As final products: (i) a great quality photorealistic 3D model of 1.47 mm resolution and ±8.4 mm accuracy, (ii) detailed orthophotos of the main assets of the archaeological remains and (iii) a visor 3D with associated information on the structures, materials and plans of the site were obtained.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Aventinus Minor Project: Remote Sensing for Archaeological Research in Rome (Italy)	2022	Remote Sensing	2		10.3390/rs14040959		en	This paper presents the results of a preliminary survey in a central urban area of Rome, Italy. The results were obtained from both desktop and remote sensing surveys. The Aventinus Minor Project (AMP) is a community archaeological excavation project focusing on an understudied area in Rome with limited modern archaeological excavation: the Aventinus Minor or Little Aventine. The remote sensing (RS) anomalies revealed by the survey illustrate that this area is potentially rich in buried structures potentially correlated with ancient visible remains (i.e., the Servian Walls and Santa Balbina church). The application of RS approaches (such as NDVI, VARI, and GPR) and the creation of a GIS platform lays the foundations for a correct and georeferenced reporting of all collected data, providing a nuanced understanding of the urban archaeology in the dense topography of Rome.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Detection of Archaeological Sites Using Remote Sensing in The Cilicia Pedias	2021	Turkish Journal of Remote Sensing	0		10.51489/tuzal.904699			
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Geographic Disparity in Machine Intelligence Approaches for Archaeological Remote Sensing Research	2020	Remote Sensing	27		10.3390/rs12060921		en	A vast majority of the archaeological record, globally, is understudied and increasingly threatened by climate change, economic and political instability, and violent conflict. Archaeological data are crucial for understanding the past, and as such, documentation of this information is imperative. The development of machine intelligence approaches (including machine learning, artificial intelligence, and other automated processes) has resulted in massive gains in archaeological knowledge, as such computational methods have expedited the rate of archaeological survey and discovery via remote sensing instruments. Nevertheless, the progression of automated computational approaches is limited by distinct geographic imbalances in where these techniques are developed and applied. Here, I investigate the degree of this disparity and some potential reasons for this imbalance. Analyses from Web of Science and Microsoft Academic searches reveal that there is a substantial difference between the Global North and South in the output of machine intelligence remote sensing archaeology literature. There are also regional imbalances. I argue that one solution is to increase collaborations between research institutions in addition to data sharing efforts.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	A Fuzzy Expert System for Remote Sensing Image Analysis		12th Canadian Symposium on Remote Sensing Geoscience and Remote Sensing Symposium,	1		10.1109/igarss.1989.579014			
4_review_budget	expert review cost archaeological remote sensing validation	crossref	A Pilot Study on Remote Sensing and Citizen Science for Archaeological Prospection	2020	Remote Sensing	20		10.3390/rs12172795		en	Cost-effective techniques for systematic archaeological prospection are essential to improve the efficiency of preventive archaeology and the preservation of cultural heritage. Web Mapping Services, such as Microsoft Bing Maps, provide imagery covering extensive areas at high resolution. These can, in some cases, reveal cropmarks of buried historical structures. Given that archaeological prospection is not generally the priority of most common Web Mapping Services, the conditions under which images are acquired are not always suitable for the appearance of cropmarks. Therefore, their detection is typically serendipitous. This pilot project attempts to assess the potential to use the Microsoft Bing Maps Bird’s Eye service within a crowdsourcing platform to systematically search for archaeological cropmarks in the surroundings of the city of Rome in Italy. On this platform, which is hosted by the company Scifabric (Southampton, UK) and based on PyBossa, an Open Source framework for crowdsourcing, members of the public are invited to interpret oblique air photo tiles of Bing Maps Bird’s Eye. While the project is still on-going, at least one seamless coverage of tiles in the area of interest has been interpreted. For each tile, the Bing Maps Bird’s Eye service provides oblique air photo coverage in up to four possible orientations. As of 5 July 2020, 18,765 of the total 67,014 tasks have been completed. Amongst these completed tasks, positive detections of cropmarks were recorded once for 1447 tasks, twice for 57 tasks, and three or more times for 10 tasks. While many of these detections may be erroneous, some correspond with archaeological cropmarks of buried remains of buildings, roads, aqueducts, and urban areas from the Roman period, as verified by comparison with archaeological survey data. This leads to the conclusion that the Bing Maps Bird’s Eye service contains a wealth of information useful for archaeological prospection, and that to a certain extent citizen researchers could help to mine this information. However, a more thorough analysis would need to be carried out on possible false negatives and biases related to the varying ease of interpretation of residues of different archaeological structures from multiple historical periods. This activity forms the first part of a research project on the systematic prospection of archaeological cropmarks. The ultimate aim is to reach a critical mass of training data through crowdsourcing which can be augmented and used as input to train a machine learning algorithm for automatic detection on a larger scale.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	A review of trends within archaeological remote sensing in alluvial environments	2006	Archaeological Prospection	36		10.1002/arp.296		en	
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Satellite Remote Sensing Analysis of the Qasrawet Archaeological Site in North Sinai	2018	Remote Sensing	22		10.3390/rs10071090		en	North Sinai is of significant historical interest primarily because of its role since late prehistoric times as a land bridge between Egypt and the Levant. Access to this region is challenging due to its harsh geography and security concerns. Remote sensing constitutes a convenient method for archaeological prospection and monitoring over such regions with its low cost (relative to ground based sensing techniques), global coverage, and high temporal and spatial sampling. This paper describes part of a study to revisit a number of sites investigated during the North Sinai Survey (1972–1982) with very high resolution optical and Synthetic Aperture Radar satellite imagery. These were acquired throughout the summer of 2017 in the framework of a European Space Agency research project. The Synthetic Aperture Radar data includes Spotlight and Staring Spotlight modes of the TerraSAR-X mission, while the optical imagery was acquired by the Pleiades mission. The TerraSAR-X data were processed to derive filtered amplitude and consecutive coherence time series. The results of the TerraSAR-X data processing, and the pan-sharpened Pleiades data were compared with the results of the North Sinai Survey to detect possible additional buried structures in the radar data, or newly excavated sites in the optical data. While the analysis is still ongoing, results are reported here of the Qasrawet archaeological site, which was partially investigated by the North Sinai Survey expedition, but assumed to cover a much larger area. Herein, a number of newly excavated structures are apparent in the remote sensing data. The similarity of features in both the TerraSAR-X and Pleiades data suggest that all structures are surface residues, and therefore, that the subsurface mapping capabilities of the TerraSAR-X data in this area are limited. The utility of both data types for archaeological site monitoring are discussed.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Archaeological Remote Sensing	2023	Handbook of Archaeological Sciences	1		10.1002/9781119592112.ch50		en	
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Moving from Space-Based to Ground-Based Solutions in Remote Sensing for Archaeological Heritage: A Case Study from Egypt	2017	Remote Sensing	14		10.3390/rs9121297		en	This paper evaluates the results of a 2016 study examining high-resolution open-source satellite data from 2002–2013 for sites across Egypt that mapped looting and site encroachment. The author features a looted tripartite coffin (now returned to Egypt) to suggest how satellite imagery might narrow down or provide the general provenience of looted objects and their possible site origins. Mapping where looting has occurred, the intensity of the looting, and emerging future threats to sites are important, but there is no established method at present to work backwards from unprovenanced looted items. Through an assessment of when objects enter countries illegally, the time-period of the looted objects, and an analysis of satellite imagery looting data concerning their country of origin, it is possible to suggest a potential provenance for looted objects. This approach shows how satellite data can be integrated into traditional provenance research. This study presents a workflow for how other projects might utilize a similar approach in other countries.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Low-Cost Radiometer for Landsat Land Surface Temperature Validation	2020	Remote Sensing	2		10.3390/rs12030416		en	Land Surface Temperature (ST) represents the radiative temperature of the Earth’s surface and is used as input to hydrological, agricultural, and meteorological science applications. Due to the synoptic nature of satellite imaging systems, ST products derived from space-borne platforms are invaluable for estimating ST at the local, regional, and global scale. In the past two decades, an emphasis has been placed on the need to develop algorithms necessary to deliver accurate surface temperature products to support the needs of science users. However, corresponding efforts to validate these products are hindered by the availability of quality ground-based reference measurements. The NOAA Surface Radiation Budget (SURFRAD) network is commonly used to support ST validation efforts, but their instrumentation is broadband (4–50 μ m) and several of their sites lack spatial uniformity. To address the apparent deficiencies within existing validation networks, this work discusses a prototype radiometer that was developed to provide surface temperature estimates to support validation efforts for spaceborne thermal instruments. Specifically, a prototype radiometer was designed, built, and calibrated to acquire ground reference data to be used to validate ST product(s) derived from Landsat 8 image data. Lab-based efforts indicate that these prototype instruments are accurate to within 1.28 K and initial field measurements demonstrate agreement to Landsat-derived ST products to within 1.37 K.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	A review of satellite data processing methods applied in archaeological context	2009	Remote Sensing for a Changing Europe	0		10.3233/978-1-58603-986-8-522			During the last century, aerial photos have been the most common remote sensing data source used for archaeological investigation. Beginning from the eighties multi-spectral satellite images,such Landsat TM, ASTER, have been successfully applied in the field of cultural heritage with particular reference to landscape archeology and palaeoenvironment studies.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Editorial for Special Issue: “Archaeological Remote Sensing in the 21st Century: (Re)Defining Practice and Theory”	2021	Remote Sensing	10		10.3390/rs13081431		en	“Beg, borrow and steal”: in many ways, this is a strapline for archaeology as a discipline, and perhaps especially so for archaeological remote sensing [...]
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Archaeological prospecting and remote sensing	1992	Journal of Archaeological Science	0		10.1016/0305-4403(92)90051-4		en	
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Remote Sensing the Archaeological Traces of Boat Movement in the Marshes of Southern Mesopotamia	2019	Remote Sensing	13		10.3390/rs11212474		en	This study presents the results of the first remote sensing survey of hollow ways in Southern Mesopotamia between Baghdad and the Persian Gulf, primarily using the imagery in Google Earth. For archaeologists, hollow ways are important trace fossils of past human movement that inform about how people travelled in the past and what considerations were important to them as they moved through the landscape. In this study, remotely sensed hollow ways were ground-truthed and dated by association with both palaeochannels and known archaeological sites. Contextual and morphological evidence of the hollow ways indicate that they are likely the archaeological manifestation of ethnographically attested “water channels” formed through the dense reeds of marshlands in southern Iraq, not formed by traction overland like other known hollow ways. The map itself documents the first known hollow ways preserved underwater and one of the best-preserved landscapes of past human movement in the Near East.
4_review_budget	expert review cost archaeological remote sensing validation	crossref	Remote Sensing and Geo-Archaeological Data: Inland Water Studies for the Conservation of Underwater Cultural Heritage in the Ferrara District, Italy	2018	Remote Sensing	8		10.3390/rs10030380		en	In the southern area of the Ferrara District, Italy, remote sensing investigations associated with geo-archaeological drilling in underwater archaeological studies, have helped to broad our understanding of the historical evolution and cultural heritage of inland waterways. In working on prototype sites, we have taken a multidisciplinary approach of surveillance and preventive archaeology, and have collaborated with archaeologists, geologists, hydro-biologists, and engineers. In this area of research, often lakes, lagoons, and rivers are characterized by low visibility. Some Quaternary events have deeply modified Ferrara’s landscape. Analysis of preserved samples from micro-drillings, underwater direct and indirect surveys, and the cataloguing of historical artefacts, are giving to the researchers a remarkable ancient chronology line. Recent studies confirmed anthropization sequences from the 1st Century B.C. to the 6th Century A.D. Waterscape archaeology, a multidisciplinary science devoted to the study of the human use of wetlands and anthropological connection with the water environment, testifies the ways in which people, in the past, constructed and used the water environment. In this article, we describe underwater cultural heritage research using 3D side scan sonar surveys and artifacts analysis, comparing data from direct diving investigations and stratigraphic data from micro-geological drillings on sites of Lago Tramonto, Gambulaga, Portomaggiore (Ferrara).
