site_id	primary_name	aliases	municipality	parish	place	scope	ga_code	record_type	confidence	source_tier	conservation_state	lat_wgs84	lon_wgs84	coord_status	coord_source	dataset_use	split	needs_review	sources	urls	notes
tra-naron-ga15054005	X-10 Castro de Eiravedra	Castro de Eiravedra; Eiravedra; X -10 Castro deEiravedra; X-10 Castro de Eiravedra	Narón	Sedes	Eiravedra	trasancos_estricto	GA15054005	official_castro	high	official_catalog	Regular	43.55106713	-8.13361678	point_from_source	Patrimonio Galego	test_positive_candidate	test		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas; Patrimonio Galego	https://gl.wikipedia.org/wiki/Castro_de_Eiravedra; https://patrimoniogalego.net/index.php/91717/2016/12/castro-de-eiravedra/; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-10_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 18. | 2 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-naron-ga15054006	X-09 Castro de Couto / O Petouzal	Castro de Couto; Castro do Petouzal; Couto; O Petouzal; Petouzal; X-09 Castro de Couto; X-09 Castro de Couto / O Petouzal	Narón	O Couto		trasancos_estricto	GA15054006	official_castro	high	official_catalog	desconocido	43.50166700	-8.17916700	point_from_source	Artabro	test_positive_candidate	test		Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas	http://www.artabro.es/node31.html; https://gl.wikipedia.org/wiki/Castro_do_Petouzal; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-09_signed_signed.pdf	2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-naron-ga15054007	X-11 Castro de Sequeiro	Castro de Sequeiro; Sequeiro; X-11 Castro de Sequeiro	Narón	San Xiao de Narón	Sequeiro	trasancos_estricto	GA15054007	official_castro	high	official_catalog	Regular	43.53359229	-8.17290577	point_from_source	Patrimonio Galego	test_positive_candidate	test		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas; Patrimonio Galego	http://www.artabro.es/node33.html; https://gl.wikipedia.org/wiki/Castro_de_Sequeiro; https://patrimoniogalego.net/index.php/91863/2017/01/castro-de-sequeiro/; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-11_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 16. | 3 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-naron-ga15054009	X-15 Castro de Vicás	Castro de Vicás; Vicás; X-15 Castro de Vicás	Narón	San Xiao de Narón	Vicás	trasancos_estricto	GA15054009	official_castro	high	official_catalog	Regular	43.53436231	-8.15872225	point_from_source	Patrimonio Galego	test_positive_candidate	test		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas; Patrimonio Galego	https://patrimoniogalego.net/index.php/91657/2016/12/castro-de-vicas/; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-15_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 19.
tra-naron-ga15054010	X-04 Castro da Ermida	A Ermida; Castro da Ermida; Ermida; X-04 Castro da Ermida	Narón	Pedroso		trasancos_estricto	GA15054010	official_castro	high	official_catalog	desconocido	43.53370500	-8.10388900	point_from_source	Artabro	test_positive_candidate	test		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas	http://www.artabro.es/node36.html; https://gl.wikipedia.org/wiki/Castro_da_Ermida; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-04_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 20. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-naron-ga15054015	X-12 Castro de Pena Lopesa	Castro de Pena Lopesa; Lopesa; Pena Lopesa; X-12 Castro de Pena Lopesa	Narón	O Val	Lopesa	trasancos_estricto	GA15054015	official_castro	high	official_catalog	Desaparecido | Moi malo	43.57706666	-8.22606683	point_from_source	Patrimonio Galego	positive_damaged_review	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas; Patrimonio Galego	http://www.artabro.es/node41.html; https://gl.wikipedia.org/wiki/Castro_de_Pena_Lopesa; https://patrimoniogalego.net/index.php/88309/2016/08/castro-de-pena-lopesa/; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-12_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 25. | 3 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-naron-ga15054037	X-07 Castro de A Pedreira	A Pedreira; Castro da Pedreira; Castro de A Pedreira; Castro de Pedreira; Pedreira; X-07 Castro de A Pedreira	Narón	O Val	Pedreira	trasancos_estricto	GA15054037	official_castro	high	official_catalog	Malo	43.56084834	-8.22899613	point_from_source	Patrimonio Galego	positive_o_val_holdout	test_o_val		Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas; Patrimonio Galego	http://www.artabro.es/node63.html; https://gl.wikipedia.org/wiki/Castro_da_Pedreira; https://patrimoniogalego.net/index.php/88189/2016/08/castro-da-pedreira/; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-07_signed_signed.pdf	3 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-naron-o-castro	O Castro	O Castro	Narón	San Martiño do Couto		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	Desaparecido			missing		positive_damaged_review	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial. | Presente en lista clásica Pena/Calaméo nº 22.
tra-naron-to15054003	X-08 Castro de Abaixo	Abaixo; Castro de Abaixo; X-08 Castro de Abaixo	Narón			trasancos_estricto	TO15054003	official_reference_or_toponym	medium	official_reference	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas	https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-08_signed_signed.pdf	en PXOM como toponímico/castro; revisar código
tra-naron-vilasuso	Castro de Vilasuso	Castro de Vilasuso; Vilasuso	Narón	Santa María Maior do Val		trasancos_estricto	GA150054001	classical_catalog_reference	medium_low	classical_secondary_catalog	Regular	43.56705213	-8.22056326	point_from_source	Patrimonio Galego	positive_o_val_holdout	test_o_val		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia; Patrimonio Galego	http://www.artabro.es/node39.html; https://gl.wikipedia.org/wiki/Castro_de_Vilasuso; https://patrimoniogalego.net/index.php/88333/2016/08/castro-de-vilasuso/; https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial. | 3 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-naron-x-05-castro-da-pereiruga	X-05 Castro da Pereiruga	Castro da Pereiruga ( ( ( ( ( ( ( ( SRPAU; Castro de Pereiruga; Pereiruga; Pereiruga ( ( ( ( ( ( ( ( SRPAU; X-05 Castro da Pereiruga	Narón	Pedroso		trasancos_estricto	GA15054016	official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.54361100	-8.11916700	point_from_source	Artabro	test_positive_candidate	test		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas	http://www.artabro.es/node62.html; https://gl.wikipedia.org/wiki/Castro_de_Pereiruga; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-05_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 24. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-naron-x-06-castro-da-revolta	X-06 Castro da Revolta	A Revolta; Castro da Revolta; Castro de Revolta; Revolta; X-06 Castro da Revolta	Narón	Sedes	A Revolta	trasancos_estricto	GA15054008	official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.53930500	-8.15694400	point_from_source	Artabro	test_positive_candidate	test		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Artabro; Galipedia; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas	http://www.artabro.es/node34.html; https://gl.wikipedia.org/wiki/Castro_da_Revolta; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-06_signed_signed.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	Presente en lista clásica Pena/Calaméo nº 17. | 2 coordenadas candidatas en fuentes; se eligió Artabro por prioridad.
tra-naron-x-48-castro-do-ramo	X-48 Castro do Ramo	X-48 Castro do Ramo	Narón			trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	PXOM Narón 2023/2024, índice y fichas arqueológicas	https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-48_signed_signed.pdf	en trámite según índice PXOM
tra-naron-x-50-cercado-neolitico-da-lagoa-pena-grande	X-50 Cercado neolítico da Lagoa / Pena Grande	Castro de Pena Grande; Cercado neolítico da Lagoa; Cercado neolítico da Lagoa/ Pena Grande; Pena Grande; X-50 Cercado neolítico da Lagoa; X-50 Cercado neolítico da Lagoa / Pena Grande	Narón	O Val	Pena Grande	trasancos_estricto		conflict_neolithic_or_castro	medium	official_catalog_conflict	desconocido	43.55351900	-8.23823500	point_from_source	Artabro	review_only	review_only		Artabro; PXOM Narón 2023/2024; PXOM Narón 2023/2024, índice y fichas arqueológicas	http://www.artabro.es/node65.html; https://pxom.naron.gal/08.CAT/15054_PXOM_202310_AI_CAT_02F/15054_PXOM_202310_AI_CAT_02F_01ARQ_X-50_signed_signed.pdf	Pena Grande/Lagoa: no usar como positivo hasta resolver castro vs cercado neolítico. | no tratar automáticamente como castro; caso conflictivo
tra-neda-castro-de-ancos	Castro de Ancos	Alto de Ancos; Ancos; Castro de Ancos; Monte Ancos	Neda	Santa María de Neda	Alto de Ancos	trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.52196000	-8.14037000	point_from_source	Galipedia	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Galipedia; NNSS Neda / SIOTUGA y Plan Sectorial 2014	https://gl.wikipedia.org/wiki/Castro_de_Ancos; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/NEDA/documents/0242ca004.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	catálogo NNSS Neda, ficha 42 | Presente en lista clásica Pena/Calaméo nº 46.
tra-neda-castro-de-viladonelle	Castro de Viladonelle	Castro de Viladonelle; Monte da Croa; San Andrés de Viladonelle; Viladonelle	Neda	Viladonelle	Monte da Croa	trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.48519520	-8.12008030	point_from_source	Galipedia	train_positive_candidate	train		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Galipedia; NNSS Neda / SIOTUGA y Plan Sectorial 2014	https://gl.wikipedia.org/wiki/Castro_de_Viladonelle; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/NEDA/documents/0242ca004.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	catálogo NNSS Neda, ficha 43 | Presente en lista clásica Pena/Calaméo nº 47.
tra-neda-castros	Castros		Neda	San Martiño de Neda		trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	NNSS Neda / SIOTUGA y Plan Sectorial 2014	https://siotuga.xunta.gal/siotuga/documentos/urbanismo/NEDA/documents/0242ca004.pdf	Plan Sectorial 2014, TOP15055002; topónimo/yacimiento a comprobar
tra-neda-ga150554006	Castro do Petouzal	Castro do Petouzal; Petouzal	Neda	O Couto	O Couto	trasancos_estricto	GA150554006	web_catalog_candidate	medium	collaborative_catalog	Regular	43.50140574	-8.17839894	point_from_source	Patrimonio Galego	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Patrimonio Galego	https://patrimoniogalego.net/index.php/88357/2016/08/castro-do-petouzal/	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-neda-monte-de-rabadena	Monte de Rabadeña	Monte de Rabadeña	Neda	Santa María de Neda		trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	NNSS Neda / SIOTUGA y Plan Sectorial 2014	https://siotuga.xunta.gal/siotuga/documentos/urbanismo/NEDA/documents/0242ca004.pdf	Plan Sectorial 2014, clave GA15055005; no sustituye al catálogo completo
tra-neda-santa-maria-de-neda	Castro de Santa María de Neda	Santa María de Neda	Neda	Santa María de Neda		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	Desaparecido			missing		positive_damaged_review	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial.
tra-san-sadurnino-a-croa-naraio	A Croa / Naraío	A Croa; A Croa / Naraío; A Croa, O Batán-Naraío; A Croa, O Batán-Naraío; Naraío; Naraío	San Sadurniño	Naraío		trasancos_estricto		toponymic_candidate	low	local_toponymic_hint	desconocido			missing		review_only	review_only	Contrastar con PXOM/Xunta antes de usar como positivo.	Fálame/Galipedia/O Noso Patrimonio	https://onosopatrimonio.blogspot.com/2011/07/castros-de-galiza-i.html	posible castro/topónimo bajo lectura muy débil; confirmar
tra-san-sadurnino-castro-da-croa-do-redo	Castro da Croa do Redo	A Croa do Redo; A Croa do Redo; Pico do Redo; Redo; Castro da Croa do Redo; Croa do Redo; Fálame de San Sadurniño - Castro do Redo; Lugar de Redo; Pico do Redo; Redo	San Sadurniño	Lamas	Lugar de Redo	trasancos_estricto	GA15076008	official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.54679590	-8.03469410	point_from_source	Galipedia	val_positive_candidate	val		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Fálame de San Sadurniño; Fálame/Galipedia/O Noso Patrimonio; Galipedia; NNSS San Sadurniño / SIOTUGA, catálogo complementario	http://www.falamedesansadurnino.org/imaxe/castro-do-redo/; https://falamedesansadurnino.org/imaxe/castro-do-redo/; https://gl.wikipedia.org/wiki/Castro_da_Croa_do_Redo; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.falamedesansadurnino.org/imaxe/castro-do-redo/	OCR lee Retío; Fálame/Galipedia leen Redo | Presente en lista clásica Pena/Calaméo nº 73. | parte del sistema de cinco castros del Val do Xuvia
tra-san-sadurnino-castro-da-croa-ou-castro-de-rupiallo	Castro da Croa ou Castro de Rupiallo	A Croa; Castro da Croa; Castro da Croa ou Castro de Rupiallo; Castro de Rupiallo; Croa ou Castro de Rupiallo; Fálame de San Sadurniño - Castro de Rupiallo; Lugar de Rupiallo; Rupiallo	San Sadurniño	San Sadurniño	Lugar de Rupiallo	trasancos_estricto	GA15076009	official_uncoded_castro	medium_high	official_catalog_uncoded	Regular	43.53704092	-8.08040294	point_from_source	Patrimonio Galego	val_positive_candidate	val		Fálame de San Sadurniño; Fálame/Galipedia/O Noso Patrimonio; Galipedia; NNSS San Sadurniño / SIOTUGA, catálogo complementario; Patrimonio Galego	http://www.falamedesansadurnino.org/imaxe/castro-de-rupiallo/; https://falamedesansadurnino.org/imaxe/castro-de-rupiallo/; https://gl.wikipedia.org/wiki/Castro_de_Rupiallo; https://patrimoniogalego.net/index.php/98903/2018/02/castro-de-rupiallo/; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf; https://www.falamedesansadurnino.org/imaxe/castro-de-rupiallo/	catálogo NNSS San Sadurniño | flanco suroeste del sistema; junto a A Portela | 2 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-san-sadurnino-castro-das-croas	Castro das Croas	Carballo; Castro das Croas; Lugar de Carballo	San Sadurniño	San Sadurniño	Lugar de Carballo	trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; NNSS San Sadurniño / SIOTUGA, catálogo complementario	https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf; https://www.calameo.com/books/00129295754f931ea1d4a	equivalente probable al Castro de San Sadurniño | Presente en lista clásica Pena/Calaméo nº 68.
tra-san-sadurnino-castro-de-castrelo	Castro de Castrelo	Castrelo; Castrelo (San Sadurniño; Castro de Castrelo; Castro de Castrelo (San Sadurniño; Fálame de San Sadurniño - Castro de Castrelo; Lugar de Castrelo; O Castro; O Castro ou Castrelo; Penacastrelo	San Sadurniño	Monte	Lugar de Castrelo	trasancos_estricto	GA15076003	official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.58368750	-8.07517670	point_from_source	Galipedia	val_positive_candidate	val		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Fálame de San Sadurniño; Fálame/Galipedia/O Noso Patrimonio; Galipedia; NNSS San Sadurniño / SIOTUGA, catálogo complementario	http://www.falamedesansadurnino.org/imaxe/castro-de-castrelo/; https://falamedesansadurnino.org/imaxe/castro-de-castrelo/; https://gl.wikipedia.org/wiki/Castro_de_Castrelo_(San_Sadurni%C3%B1o); https://gl.wikipedia.org/wiki/Castros_da_provincia_da_Coru%C3%B1a; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.falamedesansadurnino.org/imaxe/castro-de-castrelo/	catálogo NNSS San Sadurniño | Presente en lista clásica Pena/Calaméo nº 69. | Presente en lista clásica Pena/Calaméo nº 70. | apoyo norte; deteriorado; fuente en Fálame y Ateneo 1987 | solo pista nominal Galipedia/O Noso Patrimonio; confirmar
tra-san-sadurnino-castro-de-croas-de-ramil	Castro de Croas de Ramil	As Croas de Ramil; Castro de Croas de Ramil; Croas de Ramil; Lugar de Ramil; Ramil	San Sadurniño	Lamas	Lugar de Ramil	trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.54115390	-8.04215600	point_from_source	Galipedia	val_positive_candidate	val		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Fálame/Galipedia/O Noso Patrimonio; Galipedia; NNSS San Sadurniño / SIOTUGA, catálogo complementario	https://gl.wikipedia.org/wiki/Castro_de_Croas_de_Ramil; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.falamedesansadurnino.org/tag/castros	catálogo NNSS San Sadurniño | Presente en lista clásica Pena/Calaméo nº 72. | flanco sureste del sistema según Fálame
tra-san-sadurnino-castro-de-riboira	Castro de Riboira	Castro de Riboira; Fálame de San Sadurniño - O castro de Riboira; Lugar de Riboira; O castro de Riboira; Riboira	San Sadurniño	Lamas	Lugar de Riboira	trasancos_estricto	GA15076007	official_uncoded_castro	medium_high	official_catalog_uncoded	Regular	43.54346474	-8.05528846	point_from_source	Patrimonio Galego	val_positive_candidate	val		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia; Fálame de San Sadurniño; Fálame/Galipedia/O Noso Patrimonio; Galipedia; NNSS San Sadurniño / SIOTUGA, catálogo complementario; Patrimonio Galego	http://www.falamedesansadurnino.org/imaxe/o-castro-de-riboira/; https://falamedesansadurnino.org/imaxe/o-castro-de-riboira/; https://gl.wikipedia.org/wiki/Castro_de_Riboira; https://patrimoniogalego.net/index.php/98990/2018/03/castro-de-riboira/; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf; https://www.calameo.com/books/00129295754f931ea1d4a; https://www.falamedesansadurnino.org/imaxe/o-castro-de-riboira/	catálogo NNSS San Sadurniño | Presente en lista clásica Pena/Calaméo nº 67. | parte del sistema de cinco castros del Val do Xuvia | 2 coordenadas candidatas en fuentes; se eligió Patrimonio Galego por prioridad.
tra-san-sadurnino-coto-da-croa-ou-a-croa-do-castro	Coto da Croa ou A Croa do Castro	A Croa do Castro; Coto da Croa; Coto da Croa ou A Croa do Castro; Lugar de Castro; O Castro; O Castro Igrexafeita	San Sadurniño	Bardaos	Lugar de Castro	trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido			missing		needs_geocoding	review_only	Buscar/revisar coordenadas antes de crear tiles.	Fálame/Galipedia/O Noso Patrimonio; Galipedia; NNSS San Sadurniño / SIOTUGA, catálogo complementario	https://gl.wikipedia.org/wiki/Coto_da_Croa; https://onosopatrimonio.blogspot.com/2011/07/castros-de-galiza-i.html; https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf	catálogo NNSS San Sadurniño | solo pista nominal O Noso Patrimonio; confirmar
tra-san-sadurnino-coto-da-croa-ou-a-croa-do-castro-2	Coto da Croa ou A Croa do Castro	A Croa do Castro; Coto da Croa; Coto da Croa ou A Croa do Castro; Lugar de Castrelo	San Sadurniño	Monte	Lugar de Castrelo	trasancos_estricto		official_uncoded_castro	medium_high	official_catalog_uncoded	desconocido	43.57785460	-8.03303110	point_from_source	Galipedia	val_positive_candidate	val		NNSS San Sadurniño / SIOTUGA, catálogo complementario	https://siotuga.xunta.gal/siotuga/documentos/urbanismo/SANSADURNINO/documents/0355ca001.pdf	posible Escoitadoira/A Croa do Castro; distinguir de Bardaos
tra-san-sadurnino-cruceiro-do-castro-de-cores	Cruceiro do Castro de Cores	Cruceiro do Castro de Cores	San Sadurniño	Cores (San Martiño)	O Castro	trasancos_estricto		web_catalog_candidate	medium	collaborative_catalog	Bo	43.27205992	-8.87574911	point_from_source	Patrimonio Galego	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Patrimonio Galego	https://patrimoniogalego.net/index.php/64290/2014/09/cruceiro-do-castro-de-cores/	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-san-sadurnino-fervenza-do-rio-castro	Fervenza do río Castro	Fervenza do río Castro	San Sadurniño	Santa María de Narahío	Castelo-Narahío	trasancos_estricto		web_catalog_candidate	medium	collaborative_catalog	Moi bo	43.49401840	-8.06102514	point_from_source	Patrimonio Galego	review_only	review_only	Reconciliar manualmente antes de usar como positivo fuerte.	Patrimonio Galego	https://patrimoniogalego.net/index.php/57242/2014/03/fervenza-do-rio-castro/	Candidato procedente de catálogo web no reconciliado con la tabla oficial normalizada.
tra-san-sadurnino-fraga	Castro de Fraga	Fraga	San Sadurniño	Santa María de Bardaos		trasancos_estricto		classical_catalog_reference	medium_low	classical_secondary_catalog	desconocido			missing		needs_geocoding	review_only		André Pena Graña, Narón un concello con historia de seu I, edición Calaméo 2010, lista Catalogación de Castros de Galicia	https://www.calameo.com/books/00129295754f931ea1d4a	Entrada de la lista clásica Pena/Calaméo pendiente de reconciliación con catálogo oficial.
tra-san-sadurnino-ga15076004	Escoitadoira	A Croa do Castro; A Croa do Castro?; Castro da Escoitadoira; Castro da Escoitadoira; Escoitadoira	San Sadurniño	Santa Mariña do Monte / Escoitadora		trasancos_estricto	GA15076004	toponymic_candidate	low	local_toponymic_hint	desconocido			missing		review_only	review_only	Contrastar con PXOM/Xunta antes de usar como positivo.	Fálame/Galipedia/O Noso Patrimonio	https://www.falamedesansadurnino.org/imaxe/castro-da-escoitadoira/	apoyo norte; vigilancia/control visual; deteriorado por eucaliptos y silvas
tra-san-sadurnino-ga15076005	Bardaos	Bardaos; Coto da Croa; Coto da Croa; Coto do Castro; O castro de Bardaos; Coto do Castro; O castro de Bardaos	San Sadurniño	Bardaos / Castro		trasancos_estricto	GA15076005	toponymic_candidate	low	local_toponymic_hint	desconocido			missing		review_only	review_only	Contrastar con PXOM/Xunta antes de usar como positivo.	Fálame/Galipedia/O Noso Patrimonio	https://www.falamedesansadurnino.org/imaxe/o-castro-de-bardaos/	apoyo norte; topónimos Castro, Croa, Muíño do Castro; posible centro agrogandeiro
