sid	label	group	name	lon	lat	block	split
0_random_terrain_967a8dd0ba	0	random_terrain		-7.51041529387863	42.565232631718736	311_2356	train
0_random_terrain_e3770f32ff	0	random_terrain		-7.505476052041747	42.77158509359691	311_2368	train
0_random_terrain_d7c04f9437	0	random_terrain		-7.4999947165457055	42.77005327092386	311_2368	train
0_random_terrain_0b7c184c97	0	random_terrain		-7.504482639462342	42.76981028914272	311_2368	train
0_random_terrain_77218a6d22	0	random_terrain		-7.500144218722903	42.77223217522306	311_2368	train
0_random_terrain_b922ab771b	0	random_terrain		-7.502217972191501	42.77163155123146	311_2368	train
0_random_terrain_ad743e1c78	0	random_terrain		-7.5049046373951676	42.773457749467966	311_2368	train
0_random_terrain_85e9e9be16	0	random_terrain		-7.5025800693998645	42.773245984147216	311_2368	train
0_random_terrain_81b03545a4	0	random_terrain		-7.50222021223038	42.76964477849201	311_2368	train
0_random_terrain_8beaaa9698	0	random_terrain		-7.501441917792308	42.925889983422884	311_2376	train
0_random_terrain_29b76128aa	0	random_terrain		-7.499026310496789	42.92344690707017	311_2376	train
0_random_terrain_b76a97844b	0	random_terrain		-7.500941082246546	42.9224918381743	311_2376	train
0_random_terrain_cc936b1d64	0	random_terrain		-7.49787918943814	42.92561909630849	311_2376	train
0_random_terrain_638539a207	0	random_terrain		-7.496806423094731	42.92395746380112	311_2376	train
0_random_terrain_e377ae60e9	0	random_terrain		-7.497657387248971	42.9220968917378	311_2376	train
0_random_terrain_5b33f28991	0	random_terrain		-7.501934289246747	42.92401039780548	311_2376	train
0_random_terrain_2f9b95a8f4	0	random_terrain		-7.496019134493273	42.932030495494075	311_2377	val
0_random_terrain_b327ec91ba	0	random_terrain		-7.496196559030503	42.93415189124177	311_2377	val
0_random_terrain_10b19cfa17	0	random_terrain		-7.49837093907454	42.93531106023133	311_2377	val
0_random_terrain_d260877b2a	0	random_terrain		-7.500276066747262	42.96142441109283	311_2378	train
0_random_terrain_3cadf7471a	0	random_terrain		-7.495418792830197	42.9608474883728	311_2378	train
0_random_terrain_51c70d127a	0	random_terrain		-7.497290874189602	42.958604630878064	311_2378	train
0_random_terrain_4c55c7c83d	0	random_terrain		-7.500796105627849	42.95854741662989	311_2378	train
0_random_terrain_e215e4dc6a	0	random_terrain		-7.497862907914291	42.96029331081772	311_2378	train
0_random_terrain_f2ce481736	0	random_terrain		-7.495149778269554	42.95818316995365	311_2378	train
0_random_terrain_c6a7abe9cc	0	random_terrain		-7.4976981186591	42.97120390277826	311_2379	train
0_random_terrain_df5861d692	0	random_terrain		-7.496799010910849	42.96942128791922	311_2379	train
0_random_terrain_ae053a30c4	0	random_terrain		-7.498434267351536	42.968057070299494	311_2379	train
0_random_terrain_b04fb6ffe3	0	random_terrain		-7.500603566686862	42.97004860165626	311_2379	train
0_random_terrain_55e64ae677	0	random_terrain		-7.500723071890296	42.96779455641522	311_2379	train
0_random_terrain_18f28e6252	0	random_terrain		-7.495196066123533	42.97056489926878	311_2379	train
0_random_terrain_c4784d1492	0	random_terrain		-7.494899096438402	42.967919344486646	311_2379	train
0_random_terrain_fb1645c7b3	0	random_terrain		-7.495327309839642	42.977644238018996	311_2379	train
0_random_terrain_94495de39d	0	random_terrain		-7.4997693170143025	42.97960320940027	311_2379	train
0_random_terrain_6b12bc64ee	0	random_terrain		-7.498861707146479	42.97652123687728	311_2379	train
0_random_terrain_d21dcc2663	0	random_terrain		-7.49838878467856	42.978152537844544	311_2379	train
0_random_terrain_cb5730febb	0	random_terrain		-7.496660057964177	42.97964874995675	311_2379	train
0_random_terrain_26ea29d4df	0	random_terrain		-7.50052396771437	42.97762850729936	311_2379	train
0_random_terrain_d399a29a60	0	random_terrain		-7.496386882691062	42.9761437821157	311_2379	train
0_random_terrain_efd76fa5cb	0	random_terrain		-7.491674513167753	43.12939641031454	311_2388	train
0_random_terrain_af26336f54	0	random_terrain		-7.496524415660895	43.133408798405085	311_2388	train
0_random_terrain_80ee569d87	0	random_terrain		-7.49335171633448	43.132076463185896	311_2388	train
0_random_terrain_4710a779b3	0	random_terrain		-7.490965867260686	43.13332477382214	311_2388	train
0_random_terrain_78e8d8db9d	0	random_terrain		-7.494609417803236	43.12960207978739	311_2388	train
0_random_terrain_7d1be16f30	0	random_terrain		-7.491324549585994	43.131251050698936	311_2388	train
0_random_terrain_d239f02176	0	random_terrain		-7.489885062394813	43.330365785578806	311_2399	train
0_random_terrain_50ecc4a700	0	random_terrain		-7.489723238065186	43.3277771930928	311_2399	train
0_random_terrain_34700a46a2	0	random_terrain		-7.491947289604177	43.329521100335484	311_2399	train
0_random_terrain_1607b2fa20	0	random_terrain		-7.4919219116796105	43.33145636330554	311_2399	train
0_random_terrain_1911342674	0	random_terrain		-7.491918772081742	43.327391802003625	311_2399	train
0_random_terrain_eff793c2ad	0	random_terrain		-7.487976189227437	43.33137479940643	311_2399	train
0_random_terrain_8c54c8c26b	0	random_terrain		-7.499721820743657	42.391139054823896	311_2347	train
0_random_terrain_056bfc6c9c	0	random_terrain		-7.497168990790803	42.393938350291116	311_2347	train
0_random_terrain_87b15ab002	0	random_terrain		-7.497596517148862	42.39184465727803	311_2347	train
0_random_terrain_a4856904be	0	random_terrain		-7.4991200296394105	42.39492410205248	311_2347	train
0_random_terrain_3a087297d0	0	random_terrain		-7.499408959399523	42.392832825689986	311_2347	train
0_random_terrain_afc842981e	0	random_terrain		-7.501784094024857	42.41174004247589	311_2348	val
0_random_terrain_c449e6eb91	0	random_terrain		-7.498510586657934	42.41053259197841	311_2348	val
0_random_terrain_95a8698cfe	0	random_terrain		-7.499059308375119	42.412795851167026	311_2348	val
0_random_terrain_5baee65ed4	0	random_terrain		-7.500681745350504	42.4093792133928	311_2348	val
0_random_terrain_3c8c303762	0	random_terrain		-7.498484773148888	42.40889056501816	311_2348	val
0_random_terrain_78674cba70	0	random_terrain		-7.496554184234159	42.411474435637835	311_2348	val
0_random_terrain_0ebfba1dd6	0	random_terrain		-7.496275232429319	42.40911368233141	311_2348	val
0_random_terrain_5bbaac9ab5	0	random_terrain		-7.501307392430729	42.42011165987501	311_2348	val
0_random_terrain_3e88477152	0	random_terrain		-7.499622581153628	42.41814325279682	311_2348	val
0_random_terrain_db048bfbc5	0	random_terrain		-7.4985972954054585	42.4198580378443	311_2348	val
0_random_terrain_5bb7edb4ff	0	random_terrain		-7.495886159127115	42.42207038787796	311_2348	val
0_random_terrain_bc46fd32f5	0	random_terrain		-7.496178752087001	42.41908364498744	311_2348	val
0_random_terrain_3cf8381428	0	random_terrain		-7.501819988168715	42.41792554037951	311_2348	val
0_random_terrain_dc2445ec20	0	random_terrain		-7.500039585321261	42.421689019487154	311_2348	val
0_random_terrain_0fe36b40aa	0	random_terrain		-7.498328152837774	42.44601949818611	311_2350	train
0_random_terrain_6a5188528d	0	random_terrain		-7.500099733533583	42.4474872969079	311_2350	train
0_random_terrain_53ae7e1655	0	random_terrain		-7.495351083773691	42.44651661961606	311_2350	train
0_random_terrain_cb57f4e22b	0	random_terrain		-7.496955546892257	42.448302185989185	311_2350	train
0_random_terrain_738916369b	0	random_terrain		-7.495483655803065	42.4447678165335	311_2350	train
0_random_terrain_2a1b4aaffb	0	random_terrain		-7.5010104665373545	42.445106060325806	311_2350	train
0_random_terrain_3b55b20932	0	random_terrain		-7.498942728671092	42.44898315360678	311_2350	train
0_random_terrain_795daf6016	0	random_terrain		-7.485290668286307	42.977907425213	311_2379	train
0_random_terrain_a9eb2f4456	0	random_terrain		-7.484225077200319	42.97630591333361	311_2379	train
0_random_terrain_d1a0e81eaf	0	random_terrain		-7.484633908628769	42.979739916476824	311_2379	train
0_random_terrain_391c413d57	0	random_terrain		-7.48262930549763	42.97796672503637	311_2379	train
0_random_terrain_3907094b14	0	random_terrain		-7.487987249192154	42.976315881373054	311_2379	train
0_random_terrain_b24e5a6760	0	random_terrain		-7.48233857828213	42.979867764366716	311_2379	train
0_random_terrain_32d28105a2	0	random_terrain		-7.481293716749575	43.106022233908675	311_2386	train
0_random_terrain_7d5fb3342f	0	random_terrain		-7.483730427347822	43.10625197733157	311_2386	train
0_random_terrain_e571b8973c	0	random_terrain		-7.4851953414865795	43.10491833048038	311_2386	train
0_random_terrain_1ac8e82068	0	random_terrain		-7.479236723521871	43.10532960125696	311_2386	train
0_random_terrain_8e02e1aa1e	0	random_terrain		-7.483933862802886	43.121511082870896	311_2387	val
0_random_terrain_afe4d037dc	0	random_terrain		-7.481091519364178	43.12155447902405	311_2387	val
0_random_terrain_1f181e4828	0	random_terrain		-7.479137871906857	43.12259501831978	311_2387	val
0_random_terrain_8bea7cce8a	0	random_terrain		-7.4791217816254205	43.120648772911636	311_2387	val
0_random_terrain_91ca5a0438	0	random_terrain		-7.482510345901345	43.12406979785276	311_2387	val
0_random_terrain_b224181759	0	random_terrain		-7.484505298447866	43.123116534347	311_2387	val
0_random_terrain_be295fcd6c	0	random_terrain		-7.480090234390847	43.12434004024377	311_2387	val
0_random_terrain_a2e7fbf708	0	random_terrain		-7.482083443815992	43.12008661100318	311_2387	val
0_random_terrain_9503e701db	0	random_terrain		-7.480960378671555	43.13089911690297	311_2388	train
0_random_terrain_62070531af	0	random_terrain		-7.478701172524519	43.13000838682429	311_2388	train
0_random_terrain_c642c58d76	0	random_terrain		-7.483589277873	43.13235823651264	311_2388	train
0_random_terrain_26fc4fd956	0	random_terrain		-7.47997409340062	43.132409794480765	311_2388	train
0_random_terrain_dd7efd1011	0	random_terrain		-7.48169494973776	43.1385764402552	311_2388	train
0_random_terrain_7d71470e3f	0	random_terrain		-7.480269043848094	43.140242004343854	311_2388	train
0_random_terrain_e88bad76d4	0	random_terrain		-7.482592442419744	43.140458816468616	311_2388	train
0_random_terrain_5d33fa6b7a	0	random_terrain		-7.484347163150944	43.13831927772711	311_2388	train
0_random_terrain_2bb57e908f	0	random_terrain		-7.4814667349285795	43.142288440139176	311_2388	train
0_random_terrain_7c60a982b3	0	random_terrain		-7.47842652428431	43.13867118102548	311_2388	train
0_random_terrain_0a775356f6	0	random_terrain		-7.478429904960145	43.141584943736774	311_2388	train
0_random_terrain_5f7689e3b1	0	random_terrain		-7.484251965346437	43.14155845961315	311_2388	train
0_random_terrain_795e8e61a6	0	random_terrain		-7.475211760338498	43.29212582125799	311_2397	train
0_random_terrain_e1f995d9e8	0	random_terrain		-7.475245297961115	43.2943902550041	311_2397	train
0_random_terrain_816feb311a	0	random_terrain		-7.479365462794421	43.29385624299832	311_2397	train
0_random_terrain_ee73d575f1	0	random_terrain		-7.479399237407086	43.29176514679726	311_2397	train
0_random_terrain_fcb153dbe9	0	random_terrain		-7.47705292475331	43.29103359376756	311_2397	train
0_random_terrain_8684001893	0	random_terrain		-7.477087649305936	43.29321147612098	311_2397	train
0_random_terrain_6027e0f958	0	random_terrain		-7.477754199229362	43.295122065556846	311_2397	train
0_random_terrain_6ddbe900b2	0	random_terrain		-7.48036809355137	43.2953927816871	311_2397	train
0_random_terrain_7212bfa9e9	0	random_terrain		-7.47717300665132	43.302167679885436	311_2397	train
0_random_terrain_beb7a38059	0	random_terrain		-7.4791709204578485	43.30022902739343	311_2397	train
0_random_terrain_e38aa48e11	0	random_terrain		-7.479687919185701	43.30342134997227	311_2397	train
0_random_terrain_7f35c7eefa	0	random_terrain		-7.475627044804127	43.304179208301456	311_2397	train
0_random_terrain_dfba245f07	0	random_terrain		-7.4760705155783285	43.30002042023514	311_2397	train
0_random_terrain_90f30f1382	0	random_terrain		-7.474406192177359	43.302311833242285	311_2397	train
0_random_terrain_b89e09f707	0	random_terrain		-7.480364330193636	43.30164676838094	311_2397	train
0_random_terrain_67a5a728da	0	random_terrain		-7.474753732688782	43.3282179343102	311_2399	train
0_random_terrain_dc1799c6c4	0	random_terrain		-7.4788663234338815	43.32800809138414	311_2399	train
0_random_terrain_2130a6022c	0	random_terrain		-7.477654125738634	43.32942018075527	311_2399	train
0_random_terrain_2476b4e542	0	random_terrain		-7.474442599440082	43.32994886351698	311_2399	train
0_random_terrain_31ec7008d4	0	random_terrain		-7.478427818249238	43.330962719645434	311_2399	train
0_random_terrain_cf21b91170	0	random_terrain		-7.476023820963991	43.331146745543535	311_2399	train
0_random_terrain_1eb152841d	0	random_terrain		-7.476712205130718	43.32744791232749	311_2399	train
0_random_terrain_8fc00e6ca9	0	random_terrain		-7.475677580819908	43.47119429816414	311_2407	train
0_random_terrain_b30ae8e529	0	random_terrain		-7.470317061375846	43.471343868986494	311_2407	train
0_random_terrain_d6696fa847	0	random_terrain		-7.472875676122863	43.471164716425676	311_2407	train
0_random_terrain_bc8f62fed8	0	random_terrain		-7.496479506327571	42.0882410183366	312_2330	val
0_random_terrain_9315ebf42f	0	random_terrain		-7.493651212222083	42.08839970565979	312_2330	val
0_random_terrain_18d895ce16	0	random_terrain		-7.497206087031398	42.08609570230504	312_2330	val
0_random_terrain_6ee8e512a0	0	random_terrain		-7.494665622230803	42.08629982819543	312_2330	val
0_random_terrain_bb3fcd8f08	0	random_terrain		-7.495558244769405	42.08472974521922	312_2330	val
0_random_terrain_ec970cc8b7	0	random_terrain		-7.48507661921072	42.40147613364107	312_2347	train
0_random_terrain_f267a2f7f7	0	random_terrain		-7.488146488925004	42.39985693258621	312_2347	train
0_random_terrain_0acc8aad5d	0	random_terrain		-7.488680142722408	42.403890811005134	312_2347	train
0_random_terrain_1b436ea4c3	0	random_terrain		-7.484760734758503	42.39977876537098	312_2347	train
0_random_terrain_8f352e6672	0	random_terrain		-7.487735109739978	42.4022229197186	312_2347	train
0_random_terrain_8105dde2b9	0	random_terrain		-7.490107916453122	42.402251079855255	312_2347	train
0_random_terrain_c18f1b80c9	0	random_terrain		-7.490152288099971	42.4005385490078	312_2347	train
0_random_terrain_9196bea4e7	0	random_terrain		-7.488286262459645	42.408959781241784	312_2348	train
0_random_terrain_e69615f4d8	0	random_terrain		-7.484408211732757	42.41062109384537	312_2348	train
0_random_terrain_d22c6ec50f	0	random_terrain		-7.484874635112808	42.40894223635509	312_2348	train
0_random_terrain_869c4b9127	0	random_terrain		-7.489797994682715	42.410149330901106	312_2348	train
0_random_terrain_739cac4945	0	random_terrain		-7.486810136976084	42.41022422458747	312_2348	train
0_random_terrain_32ec683c78	0	random_terrain		-7.485530046419244	42.41807469204695	312_2348	train
0_random_terrain_d24a26334c	0	random_terrain		-7.488933261180144	42.41809706373921	312_2348	train
0_random_terrain_2cc5c828bc	0	random_terrain		-7.489155225381355	42.420622752439854	312_2348	train
0_random_terrain_f30d9fe839	0	random_terrain		-7.48667934692929	42.42150073006335	312_2348	train
0_random_terrain_f93b391943	0	random_terrain		-7.484465260830076	42.421693978468866	312_2348	train
0_random_terrain_f22539dfbb	0	random_terrain		-7.48701744788583	42.419403082516006	312_2348	train
0_random_terrain_c3a487a0d9	0	random_terrain		-7.483866177114741	42.41971893080077	312_2348	train
0_random_terrain_364f06395d	0	random_terrain		-7.484030410989093	42.44721905423204	312_2350	train
0_random_terrain_2a2ad1ecee	0	random_terrain		-7.487622021322945	42.44481038764358	312_2350	train
0_random_terrain_7d944a057a	0	random_terrain		-7.486635425084716	42.44794865925353	312_2350	train
0_random_terrain_d7aedce4bf	0	random_terrain		-7.485096407775094	42.44532448429095	312_2350	train
0_random_terrain_3713d92bae	0	random_terrain		-7.48308498885158	42.44893827056995	312_2350	train
0_random_terrain_b0d4f791d3	0	random_terrain		-7.487889206635234	42.446536119704064	312_2350	train
0_random_terrain_d610952e57	0	random_terrain		-7.488628864914068	42.449047192816	312_2350	train
0_random_terrain_d6563e9eb5	0	random_terrain		-7.486082367311493	42.45583167946939	312_2350	train
0_random_terrain_dffcbff041	0	random_terrain		-7.487741289204171	42.45703929829624	312_2350	train
0_random_terrain_04722d2b48	0	random_terrain		-7.485253685382956	42.45398696125187	312_2350	train
0_random_terrain_9feb226446	0	random_terrain		-7.484592344379254	42.45717440579275	312_2350	train
0_random_terrain_2fbc042bea	0	random_terrain		-7.487504205989292	42.45449442876351	312_2350	train
0_random_terrain_555b55a36a	0	random_terrain		-7.48305263268212	42.45366803389389	312_2350	train
0_random_terrain_7c6716de08	0	random_terrain		-7.4831229899619025	42.45576737721585	312_2350	train
0_random_terrain_00940117e2	0	random_terrain		-7.486832789278478	42.481190308617144	312_2352	train
0_random_terrain_bd94249bc3	0	random_terrain		-7.483270508968962	42.48189532144363	312_2352	train
0_random_terrain_0fbef0aee1	0	random_terrain		-7.485667730555218	42.48285455952382	312_2352	train
0_random_terrain_02ff402161	0	random_terrain		-7.487852500590687	42.484070303695795	312_2352	train
0_random_terrain_fe49f71b6d	0	random_terrain		-7.482693169143415	42.49312227431464	312_2352	train
0_random_terrain_4204ae5ff8	0	random_terrain		-7.48723851350499	42.490243305354284	312_2352	train
0_random_terrain_271a9043a5	0	random_terrain		-7.484059462050116	42.49111405355027	312_2352	train
0_random_terrain_118e4ae92a	0	random_terrain		-7.485463817264956	42.492441889334614	312_2352	train
0_random_terrain_38e77901ec	0	random_terrain		-7.487458779251009	42.49342773719624	312_2352	train
0_random_terrain_4bcdae7fdb	0	random_terrain		-7.482716468728234	42.48977045745231	312_2352	train
0_random_terrain_17ce1ab8d3	0	random_terrain		-7.484934725064658	42.494041967046364	312_2352	train
0_random_terrain_e10b200242	0	random_terrain		-7.484901214337261	42.5458083917864	312_2355	train
0_random_terrain_4c918199e8	0	random_terrain		-7.48610900479996	42.54728224364048	312_2355	train
0_random_terrain_cced7885a5	0	random_terrain		-7.482048723985137	42.54731213334371	312_2355	train
0_random_terrain_9097e23330	0	random_terrain		-7.482427731772802	42.54468282818113	312_2355	train
0_random_terrain_84581a2e00	0	random_terrain		-7.485803717029937	42.54410576858237	312_2355	train
0_random_terrain_eaa0d11daf	0	random_terrain		-7.480832309154956	42.54582411222526	312_2355	train
0_random_terrain_3f77989fc1	0	random_terrain		-7.484062146727049	42.54806100847576	312_2355	train
0_random_terrain_d58f811a69	0	random_terrain		-7.4854755219965154	42.55328383575501	312_2356	train
0_random_terrain_5900f056be	0	random_terrain		-7.480577972807521	42.556532158061394	312_2356	train
0_random_terrain_113e6f0fa7	0	random_terrain		-7.482901148857205	42.55483441891875	312_2356	train
0_random_terrain_e3f07cf423	0	random_terrain		-7.484300892925096	42.5564429546934	312_2356	train
0_random_terrain_c41faae4df	0	random_terrain		-7.48305002264157	42.55298110770831	312_2356	train
0_random_terrain_2313bf03f6	0	random_terrain		-7.485873983165016	42.55494591614038	312_2356	train
0_random_terrain_aabd934e8b	0	random_terrain		-7.48053578290261	42.553757573981315	312_2356	train
0_random_terrain_6ffcb127a6	0	random_terrain		-7.478152396815241	42.6984398328816	312_2364	train
0_random_terrain_523c844909	0	random_terrain		-7.479050820809567	42.69991909353043	312_2364	train
0_random_terrain_b02ab400a6	0	random_terrain		-7.48068213285426	42.69819045150893	312_2364	train
0_random_terrain_18d07f541d	0	random_terrain		-7.482185801962833	42.699497840771805	312_2364	train
0_random_terrain_2ff52aea10	0	random_terrain		-7.481046197713985	42.70102109096932	312_2364	train
0_random_terrain_99f56492ce	0	random_terrain		-7.4788046674879665	42.69687452831698	312_2364	train
0_random_terrain_e3b9f07494	0	random_terrain		-7.482744978460213	42.69707008441019	312_2364	train
0_random_terrain_322b397406	0	random_terrain		-7.476957107405047	42.70090973699177	312_2364	train
0_random_terrain_23f674f4e6	0	random_terrain		-7.474560561863191	42.84357252791006	312_2372	val
0_random_terrain_f8147ee642	0	random_terrain		-7.4782679119544735	42.84419582487391	312_2372	val
0_random_terrain_264840c58b	0	random_terrain		-7.474589250860294	42.84123512020883	312_2372	val
0_random_terrain_f151b0f004	0	random_terrain		-7.473624850255534	42.845053470456875	312_2372	val
0_random_terrain_38cd6e90b4	0	random_terrain		-7.475870118404448	42.8450828435694	312_2372	val
0_random_terrain_ecfcfe90e9	0	random_terrain		-7.47137000917205	42.95078458067691	312_2378	train
0_random_terrain_8c2efdd554	0	random_terrain		-7.474534150031585	42.95306823932631	312_2378	train
0_random_terrain_cf4656e3c1	0	random_terrain		-7.4724948076708335	42.9523646613691	312_2378	train
0_random_terrain_9247e8f4f4	0	random_terrain		-7.472554867340393	42.96182250857926	312_2378	train
0_random_terrain_e018d21110	0	random_terrain		-7.470605628902636	42.959357846321495	312_2378	train
0_random_terrain_ea2edcfdb0	0	random_terrain		-7.47535435509585	42.96216839125146	312_2378	train
0_random_terrain_1eede0d5ab	0	random_terrain		-7.471497958991683	42.95781350210315	312_2378	train
0_random_terrain_d67968591c	0	random_terrain		-7.46602043823428	43.29157806232421	312_2397	train
0_random_terrain_41129cb218	0	random_terrain		-7.468153468472023	43.2925734608967	312_2397	train
0_random_terrain_379d0c1649	0	random_terrain		-7.4631114078332095	43.29435181944833	312_2397	train
0_random_terrain_12e24b7bdb	0	random_terrain		-7.463090608537531	43.292617738067335	312_2397	train
0_random_terrain_e94025aea5	0	random_terrain		-7.46553783623672	43.29365777201063	312_2397	train
0_random_terrain_e3b581060b	0	random_terrain		-7.463159051700042	43.29087180794266	312_2397	train
0_random_terrain_3171eed8a8	0	random_terrain		-7.468139800856711	43.29092943572214	312_2397	train
0_random_terrain_4ebcc7103f	0	random_terrain		-7.462180142466221	43.301734146127366	312_2397	train
0_random_terrain_578e22a968	0	random_terrain		-7.467140074625397	43.30215223966904	312_2397	train
0_random_terrain_9d95c3be39	0	random_terrain		-7.464817754819393	43.29994415932907	312_2397	train
0_random_terrain_dcf769ab67	0	random_terrain		-7.465228699294801	43.3033559227941	312_2397	train
0_random_terrain_cc1b3ade8c	0	random_terrain		-7.467102072292834	43.300135709772974	312_2397	train
0_random_terrain_db11ada195	0	random_terrain		-7.467551979247322	43.30405707898022	312_2397	train
0_random_terrain_62589fc412	0	random_terrain		-7.462304665682841	43.303898986276764	312_2397	train
0_random_terrain_1e7dc9b5b6	0	random_terrain		-7.462113901366535	43.300030036446884	312_2397	train
0_random_terrain_9890566009	0	random_terrain		-7.464896313174809	43.30172485285414	312_2397	train
0_random_terrain_08c77ab1f2	0	random_terrain		-7.460859113392472	43.5629132018975	312_2412	train
0_random_terrain_706d20c736	0	random_terrain		-7.4606428763092	43.565234303976915	312_2412	train
0_random_terrain_6929b1a1a7	0	random_terrain		-7.459951317695326	43.561300075296	312_2412	train
0_random_terrain_ab7567b723	0	random_terrain		-7.484208319156185	42.08861207200615	312_2330	val
0_random_terrain_2598328ec7	0	random_terrain		-7.480250634457743	42.08652642021632	312_2330	val
0_random_terrain_4bbe43545c	0	random_terrain		-7.482329412952505	42.087217685701205	312_2330	val
0_random_terrain_02e71a1b15	0	random_terrain		-7.48274215287851	42.08474404200767	312_2330	val
0_random_terrain_3faf1c0569	0	random_terrain		-7.480520638491611	42.08487912777737	312_2330	val
0_random_terrain_f97a4f59f5	0	random_terrain		-7.4800045294601984	42.08855769958894	312_2330	val
0_random_terrain_ae23308ac3	0	random_terrain		-7.471823216039758	42.50819669654906	312_2353	val
0_random_terrain_3f576fa444	0	random_terrain		-7.474083288838498	42.51128637465977	312_2353	val
0_random_terrain_deb2a2a7ae	0	random_terrain		-7.469643166134653	42.50937907186697	312_2353	val
0_random_terrain_cb0206b122	0	random_terrain		-7.472555596638057	42.50984091305703	312_2353	val
0_random_terrain_e4e7d5debd	0	random_terrain		-7.474933751874789	42.508738653217115	312_2353	val
0_random_terrain_d4d661e16a	0	random_terrain		-7.471473446792228	42.511264050846286	312_2353	val
0_random_terrain_a1a77bc7f3	0	random_terrain		-7.469636514318544	42.50775210740522	312_2353	val
0_random_terrain_04b4804bd7	0	random_terrain		-7.471417156493586	42.51905797208889	312_2354	train
0_random_terrain_ef0c204a04	0	random_terrain		-7.474249693341671	42.51974711333668	312_2354	train
0_random_terrain_5aa8fff283	0	random_terrain		-7.470138262807015	42.51771000582994	312_2354	train
0_random_terrain_7c011d9818	0	random_terrain		-7.474684823748278	42.517584085572956	312_2354	train
0_random_terrain_ddc4c43b8c	0	random_terrain		-7.4701531856278995	42.520735838549214	312_2354	train
0_random_terrain_0fa72209db	0	random_terrain		-7.472352719023039	42.51738975888888	312_2354	train
0_random_terrain_b05091275a	0	random_terrain		-7.472537351041907	42.52077937064265	312_2354	train
0_random_terrain_857a53753e	0	random_terrain		-7.4693640929204435	42.54524690098344	312_2355	train
0_random_terrain_cab7eed5aa	0	random_terrain		-7.471437495628887	42.54650308316733	312_2355	train
0_random_terrain_5472ac2e14	0	random_terrain		-7.474392561171267	42.544092789826045	312_2355	train
0_random_terrain_6fbddfa09d	0	random_terrain		-7.474221896164794	42.54645314995566	312_2355	train
0_random_terrain_fbc710c3d6	0	random_terrain		-7.469156422978488	42.54688006549013	312_2355	train
0_random_terrain_809a3e98e6	0	random_terrain		-7.471425057379463	42.544379328442744	312_2355	train
0_random_terrain_eaa906483a	0	random_terrain		-7.468613913800457	42.5436409941964	312_2355	train
0_random_terrain_cc06cff2de	0	random_terrain		-7.472681641153743	42.547899992366865	312_2355	train
0_random_terrain_a062b6a83b	0	random_terrain		-7.472782415112233	42.55419987760017	312_2356	train
0_random_terrain_ad2ed87b60	0	random_terrain		-7.4697658089798935	42.55688003252599	312_2356	train
0_random_terrain_42bff673f6	0	random_terrain		-7.472480998351313	42.55633367297332	312_2356	train
0_random_terrain_84ae2a0274	0	random_terrain		-7.469040382049769	42.55364041632574	312_2356	train
0_random_terrain_fd3aaae7ce	0	random_terrain		-7.472246104300378	42.55256987742	312_2356	train
0_random_terrain_e3096be911	0	random_terrain		-7.470743850751129	42.55533634140005	312_2356	train
0_random_terrain_4d6af17e1b	0	random_terrain		-7.468407549002336	42.55552985394945	312_2356	train
0_random_terrain_6b8f262b96	0	random_terrain		-7.470193813892098	42.56226544017822	312_2356	train
0_random_terrain_0aceb07972	0	random_terrain		-7.4681789392758136	42.565745642328814	312_2356	train
0_random_terrain_e80494df7d	0	random_terrain		-7.468899251967412	42.56414735310711	312_2356	train
0_random_terrain_54fddfe81c	0	random_terrain		-7.468158151371567	42.5616522536301	312_2356	train
0_random_terrain_53d12c38a5	0	random_terrain		-7.45705083459686	43.094154457634886	312_2386	train
0_random_terrain_f54b620f33	0	random_terrain		-7.460899053635779	43.09454154674807	312_2386	train
0_random_terrain_d2c1039155	0	random_terrain		-7.45586363385611	43.092706950799716	312_2386	train
0_random_terrain_fd7466dc05	0	random_terrain		-7.46057411009901	43.09286784678422	312_2386	train
0_random_terrain_fa37e7d150	0	random_terrain		-7.454970888903003	43.09508535033018	312_2386	train
0_random_terrain_a912a7cf64	0	random_terrain		-7.458221679316925	43.09264272639649	312_2386	train
0_random_terrain_97d7bf79ed	0	random_terrain		-7.457072913086753	43.102118347996836	312_2386	train
0_random_terrain_58674d4c2c	0	random_terrain		-7.455599978359802	43.10362764439027	312_2386	train
0_random_terrain_9b481e5023	0	random_terrain		-7.455595355172104	43.10578178208891	312_2386	train
0_random_terrain_185cd58c91	0	random_terrain		-7.460375694005049	43.102214127922146	312_2386	train
0_random_terrain_d5d26041c0	0	random_terrain		-7.458184827516911	43.10402664658195	312_2386	train
0_random_terrain_e63390f148	0	random_terrain		-7.454758547593671	43.10194982573783	312_2386	train
0_random_terrain_8675ddc149	0	random_terrain		-7.448289259334784	43.54284489902842	312_2411	val
0_random_terrain_ddba87dbbd	0	random_terrain		-7.444317461551071	43.542921061628554	312_2411	val
0_random_terrain_95b8bbab25	0	random_terrain		-7.449231569796415	43.545897004097874	312_2411	val
0_random_terrain_1155488432	0	random_terrain		-7.445854923575127	43.54603448141832	312_2411	val
0_random_terrain_7e2ccb708c	0	random_terrain		-7.447054094214853	43.544444421343755	312_2411	val
0_random_terrain_8614e2c60b	0	random_terrain		-7.443977285349302	43.545112710496056	312_2411	val
0_random_terrain_6bd9837ff3	0	random_terrain		-7.443805400129182	43.54701895272905	312_2411	val
